mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	synonym_case_mondo	synonym_case_diff_mondo	synonym_case_mondo_is_many	synonym_case_source	synonym_case_diff_source	synonym_case_source_is_many	source_id	source_label	synonym_type	synonym_type_internal	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0033665	hearing loss, autosomal dominant 78	oio:hasExactSynonym	oio:hasNarrowSynonym	deafness, autosomal dominant 78	deafness, autosomal dominant 78		False	deafness, autosomal dominant 78		False	OMIM:619081	deafness, autosomal dominant 78		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				deafness, autosomal dominant 78	OMIM:619081										
MONDO:0033665	hearing loss, autosomal dominant 78	oio:hasExactSynonym	oio:hasNarrowSynonym	DFNA78	DFNA78		False	DFNA78		False	OMIM:619081	deafness, autosomal dominant 78	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			DFNA78	OMIM:619081	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0033668	hearing loss, autosomal dominant 79	oio:hasExactSynonym	oio:hasNarrowSynonym	deafness, autosomal dominant 79	deafness, autosomal dominant 79		False	deafness, autosomal dominant 79		False	OMIM:619086	deafness, autosomal dominant 79		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				deafness, autosomal dominant 79	OMIM:619086										
MONDO:0033668	hearing loss, autosomal dominant 79	oio:hasExactSynonym	oio:hasNarrowSynonym	DFNA79	DFNA79		False	DFNA79		False	OMIM:619086	deafness, autosomal dominant 79	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			DFNA79	OMIM:619086	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0033670	hearing loss, autosomal recessive 116	oio:hasExactSynonym	oio:hasNarrowSynonym	deafness, autosomal recessive 116	deafness, autosomal recessive 116		False	deafness, autosomal recessive 116		False	OMIM:619093	deafness, autosomal recessive 116		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL				deafness, autosomal recessive 116	OMIM:619093										
MONDO:0033670	hearing loss, autosomal recessive 116	oio:hasExactSynonym	oio:hasNarrowSynonym	DFNB116	DFNB116		False	DFNB116		False	OMIM:619093	deafness, autosomal recessive 116	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			DFNB116	OMIM:619093	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0033946	hereditary angioedema with C1Inh deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	HAE1	HAE1		False	HAE1		False	OMIM:106100	angioedema, hereditary, 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HAE1	OMIM:106100	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0034121	NAD(P)HX dehydratase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	PEBEL2	PEBEL2		False	PEBEL2		False	OMIM:618321	encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PEBEL2	OMIM:618321	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0034145	oculocerebrodental syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	OCSKD	OCSKD		False	OCSKD		False	OMIM:618440	oculoskeletodental syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			OCSKD	OMIM:618440	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0035133	PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	DIDOD	DIDOD		False	DIDOD		False	OMIM:617991	chung-jansen syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			DIDOD	OMIM:617991	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0036482	retinitis pigmentosa 81	oio:hasExactSynonym	oio:hasRelatedSynonym	RP81	RP81		False	RP81		False	OMIM:617871	retinitis pigmentosa 81	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			RP81	OMIM:617871	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0036483	short-rib thoracic dysplasia 18 with polydactyly	oio:hasExactSynonym	oio:hasRelatedSynonym	SRTD18	SRTD18		False	SRTD18		False	OMIM:617866	short-rib thoracic dysplasia 18 with polydactyly	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SRTD18	OMIM:617866	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0036484	Charcot-Marie-Tooth disease, dominant intermediate G	oio:hasExactSynonym	oio:hasRelatedSynonym	CMTDIG	CMTDIG		False	CMTDIG		False	OMIM:617882	charcot-marie-tooth disease, dominant intermediate g	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CMTDIG	OMIM:617882	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0040500	glycosylphosphatidylinositol biosynthesis defect 16	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 62	mental retardation, autosomal recessive 62		False	mental retardation, autosomal recessive 62		False	OMIM:617816	glycosylphosphatidylinositol biosynthesis defect 16			http://purl.obolibrary.org/obo/mondo#DEPRECATED			mental retardation, autosomal recessive 62	OMIM:617816										
MONDO:0040500	glycosylphosphatidylinositol biosynthesis defect 16	oio:hasExactSynonym	oio:hasRelatedSynonym	GPIBD16	GPIBD16		False	GPIBD16		False	OMIM:617816	glycosylphosphatidylinositol biosynthesis defect 16	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			GPIBD16	OMIM:617816	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0040502	glucocorticoid deficiency 5	oio:hasExactSynonym	oio:hasRelatedSynonym	GCCD5	GCCD5		False	GCCD5		False	OMIM:617825	glucocorticoid deficiency 5	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			GCCD5	OMIM:617825	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0040503	blepharocheilodontic syndrome 2	oio:hasExactSynonym	oio:hasRelatedSynonym	BCDS2	BCDS2		False	BCDS2		False	OMIM:617681	blepharocheilodontic syndrome 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			BCDS2	OMIM:617681	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0042486	polyposis syndrome, hereditary mixed, 1	oio:hasExactSynonym	oio:hasRelatedSynonym	HMPS1	HMPS1		False	HMPS1		False	OMIM:601228	polyposis syndrome, hereditary mixed, 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HMPS1	OMIM:601228	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0042490	neutropenia, severe congenital, 1, autosomal dominant	oio:hasExactSynonym	oio:hasRelatedSynonym	SCN1	SCN1		False	SCN1		False	OMIM:202700	neutropenia, severe congenital, 1, autosomal dominant	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	MESH:C565969		SCN1	OMIM:202700	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0042499	benign familial neonatal-infantile seizures 1	oio:hasExactSynonym	oio:hasRelatedSynonym	seizures, benign familial infantile, 1	seizures, benign familial infantile, 1		False	seizures, benign familial infantile, 1		False	OMIM:601764	seizures, benign familial infantile, 1		http://purl.obolibrary.org/obo/mondo#GENERATED_FROM_LABEL		GARD:0000856		seizures, benign familial infantile, 1	OMIM:601764										
MONDO:0042499	benign familial neonatal-infantile seizures 1	oio:hasExactSynonym	oio:hasRelatedSynonym	BFIC1	BFIC1		False	BFIC1		False	OMIM:601764	seizures, benign familial infantile, 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	GARD:0000856		BFIC1	OMIM:601764	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0042499	benign familial neonatal-infantile seizures 1	oio:hasExactSynonym	oio:hasRelatedSynonym	BFIS1	BFIS1		False	BFIS1		False	OMIM:601764	seizures, benign familial infantile, 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	GARD:0000856		BFIS1	OMIM:601764	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0042977	trichoepithelioma, multiple familial, 1	oio:hasExactSynonym	oio:hasRelatedSynonym	MFT1	MFT1		False	MFT1		False	OMIM:601606	trichoepithelioma, multiple familial, 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	GARD:0005262		MFT1	OMIM:601606	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0042979	hypokalemic periodic paralysis, type 1	oio:hasExactSynonym	oio:hasRelatedSynonym	HOKPP1	HOKPP1		False	HOKPP1		False	OMIM:170400	hypokalemic periodic paralysis, type 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HOKPP1	OMIM:170400	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0043364	eosinophil peroxidase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Presentey anomaly	Presentey anomaly	Presentey anomaly	False	presentey anomaly	presentey anomaly	False	OMIM:261500	eosinophil peroxidase deficiency				GARD:0012361		Presentey anomaly	OMIM:261500										
MONDO:0043364	eosinophil peroxidase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	eosinophil peroxidase deficiency, partial	eosinophil peroxidase deficiency, partial		False	eosinophil peroxidase deficiency, partial		False	OMIM:261500	eosinophil peroxidase deficiency				MESH:C564893, GARD:0012361		eosinophil peroxidase deficiency, partial	OMIM:261500										
MONDO:0043364	eosinophil peroxidase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	EPXD	EPXD		False	EPXD		False	OMIM:261500	eosinophil peroxidase deficiency	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	GARD:0012361		EPXD	OMIM:261500	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044204	Shwachman-Diamond syndrome 1	oio:hasExactSynonym	oio:hasRelatedSynonym	SDS1	SDS1		False	SDS1		False	OMIM:260400	shwachman-diamond syndrome 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SDS1	OMIM:260400	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044205	Shwachman-Diamond syndrome 2	oio:hasExactSynonym	oio:hasRelatedSynonym	SDS2	SDS2		False	SDS2		False	OMIM:617941	shwachman-diamond syndrome 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SDS2	OMIM:617941	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044206	otospondylomegaepiphyseal dysplasia, autosomal recessive	oio:hasExactSynonym	oio:hasRelatedSynonym	OSMED	OSMED	OSMED	False	osmed	osmed	False	OMIM:215150	otospondylomegaepiphyseal dysplasia, autosomal recessive			http://purl.obolibrary.org/obo/mondo#ABBREVIATION			OSMED	OMIM:215150										
MONDO:0044206	otospondylomegaepiphyseal dysplasia, autosomal recessive	oio:hasExactSynonym	oio:hasRelatedSynonym	OSMEDB	OSMEDB		False	OSMEDB		False	OMIM:215150	otospondylomegaepiphyseal dysplasia, autosomal recessive	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			OSMEDB	OMIM:215150	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044207	specific granule deficiency 1	oio:hasExactSynonym	oio:hasRelatedSynonym	SGD1	SGD1		False	SGD1		False	OMIM:245480	specific granule deficiency 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SGD1	OMIM:245480	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044208	specific granule deficiency 2	oio:hasExactSynonym	oio:hasRelatedSynonym	SGD2	SGD2		False	SGD2		False	OMIM:617475	specific granule deficiency 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SGD2	OMIM:617475	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044299	myasthenic syndrome, congenital, 22	oio:hasExactSynonym	oio:hasRelatedSynonym	CMS22	CMS22		False	CMS22		False	OMIM:616224	myasthenic syndrome, congenital, 22	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CMS22	OMIM:616224	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044301	aortic aneurysm, familial thoracic 11, susceptibility to	oio:hasExactSynonym	oio:hasRelatedSynonym	AAT11	AAT11		False	AAT11		False	OMIM:617349	aortic aneurysm, familial thoracic 11, susceptibility to	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			AAT11	OMIM:617349	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044302	congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	oio:hasExactSynonym	oio:hasRelatedSynonym	CHDFIDD	CHDFIDD		False	CHDFIDD		False	OMIM:617360	congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CHDFIDD	OMIM:617360	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044303	congenital heart defects and ectodermal dysplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	CHDED	CHDED		False	CHDED		False	OMIM:617364	congenital heart defects and ectodermal dysplasia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CHDED	OMIM:617364	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044304	hyperphenylalaninemia due to DNAJC12 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	HPANBH4	HPANBH4		False	HPANBH4		False	OMIM:617384	hyperphenylalaninemia, mild, non-bh4-deficient	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HPANBH4	OMIM:617384	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044305	ectodermal dysplasia 13, hair/tooth type	oio:hasExactSynonym	oio:hasRelatedSynonym	ECTD13	ECTD13		False	ECTD13		False	OMIM:617392	ectodermal dysplasia 13, hair/tooth type	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			ECTD13	OMIM:617392	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044306	neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination	oio:hasExactSynonym	oio:hasRelatedSynonym	NECFM	NECFM		False	NECFM		False	OMIM:617393	neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			NECFM	OMIM:617393	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044308	bardet-biedl syndrome 21	oio:hasExactSynonym	oio:hasRelatedSynonym	BBS21	BBS21		False	BBS21		False	OMIM:617406	bardet-biedl syndrome 21	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			BBS21	OMIM:617406	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044309	Diamond-Blackfan anemia 16	oio:hasExactSynonym	oio:hasRelatedSynonym	DBA16	DBA16		False	DBA16		False	OMIM:617408	diamond-blackfan anemia 16	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			DBA16	OMIM:617408	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044310	Diamond-Blackfan anemia 17	oio:hasExactSynonym	oio:hasRelatedSynonym	DBA17	DBA17		False	DBA17		False	OMIM:617409	diamond-blackfan anemia 17	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			DBA17	OMIM:617409	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044311	brachycephaly, trichomegaly, and developmental delay	oio:hasExactSynonym	oio:hasRelatedSynonym	BTDD	BTDD		False	BTDD		False	OMIM:617412	brachycephaly, trichomegaly, and developmental delay	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			BTDD	OMIM:617412	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044312	immunoskeletal dysplasia with neurodevelopmental abnormalities	oio:hasExactSynonym	oio:hasRelatedSynonym	ISDNA	ISDNA		False	ISDNA		False	OMIM:617425	immunoskeletal dysplasia with neurodevelopmental abnormalities	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			ISDNA	OMIM:617425	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044313	intellectual disability, autosomal recessive 60	oio:hasExactSynonym	oio:hasRelatedSynonym	mental retardation, autosomal recessive 60	mental retardation, autosomal recessive 60		False	mental retardation, autosomal recessive 60		False	OMIM:617432	intellectual developmental disorder, autosomal recessive 60			http://purl.obolibrary.org/obo/mondo#DEPRECATED			mental retardation, autosomal recessive 60	OMIM:617432										
MONDO:0044313	intellectual disability, autosomal recessive 60	oio:hasExactSynonym	oio:hasRelatedSynonym	MRT60	MRT60		False	MRT60		False	OMIM:617432	intellectual developmental disorder, autosomal recessive 60	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#DEPRECATED			MRT60	OMIM:617432	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044314	retinitis pigmentosa 78	oio:hasExactSynonym	oio:hasRelatedSynonym	RP78	RP78		False	RP78		False	OMIM:617433	retinitis pigmentosa 78	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			RP78	OMIM:617433	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044315	craniosynostosis 7	oio:hasExactSynonym	oio:hasRelatedSynonym	CRS7	CRS7		False	CRS7		False	OMIM:617439	craniosynostosis 7	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CRS7	OMIM:617439	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044316	thrombocytopenia, anemia, and myelofibrosis	oio:hasExactSynonym	oio:hasRelatedSynonym	THAMY	THAMY		False	THAMY		False	OMIM:617441	thrombocytopenia, anemia, and myelofibrosis	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			THAMY	OMIM:617441	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044317	premature ovarian failure 13	oio:hasExactSynonym	oio:hasRelatedSynonym	POF13	POF13		False	POF13		False	OMIM:617442	premature ovarian failure 13	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			POF13	OMIM:617442	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044318	intellectual developmental disorder with gastrointestinal difficulties and high pain threshold	oio:hasRelatedSynonym	oio:hasExactSynonym	intellectual developmental disorder with gastrointestinal difficulties and high pain threshold	intellectual developmental disorder with gastrointestinal difficulties and high pain threshold		False	intellectual developmental disorder with gastrointestinal difficulties and high pain threshold		False	OMIM:617450	jansen-de vries syndrome															intellectual developmental disorder with gastrointestinal difficulties and high pain threshold	OMIM:617450	
MONDO:0044319	intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies	oio:hasExactSynonym	oio:hasRelatedSynonym	IDDFSDA	IDDFSDA		False	IDDFSDA		False	OMIM:617452	intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			IDDFSDA	OMIM:617452	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044320	retinitis pigmentosa 79	oio:hasExactSynonym	oio:hasRelatedSynonym	RP79	RP79		False	RP79		False	OMIM:617460	retinitis pigmentosa 79	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			RP79	OMIM:617460	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044321	structural heart defects and renal anomalies syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	SHDRA	SHDRA		False	SHDRA		False	OMIM:617478	structural heart defects and renal anomalies syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SHDRA	OMIM:617478	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044322	intellectual developmental disorder with neuropsychiatric features	oio:hasExactSynonym	oio:hasRelatedSynonym	IDDNPF	IDDNPF		False	IDDNPF		False	OMIM:617532	intellectual developmental disorder with neuropsychiatric features	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			IDDNPF	OMIM:617532	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044323	Rahman syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	RMNS	RMNS		False	RMNS		False	OMIM:617537	rahman syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			RMNS	OMIM:617537	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044324	Al Kaissi syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	ALKAS	ALKAS		False	ALKAS		False	OMIM:617694	al kaissi syndrome	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			ALKAS	OMIM:617694	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044325	Fanconi anemia, complementation group W	oio:hasExactSynonym	oio:hasRelatedSynonym	FANCW	FANCW		False	FANCW		False	OMIM:617784	fanconi anemia, complementation group w	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			FANCW	OMIM:617784	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044326	developmental delay and seizures with or without movement abnormalities	oio:hasExactSynonym	oio:hasRelatedSynonym	DEDSM	DEDSM		False	DEDSM		False	OMIM:617836	developmental delay and seizures with or without movement abnormalities	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			DEDSM	OMIM:617836	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044327	polycystic liver disease 4 with or without kidney cysts	oio:hasExactSynonym	oio:hasRelatedSynonym	PCLD4	PCLD4		False	PCLD4		False	OMIM:617875	polycystic liver disease 4 with or without kidney cysts	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PCLD4	OMIM:617875	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044328	short-rib thoracic dysplasia 20 with polydactyly	oio:hasExactSynonym	oio:hasRelatedSynonym	SRTD20	SRTD20		False	SRTD20		False	OMIM:617925	short-rib thoracic dysplasia 20 with polydactyly	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			SRTD20	OMIM:617925	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044329	osteogenesis imperfecta, type 18	oio:hasExactSynonym	oio:hasRelatedSynonym	OI18	OI18		False	OI18		False	OMIM:617952	osteogenesis imperfecta, type 18	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			OI18	OMIM:617952	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044330	hyperekplexia 4	oio:hasExactSynonym	oio:hasRelatedSynonym	HKPX4	HKPX4		False	HKPX4		False	OMIM:618011	hyperekplexia 4	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			HKPX4	OMIM:618011	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044696	early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	PEBAS	PEBAS		False	PEBAS		False	OMIM:617669	encephalopathy, progressive, early-onset, with brain atrophy and spasticity	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PEBAS	OMIM:617669	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044701	childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder	oio:hasExactSynonym	oio:hasRelatedSynonym	CONDBA	CONDBA		False	CONDBA		False	OMIM:617672	neurodegeneration, childhood-onset, with brain atrophy	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			CONDBA	OMIM:617672	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044714	mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	MMYAT	MMYAT		False	MMYAT		False	OMIM:617675	myopathy, mitochondrial, and ataxia	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			MMYAT	OMIM:617675	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0044718	alkaline ceramidase 3 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	PLDECO	PLDECO		False	PLDECO		False	OMIM:617762	leukodystrophy, progressive, early childhood-onset	http://purl.obolibrary.org/obo/mondo#ABBREVIATION		http://purl.obolibrary.org/obo/mondo#ABBREVIATION			PLDECO	OMIM:617762	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
