mondo_id	mondo_label	synonym_scope_source	synonym_scope_mondo	synonym	source_id	source_label	synonym_type	synonym_type_mondo	mondo_evidence	case	exact_synonym	exact_source_id	exact_synonym_type	broad_synonym	broad_source_id	broad_synonym_type	narrow_synonym	narrow_source_id	narrow_synonym_type	related_synonym	related_source_id	related_synonym_type
MONDO:0013174	primary ciliary dyskinesia 13	oio:hasExactSynonym	oio:hasRelatedSynonym	ciliary dyskinesia, primary, 13	OMIM:613193	ciliary dyskinesia, primary, 13			OMIM:613193, MONDO:Lexical		ciliary dyskinesia, primary, 13	OMIM:613193										
MONDO:0013174	primary ciliary dyskinesia 13	oio:hasExactSynonym	oio:hasRelatedSynonym	ciliary dyskinesia, primary, 13, with or without situs inversus	OMIM:613193	ciliary dyskinesia, primary, 13			OMIM:613193		ciliary dyskinesia, primary, 13, with or without situs inversus	OMIM:613193										
MONDO:0013177	congenital muscular dystrophy due to integrin alpha-7 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	muscular dystrophy, congenital, due to integrin ALPHA-7 deficiency	OMIM:613204	muscular dystrophy, congenital, due to integrin alpha-7 deficiency			OMIM:613204		muscular dystrophy, congenital, due to integrin ALPHA-7 deficiency	OMIM:613204										
MONDO:0013177	congenital muscular dystrophy due to integrin alpha-7 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	myopathy, congenital, due to integrin Alpha-7 deficiency	OMIM:613204	muscular dystrophy, congenital, due to integrin alpha-7 deficiency			OMIM:613204		myopathy, congenital, due to integrin Alpha-7 deficiency	OMIM:613204										
MONDO:0013178	congenital muscular dystrophy due to LMNA mutation	oio:hasExactSynonym	oio:hasRelatedSynonym	muscular dystrophy, congenital, LMNA-related	OMIM:613205	muscular dystrophy, congenital, lmna-related			OMIM:613205, GARD:0012585		muscular dystrophy, congenital, LMNA-related	OMIM:613205										
MONDO:0013178	congenital muscular dystrophy due to LMNA mutation	oio:hasExactSynonym	oio:hasRelatedSynonym	MDCL	OMIM:613205	muscular dystrophy, congenital, lmna-related		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613205		MDCL	OMIM:613205										
MONDO:0013179	hereditary spastic paraplegia 44	oio:hasExactSynonym	oio:hasRelatedSynonym	spastic paraplegia 44, autosomal recessive	OMIM:613206	spastic paraplegia 44, autosomal recessive			OMIM:613206, MONDO:Lexical		spastic paraplegia 44, autosomal recessive	OMIM:613206										
MONDO:0013180	asthma-related traits, susceptibility to, 8	oio:hasExactSynonym	oio:hasRelatedSynonym	asthma-RELATED traits, susceptibility to, 8	OMIM:613207	asthma-related traits, susceptibility to, 8			OMIM:613207		asthma-RELATED traits, susceptibility to, 8	OMIM:613207										
MONDO:0013180	asthma-related traits, susceptibility to, 8	oio:hasExactSynonym	oio:hasRelatedSynonym	ASRT8	OMIM:613207	asthma-related traits, susceptibility to, 8	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613207, MONDO:Lexical		ASRT8	OMIM:613207	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013181	amelogenesis imperfecta hypomaturation type 2A3	oio:hasExactSynonym	oio:hasRelatedSynonym	amelogenesis imperfecta, hypomaturation type, IIA3	OMIM:613211	amelogenesis imperfecta, hypomaturation type, iia3			OMIM:613211, MONDO:Lexical		amelogenesis imperfecta, hypomaturation type, IIA3	OMIM:613211										
MONDO:0013182	chromosome 17p13.3 duplication syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	chromosome 17p13.3, centromeric, DUPLICATION syndrome	OMIM:613215	chromosome 17p13.3, centromeric, duplication syndrome			OMIM:613215		chromosome 17p13.3, centromeric, DUPLICATION syndrome	OMIM:613215										
MONDO:0013183	congenital stationary night blindness 1C	oio:hasExactSynonym	oio:hasRelatedSynonym	CSNB, complete, autosomal recessive	OMIM:257270	night blindness, congenital stationary, type 1b			OMIM:613216		CSNB, complete, autosomal recessive	OMIM:257270										
MONDO:0013183	congenital stationary night blindness 1C	oio:hasExactSynonym	oio:hasRelatedSynonym	CSNB, complete, autosomal recessive	OMIM:613216	night blindness, congenital stationary, type 1c			OMIM:613216		CSNB, complete, autosomal recessive	OMIM:613216										
MONDO:0013183	congenital stationary night blindness 1C	oio:hasExactSynonym	oio:hasRelatedSynonym	night blindness, congenital stationary, type 1C	OMIM:613216	night blindness, congenital stationary, type 1c			OMIM:613216, MONDO:Lexical		night blindness, congenital stationary, type 1C	OMIM:613216										
MONDO:0013183	congenital stationary night blindness 1C	oio:hasExactSynonym	oio:hasRelatedSynonym	CSNB, complete, autosomal recessive	OMIM:613830	night blindness, congenital stationary, type 1d			OMIM:613216		CSNB, complete, autosomal recessive	OMIM:613830										
MONDO:0013183	congenital stationary night blindness 1C	oio:hasExactSynonym	oio:hasRelatedSynonym	CSNB, complete, autosomal recessive	OMIM:614565	night blindness, congenital stationary, type 1e			OMIM:613216		CSNB, complete, autosomal recessive	OMIM:614565										
MONDO:0013184	congenital diarrhea 5 with tufting enteropathy	oio:hasExactSynonym	oio:hasRelatedSynonym	diarrhea 5, with tufting enteropathy, congenital	OMIM:613217	diarrhea 5, with tufting enteropathy, congenital			OMIM:613217, MONDO:Lexical		diarrhea 5, with tufting enteropathy, congenital	OMIM:613217										
MONDO:0013184	congenital diarrhea 5 with tufting enteropathy	oio:hasExactSynonym	oio:hasRelatedSynonym	enteropathy, congenital tufting	OMIM:613217	diarrhea 5, with tufting enteropathy, congenital			OMIM:613217		enteropathy, congenital tufting	OMIM:613217										
MONDO:0013184	congenital diarrhea 5 with tufting enteropathy	oio:hasExactSynonym	oio:hasRelatedSynonym	intestinal epithelial cell dysplasia	OMIM:613217	diarrhea 5, with tufting enteropathy, congenital			OMIM:613217		intestinal epithelial cell dysplasia	OMIM:613217										
MONDO:0013185	leprosy, susceptibility to, 5	oio:hasExactSynonym	oio:hasRelatedSynonym	LPRS5	OMIM:613223	leprosy, susceptibility to, 5	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613223, MONDO:Lexical		LPRS5	OMIM:613223	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013188	cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 3	oio:hasExactSynonym	oio:hasRelatedSynonym	cerebellar ataxia and mental retardation with or without quadrupedal locomotion 3	OMIM:613227	spinocerebellar ataxia, autosomal recessive 34		http://purl.obolibrary.org/obo/mondo#DEPRECATED	OMIM:613227		cerebellar ataxia and mental retardation with or without quadrupedal locomotion 3	OMIM:613227										
MONDO:0013189	trichotillomania	oio:hasExactSynonym	oio:hasRelatedSynonym	TTM	OMIM:613229	trichotillomania	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613229, MONDO:Lexical		TTM	OMIM:613229	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013191	focal segmental glomerulosclerosis 5	oio:hasExactSynonym	oio:hasRelatedSynonym	glomerulosclerosis, focal segmental, 5	OMIM:613237	focal segmental glomerulosclerosis 5			OMIM:613237		glomerulosclerosis, focal segmental, 5	OMIM:613237										
MONDO:0013192	spondyloarthropathy, susceptibility to, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	SPDA3	OMIM:613238	spondyloarthropathy, susceptibility to, 3	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613238, MONDO:Lexical		SPDA3	OMIM:613238	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013193	thyrotoxic periodic paralysis, susceptibility to, 2	oio:hasExactSynonym	oio:hasRelatedSynonym	TTPP2	OMIM:613239	thyrotoxic periodic paralysis, susceptibility to, 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613239, MONDO:Lexical		TTPP2	OMIM:613239	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013195	hypertrophic cardiomyopathy 13	oio:hasExactSynonym	oio:hasRelatedSynonym	cardiomyopathy, familial hypertrophic, 13	OMIM:613243	cardiomyopathy, familial hypertrophic, 13			OMIM:613243, MONDO:Lexical		cardiomyopathy, familial hypertrophic, 13	OMIM:613243										
MONDO:0013197	hypertrophic cardiomyopathy 14	oio:hasExactSynonym	oio:hasRelatedSynonym	cardiomyopathy, familial hypertrophic, 14	OMIM:613251	cardiomyopathy, familial hypertrophic, 14			OMIM:613251, MONDO:Lexical		cardiomyopathy, familial hypertrophic, 14	OMIM:613251										
MONDO:0013198	dilated cardiomyopathy 1EE	oio:hasExactSynonym	oio:hasRelatedSynonym	cardiomyopathy, dilated, 1EE	OMIM:613252	cardiomyopathy, dilated, 1ee			OMIM:613252, MONDO:Lexical		cardiomyopathy, dilated, 1EE	OMIM:613252										
MONDO:0013199	tuberous sclerosis 2	oio:hasExactSynonym	oio:hasRelatedSynonym	TSC2	OMIM:613254	tuberous sclerosis 2	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613254, MONDO:Lexical		TSC2	OMIM:613254	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013200	hypertrophic cardiomyopathy 15	oio:hasExactSynonym	oio:hasRelatedSynonym	cardiomyopathy, familial hypertrophic, 15	OMIM:613255	cardiomyopathy, familial hypertrophic, 15			OMIM:613255, MONDO:Lexical		cardiomyopathy, familial hypertrophic, 15	OMIM:613255										
MONDO:0013201	Waardenburg syndrome type 4B	oio:hasExactSynonym	oio:hasRelatedSynonym	Waardenburg syndrome, type 4B	OMIM:613265	waardenburg syndrome, type 4b			OMIM:613265, MONDO:Lexical		Waardenburg syndrome, type 4B	OMIM:613265										
MONDO:0013201	Waardenburg syndrome type 4B	oio:hasExactSynonym	oio:hasRelatedSynonym	Waardenburg syndrome, type 4B, with Hirschsprung disease	OMIM:613265	waardenburg syndrome, type 4b			OMIM:613265		Waardenburg syndrome, type 4B, with Hirschsprung disease	OMIM:613265										
MONDO:0013202	Waardenburg syndrome type 4C	oio:hasExactSynonym	oio:hasRelatedSynonym	Waardenburg syndrome with Hirschsprung disease, type 4C	OMIM:613266	waardenburg syndrome, type 4c			OMIM:613266		Waardenburg syndrome with Hirschsprung disease, type 4C	OMIM:613266										
MONDO:0013202	Waardenburg syndrome type 4C	oio:hasExactSynonym	oio:hasRelatedSynonym	Waardenburg syndrome, type 4C	OMIM:613266	waardenburg syndrome, type 4c			OMIM:613266, MONDO:Lexical		Waardenburg syndrome, type 4C	OMIM:613266										
MONDO:0013203	corneal dystrophy, Fuchs endothelial, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:610158	corneal dystrophy, fuchs endothelial, 2			OMIM:613267		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:610158										
MONDO:0013203	corneal dystrophy, Fuchs endothelial, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	Fcd2 locus	OMIM:613267	corneal dystrophy, fuchs endothelial, 3			OMIM:613267		Fcd2 locus	OMIM:613267										
MONDO:0013203	corneal dystrophy, Fuchs endothelial, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613267	corneal dystrophy, fuchs endothelial, 3			OMIM:613267		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613267										
MONDO:0013203	corneal dystrophy, Fuchs endothelial, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	FECD3	OMIM:613267	corneal dystrophy, fuchs endothelial, 3	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613267, MONDO:Lexical		FECD3	OMIM:613267	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013203	corneal dystrophy, Fuchs endothelial, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613268	corneal dystrophy, fuchs endothelial, 4			OMIM:613267		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613268										
MONDO:0013203	corneal dystrophy, Fuchs endothelial, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613269	corneal dystrophy, fuchs endothelial, 5			OMIM:613267		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613269										
MONDO:0013203	corneal dystrophy, Fuchs endothelial, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613270	corneal dystrophy, fuchs endothelial, 6			OMIM:613267		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613270										
MONDO:0013203	corneal dystrophy, Fuchs endothelial, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613271	corneal dystrophy, fuchs endothelial, 7			OMIM:613267		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613271										
MONDO:0013204	corneal dystrophy, Fuchs endothelial, 4	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:610158	corneal dystrophy, fuchs endothelial, 2			OMIM:613268		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:610158										
MONDO:0013204	corneal dystrophy, Fuchs endothelial, 4	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613267	corneal dystrophy, fuchs endothelial, 3			OMIM:613268		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613267										
MONDO:0013204	corneal dystrophy, Fuchs endothelial, 4	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613268	corneal dystrophy, fuchs endothelial, 4			OMIM:613268		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613268										
MONDO:0013204	corneal dystrophy, Fuchs endothelial, 4	oio:hasExactSynonym	oio:hasRelatedSynonym	FECD4	OMIM:613268	corneal dystrophy, fuchs endothelial, 4	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613268, MONDO:Lexical		FECD4	OMIM:613268	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013204	corneal dystrophy, Fuchs endothelial, 4	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613269	corneal dystrophy, fuchs endothelial, 5			OMIM:613268		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613269										
MONDO:0013204	corneal dystrophy, Fuchs endothelial, 4	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613270	corneal dystrophy, fuchs endothelial, 6			OMIM:613268		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613270										
MONDO:0013204	corneal dystrophy, Fuchs endothelial, 4	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613271	corneal dystrophy, fuchs endothelial, 7			OMIM:613268		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613271										
MONDO:0013205	corneal dystrophy, fuchs endothelial, 5	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:610158	corneal dystrophy, fuchs endothelial, 2			OMIM:613269		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:610158										
MONDO:0013205	corneal dystrophy, fuchs endothelial, 5	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613267	corneal dystrophy, fuchs endothelial, 3			OMIM:613269		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613267										
MONDO:0013205	corneal dystrophy, fuchs endothelial, 5	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613268	corneal dystrophy, fuchs endothelial, 4			OMIM:613269		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613268										
MONDO:0013205	corneal dystrophy, fuchs endothelial, 5	oio:hasExactSynonym	oio:hasRelatedSynonym	Fcd3 locus	OMIM:613269	corneal dystrophy, fuchs endothelial, 5			OMIM:613269		Fcd3 locus	OMIM:613269										
MONDO:0013205	corneal dystrophy, fuchs endothelial, 5	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, 5	OMIM:613269	corneal dystrophy, fuchs endothelial, 5			OMIM:613269, MONDO:Lexical		corneal dystrophy, Fuchs endothelial, 5	OMIM:613269										
MONDO:0013205	corneal dystrophy, fuchs endothelial, 5	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613269	corneal dystrophy, fuchs endothelial, 5			OMIM:613269		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613269										
MONDO:0013205	corneal dystrophy, fuchs endothelial, 5	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613270	corneal dystrophy, fuchs endothelial, 6			OMIM:613269		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613270										
MONDO:0013205	corneal dystrophy, fuchs endothelial, 5	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613271	corneal dystrophy, fuchs endothelial, 7			OMIM:613269		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613271										
MONDO:0013206	corneal dystrophy, Fuchs endothelial, 6	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:610158	corneal dystrophy, fuchs endothelial, 2			OMIM:613270		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:610158										
MONDO:0013206	corneal dystrophy, Fuchs endothelial, 6	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613267	corneal dystrophy, fuchs endothelial, 3			OMIM:613270		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613267										
MONDO:0013206	corneal dystrophy, Fuchs endothelial, 6	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613268	corneal dystrophy, fuchs endothelial, 4			OMIM:613270		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613268										
MONDO:0013206	corneal dystrophy, Fuchs endothelial, 6	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613269	corneal dystrophy, fuchs endothelial, 5			OMIM:613270		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613269										
MONDO:0013206	corneal dystrophy, Fuchs endothelial, 6	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613270	corneal dystrophy, fuchs endothelial, 6			OMIM:613270		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613270										
MONDO:0013206	corneal dystrophy, Fuchs endothelial, 6	oio:hasExactSynonym	oio:hasRelatedSynonym	FECD6	OMIM:613270	corneal dystrophy, fuchs endothelial, 6	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613270, MONDO:Lexical		FECD6	OMIM:613270	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013206	corneal dystrophy, Fuchs endothelial, 6	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613271	corneal dystrophy, fuchs endothelial, 7			OMIM:613270		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613271										
MONDO:0013207	corneal dystrophy, fuchs endothelial, 7	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:610158	corneal dystrophy, fuchs endothelial, 2			OMIM:613271		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:610158										
MONDO:0013207	corneal dystrophy, fuchs endothelial, 7	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613267	corneal dystrophy, fuchs endothelial, 3			OMIM:613271		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613267										
MONDO:0013207	corneal dystrophy, fuchs endothelial, 7	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613268	corneal dystrophy, fuchs endothelial, 4			OMIM:613271		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613268										
MONDO:0013207	corneal dystrophy, fuchs endothelial, 7	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613269	corneal dystrophy, fuchs endothelial, 5			OMIM:613271		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613269										
MONDO:0013207	corneal dystrophy, fuchs endothelial, 7	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613270	corneal dystrophy, fuchs endothelial, 6			OMIM:613271		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613270										
MONDO:0013207	corneal dystrophy, fuchs endothelial, 7	oio:hasExactSynonym	oio:hasRelatedSynonym	Fcd4 locus	OMIM:613271	corneal dystrophy, fuchs endothelial, 7			OMIM:613271		Fcd4 locus	OMIM:613271										
MONDO:0013207	corneal dystrophy, fuchs endothelial, 7	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, 7	OMIM:613271	corneal dystrophy, fuchs endothelial, 7			OMIM:613271, MONDO:Lexical		corneal dystrophy, Fuchs endothelial, 7	OMIM:613271										
MONDO:0013207	corneal dystrophy, fuchs endothelial, 7	oio:hasExactSynonym	oio:hasRelatedSynonym	corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613271	corneal dystrophy, fuchs endothelial, 7			OMIM:613271		corneal dystrophy, Fuchs endothelial, late-onset	OMIM:613271										
MONDO:0013208	cirrhosis - dystonia - polycythemia - hypermanganesemia syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	hypermanganesemia with dystonia 1	OMIM:613280	hypermanganesemia with dystonia 1			OMIM:613280		hypermanganesemia with dystonia 1	OMIM:613280										
MONDO:0013208	cirrhosis - dystonia - polycythemia - hypermanganesemia syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	hypermanganesemia with dystonia, polycythemia, and cirrhosis	OMIM:613280	hypermanganesemia with dystonia 1			OMIM:613280, MONDO:Lexical		hypermanganesemia with dystonia, polycythemia, and cirrhosis	OMIM:613280										
MONDO:0013208	cirrhosis - dystonia - polycythemia - hypermanganesemia syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	HMNDYT1	OMIM:613280	hypermanganesemia with dystonia 1	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613280		HMNDYT1	OMIM:613280	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013210	autosomal recessive nonsyndromic hearing loss 25	oio:hasExactSynonym	oio:hasNarrowSynonym	deafness, autosomal recessive 25	OMIM:613285	deafness, autosomal recessive 25			OMIM:genemap2, OMIM:613285, MONDO:Lexical		deafness, autosomal recessive 25	OMIM:613285										
MONDO:0013210	autosomal recessive nonsyndromic hearing loss 25	oio:hasExactSynonym	oio:hasNarrowSynonym	DFNB25	OMIM:613285	deafness, autosomal recessive 25	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613285, MONDO:Lexical, DOID:0110483		DFNB25	OMIM:613285	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013211	dilated cardiomyopathy 1FF	oio:hasExactSynonym	oio:hasRelatedSynonym	cardiomyopathy, dilated, 1FF	OMIM:613286	cardiomyopathy, dilated, 1ff			OMIM:613286, MONDO:Lexical		cardiomyopathy, dilated, 1FF	OMIM:613286										
MONDO:0013212	Charcot-Marie-Tooth disease axonal type 2N	oio:hasExactSynonym	oio:hasRelatedSynonym	Charcot-Marie-Tooth disease, axonal, autosomal dominant, type 2N	OMIM:613287	charcot-marie-tooth disease, axonal, type 2n			OMIM:613287		Charcot-Marie-Tooth disease, axonal, autosomal dominant, type 2N	OMIM:613287										
MONDO:0013212	Charcot-Marie-Tooth disease axonal type 2N	oio:hasExactSynonym	oio:hasRelatedSynonym	Charcot-Marie-Tooth disease, axonal, type 2N	OMIM:613287	charcot-marie-tooth disease, axonal, type 2n			OMIM:613287, MONDO:Lexical		Charcot-Marie-Tooth disease, axonal, type 2N	OMIM:613287										
MONDO:0013212	Charcot-Marie-Tooth disease axonal type 2N	oio:hasExactSynonym	oio:hasRelatedSynonym	Charcot-Marie-Tooth neuropathy, axonal, type 2N	OMIM:613287	charcot-marie-tooth disease, axonal, type 2n			OMIM:613287		Charcot-Marie-Tooth neuropathy, axonal, type 2N	OMIM:613287										
MONDO:0013214	bile acid malabsorption, primary, 1	oio:hasExactSynonym	oio:hasRelatedSynonym	PBAM	OMIM:613291	bile acid malabsorption, primary, 1		http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613291, MONDO:Lexical		PBAM	OMIM:613291										
MONDO:0013215	autosomal recessive nonsyndromic hearing loss 79	oio:hasExactSynonym	oio:hasNarrowSynonym	deafness, autosomal recessive 79	OMIM:613307	deafness, autosomal recessive 79			OMIM:genemap2, OMIM:613307, MONDO:Lexical		deafness, autosomal recessive 79	OMIM:613307										
MONDO:0013215	autosomal recessive nonsyndromic hearing loss 79	oio:hasExactSynonym	oio:hasNarrowSynonym	DFNB79	OMIM:613307	deafness, autosomal recessive 79	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613307, MONDO:Lexical, DOID:0110526		DFNB79	OMIM:613307	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013216	Diamond-Blackfan anemia 9	oio:hasExactSynonym	oio:hasRelatedSynonym	DBA9	OMIM:613308	diamond-blackfan anemia 9	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613308, MONDO:Lexical		DBA9	OMIM:613308	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013217	Diamond-Blackfan anemia 10	oio:hasExactSynonym	oio:hasRelatedSynonym	DBA10	OMIM:613309	diamond-blackfan anemia 10	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613309, MONDO:Lexical		DBA10	OMIM:613309	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
MONDO:0013218	exudative vitreoretinopathy 5	oio:hasExactSynonym	oio:hasRelatedSynonym	EVR5	OMIM:613310	exudative vitreoretinopathy 5	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	http://purl.obolibrary.org/obo/mondo#ABBREVIATION	OMIM:613310, MONDO:Lexical		EVR5	OMIM:613310	http://purl.obolibrary.org/obo/mondo#ABBREVIATION									
