subject	subject_value	predicate	object	object_value	levenshtein_dist	jaccard_index	monge_elkan
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	<https://icd.codes/icd10cm/C18.4>		33	1.0	2.0
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	<https://icd.codes/icd10cm/C18.3>		33	1.0	2.0
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	<https://icd.codes/icd10cm/C18.2>		33	1.0	2.0
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	<https://icd.codes/icd10cm/C18.1>		33	1.0	2.0
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	<https://icd.codes/icd10cm/C18.0>		33	1.0	2.0
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	ICD10CM:C18.7	Malignant neoplasm of sigmoid colon	29	0.5531914893617021	1.9733700642791552
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	ICD10CM:C18.6	Malignant neoplasm of descending colon	30	0.4893617021276596	1.9733700642791552
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	ICD10CM:C18.5	Malignant neoplasm of splenic flexure	30	0.40909090909090906	1.9706152433425161
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	ICD10CM:C18.4	Malignant neoplasm of transverse colon	28	0.4222222222222223	1.9715335169880623
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	ICD10CM:C18.3	Malignant neoplasm of hepatic flexure	30	0.37209302325581395	1.9706152433425161
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	ICD10CM:C18.2	Malignant neoplasm of ascending colon	29	0.4782608695652174	1.9733700642791552
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	ICD10CM:C18.1	Malignant neoplasm of appendix	26	0.5	1.9761248852157942
MONDO:0018604	familial colorectal cancer type X	skos:broadMatch	ICD10CM:C18.0	Malignant neoplasm of cecum	26	0.5	1.9733700642791552
MONDO:0018608	pure autonomic failure	skos:narrowMatch	<https://icd.codes/icd10cm/G90.3>		22	1.0	2.0
MONDO:0018610	early-onset posterior subcapsular cataract	skos:narrowMatch	<https://icd.codes/icd10cm/H26.0>		42	1.0	2.0
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E03.1>		25	1.0	2.0
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E03.0>		25	1.0	2.0
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E00.9>		25	1.0	2.0
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E00.2>		25	1.0	2.0
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E00.1>		25	1.0	2.0
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E00.0>		25	1.0	2.0
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	ICD10CM:E03.1	Congenital hypothyroidism without goiter	15	0.375	1.96
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	ICD10CM:E03.0	Congenital hypothyroidism with diffuse goiter	20	0.4444444444444444	1.96
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	ICD10CM:E00.9	Congenital iodine-deficiency syndrome, unspecified	34	0.5849056603773585	1.9632
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	ICD10CM:E00.2	Congenital iodine-deficiency syndrome, mixed type	33	0.5490196078431373	1.9632
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	ICD10CM:E00.1	Congenital iodine-deficiency syndrome, myxedematous type	40	0.603448275862069	1.9632
MONDO:0018612	congenital hypothyroidism	skos:broadMatch	ICD10CM:E00.0	Congenital iodine-deficiency syndrome, neurological type	40	0.603448275862069	1.9632
MONDO:0018613	AH amyloidosis	skos:narrowMatch	<https://icd.codes/icd10cm/E85.9>		14	1.0	2.0
MONDO:0018614	undetermined early-onset epileptic encephalopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G40.4>		49	1.0	2.0
MONDO:0018615	hemicrania continua	skos:narrowMatch	<https://icd.codes/icd10cm/G44.0>		19	1.0	2.0
MONDO:0018615	hemicrania continua	skos:exactMatch	<https://icd.codes/icd10cm/G44.51>		19	1.0	2.0
MONDO:0018615	hemicrania continua	skos:exactMatch	ICD10CM:G44.51	Hemicrania continua	0	0.0	0.0
MONDO:0018616	central serous chorioretinopathy	skos:narrowMatch	<https://icd.codes/icd10cm/H35.7>		32	1.0	2.0
MONDO:0018617	baroreflex failure	skos:narrowMatch	<https://icd.codes/icd10cm/G90.4>		18	1.0	2.0
MONDO:0018620	hypothalamic adipsic hypernatraemia syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/E23.3>		44	1.0	2.0
MONDO:0018621	lymphoplasmacytic lymphoma without IgM production	skos:narrowMatch	<https://icd.codes/icd10cm/C83.0>		49	1.0	2.0
MONDO:0018623	postpartum psychosis	skos:narrowMatch	<https://icd.codes/icd10cm/F53.1>		20	1.0	2.0
MONDO:0018623	postpartum psychosis	skos:exactMatch	<https://icd.codes/icd10cm/F53>		20	1.0	2.0
MONDO:0018623	postpartum psychosis	skos:exactMatch	ICD10CM:F53	Mental and behavioral disorders associated with the puerperium, not elsewhere classified	76	0.8	1.9525
MONDO:0018625	classic stiff person syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/G25.8>		29	1.0	2.0
MONDO:0018626	paratyphoid fever	skos:broadMatch	<https://icd.codes/icd10cm/A01.4>		17	1.0	2.0
MONDO:0018626	paratyphoid fever	skos:broadMatch	<https://icd.codes/icd10cm/A01.3>		17	1.0	2.0
MONDO:0018626	paratyphoid fever	skos:broadMatch	<https://icd.codes/icd10cm/A01.2>		17	1.0	2.0
MONDO:0018626	paratyphoid fever	skos:broadMatch	<https://icd.codes/icd10cm/A01.1>		17	1.0	2.0
MONDO:0018626	paratyphoid fever	skos:broadMatch	ICD10CM:A01.4	Paratyphoid fever, unspecified	13	0.43333333333333335	1.9411764705882353
MONDO:0018626	paratyphoid fever	skos:broadMatch	ICD10CM:A01.3	Paratyphoid fever C	2	0.10526315789473684	1.9411764705882353
MONDO:0018626	paratyphoid fever	skos:broadMatch	ICD10CM:A01.2	Paratyphoid fever B	2	0.10526315789473684	1.9411764705882353
MONDO:0018626	paratyphoid fever	skos:broadMatch	ICD10CM:A01.1	Paratyphoid fever A	2	0.10526315789473684	1.9411764705882353
MONDO:0018629	focal stiff limb syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/G25.8>		25	1.0	2.0
MONDO:0018631	Marie Unna hereditary hypotrichosis	skos:narrowMatch	<https://icd.codes/icd10cm/Q84.0>		35	1.0	2.0
MONDO:0018632	11q22.2q22.3 microdeletion syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q93.5>		35	1.0	2.0
MONDO:0018633	20q11.2 microdeletion syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q93.5>		30	1.0	2.0
MONDO:0018635	idiopathic phalangeal acro-osteolysis	skos:narrowMatch	<https://icd.codes/icd10cm/M89.5>		37	1.0	2.0
MONDO:0018637	familial chylomicronemia syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/E78.3>		33	1.0	2.0
MONDO:0018642	NIK deficiency	skos:narrowMatch	<https://icd.codes/icd10cm/D81.8>		14	1.0	2.0
MONDO:0018643	susceptibility to localized juvenile periodontitis	skos:narrowMatch	<https://icd.codes/icd10cm/D71>		50	1.0	2.0
MONDO:0018648	Keratocystic odontogenic tumor	skos:narrowMatch	<https://icd.codes/icd10cm/D16.4>		30	1.0	2.0
MONDO:0018653	Polymerase proofreading-related adenomatous polyposis	skos:narrowMatch	<https://icd.codes/icd10cm/D12.6>		53	1.0	2.0
MONDO:0018655	hypomyelination-cerebellar atrophy-hypoplasia of the corpus callosum syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/E75.2>		77	1.0	2.0
MONDO:0018656	tremor-ataxia-central hypomyelination syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/E75.2>		46	1.0	2.0
MONDO:0018661	Zika virus infectious disease	skos:exactMatch	<https://icd.codes/icd10cm/A92.5>		29	1.0	2.0
MONDO:0018661	Zika virus infectious disease	skos:exactMatch	ICD10CM:A92.5	Zika virus disease	11	0.3793103448275862	1.971462544589774
MONDO:0018662	autosomal recessive brachyolmia	skos:narrowMatch	<https://icd.codes/icd10cm/Q76.3>		31	1.0	2.0
MONDO:0018663	regressive spondylometaphyseal dysplasia	skos:narrowMatch	<https://icd.codes/icd10cm/Q77.8>		40	1.0	2.0
MONDO:0018664	ectopia cordis	skos:narrowMatch	<https://icd.codes/icd10cm/Q24.8>		14	1.0	2.0
MONDO:0018665	X-linked acrogigantism due to a point mutation	skos:narrowMatch	<https://icd.codes/icd10cm/E22.0>		46	1.0	2.0
MONDO:0018670	symptomatic form of fragile X syndrome in female carrier	skos:narrowMatch	<https://icd.codes/icd10cm/Q99.2>		56	1.0	2.0
MONDO:0018671	IgG4-related kidney disease	skos:narrowMatch	<https://icd.codes/icd10cm/N11.8>		27	1.0	2.0
MONDO:0018672	IgG4-related aortitis	skos:narrowMatch	<https://icd.codes/icd10cm/I77.6>		21	1.0	2.0
MONDO:0018673	IgG4-related pachymeningitis	skos:narrowMatch	<https://icd.codes/icd10cm/G03.9>		28	1.0	2.0
MONDO:0018674	IgG4-related submandibular gland disease	skos:narrowMatch	<https://icd.codes/icd10cm/K11.2>		40	1.0	2.0
MONDO:0018675	IgG4-related ophthalmic disorder	skos:narrowMatch	<https://icd.codes/icd10cm/H05.1>		32	1.0	2.0
MONDO:0018676	eosinophilic angiocentric fibrosis	skos:narrowMatch	<https://icd.codes/icd10cm/J39.8>		34	1.0	2.0
MONDO:0018679	primary cutaneous plasmacytosis	skos:narrowMatch	<https://icd.codes/icd10cm/L98.6>		31	1.0	2.0
MONDO:0018680	cutaneous pseudolymphoma	skos:narrowMatch	<https://icd.codes/icd10cm/L98.6>		24	1.0	2.0
MONDO:0018683	acquired ichthyosis	skos:exactMatch	<https://icd.codes/icd10cm/L85.0>		19	1.0	2.0
MONDO:0018683	acquired ichthyosis	skos:exactMatch	ICD10CM:L85.0	Acquired ichthyosis	0	0.0	0.0
MONDO:0018684	idiopathic neonatal atrial flutter	skos:exactMatch	<https://icd.codes/icd10cm/P29.1>		34	1.0	2.0
MONDO:0018684	idiopathic neonatal atrial flutter	skos:exactMatch	ICD10CM:P29.1	Neonatal cardiac dysrhythmia	25	0.4878048780487805	1.9731833910034602
MONDO:0018686	acquired Creutzfeldt-Jakob disease	skos:narrowMatch	<https://icd.codes/icd10cm/A81.0>		34	1.0	2.0
MONDO:0018688	anti-p200 pemphigoid	skos:narrowMatch	<https://icd.codes/icd10cm/L12.8>		20	1.0	2.0
MONDO:0018690	Holmes-Adie syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/H57.0>		20	1.0	2.0
MONDO:0018692	variably protease-sensitive prionopathy	skos:narrowMatch	<https://icd.codes/icd10cm/A81.8>		39	1.0	2.0
MONDO:0018695	avian influenza	skos:narrowMatch	<https://icd.codes/icd10cm/J09>		15	1.0	2.0
MONDO:0018696	corticobasal syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/G31.0>		21	1.0	2.0
MONDO:0018697	1p35.2 microdeletion syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q93.5>		29	1.0	2.0
MONDO:0018702	Castleman-Kojima disease	skos:narrowMatch	<https://icd.codes/icd10cm/M35.8>		24	1.0	2.0
MONDO:0018703	isolated splenogonadal fusion	skos:narrowMatch	<https://icd.codes/icd10cm/Q89.0>		29	1.0	2.0
MONDO:0018706	syndromic sensorineural deafness due to combined oxidative phosphorylation defect	skos:narrowMatch	<https://icd.codes/icd10cm/G31.8>		81	1.0	2.0
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	<https://icd.codes/icd10cm/C02.8>		42	1.0	2.0
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	<https://icd.codes/icd10cm/C02.4>		42	1.0	2.0
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	<https://icd.codes/icd10cm/C02.3>		42	1.0	2.0
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	<https://icd.codes/icd10cm/C02.2>		42	1.0	2.0
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	<https://icd.codes/icd10cm/C02.1>		42	1.0	2.0
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	<https://icd.codes/icd10cm/C02.0>		42	1.0	2.0
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	ICD10CM:C02.8	Malignant neoplasm of overlapping sites of tongue	35	0.4035087719298246	1.9790249433106577
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	ICD10CM:C02.4	Malignant neoplasm of lingual tonsil	29	0.47058823529411764	1.9801587301587302
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	ICD10CM:C02.3	Malignant neoplasm of anterior two-thirds of tongue, part unspecified	53	0.5	1.9767573696145124
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	ICD10CM:C02.2	Malignant neoplasm of ventral surface of tongue	32	0.3207547169811321	1.9773242630385488
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	ICD10CM:C02.1	Malignant neoplasm of border of tongue	28	0.36734693877551017	1.9790249433106577
MONDO:0018708	squamous cell carcinoma of the oral tongue	skos:broadMatch	ICD10CM:C02.0	Malignant neoplasm of dorsal surface of tongue	32	0.27450980392156865	1.9773242630385488
MONDO:0018712	composite hemangioendothelioma	skos:narrowMatch	<https://icd.codes/icd10cm/D18.0>		30	1.0	2.0
MONDO:0018713	retiform hemangioendothelioma	skos:narrowMatch	<https://icd.codes/icd10cm/D18.0>		29	1.0	2.0
MONDO:0018714	primary intralymphatic angioendothelioma	skos:narrowMatch	<https://icd.codes/icd10cm/D18.0>		40	1.0	2.0
MONDO:0018716	partially involuting congenital hemangioma	skos:narrowMatch	<https://icd.codes/icd10cm/D18.0>		42	1.0	2.0
MONDO:0018717	mixed cystic lymphatic malformation	skos:narrowMatch	<https://icd.codes/icd10cm/D18.1>		35	1.0	2.0
MONDO:0018725	corpus callosum agenesis-macrocephaly-hypertelorism syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.0>		60	1.0	2.0
MONDO:0018734	verrucous hemangioma	skos:narrowMatch	<https://icd.codes/icd10cm/D18.0>		20	1.0	2.0
MONDO:0018735	multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/D18.1>		64	1.0	2.0
MONDO:0018736	kaposiform lymphangiomatosis	skos:narrowMatch	<https://icd.codes/icd10cm/D18.1>		28	1.0	2.0
MONDO:0018737	catastrophic antiphospholipid syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/D68.6>		38	1.0	2.0
MONDO:0018738	benign metanephric tumour	skos:narrowMatch	<https://icd.codes/icd10cm/D30.0>		25	1.0	2.0
MONDO:0018740	drug-induced methemoglobinemia	skos:narrowMatch	<https://icd.codes/icd10cm/D74.8>		30	1.0	2.0
MONDO:0018745	superficial pemphigus	skos:broadMatch	<https://icd.codes/icd10cm/L10.3>		21	1.0	2.0
MONDO:0018745	superficial pemphigus	skos:broadMatch	<https://icd.codes/icd10cm/L10.2>		21	1.0	2.0
MONDO:0018745	superficial pemphigus	skos:broadMatch	ICD10CM:L10.3	Brazilian pemphigus [fogo selvagem]	24	0.5263157894736843	1.9546485260770976
MONDO:0018745	superficial pemphigus	skos:broadMatch	ICD10CM:L10.2	Pemphigus foliaceous	17	0.21739130434782605	1.9546485260770976
MONDO:0018746	mucous membrane pemphigoid	skos:narrowMatch	<https://icd.codes/icd10cm/L12.1>		26	1.0	2.0
MONDO:0018747	acquired epidermolysis bullosa	skos:exactMatch	<https://icd.codes/icd10cm/L12.3>		30	1.0	2.0
MONDO:0018747	acquired epidermolysis bullosa	skos:exactMatch	ICD10CM:L12.3	Acquired epidermolysis bullosa	0	0.0	0.0
MONDO:0018748	linear IgA Dermatosis	skos:narrowMatch	<https://icd.codes/icd10cm/L10.8>		21	1.0	2.0
MONDO:0018752	exercise-induced malignant hyperthermia	skos:narrowMatch	<https://icd.codes/icd10cm/T88.3>		39	1.0	2.0
MONDO:0018756	euthyroid Graves orbitopathy	skos:narrowMatch	<https://icd.codes/icd10cm/H05.2>		28	1.0	2.0
MONDO:0018757	supratip dysplasia	skos:narrowMatch	<https://icd.codes/icd10cm/J34.8>		18	1.0	2.0
MONDO:0018767	severe primary trimethylaminuria	skos:narrowMatch	<https://icd.codes/icd10cm/E88.8>		32	1.0	2.0
MONDO:0018768	familial cold autoinflammatory syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/L50.2>		39	1.0	2.0
MONDO:0018769	isosporiasis	skos:exactMatch	<https://icd.codes/icd10cm/A07.3>		12	1.0	2.0
MONDO:0018769	isosporiasis	skos:exactMatch	ICD10CM:A07.3	Isosporiasis	0	0.0	0.0
MONDO:0018770	Jeune syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q77.2>		14	1.0	2.0
MONDO:0018772	Joubert syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>		16	1.0	2.0
MONDO:0018781	KID syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q80.8>		12	1.0	2.0
MONDO:0018801	congenital bilateral absence of vas deferens	skos:narrowMatch	<https://icd.codes/icd10cm/Q55.4>		44	1.0	2.0
MONDO:0018805	bile duct cyst	skos:exactMatch	<https://icd.codes/icd10cm/Q44.4>		14	1.0	2.0
MONDO:0018805	bile duct cyst	skos:exactMatch	ICD10CM:Q44.4	Choledochal cyst	8	0.5714285714285714	1.9438775510204083
MONDO:0018824	pyoderma gangrenosum	skos:exactMatch	<https://icd.codes/icd10cm/L88>		20	1.0	2.0
MONDO:0018824	pyoderma gangrenosum	skos:exactMatch	ICD10CM:L88	Pyoderma gangrenosum	0	0.0	0.0
MONDO:0018826	Lewis-Sumner syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/G61.8>		21	1.0	2.0
MONDO:0018830	Kimura disease	skos:narrowMatch	<https://icd.codes/icd10cm/I89.8>		14	1.0	2.0
MONDO:0018835	nodular regenerative hyperplasia of the liver	skos:narrowMatch	<https://icd.codes/icd10cm/K76.8>		45	1.0	2.0
MONDO:0018837	postinfectious vasculitis	skos:narrowMatch	<https://icd.codes/icd10cm/I77.6>		25	1.0	2.0
MONDO:0018838	lissencephaly spectrum disorders	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>		32	1.0	2.0
MONDO:0018842	primary effusion lymphoma	skos:narrowMatch	<https://icd.codes/icd10cm/C83.8>		25	1.0	2.0
MONDO:0018843	embryonal carcinoma of the central nervous system	skos:narrowMatch	<https://icd.codes/icd10cm/C71.9>		49	1.0	2.0
MONDO:0018844	urachal cyst	skos:narrowMatch	<https://icd.codes/icd10cm/Q64.4>		12	1.0	2.0
MONDO:0018845	focal myositis	skos:narrowMatch	<https://icd.codes/icd10cm/M60.8>		14	1.0	2.0
MONDO:0018847	omphalomesenteric cyst	skos:narrowMatch	<https://icd.codes/icd10cm/Q43.0>		22	1.0	2.0
MONDO:0018848	IgG4-related retroperitoneal fibrosis	skos:narrowMatch	<https://icd.codes/icd10cm/N13.5>		37	1.0	2.0
MONDO:0018849	dentinogenesis imperfecta	skos:narrowMatch	<https://icd.codes/icd10cm/K00.5>		25	1.0	2.0
MONDO:0018850	proliferating trichilemmal cyst	skos:narrowMatch	<https://icd.codes/icd10cm/L72.1>		31	1.0	2.0
MONDO:0018851	familial keratoacanthoma	skos:narrowMatch	<https://icd.codes/icd10cm/L85.8>		24	1.0	2.0
MONDO:0018852	achromatopsia	skos:narrowMatch	<https://icd.codes/icd10cm/H53.5>		13	1.0	2.0
MONDO:0018852	achromatopsia	skos:exactMatch	<https://icd.codes/icd10cm/H53.51>		13	1.0	2.0
MONDO:0018852	achromatopsia	skos:exactMatch	ICD10CM:H53.51	Achromatopsia	0	0.0	0.0
MONDO:0018853	transgrediens et progrediens palmoplantar keratoderma	skos:narrowMatch	<https://icd.codes/icd10cm/Q82.8>		53	1.0	2.0
MONDO:0018854	acquired purpura fulminans	skos:narrowMatch	<https://icd.codes/icd10cm/D65>		26	1.0	2.0
MONDO:0018855	keratosis pilaris atrophicans	skos:narrowMatch	<https://icd.codes/icd10cm/L85.8>		29	1.0	2.0
MONDO:0018860	microlissencephaly-micromelia syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>		38	1.0	2.0
MONDO:0018861	Zellweger-like syndrome without peroxisomal anomalies	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.8>		53	1.0	2.0
MONDO:0018864	Kikuchi-Fujimoto disease	skos:narrowMatch	<https://icd.codes/icd10cm/I88.1>		24	1.0	2.0
MONDO:0018865	striate palmoplantar keratoderma	skos:narrowMatch	<https://icd.codes/icd10cm/Q82.8>		32	1.0	2.0
MONDO:0018866	Aicardi-Goutieres syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/G31.8>		26	1.0	2.0
MONDO:0018868	metachromatic leukodystrophy	skos:narrowMatch	<https://icd.codes/icd10cm/E75.2>		28	1.0	2.0
MONDO:0018869	cobblestone lissencephaly	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>		25	1.0	2.0
MONDO:0018870	arterial calcification of infancy	skos:narrowMatch	<https://icd.codes/icd10cm/Q28.8>		33	1.0	2.0
MONDO:0018872	acute megakaryoblastic leukemia	skos:narrowMatch	<https://icd.codes/icd10cm/C94.2>		31	1.0	2.0
MONDO:0018875	Li-Fraumeni syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/D48.9>		20	1.0	2.0
MONDO:0018878	branchiootic syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.0>		21	1.0	2.0
MONDO:0018879	lichen planopilaris	skos:exactMatch	<https://icd.codes/icd10cm/L66.1>		19	1.0	2.0
MONDO:0018879	lichen planopilaris	skos:exactMatch	ICD10CM:L66.1	Lichen planopilaris	0	0.0	0.0
MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	skos:narrowMatch	<https://icd.codes/icd10cm/E88.1>		42	1.0	2.0
MONDO:0018884	Roch-Leri mesosomatous lipomatosis	skos:narrowMatch	<https://icd.codes/icd10cm/E88.2>		34	1.0	2.0
MONDO:0018885	orbital leiomyoma	skos:narrowMatch	<https://icd.codes/icd10cm/D31.6>		17	1.0	2.0
MONDO:0018887	obsolete rare cutaneous lupus erythematosus	skos:broadMatch	<https://icd.codes/icd10cm/L93.2>		43	1.0	2.0
MONDO:0018887	obsolete rare cutaneous lupus erythematosus	skos:broadMatch	ICD10CM:L93.2	Other local lupus erythematosus	18	0.3555555555555555	1.9778258518117902
MONDO:0018888	congenital cornea plana	skos:narrowMatch	<https://icd.codes/icd10cm/Q13.4>		23	1.0	2.0
MONDO:0018889	hyaline body myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		21	1.0	2.0
MONDO:0018890	Lyell syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/L51.2>		14	1.0	2.0
MONDO:0018891	familial tumoral calcinosis	skos:narrowMatch	<https://icd.codes/icd10cm/M11.2>		27	1.0	2.0
MONDO:0018892	Wyburn-Mason syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q28.2>		21	1.0	2.0
MONDO:0018893	Cobb syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q27.3>		13	1.0	2.0
MONDO:0018895	Plummer-Vinson syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/D50.1>		23	1.0	2.0
MONDO:0018899	posterior cortical atrophy	skos:narrowMatch	<https://icd.codes/icd10cm/G31.1>		26	1.0	2.0
MONDO:0018901	left ventricular noncompaction	skos:narrowMatch	<https://icd.codes/icd10cm/I42.8>		30	1.0	2.0
MONDO:0018902	hepatocellular adenoma	skos:narrowMatch	<https://icd.codes/icd10cm/D13.4>		22	1.0	2.0
MONDO:0018903	sarcocystosis	skos:narrowMatch	<https://icd.codes/icd10cm/A07.8>		13	1.0	2.0
MONDO:0018904	primary membranoproliferative glomerulonephritis	skos:narrowMatch	<https://icd.codes/icd10cm/N00.5>		48	1.0	2.0
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.9>		19	1.0	2.0
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.6>		19	1.0	2.0
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.5>		19	1.0	2.0
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.4>		19	1.0	2.0
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.3>		19	1.0	2.0
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.2>		19	1.0	2.0
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.1>		19	1.0	2.0
MONDO:0018906	follicular lymphoma	skos:broadMatch	<https://icd.codes/icd10cm/C82.0>		19	1.0	2.0
MONDO:0018906	follicular lymphoma	skos:broadMatch	ICD10CM:C82.9	Follicular lymphoma, unspecified	13	0.40625	1.9473684210526316
MONDO:0018906	follicular lymphoma	skos:broadMatch	ICD10CM:C82.6	Cutaneous follicle center lymphoma	18	0.4411764705882353	1.9473684210526316
MONDO:0018906	follicular lymphoma	skos:broadMatch	ICD10CM:C82.5	Diffuse follicle center lymphoma	16	0.4545454545454546	1.9473684210526316
MONDO:0018906	follicular lymphoma	skos:broadMatch	ICD10CM:C82.4	Follicular lymphoma grade IIIb	11	0.3666666666666667	1.9473684210526316
MONDO:0018906	follicular lymphoma	skos:broadMatch	ICD10CM:C82.3	Follicular lymphoma grade IIIa	11	0.3666666666666667	1.9473684210526316
MONDO:0018906	follicular lymphoma	skos:broadMatch	ICD10CM:C82.2	Follicular lymphoma grade III, unspecified	23	0.5476190476190477	1.9473684210526316
MONDO:0018906	follicular lymphoma	skos:broadMatch	ICD10CM:C82.1	Follicular lymphoma grade II	9	0.3214285714285714	1.9473684210526316
MONDO:0018906	follicular lymphoma	skos:broadMatch	ICD10CM:C82.0	Follicular lymphoma grade I	8	0.2962962962962963	1.9473684210526316
MONDO:0018911	maturity-onset diabetes of the young	skos:narrowMatch	<https://icd.codes/icd10cm/E11.9>		36	1.0	2.0
MONDO:0018912	Cushing syndrome	skos:exactMatch	<https://icd.codes/icd10cm/E24>		16	1.0	2.0
MONDO:0018912	Cushing syndrome	skos:exactMatch	ICD10CM:E24	Cushing's syndrome	2	0.11111111111111116	1.9375
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.9>		16	1.0	2.0
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.8>		16	1.0	2.0
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.4>		16	1.0	2.0
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.3>		16	1.0	2.0
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.2>		16	1.0	2.0
MONDO:0018912	Cushing syndrome	skos:broadMatch	<https://icd.codes/icd10cm/E24.1>		16	1.0	2.0
MONDO:0018912	Cushing syndrome	skos:broadMatch	ICD10CM:E24.9	Cushing's syndrome, unspecified	15	0.4838709677419355	1.9375
