subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	comment
MONDO:0017884	papillary renal cell carcinoma	skos:exactMatch	NCIT:C27890	Sporadic Papillary Renal Cell Carcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	sporadic papillary renal cell carcinoma			LEXMATCH
MONDO:0017887	renal cell carcinoma associated with neuroblastoma	skos:exactMatch	NCIT:C100051	Renal Cell Carcinoma Associated with Neuroblastoma	Unspecified								MONDO_MAPPINGS
MONDO:0017895	familial papillary or follicular thyroid carcinoma	skos:exactMatch	NCIT:C118829	Familial Nonmedullary Thyroid Gland Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0017979	autoimmune lymphoproliferative syndrome	skos:exactMatch	NCIT:C37864	Autoimmune Lymphoproliferative Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018017	goblet cell carcinoma	skos:exactMatch	NCIT:C3689	Appendix Goblet Cell Adenocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0018031	granulomatous slack skin disease	skos:exactMatch	NCIT:C35464	Granulomatous Slack Skin Disease	Unspecified								MONDO_MAPPINGS
MONDO:0018034	thalidomide embryopathy	skos:exactMatch	NCIT:C99082	Thalidomide Embryopathy Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018058	tracheal agenesis	skos:exactMatch	NCIT:C35376	Tracheal Agenesis	Unspecified								MONDO_MAPPINGS
MONDO:0018068	trisomy 13	skos:exactMatch	NCIT:C101223	Complete Trisomy 13 Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018071	trisomy 18	skos:exactMatch	NCIT:C36626	Trisomy 18	Unspecified								MONDO_MAPPINGS
MONDO:0018071	trisomy 18	skos:exactMatch	NCIT:C101362	Complete Trisomy 18 Syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	complete trisomy 18 syndrome			LEXMATCH
MONDO:0018079	thymic epithelial neoplasm	skos:exactMatch	NCIT:C69122	Ten	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	ten			LEXMATCH
MONDO:0018087	viral hemorrhagic fever	skos:exactMatch	NCIT:C36170	Viral Hemorrhagic Fever	Unspecified								MONDO_MAPPINGS
MONDO:0018100	familial primary hypomagnesemia	skos:exactMatch	NCIT:C123263	Familial Primary Hypomagnesemia	Unspecified								MONDO_MAPPINGS
MONDO:0018224	hydroa vacciniforme-like lymphoma	skos:exactMatch	NCIT:C45327	Hydroa Vacciniforme-Like Lymphoproliferative Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0018308	liver mesenchymal hamartoma	skos:exactMatch	NCIT:C5751	Liver Mesenchymal Hamartoma	Unspecified								MONDO_MAPPINGS
MONDO:0018330	mucinous adenocarcinoma of the appendix	skos:exactMatch	NCIT:C43558	Appendix Mucinous Adenocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0018364	malignant epithelial tumor of ovary	skos:exactMatch	NCIT:C40026	Malignant Ovarian Epithelial Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0018368	primary peritoneal serous/papillary carcinoma	skos:exactMatch	NCIT:C7695	Primary Peritoneal Serous Papillary Adenocarcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0018369	immature ovarian teratoma	skos:exactMatch	NCIT:C39995	Malignant Ovarian Teratoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	malignant ovarian teratoma			LEXMATCH
MONDO:0018369	immature ovarian teratoma	skos:exactMatch	NCIT:C8111	Immature Ovarian Teratoma	Unspecified								MONDO_MAPPINGS
MONDO:0018373	avascular necrosis	skos:exactMatch	NCIT:C34841	Avascular Necrosis of Bone	Unspecified								MONDO_MAPPINGS
MONDO:0018378	osteonecrosis of the jaw	skos:exactMatch	NCIT:C63924	Osteonecrosis of Jaw	Unspecified								MONDO_MAPPINGS
MONDO:0018381	osteochondrosis	skos:exactMatch	NCIT:C34877	Osteochondritis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	osteochondritis			LEXMATCH
MONDO:0018433	acute myeloid leukemia with t(6;9)(p23;q34)	skos:exactMatch	NCIT:C38377	Acute Myeloid Leukemia with t(17;17)(q21;q21)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with t	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement	LEXMATCH
MONDO:0018433	acute myeloid leukemia with t(6;9)(p23;q34)	skos:exactMatch	NCIT:C36056	Acute Myeloid Leukemia with t(11;17)(q23;q21)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with t	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement	LEXMATCH
MONDO:0018433	acute myeloid leukemia with t(6;9)(p23;q34)	skos:exactMatch	NCIT:C36057	Acute Myeloid Leukemia with t(5;17)(q35;q21)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with t	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement	LEXMATCH
MONDO:0018433	acute myeloid leukemia with t(6;9)(p23;q34)	skos:exactMatch	NCIT:C36058	Acute Myeloid Leukemia with t(11;17)(q13;q21)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with t	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement	LEXMATCH
MONDO:0018434	acute myeloid leukemia with t(9;11)(p22;q23)	skos:exactMatch	NCIT:C36058	Acute Myeloid Leukemia with t(11;17)(q13;q21)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with t	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement	LEXMATCH
MONDO:0018434	acute myeloid leukemia with t(9;11)(p22;q23)	skos:exactMatch	NCIT:C36056	Acute Myeloid Leukemia with t(11;17)(q23;q21)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with t	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement	LEXMATCH
MONDO:0018434	acute myeloid leukemia with t(9;11)(p22;q23)	skos:exactMatch	NCIT:C36057	Acute Myeloid Leukemia with t(5;17)(q35;q21)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with t	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement	LEXMATCH
MONDO:0018434	acute myeloid leukemia with t(9;11)(p22;q23)	skos:exactMatch	NCIT:C38377	Acute Myeloid Leukemia with t(17;17)(q21;q21)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute myeloid leukemia with t	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement	LEXMATCH
MONDO:0018449	acquired cystic disease-associated renal cell carcinoma	skos:exactMatch	NCIT:C157718	Acquired Cystic Disease-Associated Renal Cell Carcinoma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acquired cystic disease-associated renal cell carcinoma			LEXMATCH
MONDO:0018453	familial atypical multiple mole melanoma syndrome	skos:exactMatch	NCIT:C27264	Familial Atypical Mole Melanoma Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018458	familial hypocalciuric hypercalcemia	skos:exactMatch	NCIT:C123262	Familial Hypocalciuric Hypercalcemia	Unspecified								MONDO_MAPPINGS
MONDO:0018459	isolated glycerol kinase deficiency	skos:exactMatch	NCIT:C124845	Hyperglycerolemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hyperglycerolemia			LEXMATCH
MONDO:0018473	hyperlipoproteinemia type 3	skos:exactMatch	NCIT:C34710	Remnant Hyperlipidemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	remnant hyperlipidemia			LEXMATCH
MONDO:0018479	congenital adrenal hyperplasia	skos:exactMatch	NCIT:C35408	Adrenal Hyperplasia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	adrenal hyperplasia			LEXMATCH
MONDO:0018479	congenital adrenal hyperplasia	skos:exactMatch	NCIT:C131426	Congenital Lipoid Adrenal Hyperplasia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	congenital lipoid adrenal hyperplasia			LEXMATCH
MONDO:0018479	congenital adrenal hyperplasia	skos:exactMatch	NCIT:C34360	Congenital Adrenal Hyperplasia	Unspecified								MONDO_MAPPINGS
MONDO:0018481	undifferentiated carcinoma of esophagus	skos:exactMatch	NCIT:C27422	Esophageal Undifferentiated Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0018493	malignant hyperthermia of anesthesia	skos:exactMatch	NCIT:C84869	Malignant Hyperthermia Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018504	undifferentiated carcinoma of stomach	skos:exactMatch	NCIT:C5476	Gastric Undifferentiated Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0018509	squamous cell carcinoma of the small intestine	skos:exactMatch	NCIT:C43534	Small Intestinal Squamous Cell Carcinoma	Unspecified								MONDO_MAPPINGS
MONDO:0018510	small intestine neuroendocrine neoplasm	skos:exactMatch	NCIT:C5803	Small Intestinal Neuroendocrine Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0018521	squamous cell carcinoma of pancreas	skos:exactMatch	NCIT:C173813	Pancreatic Squamous Cell Carcinoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pancreatic squamous cell carcinoma			LEXMATCH
MONDO:0018525	solid pseudopapillary carcinoma of pancreas	skos:exactMatch	NCIT:C5728	Solid Pseudopapillary Carcinoma of the Pancreas	Unspecified								MONDO_MAPPINGS
MONDO:0018540	PFAPA syndrome	skos:exactMatch	NCIT:C116917	Periodic Fever, Aphthous Stomatitis, Pharyngitis, Adenitis Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018542	severe congenital neutropenia	skos:exactMatch	NCIT:C166152	Severe Congenital Neutropenia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	severe congenital neutropenia			LEXMATCH
MONDO:0018544	adrenoleukodystrophy	skos:exactMatch	NCIT:C84670	Diffuse Cerebral Sclerosis of Schilder	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diffuse cerebral sclerosis of schilder			LEXMATCH
MONDO:0018556	Lambert-Eaton myasthenic syndrome	skos:exactMatch	NCIT:C3155	Lambert Eaton Myasthenic Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018607	combined hamartoma of the retina and retinal pigment epithelium	skos:exactMatch	NCIT:C174548	Combined Hamartoma of the Retina and Retinal Pigment Epithelium	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	combined hamartoma of the retina and retinal pigment epithelium			LEXMATCH
MONDO:0018613	AH amyloidosis	skos:exactMatch	NCIT:C158962	AH Amyloidosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ah amyloidosis			LEXMATCH
MONDO:0018626	paratyphoid fever	skos:exactMatch	NCIT:C34897	Paratyphoid Fever	Unspecified								MONDO_MAPPINGS
MONDO:0018649	obsolete cerebral visual impairment	skos:exactMatch	NCIT:C35275	Visual Cortex Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0018653	Polymerase proofreading-related adenomatous polyposis	skos:exactMatch	NCIT:C162484	Polymerase Proofreading Associated Polyposis	Unspecified								MONDO_MAPPINGS
MONDO:0018674	IgG4-related submandibular gland disease	skos:exactMatch	NCIT:C82887	Chronic Sclerosing Sialadenitis	Unspecified								MONDO_MAPPINGS
MONDO:0018683	acquired ichthyosis	skos:exactMatch	NCIT:C112831	Ichthyosis Acquisita	Unspecified								MONDO_MAPPINGS
MONDO:0018690	Holmes-Adie syndrome	skos:exactMatch	NCIT:C34357	Holmes-Adie Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018714	primary intralymphatic angioendothelioma	skos:exactMatch	NCIT:C7526	Papillary Intralymphatic Angioendothelioma	Unspecified								MONDO_MAPPINGS
MONDO:0018715	congenital hemangioma	skos:exactMatch	NCIT:C3841	Congenital Non-Progressive Hemangioma	Unspecified								MONDO_MAPPINGS
MONDO:0018716	partially involuting congenital hemangioma	skos:exactMatch	NCIT:C172209	Partially Involuting Congenital Hemangioma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	partially involuting congenital hemangioma			LEXMATCH
MONDO:0018740	drug-induced methemoglobinemia	skos:exactMatch	NCIT:C101045	Drug Induced Methemoglobinemia	Unspecified								MONDO_MAPPINGS
MONDO:0018740	drug-induced methemoglobinemia	skos:exactMatch	NCIT:C98805	Acquired Methemoglobinemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	acquired methemoglobinemia			LEXMATCH
MONDO:0018800	Kallmann syndrome	skos:exactMatch	NCIT:C75479	Hypogonadotropic Hypogonadism with Anosmia	Unspecified								MONDO_MAPPINGS
MONDO:0018840	isolated congenital hepatic fibrosis	skos:exactMatch	NCIT:C97071	Congenital Hepatic Fibrosis	Unspecified								MONDO_MAPPINGS
MONDO:0018848	IgG4-related retroperitoneal fibrosis	skos:exactMatch	NCIT:C123249	Idiopathic Retroperitoneal Fibrosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	idiopathic retroperitoneal fibrosis			LEXMATCH
MONDO:0018850	proliferating trichilemmal cyst	skos:exactMatch	NCIT:C27125	Proliferating Trichilemmal Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0018901	left ventricular noncompaction	skos:exactMatch	NCIT:C99544	Left Ventricular Non-Compaction Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018919	McCune-Albright syndrome	skos:exactMatch	NCIT:C48627	McCune-Albright Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018920	peripartum cardiomyopathy	skos:exactMatch	NCIT:C171602	Peripartum Cardiomyopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	peripartum cardiomyopathy			LEXMATCH
MONDO:0018920	peripartum cardiomyopathy	skos:exactMatch	NCIT:C171602	Peripartum Cardiomyopathy	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	peripartum cardiomyopathy			LEXMATCH
MONDO:0018937	mucopolysaccharidosis type 3	skos:exactMatch	NCIT:C61262	Sanfilippo Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018944	gestational trophoblastic neoplasm	skos:exactMatch	NCIT:C4699	Gestational Trophoblastic Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0018959	potassium-aggravated myotonia	skos:exactMatch	NCIT:C122788	Potassium Aggravated Myotonia	Unspecified								MONDO_MAPPINGS
MONDO:0018961	familial melanoma	skos:exactMatch	NCIT:C8498	Hereditary Melanoma	Unspecified								MONDO_MAPPINGS
MONDO:0018965	Alport syndrome	skos:exactMatch	NCIT:C34842	Alport Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0018984	Oroya fever	skos:exactMatch	NCIT:C128441	Carrión Disease	Unspecified								MONDO_MAPPINGS
MONDO:0018989	recurrent acute pancreatitis	skos:exactMatch	NCIT:C184324	Recurrent Acute Pancreatitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	recurrent acute pancreatitis			LEXMATCH
MONDO:0018996	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2	skos:exactMatch	NCIT:C165500	Spinocerebellar Ataxia, Autosomal Recessive, with Axonal Neuropathy 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2			LEXMATCH
MONDO:0019002	Lhermitte-Duclos disease	skos:exactMatch	NCIT:C8419	Dysplastic Cerebellar Gangliocytoma	Unspecified								MONDO_MAPPINGS
MONDO:0019004	kidney Wilms tumor	skos:exactMatch	NCIT:C40407	Kidney Wilms Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0019012	Carpenter syndrome	skos:exactMatch	NCIT:C98873	Type II Acrocephalopolysyndactyly	Unspecified								MONDO_MAPPINGS
MONDO:0019026	autosomal recessive osteopetrosis	skos:exactMatch	NCIT:C129733	Autosomal Recessive Osteopetrosis	Unspecified								MONDO_MAPPINGS
MONDO:0019040	chromosomal disorder	skos:exactMatch	NCIT:C34470	Chromosome Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0019047	obsolete rare deafness	skos:exactMatch	NCIT:C36194	Complete Deafness	Unspecified								MONDO_MAPPINGS
MONDO:0019052	inborn errors of metabolism	skos:exactMatch	NCIT:C34816	Congenital Metabolic Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0019100	neuromyelitis optica	skos:exactMatch	NCIT:C84934	Neuromyelitis Optica	Unspecified								MONDO_MAPPINGS
MONDO:0019118	inherited retinal dystrophy	skos:exactMatch	NCIT:C35625	Retinal Dystrophy	Unspecified								MONDO_MAPPINGS
MONDO:0019122	idiopathic acute eosinophilic pneumonia	skos:exactMatch	NCIT:C35301	Loffler Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0019145	hereditary thrombophilia due to congenital protein C deficiency	skos:exactMatch	NCIT:C99025	Protein C Deficiency Disease	Unspecified								MONDO_MAPPINGS
MONDO:0019157	acquired idiopathic sideroblastic anemia	skos:exactMatch	NCIT:C4036	Myelodysplastic Syndrome with Ring Sideroblasts	Unspecified								MONDO_MAPPINGS
MONDO:0019175	primary lymphedema	skos:exactMatch	NCIT:C48829	Primary Lymphedema	Unspecified								MONDO_MAPPINGS
MONDO:0019186	Q fever	skos:exactMatch	NCIT:C34970	Q Fever	Unspecified								MONDO_MAPPINGS
MONDO:0019194	localized lipodystrophy	skos:exactMatch	NCIT:C131814	Focal Lipodystrophy	Unspecified								MONDO_MAPPINGS
MONDO:0019207	DEND syndrome	skos:exactMatch	NCIT:C131845	K ATP Associated Developmental Delay, Epilepsy and Neonatal Diabetes	Unspecified								MONDO_MAPPINGS
MONDO:0019214	inborn carbohydrate metabolic disorder	skos:exactMatch	NCIT:C97089	Carbohydrate Metabolism Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0019234	peroxisome biogenesis disorder	skos:exactMatch	NCIT:C155747	Peroxisome Biogenesis Disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	peroxisome biogenesis disorder			LEXMATCH
MONDO:0019234	peroxisome biogenesis disorder	skos:exactMatch	NCIT:C146639	Peroxisome Biogenesis Disorders in the Zellweger Spectrum	Unspecified								MONDO_MAPPINGS
MONDO:0019234	peroxisome biogenesis disorder	skos:exactMatch	NCIT:C155747	Peroxisome Biogenesis Disorder	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	peroxisome biogenesis disorder			LEXMATCH
MONDO:0019266	SAPHO syndrome	skos:exactMatch	NCIT:C119049	Synovitis, Acne, Pustulosis, Hyperostosis, and Osteitis Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0019288	skin pigmentation disorder	skos:exactMatch	NCIT:C34557	Skin Pigmentation Disorder	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	skin pigmentation disorder			LEXMATCH
MONDO:0019293	skin vascular disease	skos:exactMatch	NCIT:C35254	Skin Vascular Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0019316	maculopapular cutaneous mastocytosis	skos:exactMatch	NCIT:C3433	Urticaria Pigmentosa/Maculopapular Cutaneous Mastocytosis	Unspecified								MONDO_MAPPINGS
MONDO:0019345	shigellosis	skos:exactMatch	NCIT:C157978	Shigellosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	shigellosis			LEXMATCH
MONDO:0019345	shigellosis	skos:exactMatch	NCIT:C157978	Shigellosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	shigellosis			LEXMATCH
MONDO:0019368	florid cemento-osseous dysplasia	skos:exactMatch	NCIT:C173929	Focal Cemento-Osseous Dysplasia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	focal cemento-osseous dysplasia			LEXMATCH
MONDO:0019372	solitary bone cyst	skos:exactMatch	NCIT:C2904	Simple Bone Cyst	Unspecified								MONDO_MAPPINGS
MONDO:0019402	beta thalassemia	skos:exactMatch	NCIT:C34375	Beta Thalassemia	Unspecified								MONDO_MAPPINGS
MONDO:0019409	idiopathic juvenile osteoporosis	skos:exactMatch	NCIT:C119996	Pediatric Osteoporosis	Unspecified								MONDO_MAPPINGS
MONDO:0019434	systemic-onset juvenile idiopathic arthritis	skos:exactMatch	NCIT:C61278	Still Disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	still disease			LEXMATCH
MONDO:0019435	rheumatoid factor-positive polyarticular juvenile idiopathic arthritis	skos:exactMatch	NCIT:C119034	Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Positive	Unspecified								MONDO_MAPPINGS
MONDO:0019438	AL amyloidosis	skos:exactMatch	NCIT:C158963	AL Amyloidosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	al amyloidosis			LEXMATCH
MONDO:0019438	AL amyloidosis	skos:exactMatch	NCIT:C3819	Primary Amyloidosis	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	primary amyloidosis			LEXMATCH
MONDO:0019452	myeloproliferative neoplasm, unclassifiable	skos:exactMatch	NCIT:C27350	Myeloproliferative Neoplasm, Unclassifiable	Unspecified								MONDO_MAPPINGS
MONDO:0019453	refractory cytopenia with multilineage dysplasia	skos:exactMatch	NCIT:C8574	Myelodysplastic Syndrome with Multilineage Dysplasia	Unspecified								MONDO_MAPPINGS
MONDO:0019454	myelodysplastic syndrome with excess blasts	skos:exactMatch	NCIT:C7506	Myelodysplastic Syndrome with Excess Blasts	Unspecified								MONDO_MAPPINGS
MONDO:0019468	T-cell prolymphocytic leukemia	skos:exactMatch	NCIT:C70649	T-Cell Chronic Lymphocytic Leukemia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	t-cell chronic lymphocytic leukemia			LEXMATCH
MONDO:0019473	enteropathy-associated T-cell lymphoma	skos:exactMatch	NCIT:C150495	Intestinal T-Cell Lymphoma	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	intestinal t-cell lymphoma			LEXMATCH
MONDO:0019478	adult nodular lymphocyte predominant Hodgkin lymphoma	skos:exactMatch	NCIT:C7942	Adult Nodular Lymphocyte Predominant Hodgkin Lymphoma	Unspecified								MONDO_MAPPINGS
MONDO:0019483	methotrexate-associated lymphoproliferative disorders	skos:exactMatch	NCIT:C7184	Methotrexate-Related Lymphoproliferative Disorder	Unspecified								MONDO_MAPPINGS
MONDO:0019496	neuroendocrine neoplasm	skos:exactMatch	NCIT:C188218	Neuroendocrine Tumor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	neuroendocrine tumor			LEXMATCH
MONDO:0019499	Turner syndrome	skos:exactMatch	NCIT:C85210	XO Syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	xo syndrome			LEXMATCH
MONDO:0019514	hepatic veno-occlusive disease	skos:exactMatch	NCIT:C8301	Veno-Occlusive Disease	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	veno-occlusive disease			LEXMATCH
MONDO:0019527	undifferentiated connective tissue syndrome	skos:exactMatch	NCIT:C116776	Undifferentiated Connective Tissue Disease	Unspecified								MONDO_MAPPINGS
MONDO:0019563	CREST syndrome	skos:exactMatch	NCIT:C70646	CREST Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0019570	Cockayne syndrome type 2	skos:exactMatch	NCIT:C135726	Cockayne Syndrome Type B	Unspecified								MONDO_MAPPINGS
MONDO:0019610	Zollinger-Ellison syndrome	skos:exactMatch	NCIT:C3453	Zollinger Ellison Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0019611	TSH-secreting pituitary adenoma	skos:exactMatch	NCIT:C8011	Thyrotroph Pituitary Neuroendocrine Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0019613	non-functioning pituitary adenoma	skos:exactMatch	NCIT:C4348	Non-Functioning Pituitary Neuroendocrine Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0019622	non-specific interstitial pneumonia	skos:exactMatch	NCIT:C35717	Nonspecific Interstitial Pneumonia	Unspecified								MONDO_MAPPINGS
MONDO:0019631	persistent hyperplastic primary vitreous	skos:exactMatch	NCIT:C161554	Persistent Hyperplastic Primary Vitreous	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	persistent hyperplastic primary vitreous			LEXMATCH
MONDO:0019632	Lyme disease	skos:exactMatch	NCIT:C45161	Borrelia Burgdorferi Infection	Unspecified								MONDO_MAPPINGS
MONDO:0019636	renal agenesis, unilateral	skos:exactMatch	NCIT:C101220	Unilateral Renal Agenesis	Unspecified								MONDO_MAPPINGS
MONDO:0019642	vitamin D-dependent rickets, type 2	skos:exactMatch	NCIT:C131077	Vitamin D Dependent Rickets 2	Unspecified								MONDO_MAPPINGS
MONDO:0019722	glomerular disorder	skos:exactMatch	NCIT:C120887	Glomerulopathy	Unspecified								MONDO_MAPPINGS
MONDO:0019729	light and heavy chain deposition disease	skos:exactMatch	NCIT:C158965	Light and Heavy Chain Deposition Disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	light and heavy chain deposition disease			LEXMATCH
MONDO:0019755	developmental defect during embryogenesis	skos:exactMatch	NCIT:C99267	Congenital Malformation Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0019796	acrocephalosyndactyly	skos:exactMatch	NCIT:C34348	Acrocephalosyndactyly	Unspecified								MONDO_MAPPINGS
MONDO:0019805	twin to twin transfusion syndrome	skos:exactMatch	NCIT:C113824	Twin-Twin Transfusion Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0019808	aortic valve atresia	skos:exactMatch	NCIT:C98818	Aortic Valve Atresia	Unspecified								MONDO_MAPPINGS
MONDO:0019809	congenital aortic valve insufficiency	skos:exactMatch	NCIT:C103936	Congenital Aortic Valve Insufficiency	Unspecified								MONDO_MAPPINGS
MONDO:0019810	toxic epidermal necrolysis	skos:exactMatch	NCIT:C69122	Ten	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	ten			LEXMATCH
MONDO:0019903	ring chromosome 2	skos:exactMatch	NCIT:C121981	ROSE Cluster 2	Unspecified								MONDO_MAPPINGS
MONDO:0019904	ring chromosome 3	skos:exactMatch	NCIT:C121982	ROSE Cluster 3	Unspecified								MONDO_MAPPINGS
MONDO:0019927	growth hormone-producing pituitary gland neoplasm	skos:exactMatch	NCIT:C7911	Growth Hormone-Producing Pituitary Gland Neoplasm	Unspecified								MONDO_MAPPINGS
MONDO:0019929	49,XXXXY syndrome	skos:exactMatch	NCIT:C185635	49,XXXXY Syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	49,xxxxy syndrome			LEXMATCH
MONDO:0019957	PPoma	skos:exactMatch	NCIT:C67453	Pancreatic Polypeptide Tumor	Unspecified								MONDO_MAPPINGS
MONDO:0019959	glucagonoma	skos:exactMatch	NCIT:C95597	Pancreatic Glucagonoma	Unspecified								MONDO_MAPPINGS
MONDO:0019960	VIPoma	skos:exactMatch	NCIT:C26749	VIP-Producing Neuroendocrine Tumor	Unspecified								MONDO_MAPPINGS
