subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0008054	juvenile dermatomyositis	MONDO:equivalentTo	ICD10CM:M33.0	semapv:LexicalMatching	Juvenile dermatomyositis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	juvenile dermatomyositis
MONDO:0001907	adult dermatomyositis	MONDO:equivalentTo	ICD10CM:M33.1	semapv:LexicalMatching	Other dermatomyositis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	adult dermatomyositis
MONDO:0005100	systemic sclerosis	MONDO:equivalentTo	ICD10CM:M34	semapv:RegularExpressionReplacement	Systemic sclerosis [scleroderma]	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	systemic sclerosis
MONDO:0005100	systemic sclerosis	MONDO:equivalentTo	ICD10CM:M34	semapv:RegularExpressionReplacement	Systemic sclerosis [scleroderma]	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	systemic sclerosis
MONDO:0010030	Sjogren syndrome	MONDO:equivalentTo	ICD10CM:M35.0	semapv:LexicalMatching	SjÃ¶gren syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	sicca syndrome
MONDO:0005854	mixed connective tissue disease	MONDO:equivalentTo	ICD10CM:M35.1	semapv:LexicalMatching	Other overlap syndromes	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	mixed connective tissue disease
MONDO:0019735	polymyalgia rheumatica	MONDO:equivalentTo	ICD10CM:M35.3	semapv:LexicalMatching	Polymyalgia rheumatica	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polymyalgia rheumatica
MONDO:0019735	polymyalgia rheumatica	MONDO:equivalentTo	ICD10CM:M35.3	semapv:LexicalMatching	Polymyalgia rheumatica	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	polymyalgia rheumatica
MONDO:0100163	COVID-19–associated multisystem inflammatory syndrome in children	MONDO:equivalentTo	ICD10CM:M35.81	semapv:LexicalMatching	Multisystem inflammatory syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pediatric inflammatory multisystem syndrome
MONDO:0100163	COVID-19–associated multisystem inflammatory syndrome in children	MONDO:equivalentTo	ICD10CM:M35.81	semapv:LexicalMatching	Multisystem inflammatory syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pims
MONDO:0100163	COVID-19–associated multisystem inflammatory syndrome in children	MONDO:equivalentTo	ICD10CM:M35.81	semapv:LexicalMatching	Multisystem inflammatory syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	multisystem inflammatory syndrome in children
MONDO:0100319	COVID-19–associated multisystem inflammatory syndrome in adults	MONDO:equivalentTo	ICD10CM:M35.81	semapv:LexicalMatching	Multisystem inflammatory syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mis-a
MONDO:0100163	COVID-19–associated multisystem inflammatory syndrome in children	MONDO:equivalentTo	ICD10CM:M35.81	semapv:LexicalMatching	Multisystem inflammatory syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	mis-c
MONDO:0043240	hemophilic arthropathy	MONDO:equivalentTo	ICD10CM:M36.2	semapv:LexicalMatching	Hemophilic arthropathy	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hemophilic arthropathy
MONDO:0043240	hemophilic arthropathy	MONDO:equivalentTo	ICD10CM:M36.2	semapv:LexicalMatching	Hemophilic arthropathy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hemophilic arthropathy
MONDO:0100076	juvenile idiopathic scoliosis	MONDO:equivalentTo	ICD10CM:M41.11	semapv:LexicalMatching	Juvenile idiopathic scoliosis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	juvenile idiopathic scoliosis
MONDO:0008410	Scheuermann disease	MONDO:equivalentTo	ICD10CM:M42.0	semapv:LexicalMatching	Juvenile osteochondrosis of spine	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	juvenile osteochondrosis of spine
MONDO:0008410	Scheuermann disease	MONDO:equivalentTo	ICD10CM:M42.0	semapv:LexicalMatching	Juvenile osteochondrosis of spine	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	scheuermann's disease
MONDO:0005541	spondylolysis	MONDO:equivalentTo	ICD10CM:M43.0	semapv:RegularExpressionReplacement	Spondylolysis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	spondylolysis
MONDO:0005541	spondylolysis	MONDO:equivalentTo	ICD10CM:M43.0	semapv:LexicalMatching	Spondylolysis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	spondylolysis
MONDO:0005541	spondylolysis	MONDO:equivalentTo	ICD10CM:M43.0	semapv:LexicalMatching	Spondylolysis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spondylolysis
MONDO:0008475	spondylolisthesis	MONDO:equivalentTo	ICD10CM:M43.1	semapv:LexicalMatching	Spondylolisthesis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	spondylolisthesis
MONDO:0008475	spondylolisthesis	MONDO:equivalentTo	ICD10CM:M43.1	semapv:LexicalMatching	Spondylolisthesis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spondylolisthesis
MONDO:0008475	spondylolisthesis	MONDO:equivalentTo	ICD10CM:M43.1	semapv:RegularExpressionReplacement	Spondylolisthesis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	spondylolisthesis
MONDO:0008583	inherited torticollis	MONDO:equivalentTo	ICD10CM:M43.6	semapv:LexicalMatching	Torticollis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	torticollis
MONDO:0005965	spinal stenosis	MONDO:equivalentTo	ICD10CM:M48.0	semapv:LexicalMatching	Spinal stenosis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spinal stenosis
MONDO:0007127	diffuse idiopathic skeletal hyperostosis	MONDO:equivalentTo	ICD10CM:M48.1	semapv:RegularExpressionReplacement	Ankylosing hyperostosis [Forestier]	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	diffuse idiopathic skeletal hyperostosis
MONDO:0007127	diffuse idiopathic skeletal hyperostosis	MONDO:equivalentTo	ICD10CM:M48.1	semapv:RegularExpressionReplacement	Ankylosing hyperostosis [Forestier]	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	diffuse idiopathic skeletal hyperostosis
MONDO:0003956	Baastrup syndrome	MONDO:equivalentTo	ICD10CM:M48.2	semapv:LexicalMatching	Kissing spine	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	kissing spine
MONDO:0011230	ossification of the posterior longitudinal ligament of the spine	MONDO:equivalentTo	ICD10CM:M48.8	semapv:LexicalMatching	Other specified spondylopathies	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ossification of posterior longitudinal ligament
MONDO:0022792	coccygodynia	MONDO:equivalentTo	ICD10CM:M53.3	semapv:LexicalMatching	Sacrococcygeal disorders, not elsewhere classified	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	coccygodynia
MONDO:0024333	sciatica	MONDO:equivalentTo	ICD10CM:M54.3	semapv:LexicalMatching	Sciatica	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sciatica
MONDO:0021167	myositis	MONDO:equivalentTo	ICD10CM:M60	semapv:LexicalMatching	Myositis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myositis
MONDO:0023483	infectious myositis	MONDO:equivalentTo	ICD10CM:M60.0	semapv:LexicalMatching	Infective myositis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	infective myositis
MONDO:0019168	pyomyositis	MONDO:equivalentTo	ICD10CM:M60.0	semapv:LexicalMatching	Infective myositis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tropical pyomyositis
MONDO:0003964	myositis ossificans	MONDO:equivalentTo	ICD10CM:M61.1	semapv:LexicalMatching	Myositis ossificans progressiva	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	myositis ossificans progressiva
MONDO:0007606	fibrodysplasia ossificans progressiva	MONDO:equivalentTo	ICD10CM:M61.1	semapv:LexicalMatching	Myositis ossificans progressiva	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	fibrodysplasia ossificans progressiva
MONDO:0007606	fibrodysplasia ossificans progressiva	MONDO:equivalentTo	ICD10CM:M61.1	semapv:LexicalMatching	Myositis ossificans progressiva	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	fibrodysplasia ossificans progressiva
MONDO:0005290	rhabdomyolysis	MONDO:equivalentTo	ICD10CM:M62.82	semapv:LexicalMatching	Rhabdomyolysis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rhabdomyolysis
MONDO:0005290	rhabdomyolysis	MONDO:equivalentTo	ICD10CM:M62.82	semapv:LexicalMatching	Rhabdomyolysis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	rhabdomyolysis
MONDO:0005290	rhabdomyolysis	MONDO:equivalentTo	ICD10CM:M62.82	semapv:RegularExpressionReplacement	Rhabdomyolysis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	rhabdomyolysis
MONDO:0008600	trigger thumb	MONDO:equivalentTo	ICD10CM:M65.31	semapv:LexicalMatching	Trigger thumb	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	trigger thumb
MONDO:0008600	trigger thumb	MONDO:equivalentTo	ICD10CM:M65.31	semapv:LexicalMatching	Trigger thumb	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	trigger thumb
MONDO:0006721	de Quervain disease	MONDO:equivalentTo	ICD10CM:M65.4	semapv:RegularExpressionReplacement	Radial styloid tenosynovitis [de Quervain]	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	radial styloid tenosynovitis
MONDO:0016675	distal arthrogryposis type 10	MONDO:equivalentTo	ICD10CM:M67.0	semapv:RegularExpressionReplacement	Short Achilles tendon (acquired)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	short achilles tendon
MONDO:0001468	synovial plica syndrome	MONDO:equivalentTo	ICD10CM:M67.5	semapv:LexicalMatching	Plica syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	plica syndrome
MONDO:0004833	plantar fasciitis	MONDO:equivalentTo	ICD10CM:M72.2	semapv:LexicalMatching	Plantar fascial fibromatosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	plantar fasciitis
MONDO:0001594	Achilles bursitis	MONDO:equivalentTo	ICD10CM:M76.6	semapv:LexicalMatching	Achilles tendinitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	achilles bursitis
MONDO:0001875	epicondylitis	MONDO:equivalentTo	ICD10CM:M77.0	semapv:LexicalMatching	Medial epicondylitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	medial epicondylitis
MONDO:0006862	myofascial pain syndrome	MONDO:equivalentTo	ICD10CM:M79.1	semapv:LexicalMatching	Myalgia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	myofascial pain syndrome
MONDO:0000845	fibrous dysplasia	MONDO:equivalentTo	ICD10CM:M85.0	semapv:RegularExpressionReplacement	Fibrous dysplasia (monostotic)	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	fibrous dysplasia
MONDO:0400003	skeletal fluorosis	MONDO:equivalentTo	ICD10CM:M85.1	semapv:LexicalMatching	Skeletal fluorosis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	skeletal fluorosis
MONDO:0018815	aneurysmal bone cyst	MONDO:equivalentTo	ICD10CM:M85.5	semapv:LexicalMatching	Aneurysmal bone cyst	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	aneurysmal bone cyst
MONDO:0018815	aneurysmal bone cyst	MONDO:equivalentTo	ICD10CM:M85.5	semapv:LexicalMatching	Aneurysmal bone cyst	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	aneurysmal bone cyst
MONDO:0018815	aneurysmal bone cyst	MONDO:equivalentTo	ICD10CM:M85.5	semapv:RegularExpressionReplacement	Aneurysmal bone cyst	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	aneurysmal bone cyst
MONDO:0005246	osteomyelitis	MONDO:equivalentTo	ICD10CM:M86	semapv:LexicalMatching	Osteomyelitis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	osteomyelitis
MONDO:0005246	osteomyelitis	MONDO:equivalentTo	ICD10CM:M86	semapv:LexicalMatching	Osteomyelitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	osteomyelitis
MONDO:0005246	osteomyelitis	MONDO:equivalentTo	ICD10CM:M86	semapv:RegularExpressionReplacement	Osteomyelitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	osteomyelitis
MONDO:0009813	chronic recurrent multifocal osteomyelitis	MONDO:equivalentTo	ICD10CM:M86.3	semapv:LexicalMatching	Chronic multifocal osteomyelitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic multifocal osteomyelitis
MONDO:0005382	bone Paget disease	MONDO:equivalentTo	ICD10CM:M88	semapv:RegularExpressionReplacement	Osteitis deformans [Paget's disease of bone]	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	osteitis deformans
MONDO:0002185	hyperostosis	MONDO:equivalentTo	ICD10CM:M89.3	semapv:LexicalMatching	Hypertrophy of bone	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hypertrophy of bone
MONDO:0002185	hyperostosis	MONDO:equivalentTo	ICD10CM:M89.3	semapv:RegularExpressionReplacement	Hypertrophy of bone	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	hypertrophy of bone
MONDO:0016620	primary hypertrophic osteoarthropathy	MONDO:equivalentTo	ICD10CM:M89.4	semapv:LexicalMatching	Other hypertrophic osteoarthropathy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pachydermoperiostosis
MONDO:0043731	lytic metastatic bone lesion	MONDO:equivalentTo	ICD10CM:M89.5	semapv:LexicalMatching	Osteolysis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	osteolysis
MONDO:0007885	Legg-Calve-Perthes disease	MONDO:equivalentTo	ICD10CM:M91	semapv:LexicalMatching	Juvenile osteochondrosis of hip and pelvis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	juvenile osteochondrosis of hip and pelvis
MONDO:0007885	Legg-Calve-Perthes disease	MONDO:equivalentTo	ICD10CM:M91.2	semapv:LexicalMatching	Coxa plana	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	coxa plana
MONDO:0007885	Legg-Calve-Perthes disease	MONDO:equivalentTo	ICD10CM:M91.3	semapv:LexicalMatching	Pseudocoxalgia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pseudocoxalgia
MONDO:0017194	Blount disease	MONDO:equivalentTo	ICD10CM:M92.51	semapv:LexicalMatching	Juvenile osteochondrosis of proximal tibia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	blount disease
MONDO:0017194	Blount disease	MONDO:equivalentTo	ICD10CM:M92.51	semapv:LexicalMatching	Juvenile osteochondrosis of proximal tibia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	blount disease
MONDO:0004241	Osgood-Schlatter disease	MONDO:equivalentTo	ICD10CM:M92.52	semapv:LexicalMatching	Juvenile osteochondrosis of tibia tubercle	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	osgood-schlatter disease
MONDO:0004241	Osgood-Schlatter disease	MONDO:equivalentTo	ICD10CM:M92.52	semapv:LexicalMatching	Juvenile osteochondrosis of tibia tubercle	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	osgood-schlatter disease
MONDO:0018382	epiphysiolysis of the hip	MONDO:equivalentTo	ICD10CM:M93.0	semapv:RegularExpressionReplacement	Slipped upper femoral epiphysis (nontraumatic)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	slipped upper femoral epiphysis
MONDO:0017178	osteochondritis dissecans	MONDO:equivalentTo	ICD10CM:M93.2	semapv:LexicalMatching	Osteochondritis dissecans	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	osteochondritis dissecans
MONDO:0017178	osteochondritis dissecans	MONDO:equivalentTo	ICD10CM:M93.2	semapv:RegularExpressionReplacement	Osteochondritis dissecans	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	osteochondritis dissecans
MONDO:0017178	osteochondritis dissecans	MONDO:equivalentTo	ICD10CM:M93.2	semapv:LexicalMatching	Osteochondritis dissecans	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	osteochondritis dissecans
MONDO:0001858	Tietze syndrome	MONDO:equivalentTo	ICD10CM:M94.0	semapv:LexicalMatching	Chondrocostal junction syndrome [Tietze]	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	costochondritis
MONDO:0017236	rapidly progressive glomerulonephritis	MONDO:equivalentTo	ICD10CM:N01	semapv:LexicalMatching	Rapidly progressive nephritic syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	rapidly progressive glomerulonephritis
MONDO:0006835	lipoid nephrosis	MONDO:equivalentTo	ICD10CM:N04	semapv:LexicalMatching	Nephrotic syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	lipoid nephrosis
MONDO:0006835	lipoid nephrosis	MONDO:equivalentTo	ICD10CM:N04	semapv:LexicalMatching	Nephrotic syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lipoid nephrosis
MONDO:0005377	nephrotic syndrome	MONDO:equivalentTo	ICD10CM:N04	semapv:LexicalMatching	Nephrotic syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	nephrotic syndrome
MONDO:0005377	nephrotic syndrome	MONDO:equivalentTo	ICD10CM:N04	semapv:LexicalMatching	Nephrotic syndrome	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	nephrotic syndrome
MONDO:0002350	familial nephrotic syndrome	MONDO:equivalentTo	ICD10CM:N04	semapv:LexicalMatching	Nephrotic syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	congenital nephrotic syndrome
MONDO:0001166	nephritis	MONDO:equivalentTo	ICD10CM:N08	semapv:LexicalMatching	Glomerular disorders in diseases classified elsewhere	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	nephritis
MONDO:0002462	glomerulonephritis	MONDO:equivalentTo	ICD10CM:N08	semapv:LexicalMatching	Glomerular disorders in diseases classified elsewhere	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	glomerulonephritis
MONDO:0002462	glomerulonephritis	MONDO:equivalentTo	ICD10CM:N08	semapv:LexicalMatching	Glomerular disorders in diseases classified elsewhere	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glomerulonephritis
MONDO:0002462	glomerulonephritis	MONDO:equivalentTo	ICD10CM:N08	semapv:RegularExpressionReplacement	Glomerular disorders in diseases classified elsewhere	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	glomerulonephritis
MONDO:0005240	kidney disorder	MONDO:equivalentTo	ICD10CM:N08	semapv:LexicalMatching	Glomerular disorders in diseases classified elsewhere	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nephropathy
MONDO:0001110	chronic pyelonephritis	MONDO:equivalentTo	ICD10CM:N11	semapv:LexicalMatching	Chronic tubulo-interstitial nephritis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chronic pyelonephritis
MONDO:0021750	pyonephrosis	MONDO:equivalentTo	ICD10CM:N13.6	semapv:LexicalMatching	Pyonephrosis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pyonephrosis
MONDO:0021750	pyonephrosis	MONDO:equivalentTo	ICD10CM:N13.6	semapv:LexicalMatching	Pyonephrosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pyonephrosis
MONDO:0006939	pyelonephritis	MONDO:equivalentTo	ICD10CM:N16	semapv:LexicalMatching	Renal tubulo-interstitial disorders in diseases classified elsewhere	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	pyelonephritis
MONDO:0006637	acute kidney tubular necrosis	MONDO:equivalentTo	ICD10CM:N17.0	semapv:LexicalMatching	Acute kidney failure with tubular necrosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acute tubular necrosis
MONDO:0006820	kidney cortex necrosis	MONDO:equivalentTo	ICD10CM:N17.1	semapv:LexicalMatching	Acute kidney failure with acute cortical necrosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	renal cortical necrosis
MONDO:0002492	acute kidney failure	MONDO:equivalentTo	ICD10CM:N17.9	semapv:RegularExpressionReplacement	Acute kidney failure, unspecified	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acute kidney injury
MONDO:0005300	chronic kidney disease	MONDO:equivalentTo	ICD10CM:N18	semapv:RegularExpressionReplacement	Chronic kidney disease (CKD)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic kidney disease
MONDO:0005300	chronic kidney disease	MONDO:equivalentTo	ICD10CM:N18	semapv:RegularExpressionReplacement	Chronic kidney disease (CKD)	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic kidney disease
MONDO:0004375	end stage renal failure	MONDO:equivalentTo	ICD10CM:N18.5	semapv:LexicalMatching	Chronic kidney disease, stage 5	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic kidney disease, stage 5
MONDO:0004375	end stage renal failure	MONDO:equivalentTo	ICD10CM:N18.6	semapv:LexicalMatching	End stage renal disease	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	end stage renal disease
MONDO:0004375	end stage renal failure	MONDO:equivalentTo	ICD10CM:N18.6	semapv:RegularExpressionReplacement	End stage renal disease	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	end stage renal disease
MONDO:0024327	chronic renal failure syndrome	MONDO:equivalentTo	ICD10CM:N18.9	semapv:LexicalMatching	Chronic kidney disease, unspecified	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	chronic renal disease
MONDO:0008171	nephrolithiasis	MONDO:equivalentTo	ICD10CM:N20	semapv:LexicalMatching	Calculus of kidney and ureter	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	calculus of kidney and ureter
MONDO:0007009	ureterolithiasis	MONDO:equivalentTo	ICD10CM:N20.1	semapv:LexicalMatching	Calculus of ureter	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	calculus of ureter
MONDO:0007009	ureterolithiasis	MONDO:equivalentTo	ICD10CM:N20.1	semapv:LexicalMatching	Calculus of ureter	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	ureteric stone
MONDO:0001270	stone in bladder diverticulum	MONDO:equivalentTo	ICD10CM:N21.0	semapv:LexicalMatching	Calculus in bladder	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	calculus in diverticulum of bladder
MONDO:0006945	renal artery obstruction	MONDO:equivalentTo	ICD10CM:N28.0	semapv:LexicalMatching	Ischemia and infarction of kidney	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	renal artery obstruction
MONDO:0001106	kidney failure	MONDO:equivalentTo	ICD10CM:N28.9	semapv:RegularExpressionReplacement	Disorder of kidney and ureter, unspecified	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	renal insufficiency
MONDO:0006032	cystitis	MONDO:equivalentTo	ICD10CM:N30	semapv:LexicalMatching	Cystitis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cystitis
MONDO:0018301	interstitial cystitis	MONDO:equivalentTo	ICD10CM:N30.1	semapv:RegularExpressionReplacement	Interstitial cystitis (chronic)	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	interstitial cystitis
MONDO:0006624	overactive bladder	MONDO:equivalentTo	ICD10CM:N32.81	semapv:RegularExpressionReplacement	Overactive bladder	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	overactive bladder
MONDO:0006624	overactive bladder	MONDO:equivalentTo	ICD10CM:N32.81	semapv:LexicalMatching	Overactive bladder	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	overactive bladder
MONDO:0006624	overactive bladder	MONDO:equivalentTo	ICD10CM:N32.81	semapv:LexicalMatching	Overactive bladder	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	overactive bladder
MONDO:0005297	urethritis	MONDO:equivalentTo	ICD10CM:N34.1	semapv:LexicalMatching	Nonspecific urethritis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nongonococcal urethritis
MONDO:0002127	urethral stricture	MONDO:equivalentTo	ICD10CM:N35	semapv:LexicalMatching	Urethral stricture	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	urethral stricture
MONDO:0002127	urethral stricture	MONDO:equivalentTo	ICD10CM:N35	semapv:RegularExpressionReplacement	Urethral stricture	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	urethral stricture
MONDO:0002127	urethral stricture	MONDO:equivalentTo	ICD10CM:N35	semapv:LexicalMatching	Urethral stricture	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	urethral stricture
MONDO:0000022	nocturnal enuresis	MONDO:equivalentTo	ICD10CM:N39.44	semapv:LexicalMatching	Nocturnal enuresis	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	nocturnal enuresis
MONDO:0010811	benign prostatic hyperplasia	MONDO:equivalentTo	ICD10CM:N40	semapv:RegularExpressionReplacement	Benign prostatic hyperplasia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	benign prostatic hyperplasia
MONDO:0010811	benign prostatic hyperplasia	MONDO:equivalentTo	ICD10CM:N40	semapv:LexicalMatching	Benign prostatic hyperplasia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	benign prostatic hypertrophy
MONDO:0010811	benign prostatic hyperplasia	MONDO:equivalentTo	ICD10CM:N40	semapv:LexicalMatching	Benign prostatic hyperplasia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	benign prostatic hyperplasia
MONDO:0010811	benign prostatic hyperplasia	MONDO:equivalentTo	ICD10CM:N40	semapv:LexicalMatching	Benign prostatic hyperplasia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	benign prostatic hyperplasia
