subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0020716	familial thyroid dyshormonogenesis 1	skos:exactMatch	DOID:0112185	semapv:LexicalMatching	thyroid dyshormonogenesis 1	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	thyroid dyshormonogenesis 1
MONDO:0020716	familial thyroid dyshormonogenesis 1	skos:exactMatch	DOID:0112185	semapv:LexicalMatching	thyroid dyshormonogenesis 1	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tdh1
MONDO:0010133	thyroid dyshormonogenesis 2A	skos:exactMatch	DOID:0112186	semapv:LexicalMatching	thyroid dyshormonogenesis 2A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:274500
MONDO:0010133	thyroid dyshormonogenesis 2A	skos:exactMatch	DOID:0112186	semapv:LexicalMatching	thyroid dyshormonogenesis 2A	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thyroid dyshormonogenesis 2a
MONDO:0010133	thyroid dyshormonogenesis 2A	skos:exactMatch	DOID:0112186	semapv:LexicalMatching	thyroid dyshormonogenesis 2A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	thyroid dyshormonogenesis 2a
MONDO:0010133	thyroid dyshormonogenesis 2A	skos:exactMatch	DOID:0112186	semapv:LexicalMatching	thyroid dyshormonogenesis 2A	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tdh2a
MONDO:0010132	familial thyroid dyshormonogenesis	skos:exactMatch	DOID:0112186	semapv:LexicalMatching	thyroid dyshormonogenesis 2A	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:274500
MONDO:0010135	thyroid dyshormonogenesis 3	skos:exactMatch	DOID:0112187	semapv:LexicalMatching	thyroid dyshormonogenesis 3	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thyroid dyshormonogenesis 3
MONDO:0010135	thyroid dyshormonogenesis 3	skos:exactMatch	DOID:0112187	semapv:LexicalMatching	thyroid dyshormonogenesis 3	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:274700
MONDO:0010135	thyroid dyshormonogenesis 3	skos:exactMatch	DOID:0112187	semapv:LexicalMatching	thyroid dyshormonogenesis 3	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	thyroid dyshormonogenesis 3
MONDO:0010132	familial thyroid dyshormonogenesis	skos:exactMatch	DOID:0112187	semapv:LexicalMatching	thyroid dyshormonogenesis 3	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:274700
MONDO:0010135	thyroid dyshormonogenesis 3	skos:exactMatch	DOID:0112187	semapv:LexicalMatching	thyroid dyshormonogenesis 3	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tdh3
MONDO:0010136	thyroid dyshormonogenesis 4	skos:exactMatch	DOID:0112188	semapv:LexicalMatching	thyroid dyshormonogenesis 4	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	thyroid dyshormonogenesis 4
MONDO:0010136	thyroid dyshormonogenesis 4	skos:exactMatch	DOID:0112188	semapv:LexicalMatching	thyroid dyshormonogenesis 4	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thyroid dyshormonogenesis 4
MONDO:0010136	thyroid dyshormonogenesis 4	skos:exactMatch	DOID:0112188	semapv:LexicalMatching	thyroid dyshormonogenesis 4	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tdh4
MONDO:0010132	familial thyroid dyshormonogenesis	skos:exactMatch	DOID:0112188	semapv:LexicalMatching	thyroid dyshormonogenesis 4	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:274800
MONDO:0010136	thyroid dyshormonogenesis 4	skos:exactMatch	DOID:0112188	semapv:LexicalMatching	thyroid dyshormonogenesis 4	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:274800
MONDO:0011792	thyroid dyshormonogenesis 6	skos:exactMatch	DOID:0112189	semapv:LexicalMatching	thyroid dyshormonogenesis 6	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thyroid dyshormonogenesis 6
MONDO:0011792	thyroid dyshormonogenesis 6	skos:exactMatch	DOID:0112189	semapv:LexicalMatching	thyroid dyshormonogenesis 6	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	thyroid dyshormonogenesis 6
MONDO:0010132	familial thyroid dyshormonogenesis	skos:exactMatch	DOID:0112189	semapv:LexicalMatching	thyroid dyshormonogenesis 6	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:607200
MONDO:0011792	thyroid dyshormonogenesis 6	skos:exactMatch	DOID:0112189	semapv:LexicalMatching	thyroid dyshormonogenesis 6	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:607200
MONDO:0030847	arthrogryposis, distal, type 1C	skos:exactMatch	DOID:0112190	semapv:LexicalMatching	distal arthrogryposis type 1C	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:619110
MONDO:0030847	arthrogryposis, distal, type 1C	skos:exactMatch	DOID:0112190	semapv:LexicalMatching	distal arthrogryposis type 1C	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	da1c
MONDO:0010110	tetraamelia-multiple malformations syndrome	skos:exactMatch	DOID:0112191	semapv:LexicalMatching	tetraamelia syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	tetraamelia-multiple malformations syndrome
MONDO:0060764	tetraamelia syndrome 1	skos:exactMatch	DOID:0112192	semapv:LexicalMatching	tetraamelia syndrome 1	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tetraamelia syndrome 1
MONDO:0060764	tetraamelia syndrome 1	skos:exactMatch	DOID:0112192	semapv:LexicalMatching	tetraamelia syndrome 1	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tetra-amelia syndrome 1
MONDO:0060764	tetraamelia syndrome 1	skos:exactMatch	DOID:0112192	semapv:LexicalMatching	tetraamelia syndrome 1	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:273395
MONDO:0060764	tetraamelia syndrome 1	skos:exactMatch	DOID:0112192	semapv:LexicalMatching	tetraamelia syndrome 1	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	tetraamelia syndrome 1
MONDO:0060732	tetraamelia syndrome 2	skos:exactMatch	DOID:0112193	semapv:LexicalMatching	tetraamelia syndrome 2	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	tetraamelia syndrome 2
MONDO:0060732	tetraamelia syndrome 2	skos:exactMatch	DOID:0112193	semapv:LexicalMatching	tetraamelia syndrome 2	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618021
MONDO:0060732	tetraamelia syndrome 2	skos:exactMatch	DOID:0112193	semapv:LexicalMatching	tetraamelia syndrome 2	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tetraamelia syndrome 2
MONDO:0010092	Filippi syndrome	skos:exactMatch	DOID:0112194	semapv:LexicalMatching	Filippi syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	type 1 syndactyly-microcephaly-intellectual disability syndrome
MONDO:0010092	Filippi syndrome	skos:exactMatch	DOID:0112194	semapv:LexicalMatching	Filippi syndrome	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:272440
MONDO:0010092	Filippi syndrome	skos:exactMatch	DOID:0112194	semapv:LexicalMatching	Filippi syndrome	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	filippi syndrome
MONDO:0010092	Filippi syndrome	skos:exactMatch	DOID:0112194	semapv:LexicalMatching	Filippi syndrome	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	filippi syndrome
MONDO:0010078	spondyloperipheral dysplasia	skos:exactMatch	DOID:0112195	semapv:LexicalMatching	spondyloperipheral dysplasia	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:271700
MONDO:0010078	spondyloperipheral dysplasia	skos:exactMatch	DOID:0112195	semapv:LexicalMatching	spondyloperipheral dysplasia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	spondyloperipheral dysplasia-short ulna syndrome
MONDO:0010078	spondyloperipheral dysplasia	skos:exactMatch	DOID:0112195	semapv:LexicalMatching	spondyloperipheral dysplasia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	spondyloperipheral dysplasia
MONDO:0010078	spondyloperipheral dysplasia	skos:exactMatch	DOID:0112195	semapv:LexicalMatching	spondyloperipheral dysplasia	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spondyloperipheral dysplasia
MONDO:0010077	spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	skos:exactMatch	DOID:0112196	semapv:LexicalMatching	spondylometaepiphyseal dysplasia, short limb-hand type	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome
MONDO:0010077	spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	skos:exactMatch	DOID:0112196	semapv:LexicalMatching	spondylometaepiphyseal dysplasia, short limb-hand type	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	mesh:c564794
MONDO:0010077	spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	skos:exactMatch	DOID:0112196	semapv:LexicalMatching	spondylometaepiphyseal dysplasia, short limb-hand type	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:271665
MONDO:0030861	osteogenesis imperfecta, type 21	skos:exactMatch	DOID:0112201	semapv:LexicalMatching	osteogenesis imperfecta type 21	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	oi21
MONDO:0030861	osteogenesis imperfecta, type 21	skos:exactMatch	DOID:0112201	semapv:LexicalMatching	osteogenesis imperfecta type 21	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:619131
MONDO:0100062	developmental and epileptic encephalopathy	skos:exactMatch	DOID:0112202	semapv:LexicalMatching	developmental and epileptic encephalopathy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy
MONDO:0100062	developmental and epileptic encephalopathy	skos:exactMatch	DOID:0112202	semapv:LexicalMatching	developmental and epileptic encephalopathy	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	developmental and epileptic encephalopathy
MONDO:0100062	developmental and epileptic encephalopathy	skos:exactMatch	DOID:0112202	semapv:LexicalMatching	developmental and epileptic encephalopathy	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omimps:308350
MONDO:0029138	developmental and epileptic encephalopathy, 67	skos:exactMatch	DOID:0112203	semapv:LexicalMatching	developmental and epileptic encephalopathy 67	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee67
MONDO:0029138	developmental and epileptic encephalopathy, 67	skos:exactMatch	DOID:0112203	semapv:LexicalMatching	developmental and epileptic encephalopathy 67	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 67
MONDO:0029138	developmental and epileptic encephalopathy, 67	skos:exactMatch	DOID:0112203	semapv:LexicalMatching	developmental and epileptic encephalopathy 67	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618141
MONDO:0032598	developmental and epileptic encephalopathy, 68	skos:exactMatch	DOID:0112204	semapv:LexicalMatching	developmental and epileptic encephalopathy 68	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618201
MONDO:0032598	developmental and epileptic encephalopathy, 68	skos:exactMatch	DOID:0112204	semapv:LexicalMatching	developmental and epileptic encephalopathy 68	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 68
MONDO:0032598	developmental and epileptic encephalopathy, 68	skos:exactMatch	DOID:0112204	semapv:LexicalMatching	developmental and epileptic encephalopathy 68	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee68
MONDO:0032657	developmental and epileptic encephalopathy, 69	skos:exactMatch	DOID:0112205	semapv:LexicalMatching	developmental and epileptic encephalopathy 69	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee69
MONDO:0032657	developmental and epileptic encephalopathy, 69	skos:exactMatch	DOID:0112205	semapv:LexicalMatching	developmental and epileptic encephalopathy 69	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 69
MONDO:0032657	developmental and epileptic encephalopathy, 69	skos:exactMatch	DOID:0112205	semapv:LexicalMatching	developmental and epileptic encephalopathy 69	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618285
MONDO:0032663	developmental and epileptic encephalopathy, 70	skos:exactMatch	DOID:0112206	semapv:LexicalMatching	developmental and epileptic encephalopathy 70	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 70
MONDO:0032663	developmental and epileptic encephalopathy, 70	skos:exactMatch	DOID:0112206	semapv:LexicalMatching	developmental and epileptic encephalopathy 70	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618298
MONDO:0032663	developmental and epileptic encephalopathy, 70	skos:exactMatch	DOID:0112206	semapv:LexicalMatching	developmental and epileptic encephalopathy 70	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee70
MONDO:0032678	developmental and epileptic encephalopathy, 71	skos:exactMatch	DOID:0112207	semapv:LexicalMatching	developmental and epileptic encephalopathy 71	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 71
MONDO:0032678	developmental and epileptic encephalopathy, 71	skos:exactMatch	DOID:0112207	semapv:LexicalMatching	developmental and epileptic encephalopathy 71	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618328
MONDO:0032678	developmental and epileptic encephalopathy, 71	skos:exactMatch	DOID:0112207	semapv:LexicalMatching	developmental and epileptic encephalopathy 71	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee71
MONDO:0032710	developmental and epileptic encephalopathy, 72	skos:exactMatch	DOID:0112208	semapv:LexicalMatching	developmental and epileptic encephalopathy 72	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 72
MONDO:0032710	developmental and epileptic encephalopathy, 72	skos:exactMatch	DOID:0112208	semapv:LexicalMatching	developmental and epileptic encephalopathy 72	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618374
MONDO:0032710	developmental and epileptic encephalopathy, 72	skos:exactMatch	DOID:0112208	semapv:LexicalMatching	developmental and epileptic encephalopathy 72	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee72
MONDO:0034106	developmental and epileptic encephalopathy, 73	skos:exactMatch	DOID:0112209	semapv:LexicalMatching	developmental and epileptic encephalopathy 73	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618379
MONDO:0034106	developmental and epileptic encephalopathy, 73	skos:exactMatch	DOID:0112209	semapv:LexicalMatching	developmental and epileptic encephalopathy 73	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee73
MONDO:0034106	developmental and epileptic encephalopathy, 73	skos:exactMatch	DOID:0112209	semapv:LexicalMatching	developmental and epileptic encephalopathy 73	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 73
MONDO:0032725	developmental and epileptic encephalopathy, 74	skos:exactMatch	DOID:0112210	semapv:LexicalMatching	developmental and epileptic encephalopathy 74	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618396
MONDO:0032725	developmental and epileptic encephalopathy, 74	skos:exactMatch	DOID:0112210	semapv:LexicalMatching	developmental and epileptic encephalopathy 74	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 74
MONDO:0032725	developmental and epileptic encephalopathy, 74	skos:exactMatch	DOID:0112210	semapv:LexicalMatching	developmental and epileptic encephalopathy 74	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee74
MONDO:0032752	developmental and epileptic encephalopathy, 75	skos:exactMatch	DOID:0112211	semapv:LexicalMatching	developmental and epileptic encephalopathy 75	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee75
MONDO:0032752	developmental and epileptic encephalopathy, 75	skos:exactMatch	DOID:0112211	semapv:LexicalMatching	developmental and epileptic encephalopathy 75	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 75
MONDO:0032752	developmental and epileptic encephalopathy, 75	skos:exactMatch	DOID:0112211	semapv:LexicalMatching	developmental and epileptic encephalopathy 75	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618437
MONDO:0032768	developmental and epileptic encephalopathy, 76	skos:exactMatch	DOID:0112212	semapv:LexicalMatching	developmental and epileptic encephalopathy 76	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 76
MONDO:0032768	developmental and epileptic encephalopathy, 76	skos:exactMatch	DOID:0112212	semapv:LexicalMatching	developmental and epileptic encephalopathy 76	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee76
MONDO:0032768	developmental and epileptic encephalopathy, 76	skos:exactMatch	DOID:0112212	semapv:LexicalMatching	developmental and epileptic encephalopathy 76	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618468
MONDO:0032808	developmental and epileptic encephalopathy, 77	skos:exactMatch	DOID:0112213	semapv:LexicalMatching	developmental and epileptic encephalopathy 77	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618548
MONDO:0032808	developmental and epileptic encephalopathy, 77	skos:exactMatch	DOID:0112213	semapv:LexicalMatching	developmental and epileptic encephalopathy 77	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee77
MONDO:0032812	developmental and epileptic encephalopathy, 78	skos:exactMatch	DOID:0112214	semapv:LexicalMatching	developmental and epileptic encephalopathy 78	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 78
MONDO:0032812	developmental and epileptic encephalopathy, 78	skos:exactMatch	DOID:0112214	semapv:LexicalMatching	developmental and epileptic encephalopathy 78	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618557
MONDO:0032812	developmental and epileptic encephalopathy, 78	skos:exactMatch	DOID:0112214	semapv:LexicalMatching	developmental and epileptic encephalopathy 78	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee78
MONDO:0032813	developmental and epileptic encephalopathy, 79	skos:exactMatch	DOID:0112215	semapv:LexicalMatching	developmental and epileptic encephalopathy 79	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 79
MONDO:0032813	developmental and epileptic encephalopathy, 79	skos:exactMatch	DOID:0112215	semapv:LexicalMatching	developmental and epileptic encephalopathy 79	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618559
MONDO:0032813	developmental and epileptic encephalopathy, 79	skos:exactMatch	DOID:0112215	semapv:LexicalMatching	developmental and epileptic encephalopathy 79	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee79
MONDO:0032822	developmental and epileptic encephalopathy, 80	skos:exactMatch	DOID:0112216	semapv:LexicalMatching	developmental and epileptic encephalopathy 80	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618580
MONDO:0032822	developmental and epileptic encephalopathy, 80	skos:exactMatch	DOID:0112216	semapv:LexicalMatching	developmental and epileptic encephalopathy 80	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee80
MONDO:0032822	developmental and epileptic encephalopathy, 80	skos:exactMatch	DOID:0112216	semapv:LexicalMatching	developmental and epileptic encephalopathy 80	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 80
MONDO:0032858	developmental and epileptic encephalopathy, 81	skos:exactMatch	DOID:0112217	semapv:LexicalMatching	developmental and epileptic encephalopathy 81	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618663
MONDO:0032858	developmental and epileptic encephalopathy, 81	skos:exactMatch	DOID:0112217	semapv:LexicalMatching	developmental and epileptic encephalopathy 81	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee81
MONDO:0032858	developmental and epileptic encephalopathy, 81	skos:exactMatch	DOID:0112217	semapv:LexicalMatching	developmental and epileptic encephalopathy 81	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 81
MONDO:0032895	developmental and epileptic encephalopathy, 83	skos:exactMatch	DOID:0112218	semapv:LexicalMatching	developmental and epileptic encephalopathy 83	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee83
MONDO:0032895	developmental and epileptic encephalopathy, 83	skos:exactMatch	DOID:0112218	semapv:LexicalMatching	developmental and epileptic encephalopathy 83	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 83
MONDO:0032895	developmental and epileptic encephalopathy, 83	skos:exactMatch	DOID:0112218	semapv:LexicalMatching	developmental and epileptic encephalopathy 83	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618744
MONDO:0032918	developmental and epileptic encephalopathy, 84	skos:exactMatch	DOID:0112219	semapv:LexicalMatching	developmental and epileptic encephalopathy 84	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618792
MONDO:0032918	developmental and epileptic encephalopathy, 84	skos:exactMatch	DOID:0112219	semapv:LexicalMatching	developmental and epileptic encephalopathy 84	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 84
MONDO:0032918	developmental and epileptic encephalopathy, 84	skos:exactMatch	DOID:0112219	semapv:LexicalMatching	developmental and epileptic encephalopathy 84	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee84
MONDO:0030054	developmental and epileptic encephalopathy, 86	skos:exactMatch	DOID:0112220	semapv:LexicalMatching	developmental and epileptic encephalopathy 86	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618910
MONDO:0030054	developmental and epileptic encephalopathy, 86	skos:exactMatch	DOID:0112220	semapv:LexicalMatching	developmental and epileptic encephalopathy 86	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee86
MONDO:0030054	developmental and epileptic encephalopathy, 86	skos:exactMatch	DOID:0112220	semapv:LexicalMatching	developmental and epileptic encephalopathy 86	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 86
MONDO:0030059	developmental and epileptic encephalopathy, 87	skos:exactMatch	DOID:0112221	semapv:LexicalMatching	developmental and epileptic encephalopathy 87	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 87
MONDO:0030059	developmental and epileptic encephalopathy, 87	skos:exactMatch	DOID:0112221	semapv:LexicalMatching	developmental and epileptic encephalopathy 87	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee87
MONDO:0030059	developmental and epileptic encephalopathy, 87	skos:exactMatch	DOID:0112221	semapv:LexicalMatching	developmental and epileptic encephalopathy 87	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618916
MONDO:0030072	developmental and epileptic encephalopathy, 88	skos:exactMatch	DOID:0112222	semapv:LexicalMatching	developmental and epileptic encephalopathy 88	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee88
MONDO:0030072	developmental and epileptic encephalopathy, 88	skos:exactMatch	DOID:0112222	semapv:LexicalMatching	developmental and epileptic encephalopathy 88	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:618959
MONDO:0030072	developmental and epileptic encephalopathy, 88	skos:exactMatch	DOID:0112222	semapv:LexicalMatching	developmental and epileptic encephalopathy 88	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 88
MONDO:0030856	developmental and epileptic encephalopathy 89	skos:exactMatch	DOID:0112223	semapv:LexicalMatching	developmental and epileptic encephalopathy 89	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dee89
MONDO:0030856	developmental and epileptic encephalopathy 89	skos:exactMatch	DOID:0112223	semapv:LexicalMatching	developmental and epileptic encephalopathy 89	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	developmental and epileptic encephalopathy 89
MONDO:0030856	developmental and epileptic encephalopathy 89	skos:exactMatch	DOID:0112223	semapv:LexicalMatching	developmental and epileptic encephalopathy 89	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 89
MONDO:0030856	developmental and epileptic encephalopathy 89	skos:exactMatch	DOID:0112223	semapv:LexicalMatching	developmental and epileptic encephalopathy 89	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:619124
MONDO:0013561	chondrodysplasia with joint dislocations, gPAPP type	skos:exactMatch	DOID:0112224	semapv:LexicalMatching	chondrodysplasia with joint dislocations gPAPP type	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:614078
MONDO:0013561	chondrodysplasia with joint dislocations, gPAPP type	skos:exactMatch	DOID:0112224	semapv:LexicalMatching	chondrodysplasia with joint dislocations gPAPP type	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	gpapp deficiency
MONDO:0016543	hyperphenylalaninemia due to tetrahydrobiopterin deficiency	skos:exactMatch	DOID:0112225	semapv:LexicalMatching	BH4-deficient hyperphenylalaninemia B	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:233910
MONDO:0100186	GTP cyclohydrolase I deficiency with hyperphenylalaninemia	skos:exactMatch	DOID:0112225	semapv:LexicalMatching	BH4-deficient hyperphenylalaninemia B	LEXMATCH	oaklib	0.9411764705882352	oio:hasDbXref	oio:hasDbXref	omim:233910
