subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing
MONDO:0000647	benign vaginal neoplasm	MONDO:equivalentTo	NCIT:C3610	semapv:UnspecifiedMatching	Benign Vaginal Neoplasm	MONDO_MAPPINGS							
MONDO:0015542	secondary hemophagocytic lymphohistiocytosis	MONDO:equivalentTo	NCIT:C121184	semapv:UnspecifiedMatching	Secondary Hemophagocytic Lymphohistiocytosis	MONDO_MAPPINGS							
MONDO:0020357	coloboma of eyelid	MONDO:equivalentTo	NCIT:C98878	semapv:UnspecifiedMatching	Coloboma of the Eyelid	MONDO_MAPPINGS							
MONDO:0000643	vulvar benign neoplasm	MONDO:equivalentTo	NCIT:C3611	semapv:UnspecifiedMatching	Benign Vulvar Neoplasm	MONDO_MAPPINGS							
MONDO:0021047	breast phyllodes tumor	MONDO:equivalentTo	NCIT:C7575	semapv:UnspecifiedMatching	Breast Phyllodes Tumor	MONDO_MAPPINGS							
MONDO:0006403	salivary gland carcinoma ex pleomorphic adenoma	MONDO:equivalentTo	NCIT:C40410	semapv:UnspecifiedMatching	Salivary Gland Carcinoma ex Pleomorphic Adenoma	MONDO_MAPPINGS							
MONDO:0007268	hypertrophic cardiomyopathy 4	MONDO:equivalentTo	NCIT:C133725	semapv:UnspecifiedMatching	Familial Hypertrophic Cardiomyopathy Type 4	MONDO_MAPPINGS							
MONDO:0021408	polyp of frontal sinus	MONDO:equivalentTo	NCIT:C4367	semapv:UnspecifiedMatching	Frontal Sinus Polyp	MONDO_MAPPINGS							
MONDO:0003923	ethmoid sinus Schneiderian papilloma	MONDO:equivalentTo	NCIT:C6836	semapv:UnspecifiedMatching	Ethmoid Sinus Papilloma	MONDO_MAPPINGS							
MONDO:0006076	adrenal gland neuroblastoma	MONDO:equivalentTo	NCIT:C4827	semapv:UnspecifiedMatching	Adrenal Gland Neuroblastoma	MONDO_MAPPINGS							
MONDO:0005377	nephrotic syndrome	MONDO:equivalentTo	NCIT:C34845	semapv:UnspecifiedMatching	Nephrotic Syndrome	MONDO_MAPPINGS							
MONDO:0021077	cystic neoplasm	MONDO:equivalentTo	NCIT:C6784	semapv:UnspecifiedMatching	Cystic Neoplasm	MONDO_MAPPINGS							
MONDO:0004376	infiltrating nipple syringomatous adenoma	MONDO:equivalentTo	NCIT:C40363	semapv:UnspecifiedMatching	Nipple Syringomatous Tumor	MONDO_MAPPINGS							
MONDO:0002440	erythropoietin polycythemia	MONDO:equivalentTo	NCIT:C35434	semapv:UnspecifiedMatching	Polycythaemia due to Excess Erythropoetin Production	MONDO_MAPPINGS							
MONDO:0007004	type III hypersensitivity disease	MONDO:equivalentTo	NCIT:C114346	semapv:UnspecifiedMatching	Type III Hypersensitivity	MONDO_MAPPINGS							
MONDO:0021059	obsolete head or neck disorder/disorder	MONDO:equivalentTo	NCIT:C27571	semapv:UnspecifiedMatching	Head and Neck Disorder	MONDO_MAPPINGS							
MONDO:0016238	solitary fibrous tumor	MONDO:equivalentTo	NCIT:C7634	semapv:UnspecifiedMatching	Solitary Fibrous Tumor	MONDO_MAPPINGS							
MONDO:0007566	multiple self-healing squamous epithelioma	MONDO:equivalentTo	NCIT:C4461	semapv:UnspecifiedMatching	Multiple Self Healing Epithelioma of Ferguson-Smith	MONDO_MAPPINGS							
MONDO:0007768	hyperparathyroidism 2 with jaw tumors	MONDO:equivalentTo	NCIT:C48287	semapv:UnspecifiedMatching	Hyperparathyroidism-Jaw Tumor Syndrome	MONDO_MAPPINGS							
MONDO:0002990	benign deep fibrous histiocytoma	MONDO:equivalentTo	NCIT:C6492	semapv:UnspecifiedMatching	Deep Fibrous Histiocytoma	MONDO_MAPPINGS							
MONDO:0005211	ovarian serous adenocarcinoma	MONDO:equivalentTo	NCIT:C7550	semapv:UnspecifiedMatching	Ovarian Serous Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0006487	vaginal adenoid cystic carcinoma	MONDO:equivalentTo	NCIT:C40261	semapv:UnspecifiedMatching	Vaginal Adenoid Cystic Carcinoma	MONDO_MAPPINGS							
MONDO:0020760	skin squamous cell carcinoma in situ	MONDO:equivalentTo	NCIT:C2906	semapv:UnspecifiedMatching	Skin Squamous Cell Carcinoma In Situ	MONDO_MAPPINGS							
MONDO:0019118	inherited retinal dystrophy	MONDO:equivalentTo	NCIT:C35625	semapv:UnspecifiedMatching	Retinal Dystrophy	MONDO_MAPPINGS							
MONDO:0003499	sarcomatoid squamous cell skin carcinoma	MONDO:equivalentTo	NCIT:C4666	semapv:UnspecifiedMatching	Skin Spindle Cell Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0006069	ACTH-producing pituitary gland carcinoma	MONDO:equivalentTo	NCIT:C5964	semapv:UnspecifiedMatching	Metastatic Corticotroph Pituitary Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0021374	neoplasm of cerebral hemisphere	MONDO:equivalentTo	NCIT:C4874	semapv:UnspecifiedMatching	Cerebral Neoplasm	MONDO_MAPPINGS							
MONDO:0006452	thymic sarcomatoid carcinoma	MONDO:equivalentTo	NCIT:C6463	semapv:UnspecifiedMatching	Thymic Sarcomatoid Carcinoma	MONDO_MAPPINGS							
MONDO:0001974	hemangioma of orbit	MONDO:equivalentTo	NCIT:C6245	semapv:UnspecifiedMatching	Orbit Hemangioma	MONDO_MAPPINGS							
MONDO:0002836	urethra transitional cell carcinoma	MONDO:equivalentTo	NCIT:C6166	semapv:UnspecifiedMatching	Urethral Urothelial Carcinoma	MONDO_MAPPINGS							
MONDO:0007925	myelodysplastic syndrome associated with isolated del(5q)	MONDO:equivalentTo	NCIT:C6867	semapv:UnspecifiedMatching	Myelodysplastic Syndrome with Isolated del(5q)	MONDO_MAPPINGS							
MONDO:0009318	Hallermann-Streiff syndrome	MONDO:equivalentTo	NCIT:C84746	semapv:UnspecifiedMatching	Hallermann Syndrome	MONDO_MAPPINGS							
MONDO:0021659	combined carcinoid and adenocarcinoma	MONDO:equivalentTo	NCIT:C4139	semapv:UnspecifiedMatching	Combined Carcinoid and Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0003803	aortic valve disorder	MONDO:equivalentTo	NCIT:C78650	semapv:UnspecifiedMatching	Aortic Valve Disorder	MONDO_MAPPINGS							
MONDO:0021138	bone marrow cancer	MONDO:equivalentTo	NCIT:C35501	semapv:UnspecifiedMatching	Malignant Bone Marrow Neoplasm	MONDO_MAPPINGS							
MONDO:0005473	temporomandibular joint disorder	MONDO:equivalentTo	NCIT:C63709	semapv:UnspecifiedMatching	Temporomandibular Joint Disorder	MONDO_MAPPINGS							
MONDO:0023089	erythroplakia	MONDO:equivalentTo	NCIT:C3025	semapv:UnspecifiedMatching	Erythroplakia	MONDO_MAPPINGS							
MONDO:0003755	urinary tract non-invasive transitional cell neoplasm	MONDO:equivalentTo	NCIT:C39854	semapv:UnspecifiedMatching	Non-Invasive Urothelial Neoplasm	MONDO_MAPPINGS							
MONDO:0019368	florid cemento-osseous dysplasia	MONDO:equivalentTo	NCIT:C8381	semapv:UnspecifiedMatching	Florid Cemento-Osseous Dysplasia	MONDO_MAPPINGS							
MONDO:0002759	bladder verrucous carcinoma	MONDO:equivalentTo	NCIT:C39832	semapv:UnspecifiedMatching	Bladder Verrucous Carcinoma	MONDO_MAPPINGS							
MONDO:0019445	trichofolliculoma	MONDO:equivalentTo	NCIT:C4112	semapv:UnspecifiedMatching	Trichofolliculoma	MONDO_MAPPINGS							
MONDO:0008824	fetal akinesia deformation sequence	MONDO:equivalentTo	NCIT:C129071	semapv:UnspecifiedMatching	Fetal Akinesia Deformation Sequence	MONDO_MAPPINGS							
MONDO:0006184	ductal breast carcinoma in situ and lobular carcinoma in situ	MONDO:equivalentTo	NCIT:C4195	semapv:UnspecifiedMatching	Breast Ductal Carcinoma In Situ and Lobular Carcinoma In Situ	MONDO_MAPPINGS							
MONDO:0022859	cor biloculare	MONDO:equivalentTo	NCIT:C124591	semapv:UnspecifiedMatching	Cor Biloculare	MONDO_MAPPINGS							
MONDO:0005561	aortic disorder	MONDO:equivalentTo	NCIT:C101253	semapv:UnspecifiedMatching	Aorta Disease	MONDO_MAPPINGS							
MONDO:0001309	oculomotor nerve paralysis	MONDO:equivalentTo	NCIT:C27597	semapv:UnspecifiedMatching	Cranial Nerve III Palsy	MONDO_MAPPINGS							
MONDO:0003749	esophageal disorder	MONDO:equivalentTo	NCIT:C3027	semapv:UnspecifiedMatching	Esophageal Disorder	MONDO_MAPPINGS							
MONDO:0004510	inflammatory liposarcoma	MONDO:equivalentTo	NCIT:C6508	semapv:UnspecifiedMatching	Inflammatory Atypical Lipomatous Tumor/Well Differentiated Liposarcoma	MONDO_MAPPINGS							
MONDO:0018031	granulomatous slack skin disease	MONDO:equivalentTo	NCIT:C35464	semapv:UnspecifiedMatching	Granulomatous Slack Skin Disease	MONDO_MAPPINGS							
MONDO:0044875	coronary microvascular disorder	MONDO:equivalentTo	NCIT:C84478	semapv:UnspecifiedMatching	Coronary Microvascular Disease	MONDO_MAPPINGS							
MONDO:0011484	catecholaminergic polymorphic ventricular tachycardia 1	MONDO:equivalentTo	NCIT:C123414	semapv:UnspecifiedMatching	Catecholaminergic Polymorphic Ventricular Tachycardia Type 1	MONDO_MAPPINGS							
MONDO:0003743	heart malignant hemangiopericytoma	MONDO:equivalentTo	NCIT:C5365	semapv:UnspecifiedMatching	Malignant Cardiac Hemangiopericytoma	MONDO_MAPPINGS							
MONDO:0006388	prolactin-producing pituitary gland carcinoma	MONDO:equivalentTo	NCIT:C5962	semapv:UnspecifiedMatching	Metastatic Lactotroph Pituitary Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0020078	obsolete acute myeloid leukemia with recurrent genetic anomaly	MONDO:equivalentTo	NCIT:C7175	semapv:UnspecifiedMatching	Acute Myeloid Leukemia with Recurrent Genetic Abnormalities	MONDO_MAPPINGS							
MONDO:0003595	sclerosing liposarcoma	MONDO:equivalentTo	NCIT:C6507	semapv:UnspecifiedMatching	Sclerosing Atypical Lipomatous Tumor/Well Differentiated Liposarcoma	MONDO_MAPPINGS							
MONDO:0002619	bone fibrosarcoma	MONDO:equivalentTo	NCIT:C6604	semapv:UnspecifiedMatching	Bone Fibrosarcoma	MONDO_MAPPINGS							
MONDO:0018369	immature ovarian teratoma	MONDO:equivalentTo	NCIT:C8111	semapv:UnspecifiedMatching	Immature Ovarian Teratoma	MONDO_MAPPINGS							
MONDO:0004987	urinary bladder neoplasm	MONDO:equivalentTo	NCIT:C2901	semapv:UnspecifiedMatching	Bladder Neoplasm	MONDO_MAPPINGS							
MONDO:0001927	pulmonary valve insufficiency	MONDO:equivalentTo	NCIT:C50848	semapv:UnspecifiedMatching	Pulmonary Valvular Regurgitation	MONDO_MAPPINGS							
MONDO:0004712	herpes simplex dermatitis	MONDO:equivalentTo	NCIT:C35620	semapv:UnspecifiedMatching	Herpes Simplex Dermatitis	MONDO_MAPPINGS							
MONDO:0006966	secondary Parkinson disease	MONDO:equivalentTo	NCIT:C34899	semapv:UnspecifiedMatching	Secondary Parkinsonism	MONDO_MAPPINGS							
MONDO:0043862	voice disorders	MONDO:equivalentTo	NCIT:C3441	semapv:UnspecifiedMatching	Voice Disorder	MONDO_MAPPINGS							
MONDO:0005151	endocrine system disorder	MONDO:equivalentTo	NCIT:C3009	semapv:UnspecifiedMatching	Endocrine System Disorder	MONDO_MAPPINGS							
MONDO:0019734	juvenile polymyositis	MONDO:equivalentTo	NCIT:C114358	semapv:UnspecifiedMatching	Juvenile Polymyositis	MONDO_MAPPINGS							
MONDO:0006112	bladder inflammatory myofibroblastic tumor	MONDO:equivalentTo	NCIT:C6177	semapv:UnspecifiedMatching	Bladder Inflammatory Myofibroblastic Tumor	MONDO_MAPPINGS							
MONDO:0021297	carcinoma in situ of nasopharynx	MONDO:equivalentTo	NCIT:C9099	semapv:UnspecifiedMatching	Stage 0 Nasopharyngeal Carcinoma AJCC v6, v7, and v8	MONDO_MAPPINGS							
MONDO:0005993	Trichomonas vaginitis urogenital infection	MONDO:equivalentTo	NCIT:C35083	semapv:UnspecifiedMatching	Trichomonas Vaginitis	MONDO_MAPPINGS							
MONDO:0002037	pleural disorder	MONDO:equivalentTo	NCIT:C26859	semapv:UnspecifiedMatching	Pleural Disorder	MONDO_MAPPINGS							
MONDO:0004897	hypotropia	MONDO:equivalentTo	NCIT:C42086	semapv:UnspecifiedMatching	Downward Ocular Deviation	MONDO_MAPPINGS							
MONDO:0011093	mucopolysaccharidosis type 9	MONDO:equivalentTo	NCIT:C129073	semapv:UnspecifiedMatching	Mucopolysaccharidosis Type IX	MONDO_MAPPINGS							
MONDO:0004635	postcricoid region cancer	MONDO:equivalentTo	NCIT:C9323	semapv:UnspecifiedMatching	Malignant Postcricoid Neoplasm	MONDO_MAPPINGS							
MONDO:0006908	pituitary apoplexy	MONDO:equivalentTo	NCIT:C26853	semapv:UnspecifiedMatching	Pituitary Gland Apoplexy	MONDO_MAPPINGS							
MONDO:0002243	hemorrhagic disease	MONDO:equivalentTo	NCIT:C115221	semapv:UnspecifiedMatching	Bleeding Diathesis	MONDO_MAPPINGS							
MONDO:0006095	atypical carcinoid tumor	MONDO:equivalentTo	NCIT:C72074	semapv:UnspecifiedMatching	Atypical Carcinoid Tumor	MONDO_MAPPINGS							
MONDO:0006226	gastric mucosa-associated lymphoid tissue lymphoma	MONDO:equivalentTo	NCIT:C5266	semapv:UnspecifiedMatching	Gastric Mucosa-Associated Lymphoid Tissue Lymphoma	MONDO_MAPPINGS							
MONDO:0009923	46,XY disorder of sex development due to 5-alpha-reductase 2 deficiency	MONDO:equivalentTo	NCIT:C98699	semapv:UnspecifiedMatching	5 Alpha Steroid Reductase 2 Deficiency	MONDO_MAPPINGS							
MONDO:0006103	benign adrenal gland pheochromocytoma	MONDO:equivalentTo	NCIT:C48305	semapv:UnspecifiedMatching	Non-Metastatic Adrenal Gland Pheochromocytoma	MONDO_MAPPINGS							
MONDO:0024648	optic tract meningioma	MONDO:equivalentTo	NCIT:C5587	semapv:UnspecifiedMatching	Visual Pathway Meningioma	MONDO_MAPPINGS							
MONDO:0005003	chronic pancreatitis	MONDO:equivalentTo	NCIT:C84637	semapv:UnspecifiedMatching	Chronic Pancreatitis	MONDO_MAPPINGS							
MONDO:0004100	lung mixed small cell and squamous cell carcinoma	MONDO:equivalentTo	NCIT:C9423	semapv:UnspecifiedMatching	Combined Lung Small Cell and Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0060774	vaginal fibroepithelial polyp	MONDO:equivalentTo	NCIT:C4948	semapv:UnspecifiedMatching	Vaginal Fibroepithelial Stromal Polyp	MONDO_MAPPINGS							
MONDO:0015687	chronic eosinophilic leukemia	MONDO:equivalentTo	NCIT:C4563	semapv:UnspecifiedMatching	Chronic Eosinophilic Leukemia, Not Otherwise Specified	MONDO_MAPPINGS							
MONDO:0006458	thymoma type B3	MONDO:equivalentTo	NCIT:C7997	semapv:UnspecifiedMatching	Thymoma Type B3	MONDO_MAPPINGS							
MONDO:0009675	autosomal recessive limb-girdle muscular dystrophy type 2A	MONDO:equivalentTo	NCIT:C142079	semapv:UnspecifiedMatching	Limb-Girdle Muscular Dystrophy Type 2A	MONDO_MAPPINGS							
MONDO:0003960	pulmonary large cell neuroendocrine carcinoma	MONDO:equivalentTo	NCIT:C5672	semapv:UnspecifiedMatching	Lung Large Cell Neuroendocrine Carcinoma	MONDO_MAPPINGS							
MONDO:0006475	obsolete unclassified renal cell carcinoma	MONDO:equivalentTo	NCIT:C27892	semapv:UnspecifiedMatching	Unclassified Renal Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0004430	penis mixed squamous cell carcinoma	MONDO:equivalentTo	NCIT:C39959	semapv:UnspecifiedMatching	Mixed Squamous Cell Carcinoma of the Penis	MONDO_MAPPINGS							
MONDO:0060768	gingival fibroepithelial polyp	MONDO:equivalentTo	NCIT:C4693	semapv:UnspecifiedMatching	Gingival Fibroepithelial Polyp	MONDO_MAPPINGS							
MONDO:0002654	uterine disorder	MONDO:equivalentTo	NCIT:C26907	semapv:UnspecifiedMatching	Uterine Disorder	MONDO_MAPPINGS							
MONDO:0021977	basaloid follicular hamartoma	MONDO:equivalentTo	NCIT:C4749	semapv:UnspecifiedMatching	Basal Cell Nevus with Comedones	MONDO_MAPPINGS							
MONDO:0000892	colon medullary carcinoma	MONDO:equivalentTo	NCIT:C60641	semapv:UnspecifiedMatching	Colon Medullary Carcinoma	MONDO_MAPPINGS							
MONDO:0003545	intradural extramedullary spinal canal neoplasm	MONDO:equivalentTo	NCIT:C5135	semapv:UnspecifiedMatching	Intradural Extramedullary Spinal Canal Neoplasm	MONDO_MAPPINGS							
MONDO:0002141	cutaneous undifferentiated pleomorphic sarcoma	MONDO:equivalentTo	NCIT:C5576	semapv:UnspecifiedMatching	Skin Undifferentiated Pleomorphic Sarcoma	MONDO_MAPPINGS							
MONDO:0003951	scrotal hemangioma	MONDO:equivalentTo	NCIT:C6387	semapv:UnspecifiedMatching	Scrotal Hemangioma	MONDO_MAPPINGS							
MONDO:0019454	myelodysplastic syndrome with excess blasts	MONDO:equivalentTo	NCIT:C7506	semapv:UnspecifiedMatching	Myelodysplastic Syndrome with Excess Blasts	MONDO_MAPPINGS							
MONDO:0044768	vagus nerve paraganglioma	MONDO:equivalentTo	NCIT:C8427	semapv:UnspecifiedMatching	Vagal Paraganglioma	MONDO_MAPPINGS							
MONDO:0020546	acute graft versus host disease	MONDO:equivalentTo	NCIT:C4980	semapv:UnspecifiedMatching	Acute Graft Versus Host Disease	MONDO_MAPPINGS							
MONDO:0004252	small intestinal L-cell glucagon-like peptide producing tumor	MONDO:equivalentTo	NCIT:C27452	semapv:UnspecifiedMatching	Small Intestinal L-Cell Glucagon-Like Peptide-Producing Neuroendocrine Tumor	MONDO_MAPPINGS							
MONDO:0003808	mediastinal extraskeletal osteosarcoma	MONDO:equivalentTo	NCIT:C6615	semapv:UnspecifiedMatching	Mediastinal Extraskeletal Osteosarcoma	MONDO_MAPPINGS							
MONDO:0006165	colorectal squamous cell carcinoma	MONDO:equivalentTo	NCIT:C43588	semapv:UnspecifiedMatching	Colorectal Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0002403	synovium cancer	MONDO:equivalentTo	NCIT:C6531	semapv:UnspecifiedMatching	Malignant Synovial Neoplasm	MONDO_MAPPINGS							
MONDO:0004336	rectal signet ring cell adenocarcinoma	MONDO:equivalentTo	NCIT:C9168	semapv:UnspecifiedMatching	Rectal Signet Ring Cell Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0004795	otitis externa	MONDO:equivalentTo	NCIT:C3299	semapv:UnspecifiedMatching	Infectious Otitis Externa	MONDO_MAPPINGS							
MONDO:0005043	hyperplasia	MONDO:equivalentTo	NCIT:C3113	semapv:UnspecifiedMatching	Hyperplasia	MONDO_MAPPINGS							
MONDO:0002318	trachea leiomyoma	MONDO:equivalentTo	NCIT:C6049	semapv:UnspecifiedMatching	Tracheal Leiomyoma	MONDO_MAPPINGS							
MONDO:0016060	laryngotracheoesophageal cleft	MONDO:equivalentTo	NCIT:C98622	semapv:UnspecifiedMatching	Larnygeotracheoesophageal Cleft	MONDO_MAPPINGS							
MONDO:0021100	breast neoplasm	MONDO:equivalentTo	NCIT:C2910	semapv:UnspecifiedMatching	Breast Neoplasm	MONDO_MAPPINGS							
MONDO:0005664	bartonellosis	MONDO:equivalentTo	NCIT:C84586	semapv:UnspecifiedMatching	Bartonella Infection	MONDO_MAPPINGS							
MONDO:0021243	parotid gland neoplasm	MONDO:equivalentTo	NCIT:C3314	semapv:UnspecifiedMatching	Parotid Gland Neoplasm	MONDO_MAPPINGS							
MONDO:0003332	malignant struma ovarii	MONDO:equivalentTo	NCIT:C4291	semapv:UnspecifiedMatching	Thyroid Carcinoma Arising in Struma Ovarii	MONDO_MAPPINGS							
MONDO:0001741	hyperparathyroidism	MONDO:equivalentTo	NCIT:C48259	semapv:UnspecifiedMatching	Hyperparathyroidism	MONDO_MAPPINGS							
MONDO:0001114	bacterial myocarditis	MONDO:equivalentTo	NCIT:C128380	semapv:UnspecifiedMatching	Bacterial Myocarditis	MONDO_MAPPINGS							
MONDO:0000951	thymus lymphoma	MONDO:equivalentTo	NCIT:C6451	semapv:UnspecifiedMatching	Thymic Lymphoma	MONDO_MAPPINGS							
MONDO:0013343	C1Q deficiency	MONDO:equivalentTo	NCIT:C119990	semapv:UnspecifiedMatching	C1q Deficiency	MONDO_MAPPINGS							
MONDO:0009676	autosomal recessive limb-girdle muscular dystrophy type 2B	MONDO:equivalentTo	NCIT:C142080	semapv:UnspecifiedMatching	Limb-Girdle Muscular Dystrophy Type 2B	MONDO_MAPPINGS							
MONDO:0005027	epilepsy	MONDO:equivalentTo	NCIT:C3020	semapv:UnspecifiedMatching	Seizure Disorder	MONDO_MAPPINGS							
MONDO:0021501	benign neoplasm of small intestine	MONDO:equivalentTo	NCIT:C3600	semapv:UnspecifiedMatching	Benign Small Intestinal Neoplasm	MONDO_MAPPINGS							
MONDO:0004531	sclerosing adenosis of breast	MONDO:equivalentTo	NCIT:C5205	semapv:UnspecifiedMatching	Breast Sclerosing Adenosis	MONDO_MAPPINGS							
MONDO:0004046	childhood brain meningioma	MONDO:equivalentTo	NCIT:C6253	semapv:UnspecifiedMatching	Childhood Intracranial Meningioma	MONDO_MAPPINGS							
MONDO:0011385	intervertebral disc degenerative disorder	MONDO:equivalentTo	NCIT:C26983	semapv:UnspecifiedMatching	Intervertebral Disc Degenerative Disorder	MONDO_MAPPINGS							
MONDO:0005113	bacterial infectious disease	MONDO:equivalentTo	NCIT:C2890	semapv:UnspecifiedMatching	Bacterial Infection	MONDO_MAPPINGS							
MONDO:0019402	beta thalassemia	MONDO:equivalentTo	NCIT:C34375	semapv:UnspecifiedMatching	Beta Thalassemia	MONDO_MAPPINGS							
MONDO:0005808	inclusion conjunctivitis	MONDO:equivalentTo	NCIT:C116817	semapv:UnspecifiedMatching	Neonatal Chlamydia Conjunctivitis	MONDO_MAPPINGS							
MONDO:0021627	eyelid capillary hemangioma	MONDO:equivalentTo	NCIT:C4357	semapv:UnspecifiedMatching	Eyelid Capillary Hemangioma	MONDO_MAPPINGS							
MONDO:0003355	ovary leiomyosarcoma	MONDO:equivalentTo	NCIT:C5234	semapv:UnspecifiedMatching	Ovarian Leiomyosarcoma	MONDO_MAPPINGS							
MONDO:0009887	desquamative interstitial pneumonia	MONDO:equivalentTo	NCIT:C35288	semapv:UnspecifiedMatching	Desquamative Interstitial Pneumonia	MONDO_MAPPINGS							
MONDO:0004381	pancreatic intraductal papillary-mucinous neoplasm with low grade dysplasia	MONDO:equivalentTo	NCIT:C41249	semapv:UnspecifiedMatching	Pancreatic Intraductal Papillary-Mucinous Neoplasm, Low Grade	MONDO_MAPPINGS							
MONDO:0003601	mediastinum liposarcoma	MONDO:equivalentTo	NCIT:C6614	semapv:UnspecifiedMatching	Mediastinal Liposarcoma	MONDO_MAPPINGS							
MONDO:0006225	gastric mantle cell lymphoma	MONDO:equivalentTo	NCIT:C27440	semapv:UnspecifiedMatching	Gastric Mantle Cell Lymphoma	MONDO_MAPPINGS							
MONDO:0009369	non-immune hydrops fetalis	MONDO:equivalentTo	NCIT:C111905	semapv:UnspecifiedMatching	Non-Immune Hydrops Fetalis	MONDO_MAPPINGS							
MONDO:0003812	ovarian endometrial cancer	MONDO:equivalentTo	NCIT:C40051	semapv:UnspecifiedMatching	Malignant Ovarian Endometrioid Tumor	MONDO_MAPPINGS							
MONDO:0001100	hypertrophy of breast	MONDO:equivalentTo	NCIT:C3125	semapv:UnspecifiedMatching	Breast Hypertrophy	MONDO_MAPPINGS							
MONDO:0006387	primary pulmonary diffuse large B-cell lymphoma	MONDO:equivalentTo	NCIT:C45605	semapv:UnspecifiedMatching	Lung Diffuse Large B-Cell Lymphoma	MONDO_MAPPINGS							
MONDO:0010702	orofaciodigital syndrome I	MONDO:equivalentTo	NCIT:C75481	semapv:UnspecifiedMatching	Orofaciodigital Syndrome Type 1	MONDO_MAPPINGS							
MONDO:0004262	breast myoepitheliosis	MONDO:equivalentTo	NCIT:C40385	semapv:UnspecifiedMatching	Breast Myoepitheliosis	MONDO_MAPPINGS							
MONDO:0021915	arakawa syndrome 2	MONDO:equivalentTo	NCIT:C99081	semapv:UnspecifiedMatching	Arakawa Syndrome II	MONDO_MAPPINGS							
MONDO:0003336	acute necrotizing encephalitis	MONDO:equivalentTo	NCIT:C35383	semapv:UnspecifiedMatching	Acute Necrotizing Encephalitis	MONDO_MAPPINGS							
MONDO:0012105	granulomatosis with polyangiitis	MONDO:equivalentTo	NCIT:C123111	semapv:UnspecifiedMatching	Pauci-Immune Glomerulonephritis associated with Granulomatosis with Polyangiitis	MONDO_MAPPINGS							
MONDO:0024338	mucinous neoplasm	MONDO:equivalentTo	NCIT:C7070	semapv:UnspecifiedMatching	Mucinous Neoplasm	MONDO_MAPPINGS							
MONDO:0009733	nephrotic syndrome, type 4	MONDO:equivalentTo	NCIT:C121198	semapv:UnspecifiedMatching	Congenital Nephrotic Syndrome - Diffuse Mesangial Sclerosis	MONDO_MAPPINGS							
MONDO:0002178	placenta cancer	MONDO:equivalentTo	NCIT:C3555	semapv:UnspecifiedMatching	Malignant Placental Neoplasm	MONDO_MAPPINGS							
MONDO:0003737	malignant testicular Leydig cell tumor	MONDO:equivalentTo	NCIT:C39942	semapv:UnspecifiedMatching	Malignant Testicular Leydig Cell Tumor	MONDO_MAPPINGS							
MONDO:0024330	infectious otitis media	MONDO:equivalentTo	NCIT:C84354	semapv:UnspecifiedMatching	Infectious Otitis Media	MONDO_MAPPINGS							
MONDO:0001096	mediastinum ganglioneuroblastoma	MONDO:equivalentTo	NCIT:C6627	semapv:UnspecifiedMatching	Mediastinal Ganglioneuroblastoma	MONDO_MAPPINGS							
MONDO:0005111	Epstein-Barr virus infection	MONDO:equivalentTo	NCIT:C38759	semapv:UnspecifiedMatching	EBV Infection	MONDO_MAPPINGS							
MONDO:0005166	osteoma	MONDO:equivalentTo	NCIT:C3296	semapv:UnspecifiedMatching	Osteoma	MONDO_MAPPINGS							
MONDO:0018965	Alport syndrome	MONDO:equivalentTo	NCIT:C34842	semapv:UnspecifiedMatching	Alport Syndrome	MONDO_MAPPINGS							
MONDO:0009025	apparent mineralocorticoid excess	MONDO:equivalentTo	NCIT:C131083	semapv:UnspecifiedMatching	11 Beta-Hydroxysteroid Dehydrogenase Type 2 Deficiency	MONDO_MAPPINGS							
MONDO:0015814	primary cutaneous follicle center lymphoma	MONDO:equivalentTo	NCIT:C7217	semapv:UnspecifiedMatching	Primary Cutaneous Follicle Center Lymphoma	MONDO_MAPPINGS							
MONDO:0021656	nongerminomatous germ cell tumor	MONDO:equivalentTo	NCIT:C121619	semapv:UnspecifiedMatching	Nongerminomatous Germ Cell Tumor	MONDO_MAPPINGS							
MONDO:0043240	hemophilic arthropathy	MONDO:equivalentTo	NCIT:C27039	semapv:UnspecifiedMatching	Hemophilic Arthritis	MONDO_MAPPINGS							
MONDO:0019787	autoimmune enteropathy	MONDO:equivalentTo	NCIT:C94694	semapv:UnspecifiedMatching	Autoimmune Enteropathy	MONDO_MAPPINGS							
MONDO:0003840	epicardium lipoma	MONDO:equivalentTo	NCIT:C6742	semapv:UnspecifiedMatching	Epicardial Lipoma	MONDO_MAPPINGS							
MONDO:0016255	uterine corpus mixed epithelial and mesenchymal neoplasm	MONDO:equivalentTo	NCIT:C40181	semapv:UnspecifiedMatching	Uterine Corpus Mixed Epithelial and Mesenchymal Neoplasm	MONDO_MAPPINGS							
