subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment
MONDO:0014887	bone marrow failure syndrome 3	MONDO:equivalentTo	OMIM:617052	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030308	immunodeficiency 82 with systemic inflammation	MONDO:equivalentTo	OMIM:619381	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014804	sideroblastic anemia 3	MONDO:equivalentTo	OMIM:616860	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044253	obsolete dermatoglyphics--palmar triradius d, absence of	MONDO:equivalentTo	OMIM:221760	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032928	T-cell lymphopenia, infantile, with or without nail dystrophy, autosomal dominant	MONDO:equivalentTo	OMIM:618806	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010527	obsolete microphthalmia-ankyloblepharon-intellectual disability syndrome	MONDO:equivalentTo	OMIM:301590	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013593	autosomal dominant nonsyndromic hearing loss 64	MONDO:equivalentTo	OMIM:614152	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011559	benign recurrent intrahepatic cholestasis type 2	MONDO:equivalentTo	OMIM:605479	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013811	combined oxidative phosphorylation defect type 9	MONDO:equivalentTo	OMIM:614582	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014653	retinitis pigmentosa 72	MONDO:equivalentTo	OMIM:616469	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010923	proximal myopathy with focal depletion of mitochondria	MONDO:equivalentTo	OMIM:600706	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009523	Lichtenstein syndrome	MONDO:equivalentTo	OMIM:246550	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008688	WT limb-blood syndrome	MONDO:equivalentTo	OMIM:194350	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007989	congenital microcoria	MONDO:equivalentTo	OMIM:156600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044264	obsolete radial loop, plain, on right index finger	MONDO:equivalentTo	OMIM:312200	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007855	keratosis, familial actinic	MONDO:equivalentTo	OMIM:148390	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010076	spondyloepimetaphyseal dysplasia, Irapa type	MONDO:equivalentTo	OMIM:271650	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030063	neurodevelopmental disorder with seizures, hypotonia, and brain imaging abnormalities	MONDO:equivalentTo	OMIM:618922	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007529	elastosis perforans serpiginosa	MONDO:equivalentTo	OMIM:130100	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0040500	glycosylphosphatidylinositol biosynthesis defect 16	MONDO:equivalentTo	OMIM:617816	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012353	erythrocytosis, familial, 3	MONDO:equivalentTo	OMIM:609820	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020759	epilepsy, childhood absence, susceptibility to, 1	MONDO:equivalentTo	OMIM:600131	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019200	retinitis pigmentosa	MONDO:equivalentTo	OMIMPS:268000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013250	autosomal recessive nonsyndromic hearing loss 85	MONDO:equivalentTo	OMIM:613392	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008882	congenital bowing of long bones	MONDO:equivalentTo	OMIM:211355	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014207	age related macular degeneration 14	MONDO:equivalentTo	OMIM:615489	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009611	3-methylglutaconic aciduria type 4	MONDO:equivalentTo	OMIM:250951	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020849	immunodeficiency 57	MONDO:equivalentTo	OMIM:618108	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007049	acroleukopathy, symmetric	MONDO:equivalentTo	OMIM:102000	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012642	major affective disorder 4	MONDO:equivalentTo	OMIM:611247	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033370	developmental and epileptic encephalopathy, 61	MONDO:equivalentTo	OMIM:617933	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011565	metabolic syndrome X	MONDO:equivalentTo	OMIM:605552	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012222	alpha-N-acetylgalactosaminidase deficiency type 2	MONDO:equivalentTo	OMIM:609242	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008069	necrotizing encephalomyelopathy, subacute, of Leigh, adult	MONDO:equivalentTo	OMIM:161700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010460	syndromic X-linked intellectual disability 17	MONDO:equivalentTo	OMIM:300858	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012028	autoimmune disease, susceptibility to, 3	MONDO:equivalentTo	OMIM:608392	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014857	neurodevelopmental disorder with or without anomalies of the brain, eye, or heart	MONDO:equivalentTo	OMIM:616975	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012406	hyperparathyroidism 3	MONDO:equivalentTo	OMIM:610071	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010025	short stature-obesity syndrome	MONDO:equivalentTo	OMIM:269870	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010476	neurodegeneration with brain iron accumulation 5	MONDO:equivalentTo	OMIM:300894	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013652	narcolepsy 7	MONDO:equivalentTo	OMIM:614250	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0031421	Olmsted syndrome	MONDO:equivalentTo	OMIMPS:614594	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030995	global developmental delay with speech and behavioral abnormalities	MONDO:equivalentTo	OMIM:619243	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007643	gamma-A-globulin, defect in assembly of	MONDO:equivalentTo	OMIM:137050	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032796	hyper-IgE recurrent infection syndrome 4, autosomal recessive	MONDO:equivalentTo	OMIM:618523	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007789	hypertrophia musculorum vera	MONDO:equivalentTo	OMIM:145800	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009252	essential fructosuria	MONDO:equivalentTo	OMIM:229800	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012776	celiac disease, susceptibility to, 7	MONDO:equivalentTo	OMIM:612005	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012283	cleft palate, midfacial hypoplasia, triangular facies, and sensorineural hearing loss	MONDO:equivalentTo	OMIM:609466	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014665	Charcot-Marie-Tooth disease axonal type 2V	MONDO:equivalentTo	OMIM:616491	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011362	myopathy, myofibrillar, 9, with early respiratory failure	MONDO:equivalentTo	OMIM:607569	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010718	absent radius-anogenital anomalies syndrome	MONDO:equivalentTo	OMIM:312190	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014566	Charcot-Marie-Tooth disease axonal type 2U	MONDO:equivalentTo	OMIM:616280	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032804	ectodermal dysplasia 15, hypohidrotic/hair type	MONDO:equivalentTo	OMIM:618535	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014722	Roifman syndrome	MONDO:equivalentTo	OMIM:616651	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013452	multisystemic smooth muscle dysfunction syndrome	MONDO:equivalentTo	OMIM:613834	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014848	TELO2-related intellectual disability-neurodevelopmental disorder	MONDO:equivalentTo	OMIM:616954	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007498	ear exostoses	MONDO:equivalentTo	OMIM:128300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011411	Chudley-McCullough syndrome	MONDO:equivalentTo	OMIM:604213	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012557	cardiomyopathy-hypotonia-lactic acidosis syndrome	MONDO:equivalentTo	OMIM:610773	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007060	spermatogenic failure 6	MONDO:equivalentTo	OMIM:102530	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011944	systemic lupus erythematosus with nephritis, susceptibility to, 3	MONDO:equivalentTo	OMIM:607967	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014972	chromosome 19q13.11 deletion syndrome, proximal	MONDO:equivalentTo	OMIM:617219	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0018828	pseudo-TORCH syndrome 2	MONDO:equivalentTo	OMIM:617397	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011823	developmental malformations-deafness-dystonia syndrome	MONDO:equivalentTo	OMIM:607371	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009615	methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency	MONDO:equivalentTo	OMIM:251120	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014071	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	MONDO:equivalentTo	OMIM:615181	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008126	obsolete oncogene Yuasa	MONDO:equivalentTo	OMIM:164891	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014692	retinitis pigmentosa 74	MONDO:equivalentTo	OMIM:616562	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032821	myopathy, congenital, progressive, with scoliosis	MONDO:equivalentTo	OMIM:618578	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009984	late-adult onset retinitis pigmentosa	MONDO:equivalentTo	OMIM:268025	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0060624	neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter	MONDO:equivalentTo	OMIM:617807	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012998	faciocardiomelic syndrome	MONDO:equivalentTo	OMIM:612731	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032639	hearing loss, autosomal recessive 112	MONDO:equivalentTo	OMIM:618257	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010637	keratosis follicularis spinulosa decalvans, X-linked	MONDO:equivalentTo	OMIM:308800	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013877	mitochondrial pyruvate carrier deficiency	MONDO:equivalentTo	OMIM:614741	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020795	Silver-Russell syndrome 5	MONDO:equivalentTo	OMIM:618908	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007143	aortic arch anomaly-facial dysmorphism-intellectual disability syndrome	MONDO:equivalentTo	OMIM:107500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011729	stroke, susceptibility to, 1	MONDO:equivalentTo	OMIM:606799	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0019947	rippling muscle disease 2	MONDO:equivalentTo	OMIM:606072	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032693	Galloway-Mowat syndrome 8	MONDO:equivalentTo	OMIM:618349	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010628	immunoglobulin M, level of	MONDO:equivalentTo	OMIM:308250	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010675	muscular dystrophy, cardiac type	MONDO:equivalentTo	OMIM:309930	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033549	optic atrophy 12	MONDO:equivalentTo	OMIM:618977	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014044	dysmorphism-conductive hearing loss-heart defect syndrome	MONDO:equivalentTo	OMIM:615102	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0054700	proteasome-associated autoinflammatory syndrome 2	MONDO:equivalentTo	OMIM:618048	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010803	Eiken syndrome	MONDO:equivalentTo	OMIM:600002	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014171	complex cortical dysplasia with other brain malformations 4	MONDO:equivalentTo	OMIM:615412	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032744	spermatogenic failure 37	MONDO:equivalentTo	OMIM:618429	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012051	periodontitis, aggressive, 2	MONDO:equivalentTo	OMIM:608526	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032859	spermatogenic failure 40	MONDO:equivalentTo	OMIM:618664	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0033486	leukodystrophy, hypomyelinating, 14	MONDO:equivalentTo	OMIM:617899	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013366	spondylocostal dysostosis 4, autosomal recessive	MONDO:equivalentTo	OMIM:613686	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009522	Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome	MONDO:equivalentTo	OMIM:246500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013803	leukoencephalopathy with calcifications and cysts	MONDO:equivalentTo	OMIM:614561	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008409	MYH7-related late-onset scapuloperoneal muscular dystrophy	MONDO:equivalentTo	OMIM:181430	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0032921	neurodevelopmental disorder with hypotonia, neonatal respiratory insufficiency, and thermodysregulation	MONDO:equivalentTo	OMIM:618797	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009721	Nathalie syndrome	MONDO:equivalentTo	OMIM:255990	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010921	nasal dermoid cyst	MONDO:equivalentTo	OMIM:600679	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030514	leukodystrophy, hypomyelinating, 23, with ataxia, deafness, liver dysfunction, and dilated cardiomyopathy	MONDO:equivalentTo	OMIM:619688	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008212	Pechet factor deficiency	MONDO:equivalentTo	OMIM:169200	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014070	oculocutaneous albinism type 7	MONDO:equivalentTo	OMIM:615179	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0024555	megalencephalic leukoencephalopathy with subcortical cysts 1	MONDO:equivalentTo	OMIM:604004	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007182	Machado-Joseph disease	MONDO:equivalentTo	OMIM:109150	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0054836	parkinsonism-dystonia, infantile, 2	MONDO:equivalentTo	OMIM:618049	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014912	infantile-onset periodic fever-panniculitis-dermatosis syndrome	MONDO:equivalentTo	OMIM:617099	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014984	lung disease, immunodeficiency, and chromosome breakage syndrome;	MONDO:equivalentTo	OMIM:617241	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020820	distal arthrogryposis type 2B1	MONDO:equivalentTo	OMIM:601680	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014256	retinitis pigmentosa 67	MONDO:equivalentTo	OMIM:615565	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014678	intellectual disability, autosomal dominant 39	MONDO:equivalentTo	OMIM:616521	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014535	hyperproinsulinemia	MONDO:equivalentTo	OMIM:616214	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007072	ADULT syndrome	MONDO:equivalentTo	OMIM:103285	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008201	Perry syndrome	MONDO:equivalentTo	OMIM:168605	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013584	hereditary sensory neuropathy-deafness-dementia syndrome	MONDO:equivalentTo	OMIM:614116	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013914	hypogonadotropic hypogonadism 12 with or without anosmia	MONDO:equivalentTo	OMIM:614841	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014701	spondyloepiphyseal dysplasia, Stanescu type	MONDO:equivalentTo	OMIM:616583	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0015016	anterior segment dysgenesis 6	MONDO:equivalentTo	OMIM:617315	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009179	recessive dystrophic epidermolysis bullosa	MONDO:equivalentTo	OMIM:226600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014577	short-rib thoracic dysplasia 13 with or without polydactyly	MONDO:equivalentTo	OMIM:616300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030903	Hermansky-Pudlak syndrome 11	MONDO:equivalentTo	OMIM:619172	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008946	cerebral angiopathy, dysphoric	MONDO:equivalentTo	OMIM:213500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013770	atrial septal defect 9	MONDO:equivalentTo	OMIM:614475	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030065	agenesis of corpus callosum, cardiac, ocular, and genital syndrome	MONDO:equivalentTo	OMIM:618929	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011599	birdshot chorioretinopathy	MONDO:equivalentTo	OMIM:605808	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0060666	hypotonia, ataxia, developmental delay, and tooth enamel defect syndrome	MONDO:equivalentTo	OMIM:617915	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010521	amelogenesis imperfecta type 1E	MONDO:equivalentTo	OMIM:301200	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007705	Heinz body anemia	MONDO:equivalentTo	OMIM:140700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012235	autosomal recessive spinocerebellar ataxia 7	MONDO:equivalentTo	OMIM:609270	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013212	Charcot-Marie-Tooth disease axonal type 2N	MONDO:equivalentTo	OMIM:613287	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0020750	polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 2	MONDO:equivalentTo	OMIM:618193	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011356	exostosis, Dupuytren subungual	MONDO:equivalentTo	OMIM:603656	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012507	retinal cone dystrophy 4	MONDO:equivalentTo	OMIM:610478	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008855	MHC class II deficiency	MONDO:equivalentTo	OMIM:209920	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008984	ciliary discoordination due to random ciliary orientation	MONDO:equivalentTo	OMIM:215518	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008692	abetalipoproteinemia	MONDO:equivalentTo	OMIM:200100	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008963	Chediak-Higashi syndrome	MONDO:equivalentTo	OMIM:214500	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014373	nephrotic syndrome, type 10	MONDO:equivalentTo	OMIM:615861	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014330	obsolete eculizumab, poor response to	MONDO:equivalentTo	OMIM:615749	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007031	familial abdominal aortic aneurysm	MONDO:equivalentTo	OMIMPS:100070	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009701	myopathy, granulovacuolar lobular, with electrical myotonia	MONDO:equivalentTo	OMIM:254950	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008484	stapes ankylosis with broad thumbs and toes	MONDO:equivalentTo	OMIM:184460	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008154	osteomas of mandible	MONDO:equivalentTo	OMIM:166400	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007045	acrofacial dysostosis, Catania type	MONDO:equivalentTo	OMIM:101805	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011279	autosomal recessive nonsyndromic hearing loss 17	MONDO:equivalentTo	OMIM:603010	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010681	myelolymphatic insufficiency	MONDO:equivalentTo	OMIM:310350	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010748	torticollis-keloids-cryptorchidism-renal dysplasia syndrome	MONDO:equivalentTo	OMIM:314300	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011626	acromegaloid features, overgrowth, cleft palate, and hernia	MONDO:equivalentTo	OMIM:606049	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012126	familial avascular necrosis of femoral head	MONDO:equivalentTo	OMIMPS:608805	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014644	hereditary spastic paraplegia 74	MONDO:equivalentTo	OMIM:616451	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009961	renal and mullerian duct hypoplasia	MONDO:equivalentTo	OMIM:266810	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0007385	idiopathic spontaneous coronary artery dissection	MONDO:equivalentTo	OMIM:122455	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010318	FG syndrome 4	MONDO:equivalentTo	OMIM:300422	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030428	immunodeficiency 85 and autoimmunity	MONDO:equivalentTo	OMIM:619510	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014677	achromatopsia 7	MONDO:equivalentTo	OMIM:616517	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0021944	auditory neuropathy	MONDO:equivalentTo	OMIMPS:609129	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013703	intellectual disability, autosomal recessive 33	MONDO:equivalentTo	OMIM:614341	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014410	spinocerebellar ataxia type 37	MONDO:equivalentTo	OMIM:615945	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012823	colorectal cancer, susceptibility to, 7	MONDO:equivalentTo	OMIM:612232	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013051	autosomal recessive cutis laxa type 2B	MONDO:equivalentTo	OMIM:612940	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0024457	neurodegeneration with brain iron accumulation 2A	MONDO:equivalentTo	OMIM:256600	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011092	ribbing disease	MONDO:equivalentTo	OMIM:601477	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009152	ectopia lentis 2, isolated, autosomal recessive	MONDO:equivalentTo	OMIM:225100	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011755	senior-loken syndrome 3	MONDO:equivalentTo	OMIM:606995	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010449	autism, susceptibility to, X-linked 5	MONDO:equivalentTo	OMIM:300847	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014365	spermatogenic failure 13	MONDO:equivalentTo	OMIM:615841	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012443	aneurysm, intracranial berry, 4	MONDO:equivalentTo	OMIM:610213	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0013314	retinitis pigmentosa 56	MONDO:equivalentTo	OMIM:613581	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008918	carnitine-acylcarnitine translocase deficiency	MONDO:equivalentTo	OMIM:212138	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010058	scapuloperoneal spinal muscular atrophy, autosomal recessive	MONDO:equivalentTo	OMIM:271220	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008434	Smith-Magenis syndrome	MONDO:equivalentTo	OMIM:182290	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0024193	portal hypertension, noncirrhotic	MONDO:equivalentTo	OMIMPS:617068	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009901	Bartsocas-Papas syndrome	MONDO:equivalentTo	OMIM:263650	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012833	Crouzon syndrome-acanthosis nigricans syndrome	MONDO:equivalentTo	OMIM:612247	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014416	ACTH-independent macronodular adrenal hyperplasia 2	MONDO:equivalentTo	OMIM:615954	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0008157	Buschke-Ollendorff syndrome	MONDO:equivalentTo	OMIM:166700	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030907	intellectual disability, X-linked 106	MONDO:equivalentTo	OMIM:300997	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0010285	syndromic X-linked intellectual disability Abidi type	MONDO:equivalentTo	OMIM:300262	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0100467	preeclampsia/eclampsia 1	MONDO:equivalentTo	OMIM:189800	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0009333	mullerian derivatives-lymphangiectasia-polydactyly syndrome	MONDO:equivalentTo	OMIM:235255	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0044281	obsolete c3hex, ability to smell	MONDO:equivalentTo	OMIM:615082	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0014334	severe combined immunodeficiency due to LCK deficiency	MONDO:equivalentTo	OMIM:615758	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011076	myofibrillar myopathy 1	MONDO:equivalentTo	OMIM:601419	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0012934	leukemia, chronic lymphocytic, susceptibility to, 3	MONDO:equivalentTo	OMIM:612557	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0011556	basal cell carcinoma, susceptibility to, 1	MONDO:equivalentTo	OMIM:605462	semapv:UnspecifiedMatching		MONDO_MAPPINGS
MONDO:0030500	Loeys-Dietz syndrome 6	MONDO:equivalentTo	OMIM:619656	semapv:UnspecifiedMatching		MONDO_MAPPINGS
