mondo_id	subset	ncit_id	mondo_label	ncit_label
MONDO:0013700	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129030	pancreatic triacylglycerol lipase deficiency	Pancreatic Lipase Deficiency
MONDO:0013785	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C153179	intellectual disability, autosomal recessive 34	Mental Retardation, Autosomal Recessive 34
MONDO:0013808	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3213	Maffucci syndrome	Maffucci Syndrome
MONDO:0013824	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C175702	Joubert syndrome 17	Joubert Syndrome 17
MONDO:0013867	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C183529	Brown-Vialetto-van Laere syndrome 2	Brown-Vialetto-Van Laere Syndrome 2
MONDO:0013869	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C121564	adenine phosphoribosyltransferase deficiency	Adenine Phosphoribosyltransferase Deficiency
MONDO:0013927	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155752	peroxisome biogenesis disorder 3A (Zellweger)	Peroxisome Biogenesis Disorder 3A
MONDO:0013930	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155754	peroxisome biogenesis disorder 4A (Zellweger)	Peroxisome Biogenesis Disorder 4A
MONDO:0013931	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155755	peroxisome biogenesis disorder 4B	Peroxisome Biogenesis Disorder 4B
MONDO:0013932	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155756	peroxisome biogenesis disorder 5A (Zellweger)	Peroxisome Biogenesis Disorder 5A
MONDO:0013933	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155757	peroxisome biogenesis disorder 5B	Peroxisome Biogenesis Disorder 5B
MONDO:0013936	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155758	peroxisome biogenesis disorder 6A (Zellweger)	Peroxisome Biogenesis Disorder 6A
MONDO:0013937	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155759	peroxisome biogenesis disorder 6B	Peroxisome Biogenesis Disorder 6B
MONDO:0013939	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155761	peroxisome biogenesis disorder 7B	Peroxisome Biogenesis Disorder 7B
MONDO:0013943	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C155763	peroxisome biogenesis disorder 8B	Peroxisome Biogenesis Disorder 8B
MONDO:0014175	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129977	mitochondrial DNA depletion syndrome 12B (cardiomyopathic type), autosomal recessive	Mitochondrial DNA Depletion Syndrome 12
MONDO:0014198	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C172095	mitochondrial DNA depletion syndrome 13	Mitochondrial DNA Depletion Syndrome 13
MONDO:0014244	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C125388	hereditary sensory and autonomic neuropathy type 7	Neuropathy, Hereditary Sensory and Autonomic, Type VII
MONDO:0014247	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C125390	familial episodic pain syndrome with predominantly lower limb involvement	Episodic Pain Syndrome, Familial, 3
MONDO:0014292	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C171603	leukoencephalopathy with mild cerebellar ataxia and white matter edema	Leukoencephalopathy with Ataxia
MONDO:0014378	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C172393	primary ciliary dyskinesia 29	Primary Ciliary Dyskinesia 29
MONDO:0014414	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C157123	STAT3-related early-onset multisystem autoimmune disease	Infantile-Onset Multisystem Autoimmune Disease 1
MONDO:0014449	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C124851	congenital analbuminemia	Analbuminemia
MONDO:0014615	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C173103	trichothiodystrophy 2, photosensitive	Trichothiodystrophy 2, Photosensitive
MONDO:0014619	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C173099	trichothiodystrophy 3, photosensitive	Trichothiodystrophy 3, Photosensitive
MONDO:0014900	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C181000	autosomal recessive limb-girdle muscular dystrophy type 2Y	Autosomal Recessive Limb-Girdle Muscular Dystrophy Type 2Y
MONDO:0014977	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C142082	autosomal recessive limb-girdle muscular dystrophy type 2R1	Limb-Girdle Muscular Dystrophy Type 2Z
MONDO:0015059	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85025	progressive non-fluent aphasia	Primary Progressive Nonfluent Aphasia
MONDO:0015104	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C27725	porphyria cutanea tarda	Porphyria Cutanea Tarda
MONDO:0015167	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84552	amniotic band syndrome	Amniotic Band Syndrome
MONDO:0015193	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84767	hydrops fetalis	Hydrops Fetalis
MONDO:0015231	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34412	Bartter syndrome	Bartter Syndrome
MONDO:0015267	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C74987	Feingold syndrome	Feingold Syndrome
MONDO:0015280	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84617	cardiofaciocutaneous syndrome	Cardiofaciocutaneous Syndrome
MONDO:0015286	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84615	congenital disorder of glycosylation	Carbohydrate-Deficient Glycoprotein Syndrome
MONDO:0015294	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84920	nephrogenic systemic fibrosis	Nephrogenic Fibrosing Dermopathy
MONDO:0015364	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C125386	hereditary sensory and autonomic neuropathy	Indifference to Pain, Congenital, Autosomal Recessive
MONDO:0015397	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84740	craniofacial microsomia	Goldenhar Syndrome
MONDO:0015426	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C124056	Desbuquois dysplasia	Desbuquois Dysplasia
MONDO:0015450	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84651	triatrial heart	Cor Triatriatum
MONDO:0015461	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85065	short rib-polydactyly syndrome	Short Rib-Polydactyly Syndrome
MONDO:0015469	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84655	craniosynostosis	Craniosynostosis
MONDO:0015515	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C114766	carnitine palmitoyltransferase II deficiency	Carnitine Palmitoyltransferase II Deficiency
MONDO:0015534	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3451	juvenile xanthogranuloma	Juvenile Xanthogranuloma
MONDO:0015538	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C81767	indeterminate dendritic cell tumor	Indeterminate Dendritic Cell Tumor
MONDO:0015540	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34792	hemophagocytic syndrome	Hemophagocytic Lymphohistiocytosis
MONDO:0015542	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C121184	secondary hemophagocytic lymphohistiocytosis	Secondary Hemophagocytic Lymphohistiocytosis
MONDO:0015557	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C115460	Smouldering systemic mastocytosis	Smoldering Systemic Mastocytosis
MONDO:0015558	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C198573	isolated bone marrow mastocytosis	Bone Marrow Mastocytosis
MONDO:0015612	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C123260	Dent disease	Dent Disease
MONDO:0015661	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84669	dextrocardia	Dextrocardia
MONDO:0015665	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85061	scleromyxedema	Scleromyxedema
MONDO:0015725	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C116319	mosaic trisomy 14	Trisomy 14 Mosaicism
MONDO:0015748	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84760	hereditary mucosal leukokeratosis	Hereditary Leukokeratosis
MONDO:0015776	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85047	rhizomelic chondrodysplasia punctata	Rhizomelic Chondrodysplasia Punctata
MONDO:0015912	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C131646	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	May-Hegglin Anomaly
MONDO:0015912	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C158788	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	Macrothrombocytopenia and Granulocyte Inclusions with or without Nephritis or Sensorineural Hearing Loss
MONDO:0015987	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85056	scimitar syndrome	Scimitar Syndrome
MONDO:0015991	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84639	citrullinemia	Citrullinemia
MONDO:0016028	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34593	erythromelalgia	Erythromelalgia
MONDO:0016033	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75016	Cornelia de Lange syndrome	Cornelia De Lange Syndrome
MONDO:0016035	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84917	Nelson syndrome	Nelson Syndrome
MONDO:0016103	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C148327	isolated asymptomatic elevation of creatine phosphokinase	HyperCKmia
MONDO:0016107	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84914	myotonic dystrophy	Myotonic Dystrophy
MONDO:0016110	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C122787	obsolete non-dystrophic myopathy	Non-Dystrophic Myotonia
MONDO:0016168	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84657	cryopyrin-associated periodic syndrome	Cryopyrin-Associated Periodic Syndrome
MONDO:0016240	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34674	hemimelia	Hemimelia
MONDO:0016296	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C74988	holoprosencephaly	Holoprosencephaly
MONDO:0016301	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C98902	congenitally corrected transposition of the great arteries	Levo-Transposition of the Great Arteries
MONDO:0016354	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C156031	xeroderma pigmentosum-Cockayne syndrome complex	Xeroderma Pigmentosum-Cockayne Syndrome Complex
MONDO:0016368	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C178826	Rothmund-Thomson syndrome type 1	Rothmund-Thomson Syndrome Type 1
MONDO:0016369	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C178827	Rothmund-Thomson syndrome type 2	Rothmund-Thomson Syndrome Type 2
MONDO:0016471	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84986	pachyonychia congenita	Pachyonychia Congenita
MONDO:0016484	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126328	Usher syndrome type 2	Usher Syndrome Type 2
MONDO:0016485	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C126329	Usher syndrome type 3	Usher Syndrome Type 3
MONDO:0016512	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C124837	Kabuki syndrome	Kabuki Syndrome
MONDO:0016532	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84816	Lennox-Gastaut syndrome	Lennox-Gastaut Syndrome
MONDO:0016535	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84562	hypohidrotic ectodermal dysplasia	Anhidrotic Ectodermal Dysplasia 1
MONDO:0016575	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84797	primary ciliary dyskinesia	Kartagener Syndrome
MONDO:0016576	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75000	split hand-foot malformation	Ectrodactyly
MONDO:0016586	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C9235	systemic mastocytosis	Systemic Mastocytosis
MONDO:0016587	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84571	arrhythmogenic right ventricular cardiomyopathy	Arrhythmogenic Right Ventricular Dysplasia
MONDO:0016603	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C150603	citrullinemia type II	Citrullinemia Type II
MONDO:0016607	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C131309	odontohypophosphatasia	Odontohypophosphatasia
MONDO:0016619	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84580	autosomal recessive hypohidrotic ectodermal dysplasia	Autosomal Recessive Hypohidrotic Ectodermal Dysplasia
MONDO:0016620	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85023	primary hypertrophic osteoarthropathy	Primary Hypertrophic Osteoarthropathy
MONDO:0016820	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84895	Moyamoya disease	Moyamoya Disease
MONDO:0016830	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84685	Emery-Dreifuss muscular dystrophy	Emery-Dreifuss Muscular Dystrophy
MONDO:0016971	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84828	limb-girdle muscular dystrophy	Limb-Girdle Muscular Dystrophy
MONDO:0016987	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84926	neuroacanthocytosis	Neuroacanthocytosis
MONDO:0017025	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C114483	Langerhans cell histiocytosis specific to childhood	Childhood Langerhans Cell Histiocytosis
MONDO:0017029	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C114929	Langerhans cell histiocytosis specific to adulthood	Adult Langerhans Cell Histiocytosis
MONDO:0017042	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85187	thanatophoric dysplasia	Thanatophoric Dysplasia
MONDO:0017078	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84687	cephalocele	Encephalocele
MONDO:0017124	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34852	noma	Gangrenous Stomatitis
MONDO:0017148	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C121945	heritable pulmonary arterial hypertension	Heritable Pulmonary Arterial Hypertension
MONDO:0017215	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84607	calciphylaxis	Calciphylaxis
MONDO:0017255	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84989	panuveitis	Panuveitis
MONDO:0017276	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84719	frontotemporal dementia	Frontotemporal Dementia
MONDO:0017278	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84576	autoimmune polyendocrinopathy	Autoimmune Polyendocrinopathy Syndrome
MONDO:0017320	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C99015	phosphoenolpyruvate carboxykinase deficiency	Phosphoenolpyruvate Carboxykinase Deficiency
MONDO:0017385	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C125387	malignant migrating partial seizures of infancy	Migrating Partial Seizures in Infancy
MONDO:0017408	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C121944	rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	Rapid-Onset Obesity with Hypothalamic Dysfunction, Hypoventilation, and Autonomic Dysregulation
MONDO:0017419	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34370	non-syndromic amelia	Amelia
MONDO:0017435	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C118786	popliteal pterygium syndrome	Autosomal Dominant Popliteal Pterygium Syndrome
MONDO:0017441	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34928	congenital absence of upper arm and forearm with hand present	Phocomelia
MONDO:0017462	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C132080	congenital pseudoarthrosis of the tibia	Congenital Pseudarthrosis of Tibia
MONDO:0017575	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C119678	mitochondrial neurogastrointestinal encephalomyopathy	Mitochondrial Neurogastrointestinal Encephalopathy
MONDO:0017610	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84692	epidermolysis bullosa simplex	Epidermolysis Bullosa Simplex
MONDO:0017612	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C90598	junctional epidermolysis bullosa	Junctional Epidermolysis Bullosa
MONDO:0017648	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C168445	Sydenham chorea	Sydenham Chorea
MONDO:0017771	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C124853	Mayer-Rokitansky-Kuster-Hauser syndrome	Mayer-Rokitansky-Kuster-Hauser Syndrome
MONDO:0017773	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84774	hypoalphalipoproteinemia	Hypoalphalipoproteinemia
MONDO:0017795	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C4313	ameloblastoma	Ameloblastoma
MONDO:0017838	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C131133	sclerosteosis	Sclerosteosis
MONDO:0017851	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84696	erythrokeratodermia variabilis	Erythrokeratodermia Variabilis
MONDO:0017879	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84747	hantavirus pulmonary syndrome	Hantavirus Pulmonary Syndrome
MONDO:0017919	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C99142	exstrophy-epispadias complex	OEIS Complex
MONDO:0017987	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85179	syringomyelia	Syringomyelia
MONDO:0018024	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84766	hydroa vacciniforme	Hydroa Vacciniforme
MONDO:0018053	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C4924	trichothiodystrophy	Trichothiodystrophy
MONDO:0018055	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C7955	pediatric hepatocellular carcinoma	Childhood Hepatocellular Carcinoma
MONDO:0018067	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85204	triploidy	Triploidy Syndrome
MONDO:0018075	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84923	neural tube defect	Neural Tube Defect
MONDO:0018088	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84707	familial Mediterranean fever	Familial Mediterranean Fever
MONDO:0018092	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85218	Vogt-Koyanagi-Harada disease	Uveomeningoencephalitic Syndrome
MONDO:0018094	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85222	Waardenburg syndrome	Waardenburg Syndrome
MONDO:0018096	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85226	Weill-Marchesani syndrome	Weill-Marchesani Syndrome
MONDO:0018097	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84788	infantile spasms	West Syndrome
MONDO:0018105	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C35133	Wolfram syndrome	Wolfram Syndrome
MONDO:0018149	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84739	GM1 gangliosidosis	GM1 Gangliosidosis
MONDO:0018150	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61268	Gaucher disease	Gaucher Disease
MONDO:0018151	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C142083	coenzyme Q10 deficiency	Coenzyme Q10 Deficiency
MONDO:0018153	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C53972	Erdheim-Chester disease	Erdheim-Chester Disease
MONDO:0018155	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129933	lateral sclerosis	Primary Lateral Sclerosis
MONDO:0018181	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85077	staphylococcal scalded skin syndrome	Staphylococcal Scalded Skin Syndrome
MONDO:0018221	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C111904	immune hydrops fetalis	Immune Hydrops Fetalis
MONDO:0018310	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C3107	Langerhans cell histiocytosis	Langerhans Cell Histiocytosis
MONDO:0018477	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84799	bilirubin encephalopathy	Kernicterus
MONDO:0018493	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84869	malignant hyperthermia of anesthesia	Malignant Hyperthermia Syndrome
MONDO:0018544	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61252	adrenoleukodystrophy	Adrenoleukodystrophy
MONDO:0018570	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C26798	hypophosphatasia	Hypophosphatasia
MONDO:0018598	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C99251	obsolete neonatal adrenoleukodystrophy	Neonatal Adrenoleukodystrophy
MONDO:0018638	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85034	pseudohypoaldosteronism	Pseudohypoaldosteronism
MONDO:0018677	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C117273	visceral heterotaxy	Heterotaxy Syndrome
MONDO:0018687	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85027	progressive muscular atrophy	Progressive Muscular Atrophy
MONDO:0018690	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34357	Holmes-Adie syndrome	Holmes-Adie Syndrome
MONDO:0018746	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C34907	mucous membrane pemphigoid	Benign Mucous Membrane Pemphigoid
MONDO:0018747	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84690	acquired epidermolysis bullosa	Epidermolysis Bullosa Acquisita
MONDO:0018770	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84794	Jeune syndrome	Jeune Syndrome
MONDO:0018772	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C74996	Joubert syndrome	Joubert Syndrome
MONDO:0018830	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C26867	Kimura disease	Kimura Disease
MONDO:0018838	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C103921	lissencephaly spectrum disorders	Lissencephaly
MONDO:0018849	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84667	dentinogenesis imperfecta	Dentinogenesis Imperfecta
MONDO:0018852	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84528	achromatopsia	Achromatopsia
MONDO:0018868	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61251	metachromatic leukodystrophy	Metachromatic Leukodystrophy
MONDO:0018883	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84594	Berardinelli-Seip congenital lipodystrophy	Berardinelli-Seip Congenital Lipodystrophy
MONDO:0018895	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85016	Plummer-Vinson syndrome	Plummer-Vinson Syndrome
MONDO:0018907	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C2964	craniopharyngioma	Craniopharyngioma
MONDO:0018910	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84941	oculocutaneous albinism	Oculocutaneous Albinism
MONDO:0018913	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84833	malakoplakia	Malakoplakia
MONDO:0018919	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C48627	McCune-Albright syndrome	McCune-Albright Syndrome
MONDO:0018921	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C98978	Meckel syndrome	Meckel-Gruber Syndrome
MONDO:0018927	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85174	SUNCT syndrome	SUNCT Syndrome
MONDO:0018937	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61262	mucopolysaccharidosis type 3	Sanfilippo Syndrome
MONDO:0018938	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61263	mucopolysaccharidosis type 4	Morquio Syndrome
MONDO:0018940	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84647	congenital myasthenic syndrome	Congenital Myasthenic Syndrome
MONDO:0018949	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84675	distal myopathy	Distal Muscular Dystrophy
MONDO:0018954	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C75006	Loeys-Dietz syndrome	Loeys-Dietz Syndrome
MONDO:0018959	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C122788	potassium-aggravated myotonia	Potassium Aggravated Myotonia
MONDO:0018968	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C124549	iniencephaly	Iniencephaly
MONDO:0018983	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85193	Tolosa-Hunt syndrome	Tolosa-Hunt Syndrome
MONDO:0018988	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84792	iridocorneal endothelial syndrome	Iridocorneal Endothelial Syndrome
MONDO:0018998	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C129075	Leber congenital amaurosis	Leber Congenital Amaurosis
MONDO:0019012	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C98873	Carpenter syndrome	Type II Acrocephalopolysyndactyly
MONDO:0019018	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85181	Tako-tsubo cardiomyopathy	Takotsubo Cardiomyopathy
MONDO:0019023	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C7137	cutaneous mastocytosis	Cutaneous Mastocytosis
MONDO:0019024	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C9348	mast cell sarcoma	Mast Cell Sarcoma
MONDO:0019025	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C7136	extracutaneous mastocytoma	Extracutaneous Mastocytoma
MONDO:0019037	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85028	progressive supranuclear palsy	Progressive Supranuclear Palsy
MONDO:0019046	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61253	leukodystrophy	Leukodystrophy
MONDO:0019095	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C85015	plague	Plague
MONDO:0019100	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C84934	neuromyelitis optica	Neuromyelitis Optica
MONDO:0019125	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C157268	relapsing polychondritis	Relapsing Polychondritis
MONDO:0019127	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C26925	polymyositis	Polymyositis
MONDO:0019148	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C61271	Wolman disease	Wolman Disease
MONDO:0019161	http://purl.obolibrary.org/obo/mondo#ncit_rare	NCIT:C123251	pseudohypoaldosteronism type 1	Pseudohypoaldosteronism Type 1
