subject_id	subject_label	object_id	equivalence	author_id	mapping_provider	object_label
MONDO:0018975	neurofibromatosis type 1	NANDO:1200225	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Neurofibromatosis
MONDO:0018975	neurofibromatosis type 1	NANDO:1200226	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Neurofibromatosis type 1
MONDO:0018975	neurofibromatosis type 1	NANDO:2100287	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	von Recklinghausen's disease
MONDO:0018975	neurofibromatosis type 1	NANDO:2201003	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	von Recklinghausen's disease
MONDO:0018979	multifocal motor neuropathy	NANDO:1200031	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Multifocal motor neuropathy
MONDO:0018982	Niemann-Pick disease type C	NANDO:1200063	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Niemann-Pick disease type C
MONDO:0018993	Charcot-Marie-Tooth disease type 2	NANDO:1200018	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Charcot-Marie-Tooth disease type 2
MONDO:0018997	Noonan syndrome	NANDO:1200680	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Noonan syndrome
MONDO:0018997	Noonan syndrome	NANDO:2200413	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Noonan syndrome
MONDO:0018999	LCAT deficiency	NANDO:1200852	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Lecithin cholesterol acyltransferase deficiency
MONDO:0019003	multiple endocrine neoplasia type 2	NANDO:2200406	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Multiple endocrine neoplasia type 2
MONDO:0019004	kidney Wilms tumor	NANDO:2200043	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Wilms tumour
MONDO:0019005	nephronophthisis	NANDO:1201036	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Nephronophthisis
MONDO:0019005	nephronophthisis	NANDO:2100015	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Nephronophthisis
MONDO:0019005	nephronophthisis	NANDO:2200140	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Nephronophthisis
MONDO:0019005	nephronophthisis	NANDO:2200170	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Medullary cystic kidney
MONDO:0019009	isolated focal cortical dysplasia	NANDO:1200564	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Focal cortical dysplasia
MONDO:0019011	Charcot-Marie-Tooth disease type 1	NANDO:1200017	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Charcot-Marie-Tooth disease type 1
MONDO:0019012	Carpenter syndrome	NANDO:2200847	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Carpenter syndrome
MONDO:0019019	osteogenesis imperfecta	NANDO:1200873	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Osteogenesis imperfecta
MONDO:0019019	osteogenesis imperfecta	NANDO:2201011	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Osteogenesis imperfecta
MONDO:0019029	segmental odontomaxillary dysplasia	NANDO:1200561	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Septo-optic dysplasia
MONDO:0019035	pancreatoblastoma	NANDO:2200082	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pancreatoblastoma
MONDO:0019037	progressive supranuclear palsy	NANDO:1200009	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Progressive supranuclear palsy
MONDO:0019040	chromosomal disorder	NANDO:1100014	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Chromosome abnormality
MONDO:0019040	chromosomal disorder	NANDO:2100279	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Chromosome abnormality
MONDO:0019040	chromosomal disorder	NANDO:2100280	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Chromosome abnormality
MONDO:0019046	leukodystrophy	NANDO:1200575	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital hypomyelinating leukodystrophy
MONDO:0019046	leukodystrophy	NANDO:2200836	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital hypomyelinating leukodystrophy
MONDO:0019052	inborn errors of metabolism	NANDO:2100159	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Inborn errors of metabolism
MONDO:0019053	peroxisomal disease	NANDO:1200758	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Peroxisomal disorder
MONDO:0019053	peroxisomal disease	NANDO:2100166	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Peroxisomal disorder
MONDO:0019056	neuromuscular disease	NANDO:1100001	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Neuromuscular disease
MONDO:0019056	neuromuscular disease	NANDO:2100214	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Neuromuscular disease
MONDO:0019064	hereditary spastic paraplegia	NANDO:1200052	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Hereditary spastic paraplegia
MONDO:0019065	amyloidosis	NANDO:2200138	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Amyloid nephropathy
MONDO:0019079	proximal spinal muscular atrophy	NANDO:2100231	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Spinal muscular atrophy
MONDO:0019082	bullous pemphigoid	NANDO:1200632	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pemphigoid (including Epidermolysis bullosa acquisita)
MONDO:0019082	bullous pemphigoid	NANDO:1200633	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Bullous pemphigoid
MONDO:0019100	neuromyelitis optica	NANDO:1200027	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Neuromyelitis optica spectrum disorders
MONDO:0019100	neuromyelitis optica	NANDO:2201322	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Neuromyelitis optica
MONDO:0019123	continuous spikes and waves during sleep	NANDO:1200601	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Epileptic encephalopathy with continuous spike-and-wave during sleep
MONDO:0019124	microscopic polyangiitis	NANDO:1200262	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Microscopic polyangiitis
MONDO:0019124	microscopic polyangiitis	NANDO:2200426	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Microscopic polyangiitis
MONDO:0019125	relapsing polychondritis	NANDO:1200283	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Relapsing polychondritis
MONDO:0019125	relapsing polychondritis	NANDO:2100154	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Relapsing Polychondritis
MONDO:0019125	relapsing polychondritis	NANDO:2200428	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Relapsing polychondritis
MONDO:0019127	polymyositis	NANDO:1200276	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Polymyositis
MONDO:0019139	acquired hemophilia	NANDO:1200898	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Acquired hemophilia A
MONDO:0019142	inherited porphyria	NANDO:2200610	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital porphyria
MONDO:0019145	hereditary thrombophilia due to congenital protein C deficiency	NANDO:1201080	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Protein C deficiency
MONDO:0019145	hereditary thrombophilia due to congenital protein C deficiency	NANDO:2100197	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Protein C deficiency
MONDO:0019145	hereditary thrombophilia due to congenital protein C deficiency	NANDO:2200689	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Protein C deficiency
MONDO:0019146	inherited susceptibility to mycobacterial diseases	NANDO:1200359	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Mendelian susceptibility to mycobacterial disease
MONDO:0019146	inherited susceptibility to mycobacterial diseases	NANDO:2200759	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Mendelian susceptibility to mycobacterial disease
MONDO:0019148	Wolman disease	NANDO:1200142	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Acid lipase deficiency
MONDO:0019148	Wolman disease	NANDO:1200143	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Wolman disease
MONDO:0019148	Wolman disease	NANDO:2200570	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Acid lipase deficiency
MONDO:0019148	Wolman disease	NANDO:2201232	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Wolman disease
MONDO:0019149	cholesteryl ester storage disease	NANDO:1200144	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Cholesterol ester storage disease
MONDO:0019149	cholesteryl ester storage disease	NANDO:2201233	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Cholesterol ester storage disease
MONDO:0019154	androgen insensitivity syndrome	NANDO:2200391	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Androgen insensitivity syndrome
MONDO:0019161	pseudohypoaldosteronism type 1	NANDO:2200368	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pseudohypoaldosteronism type I
MONDO:0019162	pseudohypoaldosteronism type 2	NANDO:2200369	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pseudohypoaldosteronism type II
MONDO:0019165	central precocious puberty	NANDO:1200381	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Central precocious puberty
MONDO:0019165	central precocious puberty	NANDO:2200377	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Gonadotropin-dependent precocious puberty
MONDO:0019169	pyruvate dehydrogenase deficiency	NANDO:2200518	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pyruvate dehydrogenase complex deficiency
MONDO:0019170	polyarteritis nodosa	NANDO:1200261	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Polyarteritis nodosa
MONDO:0019170	polyarteritis nodosa	NANDO:2200425	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Polyangiitis nodosa
MONDO:0019171	familial long QT syndrome	NANDO:2200228	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Long qt syndrome
MONDO:0019172	aniridia	NANDO:1201001	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Aniridia
MONDO:0019174	obsolete infantile Refsum disease	NANDO:1200762	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Infantile Refsum disease
MONDO:0019175	primary lymphedema	NANDO:2201031	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Primary lymphedema
MONDO:0019180	hereditary hemorrhagic telangiectasia	NANDO:1200744	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Osler disease
MONDO:0019180	hereditary hemorrhagic telangiectasia	NANDO:2100296	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Hereditary hemorrhagic telangiectasia
MONDO:0019180	hereditary hemorrhagic telangiectasia	NANDO:2201034	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Hereditary hemorrhagic telangiectasia
MONDO:0019188	Rubinstein-Taybi syndrome	NANDO:1200461	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Rubinstein-Taybi syndrome
MONDO:0019188	Rubinstein-Taybi syndrome	NANDO:2200955	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Rubinstein-Taybi syndrome
MONDO:0019191	IgG4-related dacryoadenitis and sialadenitis	NANDO:1200929	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	IgG4-related dacryoadenitis and sialadenitis
MONDO:0019193	acquired generalized lipodystrophy	NANDO:1200860	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Acquired generalized lipodystrophy
MONDO:0019200	retinitis pigmentosa	NANDO:1200431	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Retinitis pigmentosa
MONDO:0019203	acute interstitial pneumonia	NANDO:1200420	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Acute interstitial pneumonia
MONDO:0019208	Bickerstaff brainstem encephalitis	NANDO:1200551	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Bickerstaff's brainstem encephalitis
MONDO:0019214	inborn carbohydrate metabolic disorder	NANDO:2100164	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Disorder of carbohydrate metabolism
MONDO:0019218	inborn disorder of bile acid synthesis	NANDO:2200506	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Inborn errors of bile acid metabolism
MONDO:0019233	disorder of peroxisomal beta oxidation	NANDO:1200764	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Peroxisomal beta-oxidation enzyme deficiency
MONDO:0019234	peroxisome biogenesis disorder	NANDO:1200759	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Peroxisome biogenesis disorders
MONDO:0019234	peroxisome biogenesis disorder	NANDO:2200575	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Peroxisome biogenesis disorders
MONDO:0019260	adult neuronal ceroid lipofuscinosis	NANDO:1200155	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Adult neuronal ceroid lipofuscinosis
MONDO:0019260	adult neuronal ceroid lipofuscinosis	NANDO:2201244	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Adult neuronal ceroid lipofuscinosis
MONDO:0019261	infantile neuronal ceroid lipofuscinosis	NANDO:1200152	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Infantile neuronal ceroid lipofuscinosis
MONDO:0019261	infantile neuronal ceroid lipofuscinosis	NANDO:2201241	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Infantile neuronal ceroid lipofuscinosis
MONDO:0019262	juvenile neuronal ceroid lipofuscinosis	NANDO:1200154	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Juvenile neuronal ceroid lipofuscinosis
MONDO:0019262	juvenile neuronal ceroid lipofuscinosis	NANDO:2201243	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Juvenile neuronal ceroid lipofuscinosis
MONDO:0019263	autosomal erythropoietic protoporphyria	NANDO:1200815	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Erythropoietic protoporphyria
MONDO:0019264	alpha-N-acetylgalactosaminidase deficiency type 3	NANDO:1200137	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Schindler disease type 3
MONDO:0019269	ichthyosis	NANDO:1200618	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Ichthyosis syndrome
MONDO:0019306	congenital non-bullous ichthyosiform erythroderma	NANDO:1200616	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital ichthyosiform erythroderma
MONDO:0019306	congenital non-bullous ichthyosiform erythroderma	NANDO:1200617	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Lamellar ichthyosis
MONDO:0019312	Hermansky-Pudlak syndrome	NANDO:1200638	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Hermansky-Pudlak syndrome
MONDO:0019322	pemphigus vegetans	NANDO:1200232	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pemphigus vegetans
MONDO:0019323	pemphigus erythematosus	NANDO:1200233	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pemphigus erythematosus
MONDO:0019324	pemphigus foliaceus	NANDO:1200230	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Pemphigus foliaceus
MONDO:0019328	macrocystic lymphatic malformation	NANDO:1200881	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Giant lymphatic malformation (cervicofacial lesion)
MONDO:0019338	sarcoidosis	NANDO:1200415	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Sarcoidosis
MONDO:0019341	obsolete tuberous sclerosis complex	NANDO:1200607	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Tuberous sclerosis complex
MONDO:0019341	obsolete tuberous sclerosis complex	NANDO:2200826	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Tuberous sclerosis complex
MONDO:0019346	sialidosis type 1	NANDO:1200117	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Sialidosis type 1
MONDO:0019346	sialidosis type 1	NANDO:2201191	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Sialidosis type 1
MONDO:0019349	Sotos syndrome	NANDO:1200679	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Sotos syndrome
MONDO:0019349	Sotos syndrome	NANDO:2200953	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Sotos syndrome
MONDO:0019350	hereditary spherocytosis	NANDO:2200622	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Hereditary spherocytosis
MONDO:0019353	Stargardt disease	NANDO:1200933	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Stargardt disease
MONDO:0019355	adult-onset Still disease	NANDO:1200282	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Adult Still's disease
MONDO:0019366	free sialic acid storage disease	NANDO:1200146	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Free sialic acid storage disease
MONDO:0019366	free sialic acid storage disease	NANDO:2200572	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Free Sialic Acid Storage Disease
MONDO:0019373	desmoplastic small round cell tumor	NANDO:2200059	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Desmoplastic small round cell tumors
MONDO:0019391	Fanconi anemia	NANDO:1200303	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Fanconi anemia
MONDO:0019391	Fanconi anemia	NANDO:1200891	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Fanconi anemia
MONDO:0019391	Fanconi anemia	NANDO:2200652	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Fanconi anemia
MONDO:0019399	Isaac syndrome	NANDO:1200510	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Isaacs syndrome
MONDO:0019402	beta thalassemia	NANDO:2201274	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	β-thalassemia
MONDO:0019403	congenital dyserythropoietic anemia	NANDO:1200885	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital dyserythropoietic anemia
MONDO:0019403	congenital dyserythropoietic anemia	NANDO:2100178	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital dyserythropoietic anemia
MONDO:0019403	congenital dyserythropoietic anemia	NANDO:2200615	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Congenital dyserythropoietic anemia
MONDO:0019408	Astley-Kendall dysplasia	NANDO:2201362	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Astley-Kendall dysplasia
MONDO:0019415	fetal and neonatal alloimmune thrombocytopenia	NANDO:2200647	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Neonatal alloimmune thrombocytopenia
MONDO:0019433	oligoarticular juvenile idiopathic arthritis	NANDO:1200471	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Articular-type juvenile idiopathic arthritis
MONDO:0019433	oligoarticular juvenile idiopathic arthritis	NANDO:2201056	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Oligoarticular juvenile idiopathic arthritis
MONDO:0019434	systemic-onset juvenile idiopathic arthritis	NANDO:1200470	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Systemic juvenile idiopathic arthritis
MONDO:0019434	systemic-onset juvenile idiopathic arthritis	NANDO:2201055	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Systemic juvenile idiopathic arthritis
MONDO:0019435	rheumatoid factor-positive polyarticular juvenile idiopathic arthritis	NANDO:2201058	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Rheumatoid factor-positive juvenile idiopathic arthritis
MONDO:0019437	enthesitis-related juvenile idiopathic arthritis	NANDO:2201060	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Enthesitis-related juvenile idiopathic arthritis
MONDO:0019438	AL amyloidosis	NANDO:1200211	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Amyloid light-chain amyloidosis
MONDO:0019443	dextro-looped transposition of the great arteries	NANDO:1200698	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Corrected transposition of great arteries
MONDO:0019448	benign adult familial myoclonic epilepsy	NANDO:1200956	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Benign adult familial myoclonus epilepsy
MONDO:0019460	acute leukemia of ambiguous lineage	NANDO:2200017	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Acute undifferentiated leukemia
MONDO:0019460	acute leukemia of ambiguous lineage	NANDO:2200018	MONDO:equivalentTo	orcid:0000-0003-0011-764X|orcid:0000-0002-0170-9172	http://nanbyodata.jp	Mixed phenotype acute leukemia
