term_id	term_label	exclusion_reason	exclude_children
OMIM:614610	KANK2	MONDO:excludeGene	
OMIM:600575	TSN	MONDO:excludeGene	
OMIM:602167	ESRRB	MONDO:excludeGene	
OMIM:609651	GPHA2	MONDO:excludeGene	
OMIM:613333	MARCHF3	MONDO:excludeGene	
OMIM:612183	GPR176	MONDO:excludeGene	
OMIM:123260	CRP	MONDO:excludeGene	
OMIM:601413	DIO2	MONDO:excludeGene	
OMIM:114205	CACNA1C	MONDO:excludeGene	
OMIM:169720	PGA4	MONDO:excludeGene	
OMIM:609178	MIS12	MONDO:excludeGene	
OMIM:618214	LINC01157	MONDO:excludeGene	
OMIM:607402	IFNL3	MONDO:excludeGene	
OMIM:606320	PCDHAC1	MONDO:excludeGene	
OMIM:120920	CD46	MONDO:excludeGene	
OMIM:619654	C3ORF33	MONDO:excludeGene	
OMIM:171840	PFKP	MONDO:excludeGene	
OMIM:612045	C1QTNF3	MONDO:excludeGene	
OMIM:607618	DDX28	MONDO:excludeGene	
OMIM:616076	DEFB123	MONDO:excludeGene	
OMIM:612510	ABCF2	MONDO:excludeGene	
OMIM:611483	YIPF5	MONDO:excludeGene	
OMIM:612308	ZBTB4	MONDO:excludeGene	
OMIM:610495	IFFO1	MONDO:excludeGene	
OMIM:300135	ABCB7	MONDO:excludeGene	
OMIM:300346	HTATSF1	MONDO:excludeGene	
OMIM:618413	FAM149B1	MONDO:excludeGene	
OMIM:611957	MIRN378	MONDO:excludeGene	
OMIM:616600	BORCS7	MONDO:excludeGene	
OMIM:160720	MYH3	MONDO:excludeGene	
OMIM:607535	RYBP	MONDO:excludeGene	
OMIM:102525	ACRV1	MONDO:excludeGene	
OMIM:608784	ZDHHC8	MONDO:excludeGene	
OMIM:152424	None	MONDO:excludeGene	
OMIM:619358	MTUS2	MONDO:excludeGene	
OMIM:300173	MAGEA2	MONDO:excludeGene	
OMIM:610973	MPP7	MONDO:excludeGene	
OMIM:600528	CPT1A	MONDO:excludeGene	
OMIM:609604	MAP1LC3B	MONDO:excludeGene	
OMIM:603481	PSMD13	MONDO:excludeGene	
OMIM:617227	ATAD3C	MONDO:excludeGene	
OMIM:611652	PLA2G12A	MONDO:excludeGene	
OMIM:606152	SLC19A3	MONDO:excludeGene	
OMIM:613567	ZMYM6	MONDO:excludeGene	
OMIM:607025	MELK	MONDO:excludeGene	
OMIM:608277	CHST15	MONDO:excludeGene	
OMIM:602644	TSPAN4	MONDO:excludeGene	
OMIM:616196	DCAF13	MONDO:excludeGene	
OMIM:164790	NRAS	MONDO:excludeGene	
OMIM:613210	DPH7	MONDO:excludeGene	
OMIM:609483	FAM84B	MONDO:excludeGene	
OMIM:134660	GSTP1	MONDO:excludeGene	
OMIM:608191	RBAK	MONDO:excludeGene	
OMIM:607068	CYB561D2	MONDO:excludeGene	
OMIM:609999	SYNDIG1L	MONDO:excludeGene	
OMIM:602991	NOG	MONDO:excludeGene	
OMIM:608221	MASTL	MONDO:excludeGene	
OMIM:160780	MYL1	MONDO:excludeGene	
OMIM:611350	INTS7	MONDO:excludeGene	
OMIM:147450	SOD1	MONDO:excludeGene	
OMIM:616832	MYOM3	MONDO:excludeGene	
OMIM:617705	CCAT1	MONDO:excludeGene	
OMIM:605811	NXT1	MONDO:excludeGene	
OMIM:619830	DBX1	MONDO:excludeGene	
OMIM:605677	ACSL5	MONDO:excludeGene	
OMIM:601080	U2AF1L4	MONDO:excludeGene	
OMIM:616522	DCUN1D5	MONDO:excludeGene	
OMIM:610754	WAPL	MONDO:excludeGene	
OMIM:603646	COX15	MONDO:excludeGene	
OMIM:602697	P2RY11	MONDO:excludeGene	
OMIM:602382	PLD1	MONDO:excludeGene	
OMIM:607747	FBLIM1	MONDO:excludeGene	
OMIM:611269	NOM1	MONDO:excludeGene	
OMIM:610406	TRR-TCT2-1	MONDO:excludeGene	
OMIM:609957	PPM1J	MONDO:excludeGene	
OMIM:124080	CYP11B2	MONDO:excludeGene	
OMIM:102560	ACTG1	MONDO:excludeGene	
OMIM:191343	RPS27A	MONDO:excludeGene	
OMIM:613815	CYP21A2	MONDO:excludeGene	
OMIM:607975	OSGIN1	MONDO:excludeGene	
OMIM:601730	PIGC	MONDO:excludeGene	
OMIM:607369	KCNK16	MONDO:excludeGene	
OMIM:615671	SETD3	MONDO:excludeGene	
OMIM:605768	None	MONDO:excludeGene	
OMIM:602244	DNASE1L3	MONDO:excludeGene	
OMIM:615853	PAOX	MONDO:excludeGene	
OMIM:601945	SFSWAP	MONDO:excludeGene	
OMIM:613042	FAM90A3	MONDO:excludeGene	
OMIM:617016	PLCXD3	MONDO:excludeGene	
OMIM:164880	YES1	MONDO:excludeGene	
OMIM:604513	CD84	MONDO:excludeGene	
OMIM:606105	SLC44A1	MONDO:excludeGene	
OMIM:614013	ERVK-7	MONDO:excludeGene	
OMIM:611573	SGMS1	MONDO:excludeGene	
OMIM:601648	PSMD4	MONDO:excludeGene	
OMIM:171800	ALPP	MONDO:excludeGene	
OMIM:617884	HDGFL2	MONDO:excludeGene	
OMIM:603947	MTA2	MONDO:excludeGene	
OMIM:400012	VCY	MONDO:excludeGene	
OMIM:614580	PAQR9	MONDO:excludeGene	
OMIM:610007	LMBR1L	MONDO:excludeGene	
OMIM:605071	RGS19	MONDO:excludeGene	
OMIM:607111	SPART	MONDO:excludeGene	
OMIM:120280	COL11A1	MONDO:excludeGene	
OMIM:601699	PTGIS	MONDO:excludeGene	
OMIM:600730	NPBWR1	MONDO:excludeGene	
OMIM:603053	HAT1	MONDO:excludeGene	
OMIM:609617	SLC30A2	MONDO:excludeGene	
OMIM:607363	KNTC1	MONDO:excludeGene	
OMIM:605777	SMPD3	MONDO:excludeGene	
OMIM:602202	DDOST	MONDO:excludeGene	
OMIM:610222	RIN2	MONDO:excludeGene	
OMIM:606994	TNK2	MONDO:excludeGene	
OMIM:116830	CTSG	MONDO:excludeGene	
OMIM:615536	C2ORF80	MONDO:excludeGene	
OMIM:605720	KCNK4	MONDO:excludeGene	
OMIM:606114	POP4	MONDO:excludeGene	
OMIM:191175	HSP90B1	MONDO:excludeGene	
OMIM:619448	SRARP	MONDO:excludeGene	
OMIM:615177	RNF126	MONDO:excludeGene	
OMIM:606298	PCDHGA11	MONDO:excludeGene	
OMIM:165215	MECOM	MONDO:excludeGene	
OMIM:179095	UBE2B	MONDO:excludeGene	
OMIM:613394	MIR138-1	MONDO:excludeGene	
OMIM:608617	FAM3B	MONDO:excludeGene	
OMIM:605298	VPS26C	MONDO:excludeGene	
OMIM:129190	NT5E	MONDO:excludeGene	
OMIM:617906	CFAP20	MONDO:excludeGene	
OMIM:604268	MEGF9	MONDO:excludeGene	
OMIM:619703	CIROP	MONDO:excludeGene	
OMIM:300741	FAM120C	MONDO:excludeGene	
OMIM:609217	SPIRE2	MONDO:excludeGene	
OMIM:601041	TLE2	MONDO:excludeGene	
OMIM:612146	MIRLET7F1	MONDO:excludeGene	
OMIM:603658	RPS7	MONDO:excludeGene	
OMIM:165390	RHOA	MONDO:excludeGene	
OMIM:600690	TCTA	MONDO:excludeGene	
OMIM:604984	STK24	MONDO:excludeGene	
OMIM:612397	COL6A4P1	MONDO:excludeGene	
OMIM:609444	CELA2B	MONDO:excludeGene	
OMIM:616021	CYYR1AS1	MONDO:excludeGene	
OMIM:601515	FGF14	MONDO:excludeGene	
OMIM:600489	NFATC1	MONDO:excludeGene	
OMIM:603349	EPAS1	MONDO:excludeGene	
OMIM:600953	IL18	MONDO:excludeGene	
OMIM:601566	ING1	MONDO:excludeGene	
OMIM:153337	LAG3	MONDO:excludeGene	
OMIM:606466	PRAM1	MONDO:excludeGene	
OMIM:118910	CHGA	MONDO:excludeGene	
OMIM:153622	MSR1	MONDO:excludeGene	
OMIM:618542	RABL3	MONDO:excludeGene	
OMIM:300874	MIR508	MONDO:excludeGene	
OMIM:611194	RUFY3	MONDO:excludeGene	
OMIM:603568	RNU73	MONDO:excludeGene	
OMIM:611586	C1QL1	MONDO:excludeGene	
OMIM:194555	ZNF224	MONDO:excludeGene	
OMIM:605122	SUPV3L1	MONDO:excludeGene	
OMIM:617733	ZNF518A	MONDO:excludeGene	
OMIM:611218	GSDMA	MONDO:excludeGene	
OMIM:612424	EYS	MONDO:excludeGene	
OMIM:132890	NR2F1	MONDO:excludeGene	
OMIM:616454	ZNF408	MONDO:excludeGene	
OMIM:611605	ERLIN2	MONDO:excludeGene	
OMIM:605083	FRZB	MONDO:excludeGene	
OMIM:185881	VAMP2	MONDO:excludeGene	
OMIM:601575	FOSL2	MONDO:excludeGene	
OMIM:103850	ALDOA	MONDO:excludeGene	
OMIM:604347	ZRANB2	MONDO:excludeGene	
OMIM:615664	TESPA1	MONDO:excludeGene	
OMIM:616870	TMEM14A	MONDO:excludeGene	
OMIM:603000	MRPL58	MONDO:excludeGene	
OMIM:614794	AGPAT3	MONDO:excludeGene	
OMIM:613739	THYN1	MONDO:excludeGene	
OMIM:610548	AQR	MONDO:excludeGene	
OMIM:602816	HIST1H3F	MONDO:excludeGene	
OMIM:616317	GDPD1	MONDO:excludeGene	
OMIM:619577	ZGPAT	MONDO:excludeGene	
OMIM:616493	FAM208A	MONDO:excludeGene	
OMIM:608745	SLC25A25	MONDO:excludeGene	
OMIM:131241	EDN2	MONDO:excludeGene	
OMIM:608148	SATB2	MONDO:excludeGene	
OMIM:300307	TBX22	MONDO:excludeGene	
OMIM:603395	SPAG1	MONDO:excludeGene	
OMIM:600278	RAP1GAP	MONDO:excludeGene	
OMIM:604397	GNA14	MONDO:excludeGene	
OMIM:605020	VSX1	MONDO:excludeGene	
OMIM:612604	LCE1B	MONDO:excludeGene	
OMIM:612483	FAT3	MONDO:excludeGene	
OMIM:619276	BRME1	MONDO:excludeGene	
OMIM:613357	FIBCD1	MONDO:excludeGene	
OMIM:162890	None	MONDO:excludeGene	
OMIM:604869	TAS2R4	MONDO:excludeGene	
OMIM:189933	TRT-TGT3-1	MONDO:excludeGene	
OMIM:606944	ERBIN	MONDO:excludeGene	
OMIM:610243	ZFYVE27	MONDO:excludeGene	
OMIM:610454	LZTS2	MONDO:excludeGene	
OMIM:140572	HSP90AB1	MONDO:excludeGene	
OMIM:611887	UPK3B	MONDO:excludeGene	
OMIM:607030	GCA	MONDO:excludeGene	
OMIM:516020	MTCYB	MONDO:excludeGene	
OMIM:611539	FOXD3	MONDO:excludeGene	
OMIM:611007	MEX3A	MONDO:excludeGene	
OMIM:601870	METAP2	MONDO:excludeGene	
OMIM:605560	HOXC10	MONDO:excludeGene	
OMIM:605036	ZNF219	MONDO:excludeGene	
OMIM:618894	ROMO1	MONDO:excludeGene	
OMIM:607150	FEV	MONDO:excludeGene	
OMIM:607897	MSI2	MONDO:excludeGene	
OMIM:619288	CCDC69	MONDO:excludeGene	
OMIM:608449	PTBP2	MONDO:excludeGene	
OMIM:123876	CSRP1	MONDO:excludeGene	
OMIM:600579	PTPRO	MONDO:excludeGene	
OMIM:615618	POGLUT1	MONDO:excludeGene	
OMIM:612107	SLC17A9	MONDO:excludeGene	
OMIM:614142	CUEDC2	MONDO:excludeGene	
OMIM:140581	HSF2	MONDO:excludeGene	
OMIM:138170	SLC2A3	MONDO:excludeGene	
OMIM:606549	MS4A8B	MONDO:excludeGene	
OMIM:120105	CLPS	MONDO:excludeGene	
OMIM:607708	CAMK2D	MONDO:excludeGene	
OMIM:617372	SHC4	MONDO:excludeGene	
OMIM:300608	DACH2	MONDO:excludeGene	
OMIM:619671	ALKAL2	MONDO:excludeGene	
OMIM:178635	SFTPD	MONDO:excludeGene	
OMIM:605470	MMP26	MONDO:excludeGene	
OMIM:605268	JPH3	MONDO:excludeGene	
OMIM:604186	CXCL14	MONDO:excludeGene	
OMIM:619198	SDHAF4	MONDO:excludeGene	
OMIM:603225	RNU26	MONDO:excludeGene	
OMIM:300823	IDS	MONDO:excludeGene	
OMIM:606811	ALDH4A1	MONDO:excludeGene	
OMIM:189980	ABL1	MONDO:excludeGene	
OMIM:619753	PYM1	MONDO:excludeGene	
OMIM:619589	BANCR	MONDO:excludeGene	
OMIM:605648	FBXO7	MONDO:excludeGene	
OMIM:604779	ADAM30	MONDO:excludeGene	
OMIM:611930	ISG20L2	MONDO:excludeGene	
OMIM:607717	TNS2	MONDO:excludeGene	
OMIM:602592	CD5L	MONDO:excludeGene	
OMIM:606729	OSBP2	MONDO:excludeGene	
OMIM:612055	RPS27L	MONDO:excludeGene	
OMIM:137160	GABRA1	MONDO:excludeGene	
OMIM:608913	POTEH	MONDO:excludeGene	
OMIM:118493	CHRM2	MONDO:excludeGene	
OMIM:188360	CD1B	MONDO:excludeGene	
OMIM:173110	POU1F1	MONDO:excludeGene	
OMIM:608496	OR5I1	MONDO:excludeGene	
OMIM:607925	BTLA	MONDO:excludeGene	
OMIM:616162	SDR39U1	MONDO:excludeGene	
OMIM:602696	MCM5	MONDO:excludeGene	
OMIM:617583	SRXN1	MONDO:excludeGene	
OMIM:607545	MSMO1	MONDO:excludeGene	
OMIM:604947	KIR3DL2	MONDO:excludeGene	
OMIM:600227	CCNF	MONDO:excludeGene	
OMIM:609956	RAB37	MONDO:excludeGene	
OMIM:300531	SPRY3	MONDO:excludeGene	
OMIM:609019	BTD	MONDO:excludeGene	
OMIM:616664	SNORD13	MONDO:excludeGene	
OMIM:604053	BPNT1	MONDO:excludeGene	
OMIM:137181	GGT2	MONDO:excludeGene	
OMIM:142971	HOXC9	MONDO:excludeGene	
OMIM:619225	RPL13A	MONDO:excludeGene	
OMIM:180220	RARB	MONDO:excludeGene	
OMIM:615852	RAB6B	MONDO:excludeGene	
OMIM:157132	MAP4	MONDO:excludeGene	
OMIM:612816	UTP18	MONDO:excludeGene	
OMIM:168450	PTH	MONDO:excludeGene	
OMIM:602654	FARP1	MONDO:excludeGene	
OMIM:611746	SCUBE1	MONDO:excludeGene	
OMIM:609350	RTP4	MONDO:excludeGene	
OMIM:601532	CASP6	MONDO:excludeGene	
OMIM:602306	RGL2	MONDO:excludeGene	
OMIM:614404	RHBDF2	MONDO:excludeGene	
OMIM:613140	TSPAN15	MONDO:excludeGene	
OMIM:604656	FMNL1	MONDO:excludeGene	
OMIM:616797	EFR3B	MONDO:excludeGene	
OMIM:602090	LTBP3	MONDO:excludeGene	
OMIM:171500	ACP1	MONDO:excludeGene	
OMIM:149750	LALBA	MONDO:excludeGene	
OMIM:605776	FGL1	MONDO:excludeGene	
OMIM:602201	ECM1	MONDO:excludeGene	
OMIM:608074	PDCD6IP	MONDO:excludeGene	
OMIM:300929	MIR718	MONDO:excludeGene	
OMIM:613915	None	MONDO:excludeGene	
OMIM:143025	HRES1	MONDO:excludeGene	
OMIM:148022	KRTAP5-1	MONDO:excludeGene	
OMIM:617033	CASTOR2	MONDO:excludeGene	
OMIM:601489	IGFALS	MONDO:excludeGene	
OMIM:607412	BPIFA1	MONDO:excludeGene	
OMIM:618473	EIF1AD	MONDO:excludeGene	
OMIM:609407	HS3ST5	MONDO:excludeGene	
OMIM:605995	KIF1B	MONDO:excludeGene	
OMIM:602955	TAF6	MONDO:excludeGene	
OMIM:619894	ABHD15	MONDO:excludeGene	
OMIM:606681	NSD1	MONDO:excludeGene	
OMIM:607985	NAGPA	MONDO:excludeGene	
OMIM:607840	GNPTAB	MONDO:excludeGene	
OMIM:614705	SRGAP2D	MONDO:excludeGene	
OMIM:603070	RAD51AP1	MONDO:excludeGene	
OMIM:610982	INF2	MONDO:excludeGene	
OMIM:602254	SRRD	MONDO:excludeGene	
OMIM:612145	MIRNLET7D	MONDO:excludeGene	
OMIM:604728	USP3	MONDO:excludeGene	
OMIM:606081	TOMM70	MONDO:excludeGene	
OMIM:126335	GADD45A	MONDO:excludeGene	
OMIM:611668	CORO7	MONDO:excludeGene	
OMIM:603190	PRMT3	MONDO:excludeGene	
OMIM:314997	ZNF75D	MONDO:excludeGene	
OMIM:601394	CCL16	MONDO:excludeGene	
OMIM:605953	ASAP1	MONDO:excludeGene	
OMIM:314670	XIST	MONDO:excludeGene	
OMIM:300312	TEX13A	MONDO:excludeGene	
OMIM:607077	PRKCN	MONDO:excludeGene	
OMIM:186977	TCTE3	MONDO:excludeGene	
OMIM:601817	NME3	MONDO:excludeGene	
OMIM:615410	MRAP2	MONDO:excludeGene	
OMIM:612236	ERGIC2	MONDO:excludeGene	
OMIM:611367	DNPEP	MONDO:excludeGene	
OMIM:609234	EIF2A	MONDO:excludeGene	
OMIM:606861	PATE	MONDO:excludeGene	
OMIM:607296	ATP6V1G1	MONDO:excludeGene	
OMIM:147267	ITPR3	MONDO:excludeGene	
OMIM:151628	LRE2	MONDO:excludeGene	
OMIM:617544	LINC00672	MONDO:excludeGene	
OMIM:604908	PPP4R1	MONDO:excludeGene	
OMIM:603826	NR1H4	MONDO:excludeGene	
OMIM:605397	CD226	MONDO:excludeGene	
OMIM:610062	DNAL1	MONDO:excludeGene	
OMIM:606699	HELZ	MONDO:excludeGene	
OMIM:603753	UBE4A	MONDO:excludeGene	
OMIM:601574	TAF15	MONDO:excludeGene	
OMIM:465000	AKAP17A	MONDO:excludeGene	
OMIM:604346	MAN1B1	MONDO:excludeGene	
OMIM:138300	GSR	MONDO:excludeGene	
OMIM:123837	CCNE1	MONDO:excludeGene	
OMIM:602121	DIAPH1	MONDO:excludeGene	
OMIM:601051	MSLN	MONDO:excludeGene	
OMIM:187011	CCL5	MONDO:excludeGene	
OMIM:603525	NMI	MONDO:excludeGene	
OMIM:146690	IMPDH1	MONDO:excludeGene	
OMIM:615762	GRXCR2	MONDO:excludeGene	
OMIM:300594	GAGE1	MONDO:excludeGene	
OMIM:603143	PPFIA2	MONDO:excludeGene	
OMIM:605906	LDB3	MONDO:excludeGene	
OMIM:605007	ADAMTS5	MONDO:excludeGene	
OMIM:301016	RAP2C	MONDO:excludeGene	
OMIM:602902	KLF9	MONDO:excludeGene	
OMIM:311790	PFKFB1	MONDO:excludeGene	
OMIM:608672	DZIP3	MONDO:excludeGene	
OMIM:608887	PURB	MONDO:excludeGene	
OMIM:301055	CPXCR1	MONDO:excludeGene	
OMIM:610242	C7ORF13	MONDO:excludeGene	
OMIM:615275	ACOD1	MONDO:excludeGene	
OMIM:618051	INAVA	MONDO:excludeGene	
OMIM:611704	TMPRSS11A	MONDO:excludeGene	
OMIM:139330	GNAT1	MONDO:excludeGene	
OMIM:609901	ANKS4B	MONDO:excludeGene	
OMIM:610716	TIPIN	MONDO:excludeGene	
OMIM:604010	PNMA1	MONDO:excludeGene	
OMIM:603872	TROAP	MONDO:excludeGene	
OMIM:606734	OSBPL6	MONDO:excludeGene	
OMIM:613864	ZNF317	MONDO:excludeGene	
OMIM:617454	POLR3C	MONDO:excludeGene	
OMIM:618997	CDADC1	MONDO:excludeGene	
OMIM:600739	SHCL1	MONDO:excludeGene	
OMIM:610931	ZFAT1	MONDO:excludeGene	
OMIM:611458	GLB1	MONDO:excludeGene	
OMIM:609158	NOMO2	MONDO:excludeGene	
OMIM:179740	RLN2	MONDO:excludeGene	
OMIM:604440	CIDEA	MONDO:excludeGene	
OMIM:616327	CHAMP1	MONDO:excludeGene	
OMIM:612879	MAMDC2	MONDO:excludeGene	
OMIM:602435	PPIE	MONDO:excludeGene	
OMIM:607207	STUB1	MONDO:excludeGene	
OMIM:601132	KSR1	MONDO:excludeGene	
OMIM:609453	GOLGA7	MONDO:excludeGene	
OMIM:610630	PTPN20	MONDO:excludeGene	
OMIM:602749	DUSP7	MONDO:excludeGene	
OMIM:607451	GMEB2	MONDO:excludeGene	
OMIM:603881	NR1I3	MONDO:excludeGene	
OMIM:160000	MB	MONDO:excludeGene	
OMIM:604143	ESPL1	MONDO:excludeGene	
OMIM:600144	ITPR2	MONDO:excludeGene	
OMIM:611024	ZNF667	MONDO:excludeGene	
OMIM:618818	HCFC1R1	MONDO:excludeGene	
OMIM:614542	FAM69A	MONDO:excludeGene	
OMIM:613447	SPICE1	MONDO:excludeGene	
OMIM:609672	EXOC6	MONDO:excludeGene	
OMIM:603224	RNU25	MONDO:excludeGene	
OMIM:600596	MFAP4	MONDO:excludeGene	
OMIM:607382	CLIP3	MONDO:excludeGene	
OMIM:606810	PRODH	MONDO:excludeGene	
OMIM:104775	APLP1	MONDO:excludeGene	
OMIM:614758	DCTN4	MONDO:excludeGene	
OMIM:618069	CNOT6L	MONDO:excludeGene	
OMIM:300625	CT83	MONDO:excludeGene	
OMIM:612979	SYS1	MONDO:excludeGene	
OMIM:619675	UBOX5	MONDO:excludeGene	
OMIM:603702	RPS27	MONDO:excludeGene	
OMIM:604617	NEU3	MONDO:excludeGene	
OMIM:608684	NIN	MONDO:excludeGene	
OMIM:611325	TBRG4	MONDO:excludeGene	
OMIM:610255	MIR133A2	MONDO:excludeGene	
OMIM:619331	MEAK7	MONDO:excludeGene	
OMIM:607803	CNNM2	MONDO:excludeGene	
OMIM:167771	REG1B	MONDO:excludeGene	
OMIM:613748	CHCHD3	MONDO:excludeGene	
OMIM:612746	MIR181C	MONDO:excludeGene	
OMIM:602869	HNRNPU	MONDO:excludeGene	
OMIM:616621	DDX27	MONDO:excludeGene	
OMIM:190010	TFRC	MONDO:excludeGene	
OMIM:118970	CLTB	MONDO:excludeGene	
OMIM:610028	PARP14	MONDO:excludeGene	
OMIM:613314	RPL37A	MONDO:excludeGene	
OMIM:609105	FBXO36	MONDO:excludeGene	
OMIM:603319	ANXA9	MONDO:excludeGene	
OMIM:603662	RPL23	MONDO:excludeGene	
OMIM:607335	BEST2	MONDO:excludeGene	
OMIM:608023	DDX56	MONDO:excludeGene	
OMIM:606042	MYNN	MONDO:excludeGene	
OMIM:600029	DLX1	MONDO:excludeGene	
OMIM:601919	F2RL2	MONDO:excludeGene	
OMIM:300061	ZMYM3	MONDO:excludeGene	
OMIM:602878	SLC30A3	MONDO:excludeGene	
OMIM:607511	ADAMTS17	MONDO:excludeGene	
OMIM:609373	KDM3B	MONDO:excludeGene	
OMIM:600610	GABPB	MONDO:excludeGene	
OMIM:612455	SLC5A12	MONDO:excludeGene	
OMIM:102620	ACTA2	MONDO:excludeGene	
OMIM:186982	TCP11	MONDO:excludeGene	
OMIM:300547	STK26	MONDO:excludeGene	
OMIM:605045	MED7	MONDO:excludeGene	
OMIM:602049	RAC2	MONDO:excludeGene	
OMIM:602184	NDUFV3	MONDO:excludeGene	
OMIM:602225	CRX	MONDO:excludeGene	
OMIM:602620	LGMN	MONDO:excludeGene	
OMIM:146730	IGFBP1	MONDO:excludeGene	
OMIM:601237	RNF112	MONDO:excludeGene	
OMIM:617206	NEURL3	MONDO:excludeGene	
OMIM:612828	CEBPZ	MONDO:excludeGene	
OMIM:619039	REPIN1	MONDO:excludeGene	
OMIM:618645	PHF12	MONDO:excludeGene	
OMIM:615737	IZUMO1R	MONDO:excludeGene	
OMIM:610775	TIGAR	MONDO:excludeGene	
OMIM:609406	PRR5	MONDO:excludeGene	
OMIM:601197	TUB	MONDO:excludeGene	
OMIM:120930	C8G	MONDO:excludeGene	
OMIM:130410	ETFB	MONDO:excludeGene	
OMIM:600626	LGALS3BP	MONDO:excludeGene	
OMIM:608324	SMIM3	MONDO:excludeGene	
OMIM:300242	SLC25A14	MONDO:excludeGene	
OMIM:180451	RNR2	MONDO:excludeGene	
OMIM:615205	SPINK13	MONDO:excludeGene	
OMIM:600911	MPPED2	MONDO:excludeGene	
OMIM:613369	DDX42	MONDO:excludeGene	
OMIM:608375	DNAJC6	MONDO:excludeGene	
OMIM:148180	FGF7	MONDO:excludeGene	
OMIM:300715	MAGT1	MONDO:excludeGene	
OMIM:601966	RSC1A1	MONDO:excludeGene	
OMIM:600665	MTNR1A	MONDO:excludeGene	
OMIM:142855	HLA-DMA	MONDO:excludeGene	
OMIM:180073	PDE6G	MONDO:excludeGene	
OMIM:619860	DCST1	MONDO:excludeGene	
OMIM:601610	BTN1A1	MONDO:excludeGene	
OMIM:605952	SNX9	MONDO:excludeGene	
OMIM:616412	TXNDC5	MONDO:excludeGene	
OMIM:602972	PDE8A	MONDO:excludeGene	
OMIM:611062	FAM20A	MONDO:excludeGene	
OMIM:186590	STX1A	MONDO:excludeGene	
OMIM:609287	SH3GLB1	MONDO:excludeGene	
OMIM:608977	DNAJC19	MONDO:excludeGene	
OMIM:603448	DAB1	MONDO:excludeGene	
OMIM:605278	CES2	MONDO:excludeGene	
OMIM:608384	GSDMC	MONDO:excludeGene	
OMIM:186946	FKBP2	MONDO:excludeGene	
OMIM:602051	PIN1L	MONDO:excludeGene	
OMIM:606605	ATRIP	MONDO:excludeGene	
OMIM:605522	LMBR1	MONDO:excludeGene	
OMIM:603074	PAFAH1B3	MONDO:excludeGene	
OMIM:603491	IGSF3	MONDO:excludeGene	
OMIM:600978	LTB	MONDO:excludeGene	
OMIM:610506	PAF1	MONDO:excludeGene	
OMIM:611625	GID8	MONDO:excludeGene	
OMIM:613196	ETAA1	MONDO:excludeGene	
OMIM:613583	WDR62	MONDO:excludeGene	
OMIM:605221	SRSF10	MONDO:excludeGene	
OMIM:605969	RFPL2	MONDO:excludeGene	
OMIM:611844	MRPL38	MONDO:excludeGene	
OMIM:610049	SARNP	MONDO:excludeGene	
OMIM:603752	SLC7A4	MONDO:excludeGene	
OMIM:609711	UQCR	MONDO:excludeGene	
OMIM:147440	IGF1	MONDO:excludeGene	
OMIM:300891	ASB12	MONDO:excludeGene	
OMIM:611375	MIR34C	MONDO:excludeGene	
OMIM:300808	GPR143	MONDO:excludeGene	
OMIM:107285	SLPI	MONDO:excludeGene	
OMIM:603548	CDS1	MONDO:excludeGene	
OMIM:607253	APOL3	MONDO:excludeGene	
OMIM:139260	GDA	MONDO:excludeGene	
OMIM:615901	NCCRP1	MONDO:excludeGene	
OMIM:605874	KCNK9	MONDO:excludeGene	
OMIM:612404	RASL11B	MONDO:excludeGene	
OMIM:603843	NDUFB10	MONDO:excludeGene	
OMIM:400040	TTTY17	MONDO:excludeGene	
OMIM:617424	WDR26	MONDO:excludeGene	
OMIM:142765	RFX2	MONDO:excludeGene	
OMIM:605006	FRAT2	MONDO:excludeGene	
OMIM:611853	MRPL48	MONDO:excludeGene	
OMIM:608844	NEIL1	MONDO:excludeGene	
OMIM:601843	SLC5A5	MONDO:excludeGene	
OMIM:610994	TMEM189	MONDO:excludeGene	
OMIM:614848	CEP164	MONDO:excludeGene	
OMIM:616850	WDR83	MONDO:excludeGene	
OMIM:604491	CBLB	MONDO:excludeGene	
OMIM:601542	PITX2	MONDO:excludeGene	
OMIM:180647	SNORA63	MONDO:excludeGene	
OMIM:607421	NME8	MONDO:excludeGene	
OMIM:180472	RPS17	MONDO:excludeGene	
OMIM:603375	SMARCA5	MONDO:excludeGene	
OMIM:606733	OSBPL5	MONDO:excludeGene	
OMIM:617477	ZNF324	MONDO:excludeGene	
OMIM:600282	GRIK4	MONDO:excludeGene	
OMIM:604581	AFG3L2	MONDO:excludeGene	
OMIM:608212	IRGM	MONDO:excludeGene	
OMIM:619160	CEACAM7	MONDO:excludeGene	
OMIM:607994	XRN1	MONDO:excludeGene	
OMIM:616772	MAN1C1	MONDO:excludeGene	
OMIM:615690	AMIGO2	MONDO:excludeGene	
OMIM:608084	GIMAP1	MONDO:excludeGene	
OMIM:607175	DUSP16	MONDO:excludeGene	
OMIM:300109	PPEF1	MONDO:excludeGene	
OMIM:618563	SLC10A4	MONDO:excludeGene	
OMIM:611680	C1ORF116	MONDO:excludeGene	
OMIM:605350	IL27RA	MONDO:excludeGene	
OMIM:607206	ALOXE3	MONDO:excludeGene	
OMIM:606124	RNF18	MONDO:excludeGene	
OMIM:614241	LCLAT1	MONDO:excludeGene	
OMIM:619821	ENDOV	MONDO:excludeGene	
OMIM:619078	KLHL11	MONDO:excludeGene	
OMIM:614423	TMEM237	MONDO:excludeGene	
