subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string	review	notes	Questions
MONDO:0008434	Smith-Magenis syndrome	ICD10CM:Q93.88	MONDO:equivalentTo	semapv:LexicalMatching	Other microdeletions	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	smith-magenis syndrome	N	other' terms are not in scope for Mondo	
MONDO:0043789	serum sickness	ICD10CM:T80.6	MONDO:equivalentTo	semapv:LexicalMatching	Other serum reactions	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	serum sickness	N	other' terms are not in scope for Mondo	
MONDO:0043789	serum sickness	ICD10CM:T80.6	MONDO:equivalentTo	semapv:LexicalMatching	Other serum reactions	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	serum sickness	N	other' terms are not in scope for Mondo	
MONDO:0009210	congenital factor V deficiency	ICD10CM:D68.2	MONDO:equivalentTo	semapv:LexicalMatching	Hereditary deficiency of other clotting factors	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	proaccelerin deficiency	N	other' terms are not in scope for Mondo	
MONDO:0009211	congenital factor VII deficiency	ICD10CM:D68.2	MONDO:equivalentTo	semapv:LexicalMatching	Hereditary deficiency of other clotting factors	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypoproconvertinemia	N	other' terms are not in scope for Mondo	
MONDO:0014452	familial dysfibrinogenemia	ICD10CM:D68.2	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Hereditary deficiency of other clotting factors	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	dysfibrinogenemia	N	other' terms are not in scope for Mondo	
MONDO:0005460	swine influenza	ICD10CM:J10	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Influenza due to other identified influenza virus	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	influenza a	N	other' terms are not in scope for Mondo	
MONDO:0004813	tuberculous pneumothorax	ICD10CM:A15.0	MONDO:equivalentTo	semapv:LexicalMatching	Tuberculosis of lung	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	tuberculous pneumothorax	N	should be an xref on MONDO:0006052	
MONDO:0023153	tuberculous ascites	ICD10CM:A18.31	MONDO:equivalentTo	semapv:LexicalMatching	Tuberculous peritonitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	tuberculous ascites	N	this is equiv to MONDO:0006000	
MONDO:0023153	tuberculous ascites	ICD10CM:A18.31	MONDO:equivalentTo	semapv:LexicalMatching	Tuberculous peritonitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tuberculous ascites	N	this is equiv to MONDO:0006000	
MONDO:0004854	ophthalmia neonatorum	ICD10CM:A54.31	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Gonococcal conjunctivitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	gonococcal conjunctivitis	N	this is equiv to MONDO:0015455	
MONDO:0005808	inclusion conjunctivitis	ICD10CM:A71	MONDO:equivalentTo	semapv:LexicalMatching	Trachoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	trachoma	N	this is equiv to MONDO:0001249	
MONDO:0018857	creeping myiasis	ICD10CM:B87.0	MONDO:equivalentTo	semapv:LexicalMatching	Cutaneous myiasis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	creeping myiasis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0003210	intrahepatic cholangiocarcinoma	ICD10CM:C22.1	MONDO:equivalentTo	semapv:LexicalMatching	Intrahepatic bile duct carcinoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	intrahepatic bile duct carcinoma	N	this is equiv to MONDO:0018531	
MONDO:0019087	cholangiocarcinoma	ICD10CM:C22.1	MONDO:equivalentTo	semapv:LexicalMatching	Intrahepatic bile duct carcinoma	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cholangiocarcinoma	N	this is equiv to MONDO:0018531	
MONDO:0019087	cholangiocarcinoma	ICD10CM:C22.1	MONDO:equivalentTo	semapv:LexicalMatching	Intrahepatic bile duct carcinoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cholangiocarcinoma	N	this is equiv to MONDO:0018531	
MONDO:0001322	pericardium cancer	ICD10CM:C38.0	MONDO:equivalentTo	semapv:LexicalMatching	Malignant neoplasm of heart	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of pericardium	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0020326	lymphomatoid papulosis	ICD10CM:C86.6	MONDO:equivalentTo	semapv:LexicalMatching	Primary cutaneous CD30-positive T-cell proliferations	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lymphomatoid papulosis	N	this is equiv to MONDO:0017598	
MONDO:0002083	Richter syndrome	ICD10CM:C91.1	MONDO:equivalentTo	semapv:LexicalMatching	Chronic lymphocytic leukemia of B-cell type	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	richter syndrome	N	this is equiv to MONDO:0004948	
MONDO:0002083	Richter syndrome	ICD10CM:C91.1	MONDO:equivalentTo	semapv:LexicalMatching	Chronic lymphocytic leukemia of B-cell type	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	richter syndrome	N	this is equiv to MONDO:0004948	
MONDO:0020320	acute myeloblastic leukemia with maturation	ICD10CM:C92.0	MONDO:equivalentTo	semapv:LexicalMatching	Acute myeloblastic leukemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acute myeloblastic leukemia m2	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0015692	refractory anemia with excess blasts in transformation	ICD10CM:C92.0	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Acute myeloblastic leukemia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	refractory anemia with excess blasts in transformation	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0006237	granulocytic sarcoma	ICD10CM:C92.3	MONDO:equivalentTo	semapv:LexicalMatching	Myeloid sarcoma	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	granulocytic sarcoma	N	this is equiv to MONDO:0006861	
MONDO:0006237	granulocytic sarcoma	ICD10CM:C92.3	MONDO:equivalentTo	semapv:LexicalMatching	Myeloid sarcoma	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	granulocytic sarcoma	N	this is equiv to MONDO:0006861	
MONDO:0004614	chronic monocytic leukemia	ICD10CM:C93.1	MONDO:equivalentTo	semapv:LexicalMatching	Chronic myelomonocytic leukemia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chronic monocytic leukemia	N	this is equiv to MONDO:0020311	
MONDO:0005764	follicular dendritic cell sarcoma	ICD10CM:C96.4	MONDO:equivalentTo	semapv:LexicalMatching	Sarcoma of dendritic cells (accessory cells)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	follicular dendritic cell sarcoma	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0019480	Langerhans cell sarcoma	ICD10CM:C96.4	MONDO:equivalentTo	semapv:LexicalMatching	Sarcoma of dendritic cells (accessory cells)	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	langerhans cell sarcoma	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0019480	Langerhans cell sarcoma	ICD10CM:C96.4	MONDO:equivalentTo	semapv:LexicalMatching	Sarcoma of dendritic cells (accessory cells)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	langerhans cell sarcoma	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0005764	follicular dendritic cell sarcoma	ICD10CM:C96.4	MONDO:equivalentTo	semapv:LexicalMatching	Sarcoma of dendritic cells (accessory cells)	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	follicular dendritic cell sarcoma	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0005813	interdigitating dendritic cell sarcoma	ICD10CM:C96.4	MONDO:equivalentTo	semapv:LexicalMatching	Sarcoma of dendritic cells (accessory cells)	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	interdigitating dendritic cell sarcoma	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0005813	interdigitating dendritic cell sarcoma	ICD10CM:C96.4	MONDO:equivalentTo	semapv:LexicalMatching	Sarcoma of dendritic cells (accessory cells)	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	interdigitating dendritic cell sarcoma	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0021287	carcinoma in situ of epiglottis	ICD10CM:D02.0	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Carcinoma in situ of larynx	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	carcinoma in situ of epiglottis	N	this is equiv to MONDO:0004696	
MONDO:0021287	carcinoma in situ of epiglottis	ICD10CM:D02.0	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Carcinoma in situ of larynx	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	carcinoma in situ of epiglottis	N	this is equiv to MONDO:0004696	
MONDO:0021446	benign neoplasm of epiglottis	ICD10CM:D14.1	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Benign neoplasm of larynx	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	benign neoplasm of epiglottis	N	this is equiv to MONDO:0002354	
MONDO:0002056	breast fibroadenoma	ICD10CM:D24	MONDO:equivalentTo	semapv:LexicalMatching	Benign neoplasm of breast	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	fibroadenoma of breast	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0019315	diffuse cutaneous mastocytosis	ICD10CM:D47.01	MONDO:equivalentTo	semapv:LexicalMatching	Cutaneous mastocytosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	diffuse cutaneous mastocytosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0019315	diffuse cutaneous mastocytosis	ICD10CM:D47.01	MONDO:equivalentTo	semapv:LexicalMatching	Cutaneous mastocytosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	diffuse cutaneous mastocytosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0019316	maculopapular cutaneous mastocytosis	ICD10CM:D47.01	MONDO:equivalentTo	semapv:LexicalMatching	Cutaneous mastocytosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	maculopapular cutaneous mastocytosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0019576	telangiectasia macularis eruptiva perstans	ICD10CM:D47.01	MONDO:equivalentTo	semapv:LexicalMatching	Cutaneous mastocytosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	telangiectasia macularis eruptiva perstans	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0020331	indolent systemic mastocytosis	ICD10CM:D47.02	MONDO:equivalentTo	semapv:LexicalMatching	Systemic mastocytosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	indolent systemic mastocytosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0020331	indolent systemic mastocytosis	ICD10CM:D47.02	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Systemic mastocytosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	indolent systemic mastocytosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0015558	isolated bone marrow mastocytosis	ICD10CM:D47.02	MONDO:equivalentTo	semapv:LexicalMatching	Systemic mastocytosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	isolated bone marrow mastocytosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0020076	myeloproliferative neoplasm	ICD10CM:D47.1	MONDO:equivalentTo	semapv:LexicalMatching	Chronic myeloproliferative disease	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	chronic myeloproliferative disease	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0019451	chronic neutrophilic leukemia	ICD10CM:D47.1	MONDO:equivalentTo	semapv:LexicalMatching	Chronic myeloproliferative disease	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	chronic neutrophilic leukemia	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0019451	chronic neutrophilic leukemia	ICD10CM:D47.1	MONDO:equivalentTo	semapv:LexicalMatching	Chronic myeloproliferative disease	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	chronic neutrophilic leukemia	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0044903	myelofibrosis	ICD10CM:D47.4	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Osteomyelofibrosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	myelofibrosis	N	this is equiv to MONDO:0009692	
MONDO:0044903	myelofibrosis	ICD10CM:D47.4	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Osteomyelofibrosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	myelofibrosis	N	this is equiv to MONDO:0009692	
MONDO:0001357	hypochromic anemia	ICD10CM:D50	MONDO:equivalentTo	semapv:LexicalMatching	Iron deficiency anemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypochromic anemia	N	this is equiv to MONDO:0001356	
MONDO:0001357	hypochromic anemia	ICD10CM:D50	MONDO:equivalentTo	semapv:LexicalMatching	Iron deficiency anemia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hypochromic anemia	N	this is equiv to MONDO:0001356	
MONDO:0001357	hypochromic anemia	ICD10CM:D50	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Iron deficiency anemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypochromic anemia	N	this is equiv to MONDO:0001356	
MONDO:0000809	purpura fulminans	ICD10CM:D65	MONDO:equivalentTo	semapv:LexicalMatching	Disseminated intravascular coagulation [defibrination syndrome]	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	purpura fulminans	N	this is equiv to MONDO:0001243	
MONDO:0007572	primary familial polycythemia due to EPO receptor mutation	ICD10CM:D75.0	MONDO:equivalentTo	semapv:LexicalMatching	Familial erythrocytosis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	familial erythrocytosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0002440	erythropoietin polycythemia	ICD10CM:D75.1	MONDO:equivalentTo	semapv:LexicalMatching	Secondary polycythemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nephrogenous polycythemia	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0002438	acquired polycythemia	ICD10CM:D75.1	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Secondary polycythemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acquired polycythemia	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0002438	acquired polycythemia	ICD10CM:D75.1	MONDO:equivalentTo	semapv:LexicalMatching	Secondary polycythemia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acquired polycythemia	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0002438	acquired polycythemia	ICD10CM:D75.1	MONDO:equivalentTo	semapv:LexicalMatching	Secondary polycythemia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	acquired polycythemia	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0007407	Cryoglobulinemic vasculitis	ICD10CM:D89.1	MONDO:equivalentTo	semapv:LexicalMatching	Cryoglobulinemia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cryoglobulinemic vasculitis	N		
MONDO:0001947	suppurative thyroiditis	ICD10CM:E06.0	MONDO:equivalentTo	semapv:LexicalMatching	Acute thyroiditis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	suppurative thyroiditis	N		
MONDO:0001947	suppurative thyroiditis	ICD10CM:E06.0	MONDO:equivalentTo	semapv:LexicalMatching	Acute thyroiditis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	suppurative thyroiditis	N		
MONDO:0100464	acid sphingomyelinase deficiency	ICD10CM:E75.24	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Niemann-Pick disease	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acid sphingomyelinase deficiency	N		
MONDO:0009756	Niemann-Pick disease type A	ICD10CM:E75.240	MONDO:equivalentTo	semapv:LexicalMatching	Niemann-Pick disease type A	LEXMATCH	oaklib	0.849778895	rdfs:label	rdfs:label	niemann-pick disease type a	N		
MONDO:0018982	Niemann-Pick disease type C	ICD10CM:E75.242	MONDO:equivalentTo	semapv:LexicalMatching	Niemann-Pick disease type C	LEXMATCH	oaklib	0.849778895	rdfs:label	rdfs:label	niemann-pick disease type c	N		
MONDO:0008830	aspartylglucosaminuria	ICD10CM:E77.1	MONDO:equivalentTo	semapv:LexicalMatching	Defects in glycoprotein degradation	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	aspartylglucosaminuria	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0009254	fucosidosis	ICD10CM:E77.1	MONDO:equivalentTo	semapv:LexicalMatching	Defects in glycoprotein degradation	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	fucosidosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0009254	fucosidosis	ICD10CM:E77.1	MONDO:equivalentTo	semapv:LexicalMatching	Defects in glycoprotein degradation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	fucosidosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0008830	aspartylglucosaminuria	ICD10CM:E77.1	MONDO:equivalentTo	semapv:LexicalMatching	Defects in glycoprotein degradation	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	aspartylglucosaminuria	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0017734	sialidosis	ICD10CM:E77.1	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Defects in glycoprotein degradation	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	sialidosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0006040	lactic acidosis	ICD10CM:E87.2	MONDO:equivalentTo	semapv:LexicalMatching	Acidosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lactic acidosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0000440	metabolic acidosis	ICD10CM:E87.2	MONDO:equivalentTo	semapv:LexicalMatching	Acidosis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	metabolic acidosis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0024614	neurotic depression	ICD10CM:F34.1	MONDO:equivalentTo	semapv:LexicalMatching	Dysthymic disorder	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	neurotic depression	N	this is equiv to MONDO:0001442	
MONDO:0024614	neurotic depression	ICD10CM:F34.1	MONDO:equivalentTo	semapv:LexicalMatching	Dysthymic disorder	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	neurotic depression	N	this is equiv to MONDO:0001442	
MONDO:0005618	anxiety disorder	ICD10CM:F41.1	MONDO:equivalentTo	semapv:LexicalMatching	Generalized anxiety disorder	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	anxiety state	N	MONDO:mondoIsBroaderThanSource	
MONDO:0000600	nosophobia	ICD10CM:F45.22	MONDO:equivalentTo	semapv:LexicalMatching	Body dysmorphic disorder	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	nosophobia	N	this is equiv to MONDO:0000690	
MONDO:0012038	speech-sound disorder	ICD10CM:F80.0	MONDO:equivalentTo	semapv:LexicalMatching	Phonological disorder	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	speech-sound disorder	N	this is equiv to MONDO:0002903	
MONDO:0012038	speech-sound disorder	ICD10CM:F80.0	MONDO:equivalentTo	semapv:LexicalMatching	Phonological disorder	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	speech-sound disorder	N	this is equiv to MONDO:0002903	
MONDO:0005260	autism	ICD10CM:F84.0	MONDO:equivalentTo	semapv:LexicalMatching	Autistic disorder	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	kanner's syndrome	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0005260	autism	ICD10CM:F84.0	MONDO:equivalentTo	semapv:LexicalMatching	Autistic disorder	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	infantile autism	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0006670	bacterial meningitis	ICD10CM:G00	MONDO:equivalentTo	semapv:LexicalMatching	"Bacterial meningitis, not elsewhere classified"	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	bacterial meningitis	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0019806	primary progressive aphasia	ICD10CM:G31.01	MONDO:equivalentTo	semapv:LexicalMatching	Pick's disease	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	primary progressive aphasia	N	this is equiv to MONDO:0008243	
MONDO:0010826	childhood absence epilepsy	ICD10CM:G40.A	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Absence epileptic syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	childhood absence epilepsy	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0011876	juvenile absence epilepsy	ICD10CM:G40.A	MONDO:equivalentTo	semapv:LexicalMatching	Absence epileptic syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	juvenile absence epilepsy	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0023642	Weber syndrome	ICD10CM:G46.3	MONDO:equivalentTo	semapv:LexicalMatching	Brain stem stroke syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	weber syndrome	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0007863	Kleine-Levin syndrome	ICD10CM:G47.13	MONDO:equivalentTo	semapv:LexicalMatching	Recurrent hypersomnia	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	kleine-levin syndrome	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0007863	Kleine-Levin syndrome	ICD10CM:G47.13	MONDO:equivalentTo	semapv:LexicalMatching	Recurrent hypersomnia	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	kleine-levin syndrome	N	MONDO:mondoIsNarrowerThanSource	
MONDO:0015358	hereditary motor and sensory neuropathy	ICD10CM:G60.0	MONDO:equivalentTo	semapv:LexicalMatching	Hereditary motor and sensory neuropathy	LEXMATCH	oaklib	0.849778895	rdfs:label	rdfs:label	hereditary motor and sensory neuropathy	N		
MONDO:0008392	Roussy-Levy syndrome	ICD10CM:G60.0	MONDO:equivalentTo	semapv:LexicalMatching	Hereditary motor and sensory neuropathy	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	roussy-levy syndrome	N		
MONDO:0015626	Charcot-Marie-Tooth disease	ICD10CM:G60.0	MONDO:equivalentTo	semapv:LexicalMatching	Hereditary motor and sensory neuropathy	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	charcot-marie-tooth disease	N		
MONDO:0008392	Roussy-Levy syndrome	ICD10CM:G60.0	MONDO:equivalentTo	semapv:LexicalMatching	Hereditary motor and sensory neuropathy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	roussy-levy syndrome	N		
MONDO:0015626	Charcot-Marie-Tooth disease	ICD10CM:G60.0	MONDO:equivalentTo	semapv:LexicalMatching	Hereditary motor and sensory neuropathy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	charcot-marie-tooth disease	N		
MONDO:0005851	Miller Fisher syndrome	ICD10CM:G61.0	MONDO:equivalentTo	semapv:LexicalMatching	Guillain-Barre syndrome	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	miller fisher syndrome	N		
MONDO:0008223	hypokalemic periodic paralysis	ICD10CM:G72.3	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Periodic paralysis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypokalemic periodic paralysis	N		
MONDO:0008223	hypokalemic periodic paralysis	ICD10CM:G72.3	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Periodic paralysis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hypokalemic periodic paralysis	N		
MONDO:0008224	hyperkalemic periodic paralysis	ICD10CM:G72.3	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Periodic paralysis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hyperkalemic periodic paralysis	N		
MONDO:0008224	hyperkalemic periodic paralysis	ICD10CM:G72.3	MONDO:equivalentTo	semapv:RegularExpressionReplacement	Periodic paralysis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hyperkalemic periodic paralysis	N		
MONDO:0000995	familial periodic paralysis	ICD10CM:G72.3	MONDO:equivalentTo	semapv:LexicalMatching	Periodic paralysis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	familial periodic paralysis	N		
MONDO:0000995	familial periodic paralysis	ICD10CM:G72.3	MONDO:equivalentTo	semapv:LexicalMatching	Periodic paralysis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	familial periodic paralysis	N		
MONDO:0005800	hordeolum	ICD10CM:H00.01	MONDO:equivalentTo	semapv:LexicalMatching	Hordeolum externum	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	stye	N		
MONDO:0015453	Cogan syndrome	ICD10CM:H16.32	MONDO:equivalentTo	semapv:LexicalMatching	Diffuse interstitial keratitis	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	cogan's syndrome	N		
MONDO:0001694	diffuse interstitial keratitis	ICD10CM:H16.32	MONDO:equivalentTo	semapv:LexicalMatching	Diffuse interstitial keratitis	LEXMATCH	oaklib	0.849778895	rdfs:label	rdfs:label	diffuse interstitial keratitis	N		
MONDO:0018460	Eales disease	ICD10CM:H35.06	MONDO:equivalentTo	semapv:LexicalMatching	Retinal vasculitis	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	eales disease	N		
MONDO:0019200	retinitis pigmentosa	ICD10CM:H35.52	MONDO:equivalentTo	semapv:LexicalMatching	Pigmentary retinal dystrophy	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	retinitis pigmentosa	N		
MONDO:0019200	retinitis pigmentosa	ICD10CM:H35.52	MONDO:equivalentTo	semapv:LexicalMatching	Pigmentary retinal dystrophy	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	retinitis pigmentosa	N		
