subject_id	predicate_id	object_id	subject_label	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
MONDO:0016039	MONDO:equivalentTo	Orphanet:199267	infantile digital fibromatosis	Infantile digital fibromatosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	infantile digital fibromatosis
MONDO:0016040	MONDO:equivalentTo	Orphanet:199282	harlequin syndrome	Harlequin syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	harlequin syndrome
MONDO:0016041	MONDO:equivalentTo	Orphanet:199293	congenital microgastria	Congenital microgastria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	congenital microgastria
MONDO:0016042	MONDO:equivalentTo	Orphanet:199299	late-onset isolated ACTH deficiency	Late-onset isolated ACTH deficiency	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	late-onset isolated acth deficiency
MONDO:0016043	MONDO:equivalentTo	Orphanet:199302	isolated cleft lip	Isolated cleft lip	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	isolated cleft lip
MONDO:0016044	MONDO:equivalentTo	Orphanet:199306	cleft lip/palate	Cleft lip/palate	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cleft lip/palate
MONDO:0016045	MONDO:equivalentTo	Orphanet:199310	tetragametic chimerism	Tetragametic chimerism	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tetragametic chimerism
MONDO:0016046	MONDO:equivalentTo	Orphanet:199315	familial clubfoot with or without associated lower limb anomalies	Familial clubfoot with or without associated lower limb anomalies	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	familial clubfoot with or without associated lower limb anomalies
MONDO:0016047	MONDO:equivalentTo	Orphanet:199323	endophthalmitis	Endophthalmitis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	endophthalmitis
MONDO:0016048	MONDO:equivalentTo	Orphanet:199326	isolated autosomal dominant hypomagnesemia, Glaudemans type	Isolated autosomal dominant hypomagnesemia, Glaudemans type	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	isolated autosomal dominant hypomagnesemia, glaudemans type
MONDO:0016049	MONDO:equivalentTo	Orphanet:199329	congenital myopathy, Paradas type	Congenital myopathy, Paradas type	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	congenital myopathy, paradas type
MONDO:0016051	MONDO:equivalentTo	Orphanet:1995	cleft lip-retinopathy syndrome	Cleft lip-retinopathy syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cleft lip-retinopathy syndrome
MONDO:0016052	MONDO:equivalentTo	Orphanet:199627	atypical autism	Atypical autism	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	atypical autism
MONDO:0016053	MONDO:equivalentTo	Orphanet:199630	isolated cerebellar vermis hypoplasia	Isolated cerebellar vermis hypoplasia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	isolated cerebellar vermis hypoplasia
MONDO:0016056	MONDO:equivalentTo	Orphanet:199642	isolated congenital microcephaly	Isolated congenital microcephaly	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	isolated congenital microcephaly
MONDO:0016057	MONDO:equivalentTo	Orphanet:199647	isolated encephalocele	Isolated encephalocele	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	isolated encephalocele
MONDO:0016058	MONDO:equivalentTo	Orphanet:200037	paroxysmal dystonia	Paroxysmal dystonia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	paroxysmal dystonia
MONDO:0016059	MONDO:equivalentTo	Orphanet:2003	cleft lip/palate-deafness-sacral lipoma syndrome	Cleft lip/palate-deafness-sacral lipoma syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cleft lip/palate-deafness-sacral lipoma syndrome
MONDO:0016060	MONDO:equivalentTo	Orphanet:2004	laryngotracheoesophageal cleft	Laryngotracheoesophageal cleft	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	laryngotracheoesophageal cleft
MONDO:0016061	MONDO:equivalentTo	Orphanet:200421	immunodeficiency with factor H anomaly	Immunodeficiency with factor H anomaly	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immunodeficiency with factor h anomaly
MONDO:0016064	MONDO:equivalentTo	Orphanet:2014	cleft palate	Cleft palate	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cleft palate
MONDO:0016065	MONDO:equivalentTo	Orphanet:2015	cleft palate-short stature-vertebral anomalies syndrome	Cleft palate-short stature-vertebral anomalies syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cleft palate-short stature-vertebral anomalies syndrome
MONDO:0016066	MONDO:equivalentTo	Orphanet:2017	sternal cleft	Sternal cleft	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sternal cleft
MONDO:0016067	MONDO:equivalentTo	Orphanet:202	Crandall syndrome	Crandall syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	crandall syndrome
MONDO:0016068	MONDO:equivalentTo	Orphanet:2021	fibrochondrogenesis	Fibrochondrogenesis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	fibrochondrogenesis
MONDO:0016070	MONDO:equivalentTo	Orphanet:2024	hereditary gingival fibromatosis	Hereditary gingival fibromatosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hereditary gingival fibromatosis
MONDO:0016071	MONDO:equivalentTo	Orphanet:2028	juvenile hyaline fibromatosis	Juvenile hyaline fibromatosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	juvenile hyaline fibromatosis
MONDO:0016072	MONDO:equivalentTo	Orphanet:202940	anomaly of puberty or/and menstrual cycle of genetic origin	Anomaly of puberty or/and menstrual cycle of genetic origin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anomaly of puberty or/and menstrual cycle of genetic origin
MONDO:0016075	MONDO:equivalentTo	Orphanet:2034	filariasis	Filariasis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	filariasis
MONDO:0016077	MONDO:equivalentTo	Orphanet:2037	congenital aortopulmonary window	Congenital aortopulmonary window	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	congenital aortopulmonary window
MONDO:0016078	MONDO:equivalentTo	Orphanet:2039	congenital systemic arteriovenous fistula	Congenital systemic arteriovenous fistula	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	congenital systemic arteriovenous fistula
MONDO:0016079	MONDO:equivalentTo	Orphanet:204	sporadic Creutzfeldt-Jakob disease	Sporadic Creutzfeldt-Jakob disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sporadic creutzfeldt-jakob disease
MONDO:0016083	MONDO:equivalentTo	Orphanet:2045	FLOTCH syndrome	FLOTCH syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	flotch syndrome
MONDO:0016085	MONDO:equivalentTo	Orphanet:2050	Cole-Carpenter syndrome	Cole-Carpenter syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cole-carpenter syndrome
MONDO:0016087	MONDO:equivalentTo	Orphanet:2062	progressive non-infectious anterior vertebral fusion	Progressive non-infectious anterior vertebral fusion	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	progressive non-infectious anterior vertebral fusion
MONDO:0016088	MONDO:equivalentTo	Orphanet:206428	hypoxanthine-guanine phosphoribosyltransferase deficiency	Hypoxanthine-guanine phosphoribosyltransferase deficiency	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypoxanthine-guanine phosphoribosyltransferase deficiency
MONDO:0016089	MONDO:equivalentTo	Orphanet:206436	infantile Krabbe disease	Infantile Krabbe disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	infantile krabbe disease
MONDO:0016090	MONDO:equivalentTo	Orphanet:206443	late-infantile/juvenile Krabbe disease	Late-infantile/juvenile Krabbe disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	late-infantile/juvenile krabbe disease
MONDO:0016091	MONDO:equivalentTo	Orphanet:206448	adult Krabbe disease	Adult Krabbe disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	adult krabbe disease
MONDO:0016096	MONDO:equivalentTo	Orphanet:206538	malignant non-dysgerminomatous germ cell tumor of ovary	Malignant non-dysgerminomatous germ cell tumor of ovary	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	malignant non-dysgerminomatous germ cell tumor of ovary
MONDO:0016097	MONDO:equivalentTo	Orphanet:206546	symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers	Symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	symptomatic form of muscular dystrophy of duchenne and becker in female carriers
MONDO:0016098	MONDO:equivalentTo	Orphanet:206569	immune-mediated necrotizing myopathy	Immune-mediated necrotizing myopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	immune-mediated necrotizing myopathy
MONDO:0016099	MONDO:equivalentTo	Orphanet:206572	overlap myositis	Overlap myositis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	overlap myositis
MONDO:0016100	MONDO:equivalentTo	Orphanet:206575	rippling muscle disease with myasthenia gravis	Rippling muscle disease with myasthenia gravis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rippling muscle disease with myasthenia gravis
MONDO:0016101	MONDO:equivalentTo	Orphanet:206586	neurolymphomatosis	Neurolymphomatosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	neurolymphomatosis
MONDO:0016102	MONDO:equivalentTo	Orphanet:206594	subacute inflammatory demyelinating polyneuropathy	Subacute inflammatory demyelinating polyneuropathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	subacute inflammatory demyelinating polyneuropathy
MONDO:0016103	MONDO:equivalentTo	Orphanet:206599	isolated asymptomatic elevation of creatine phosphokinase	Isolated asymptomatic elevation of creatine phosphokinase	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	isolated asymptomatic elevation of creatine phosphokinase
MONDO:0016105	MONDO:equivalentTo	Orphanet:206638	acquired skeletal muscle disease	Acquired skeletal muscle disease	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acquired skeletal muscle disease
MONDO:0016106	MONDO:equivalentTo	Orphanet:206644	progressive muscular dystrophy	Progressive muscular dystrophy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	progressive muscular dystrophy
MONDO:0016107	MONDO:equivalentTo	Orphanet:206647	myotonic dystrophy	Myotonic dystrophy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myotonic dystrophy
MONDO:0016108	MONDO:equivalentTo	Orphanet:206650	autosomal dominant distal myopathy	Autosomal dominant distal myopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	autosomal dominant distal myopathy
MONDO:0016109	MONDO:equivalentTo	Orphanet:206653	autosomal recessive distal myopathy	Autosomal recessive distal myopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	autosomal recessive distal myopathy
MONDO:0016113	MONDO:equivalentTo	Orphanet:206701	bulbospinal muscular atrophy	Bulbospinal muscular atrophy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bulbospinal muscular atrophy
MONDO:0016114	MONDO:equivalentTo	Orphanet:206704	bulbospinal muscular atrophy of childhood	Bulbospinal muscular atrophy of childhood	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bulbospinal muscular atrophy of childhood
MONDO:0016116	MONDO:equivalentTo	Orphanet:206710	generalized bulbospinal muscular atrophy	Generalized bulbospinal muscular atrophy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	generalized bulbospinal muscular atrophy
MONDO:0016120	MONDO:equivalentTo	Orphanet:206970	myotonic syndrome	Myotonic syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myotonic syndrome
MONDO:0016121	MONDO:equivalentTo	Orphanet:206973	congenital myotonia	Congenital myotonia	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	congenital myotonia
MONDO:0016122	MONDO:equivalentTo	Orphanet:206976	periodic paralysis	Periodic paralysis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	periodic paralysis
MONDO:0016125	MONDO:equivalentTo	Orphanet:206988	infectious, fungal or parasitic myopathy	Infectious, fungal or parasitic myopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	infectious, fungal or parasitic myopathy
MONDO:0016126	MONDO:equivalentTo	Orphanet:206991	viral myositis	Viral myositis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	viral myositis
MONDO:0016127	MONDO:equivalentTo	Orphanet:206994	bacterial myositis	Bacterial myositis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bacterial myositis
MONDO:0016128	MONDO:equivalentTo	Orphanet:206997	parasitic myositis	Parasitic myositis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	parasitic myositis
MONDO:0016129	MONDO:equivalentTo	Orphanet:2070	eosinophilic gastroenteritis	Eosinophilic gastroenteritis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	eosinophilic gastroenteritis
MONDO:0016130	MONDO:equivalentTo	Orphanet:207000	fungal myositis	Fungal myositis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	fungal myositis
MONDO:0016139	MONDO:equivalentTo	Orphanet:207049	qualitative or quantitative protein defects in neuromuscular diseases	Qualitative or quantitative protein defects in neuromuscular diseases	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative protein defects in neuromuscular diseases
MONDO:0016141	MONDO:equivalentTo	Orphanet:207060	qualitative or quantitative defects of alpha-sarcoglycan	Qualitative or quantitative defects of alpha-sarcoglycan	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of alpha-sarcoglycan
MONDO:0016142	MONDO:equivalentTo	Orphanet:207063	qualitative or quantitative defects of beta-sarcoglycan	Qualitative or quantitative defects of beta-sarcoglycan	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of beta-sarcoglycan
MONDO:0016143	MONDO:equivalentTo	Orphanet:207067	qualitative or quantitative defects of gamma-sarcoglycan	Qualitative or quantitative defects of gamma-sarcoglycan	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of gamma-sarcoglycan
MONDO:0016144	MONDO:equivalentTo	Orphanet:207070	qualitative or quantitative defects of delta-sarcoglycan	Qualitative or quantitative defects of delta-sarcoglycan	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of delta-sarcoglycan
MONDO:0016145	MONDO:equivalentTo	Orphanet:207073	qualitative or quantitative defects of dysferlin	Qualitative or quantitative defects of dysferlin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of dysferlin
MONDO:0016147	MONDO:equivalentTo	Orphanet:207085	qualitative or quantitative defects of dystrophin	Qualitative or quantitative defects of dystrophin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of dystrophin
MONDO:0016150	MONDO:equivalentTo	Orphanet:207098	qualitative or quantitative defects of integrin alpha-7	Qualitative or quantitative defects of integrin alpha-7	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of integrin alpha-7
MONDO:0016151	MONDO:equivalentTo	Orphanet:207101	qualitative or quantitative defects of perlecan	Qualitative or quantitative defects of perlecan	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of perlecan
MONDO:0016152	MONDO:equivalentTo	Orphanet:207104	qualitative or quantitative defects of calpain	Qualitative or quantitative defects of calpain	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of calpain
MONDO:0016153	MONDO:equivalentTo	Orphanet:207107	qualitative or quantitative defects of TRIM32	Qualitative or quantitative defects of TRIM32	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of trim32
MONDO:0016154	MONDO:equivalentTo	Orphanet:207110	qualitative or quantitative defects of myotubularin	Qualitative or quantitative defects of myotubularin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of myotubularin
MONDO:0016155	MONDO:equivalentTo	Orphanet:207113	qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan	Qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of protein involved in o-glycosylation of alpha-dystroglycan
MONDO:0016156	MONDO:equivalentTo	Orphanet:207119	qualitative or quantitative defects of FKRP	Qualitative or quantitative defects of FKRP	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of fkrp
MONDO:0016157	MONDO:equivalentTo	Orphanet:207122	qualitative or quantitative defects of fukutin	Qualitative or quantitative defects of fukutin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of fukutin
MONDO:0016159	MONDO:equivalentTo	Orphanet:2074	Gemignani syndrome	Gemignani syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gemignani syndrome
MONDO:0016160	MONDO:equivalentTo	Orphanet:2076	X-linked intellectual disability-epilepsy syndrome	X-linked intellectual disability-epilepsy syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	x-linked intellectual disability-epilepsy syndrome
MONDO:0016162	MONDO:equivalentTo	Orphanet:208444	bilateral frontal polymicrogyria	Bilateral frontal polymicrogyria	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bilateral frontal polymicrogyria
MONDO:0016163	MONDO:equivalentTo	Orphanet:208508	autosomal dominant cerebellar ataxia type II	Autosomal dominant cerebellar ataxia type II	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	autosomal dominant cerebellar ataxia type ii
MONDO:0016164	MONDO:equivalentTo	Orphanet:208524	herpetiform pemphigus	Herpetiform pemphigus	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	herpetiform pemphigus
MONDO:0016167	MONDO:equivalentTo	Orphanet:2086	optic pathway glioma	Optic pathway glioma	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	optic pathway glioma
MONDO:0016168	MONDO:equivalentTo	Orphanet:208650	cryopyrin-associated periodic syndrome	Cryopyrin-associated periodic syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cryopyrin-associated periodic syndrome
MONDO:0016169	MONDO:equivalentTo	Orphanet:208974	chronic acquired demyelinating polyneuropathy	Chronic acquired demyelinating polyneuropathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic acquired demyelinating polyneuropathy
MONDO:0016170	MONDO:equivalentTo	Orphanet:208978	chronic polyradiculoneuropathy	Chronic polyradiculoneuropathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic polyradiculoneuropathy
MONDO:0016172	MONDO:equivalentTo	Orphanet:208984	acquired sensory ganglionopathy	Acquired sensory ganglionopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acquired sensory ganglionopathy
MONDO:0016173	MONDO:equivalentTo	Orphanet:208989	non-paraneoplastic sensory ganglionopathy	Non-paraneoplastic sensory ganglionopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	non-paraneoplastic sensory ganglionopathy
MONDO:0016174	MONDO:equivalentTo	Orphanet:208999	paraneoplastic sensory ganglionopathy	Paraneoplastic sensory ganglionopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	paraneoplastic sensory ganglionopathy
MONDO:0016175	MONDO:equivalentTo	Orphanet:209	cutis laxa	Cutis laxa	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cutis laxa
MONDO:0016176	MONDO:equivalentTo	Orphanet:209004	axonal polyneuropathy associated with IgG/IgM/IgA monoclonal gammopathy	Axonal polyneuropathy associated with IgG/IgM/IgA monoclonal gammopathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	axonal polyneuropathy associated with igg/igm/iga monoclonal gammopathy
MONDO:0016179	MONDO:equivalentTo	Orphanet:209013	acquired amyloid peripheral neuropathy	Acquired amyloid peripheral neuropathy	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acquired amyloid peripheral neuropathy
MONDO:0016183	MONDO:equivalentTo	Orphanet:209027	qualitative or quantitative defects of protein glycosyltransferase-like	Qualitative or quantitative defects of protein glycosyltransferase-like	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of protein glycosyltransferase-like
MONDO:0016184	MONDO:equivalentTo	Orphanet:209030	qualitative or quantitative defects of protein O-mannosyltransferase 1	Qualitative or quantitative defects of protein O-mannosyltransferase 1	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of protein o-mannosyltransferase 1
MONDO:0016185	MONDO:equivalentTo	Orphanet:209033	qualitative or quantitative defects of protein O-mannosyltransferase 2	Qualitative or quantitative defects of protein O-mannosyltransferase 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of protein o-mannosyltransferase 2
MONDO:0016186	MONDO:equivalentTo	Orphanet:209038	qualitative or quantitative defects of myofibrillar proteins	Qualitative or quantitative defects of myofibrillar proteins	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of myofibrillar proteins
MONDO:0016187	MONDO:equivalentTo	Orphanet:209041	qualitative or quantitative defects of desmin	Qualitative or quantitative defects of desmin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of desmin
MONDO:0016188	MONDO:equivalentTo	Orphanet:209044	qualitative or quantitative defects of alphaB-cristallin	Qualitative or quantitative defects of alphaB-cristallin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of alphab-cristallin
MONDO:0016189	MONDO:equivalentTo	Orphanet:209047	qualitative or quantitative defects of filamin C	Qualitative or quantitative defects of filamin C	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of filamin c
MONDO:0016190	MONDO:equivalentTo	Orphanet:209050	qualitative or quantitative defects of protein ZASP	Qualitative or quantitative defects of protein ZASP	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of protein zasp
MONDO:0016191	MONDO:equivalentTo	Orphanet:209053	qualitative or quantitative defects of titin	Qualitative or quantitative defects of titin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of titin
MONDO:0016192	MONDO:equivalentTo	Orphanet:209056	qualitative or quantitative defects of telethonin	Qualitative or quantitative defects of telethonin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of telethonin
MONDO:0016193	MONDO:equivalentTo	Orphanet:209059	qualitative or quantitative defects of alpha-actin	Qualitative or quantitative defects of alpha-actin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of alpha-actin
MONDO:0016194	MONDO:equivalentTo	Orphanet:209182	qualitative or quantitative defects of nebulin	Qualitative or quantitative defects of nebulin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of nebulin
MONDO:0016195	MONDO:equivalentTo	Orphanet:209185	qualitative or quantitative defects of beta-myosin heavy chain (MYH7)	Qualitative or quantitative defects of beta-myosin heavy chain (MYH7)	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of beta-myosin heavy chain (myh7)
MONDO:0016196	MONDO:equivalentTo	Orphanet:209188	qualitative or quantitative defects of emerin	Qualitative or quantitative defects of emerin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of emerin
MONDO:0016197	MONDO:equivalentTo	Orphanet:209193	qualitative or quantitative defects of selenoprotein N1	Qualitative or quantitative defects of selenoprotein N1	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of selenoprotein n1
MONDO:0016198	MONDO:equivalentTo	Orphanet:209196	qualitative or quantitative defects of plectin	Qualitative or quantitative defects of plectin	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of plectin
MONDO:0016199	MONDO:equivalentTo	Orphanet:209199	qualitative or quantitative defects of protein SERCA1	Qualitative or quantitative defects of protein SERCA1	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	qualitative or quantitative defects of protein serca1
MONDO:0016202	MONDO:equivalentTo	Orphanet:209867	autosomal dominant rhegmatogenous retinal detachment	Autosomal dominant rhegmatogenous retinal detachment	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	autosomal dominant rhegmatogenous retinal detachment
MONDO:0016203	MONDO:equivalentTo	Orphanet:209902	hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency	Hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency
MONDO:0016204	MONDO:equivalentTo	Orphanet:209919	idiopathic copper-associated cirrhosis	Idiopathic copper-associated cirrhosis	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	idiopathic copper-associated cirrhosis
MONDO:0016205	MONDO:equivalentTo	Orphanet:209943	IRVAN syndrome	IRVAN syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	irvan syndrome
MONDO:0016206	MONDO:equivalentTo	Orphanet:209956	idiopathic uveal effusion syndrome	Idiopathic uveal effusion syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	idiopathic uveal effusion syndrome
