mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym	synonym_type	mondo_evidence	synonym_scope_mondo
MONDO:0014552	lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	OMIM:616258	meckel syndrome 12	oio:hasExactSynonym	Meckel syndrome 12		OMIM:616258, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014552	lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	OMIM:616258	meckel syndrome 12	oio:hasExactSynonym	MKS12	MONDO:ABBREVIATION	OMIM:616258, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014553	Tenorio syndrome	OMIM:616260	tenorio syndrome	oio:hasExactSynonym	TENORIO syndrome		OMIM:616260	oio:hasRelatedSynonym
MONDO:0014553	Tenorio syndrome	OMIM:616260	tenorio syndrome	oio:hasExactSynonym	overgrowth, macrocephaly, and intellectual disability syndrome		OMIM:616260	oio:hasRelatedSynonym
MONDO:0014553	Tenorio syndrome	OMIM:616260	tenorio syndrome	oio:hasExactSynonym	TNORS	MONDO:ABBREVIATION	OMIM:616260, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014555	peeling skin syndrome type A	OMIM:616265	peeling skin syndrome 3	oio:hasExactSynonym	peeling skin syndrome 3		OMIM:616265, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014555	peeling skin syndrome type A	OMIM:616265	peeling skin syndrome 3	oio:hasExactSynonym	PSS3	MONDO:ABBREVIATION	OMIM:616265, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014556	congenital contractures of the limbs and face, hypotonia, and developmental delay	OMIM:616266	congenital contractures of the limbs and face, hypotonia, and developmental delay	oio:hasExactSynonym	CLIFAHDD	MONDO:ABBREVIATION	OMIM:616266, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014557	ataxia - oculomotor apraxia type 4	OMIM:616267	ataxia-oculomotor apraxia 4	oio:hasExactSynonym	ataxia-oculomotor apraxia 4		OMIM:616267, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014559	progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome	OMIM:616269	intellectual developmental disorder, autosomal recessive 48	oio:hasExactSynonym	MRT48	MONDO:DEPRECATED	OMIM:616269, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014560	amelogenesis imperfecta type 1F	OMIM:616270	amelogenesis imperfecta, type 1f	oio:hasExactSynonym	amelogenesis imperfecta, hypoplastic type 1F		OMIM:616270	oio:hasRelatedSynonym
MONDO:0014560	amelogenesis imperfecta type 1F	OMIM:616270	amelogenesis imperfecta, type 1f	oio:hasExactSynonym	amelogenesis imperfecta, type 1F		OMIM:616270	oio:hasRelatedSynonym
MONDO:0014562	neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome	OMIM:616276	coenzyme Q10 deficiency, primary, 7	oio:hasExactSynonym	coenzyme Q10 deficiency, primary, 7		OMIM:616276, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014562	neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome	OMIM:616276	coenzyme Q10 deficiency, primary, 7	oio:hasExactSynonym	COQ10D7	MONDO:ABBREVIATION	OMIM:616276, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014563	mitochondrial short-chain Enoyl-Coa hydratase 1 deficiency	OMIM:616277	mitochondrial short-chain enoyl-coa hydratase 1 deficiency	oio:hasExactSynonym	mitochondrial short-chain ENOYL-CoA hydratase 1 deficiency		OMIM:616277	oio:hasRelatedSynonym
MONDO:0014563	mitochondrial short-chain Enoyl-Coa hydratase 1 deficiency	OMIM:616277	mitochondrial short-chain enoyl-coa hydratase 1 deficiency	oio:hasExactSynonym	ECHS1D	MONDO:ABBREVIATION	OMIM:616277, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014564	congenital bile acid synthesis defect 5	OMIM:616278	bile acid synthesis defect, congenital, 5	oio:hasExactSynonym	bile acid synthesis defect, congenital, 5		OMIM:616278, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014566	Charcot-Marie-Tooth disease axonal type 2U	OMIM:616280	charcot-marie-tooth disease, axonal, type 2u	oio:hasExactSynonym	Charcot-Marie-Tooth disease, axonal, autosomal dominant, type 2U		OMIM:616280	oio:hasRelatedSynonym
MONDO:0014566	Charcot-Marie-Tooth disease axonal type 2U	OMIM:616280	charcot-marie-tooth disease, axonal, type 2u	oio:hasExactSynonym	Charcot-Marie-Tooth disease, axonal, type 2U		OMIM:616280, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014566	Charcot-Marie-Tooth disease axonal type 2U	OMIM:616280	charcot-marie-tooth disease, axonal, type 2u	oio:hasExactSynonym	Charcot-Marie-Tooth neuropathy, type 2U		OMIM:616280	oio:hasRelatedSynonym
MONDO:0014568	hereditary spastic paraplegia 73	OMIM:616282	spastic paraplegia 73, autosomal dominant	oio:hasExactSynonym	spastic paraplegia 73, autosomal dominant		OMIM:616282, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014569	lethal congenital contracture syndrome 7	OMIM:616286	lethal congenital contracture syndrome 7	oio:hasExactSynonym	LCCS7	MONDO:ABBREVIATION	OMIM:616286, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014570	lethal congenital contracture syndrome 8	OMIM:616287	lethal congenital contracture syndrome 8	oio:hasExactSynonym	LCCS8	MONDO:ABBREVIATION	OMIM:616287, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014571	optic atrophy 9	OMIM:616289	optic atrophy 9	oio:hasExactSynonym	OPA9	MONDO:ABBREVIATION	OMIM:616289	oio:hasRelatedSynonym
MONDO:0014572	Lichtenstein-Knorr syndrome	OMIM:616291	lichtenstein-knorr syndrome	oio:hasExactSynonym	spinocerebellar ataxia, autosomal recessive 19		OMIM:616291	oio:hasRelatedSynonym
MONDO:0014572	Lichtenstein-Knorr syndrome	OMIM:616291	lichtenstein-knorr syndrome	oio:hasExactSynonym	LIKNS	MONDO:ABBREVIATION	OMIM:616291, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014573	Cole-Carpenter syndrome 2	OMIM:616294	cole-carpenter syndrome 2	oio:hasExactSynonym	COLE-CARPENTER syndrome 2		OMIM:616294	oio:hasRelatedSynonym
MONDO:0014573	Cole-Carpenter syndrome 2	OMIM:616294	cole-carpenter syndrome 2	oio:hasExactSynonym	CLCRP2	MONDO:ABBREVIATION	OMIM:616294, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014574	peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome	OMIM:616295	peeling skin with leukonychia, acral punctate keratoses, cheilitis, and knuckle pads	oio:hasExactSynonym	peeling skin with leukonychia, acral punctate keratoses, cheilitis, and knuckle pads		OMIM:616295, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014574	peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome	OMIM:616295	peeling skin with leukonychia, acral punctate keratoses, cheilitis, and knuckle pads	oio:hasExactSynonym	plack		OMIM:616295, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014575	Singleton-Merten syndrome 2	OMIM:616298	singleton-merten syndrome 2	oio:hasExactSynonym	SGMRT2	MONDO:ABBREVIATION	OMIM:616298, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014576	lipoyl transferase 1 deficiency	OMIM:616299	lipoyltransferase 1 deficiency	oio:hasExactSynonym	lipoyltransferase 1 deficiency		OMIM:616299, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014576	lipoyl transferase 1 deficiency	OMIM:616299	lipoyltransferase 1 deficiency	oio:hasExactSynonym	LIPT1D	MONDO:ABBREVIATION	OMIM:616299, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014578	congenital myasthenic syndrome 17	OMIM:616304	myasthenic syndrome, congenital, 17	oio:hasExactSynonym	myasthenic syndrome, congenital, 17		OMIM:616304, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014579	Senior-Loken syndrome 8	OMIM:616307	senior-loken syndrome 8	oio:hasExactSynonym	SENIOR-Loken syndrome 8		OMIM:616307	oio:hasRelatedSynonym
MONDO:0014579	Senior-Loken syndrome 8	OMIM:616307	senior-loken syndrome 8	oio:hasExactSynonym	SLSN8	MONDO:ABBREVIATION	OMIM:616307, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014580	intellectual disability, autosomal dominant 33	OMIM:616311	intellectual developmental disorder, autosomal dominant 33	oio:hasExactSynonym	mental retardation, autosomal dominant 33	MONDO:DEPRECATED	OMIM:616311, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014581	congenital myasthenic syndrome 2A	OMIM:616313	myasthenic syndrome, congenital, 2a, slow-channel	oio:hasExactSynonym	myasthenic syndrome, congenital, 2A, slow-channel		OMIM:616313, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014582	congenital myasthenic syndrome 2C	OMIM:616314	myasthenic syndrome, congenital, 2c, associated with acetylcholine receptor deficiency	oio:hasExactSynonym	myasthenic syndrome, congenital, 2C, associated with acetylcholine receptor deficiency		OMIM:616314, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014583	congenital myasthenic syndrome 3A	OMIM:616321	myasthenic syndrome, congenital, 3a, slow-channel	oio:hasExactSynonym	myasthenic syndrome, congenital, 3A, slow-channel		OMIM:616321, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014584	congenital myasthenic syndrome 3B	OMIM:616322	myasthenic syndrome, congenital, 3b, fast-channel	oio:hasExactSynonym	myasthenic syndrome, congenital, 3B, FAST-channel		OMIM:616322, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014585	congenital myasthenic syndrome 3C	OMIM:616323	myasthenic syndrome, congenital, 3c, associated with acetylcholine receptor deficiency	oio:hasExactSynonym	myasthenic syndrome, congenital, 3C, associated with acetylcholine receptor deficiency		OMIM:616323, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014585	congenital myasthenic syndrome 3C	OMIM:616323	myasthenic syndrome, congenital, 3c, associated with acetylcholine receptor deficiency	oio:hasExactSynonym	CMS3C	MONDO:ABBREVIATION	OMIM:616323, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014586	congenital myasthenic syndrome 4B	OMIM:616324	myasthenic syndrome, congenital, 4b, fast-channel	oio:hasExactSynonym	myasthenic syndrome, congenital, 4B, FAST-channel		OMIM:616324, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014587	congenital myasthenic syndrome 9	OMIM:616325	myasthenic syndrome, congenital, 9, associated with acetylcholine receptor deficiency	oio:hasExactSynonym	myasthenic syndrome, congenital, 9, associated with acetylcholine receptor deficiency		OMIM:616325, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014588	congenital myasthenic syndrome 11	OMIM:616326	myasthenic syndrome, congenital, 11, associated with acetylcholine receptor deficiency	oio:hasExactSynonym	Cms Ie, formerly		OMIM:616326	oio:hasRelatedSynonym
MONDO:0014588	congenital myasthenic syndrome 11	OMIM:616326	myasthenic syndrome, congenital, 11, associated with acetylcholine receptor deficiency	oio:hasExactSynonym	myasthenic syndrome, congenital, 11, associated with acetylcholine receptor deficiency		OMIM:616326, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014588	congenital myasthenic syndrome 11	OMIM:616326	myasthenic syndrome, congenital, 11, associated with acetylcholine receptor deficiency	oio:hasExactSynonym	myasthenic syndrome, congenital, Ie, formerly		OMIM:616326	oio:hasRelatedSynonym
MONDO:0014589	maturity-onset diabetes of the young type 13	OMIM:616329	maturity-onset diabetes of the young, type 13	oio:hasExactSynonym	MODY, type 13		OMIM:616329	oio:hasRelatedSynonym
MONDO:0014589	maturity-onset diabetes of the young type 13	OMIM:616329	maturity-onset diabetes of the young, type 13	oio:hasExactSynonym	maturity-onset diabetes of the young, type 13		OMIM:616329, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014590	congenital myasthenic syndrome 18	OMIM:616330	myasthenic syndrome, congenital, 18	oio:hasExactSynonym	myasthenic syndrome, congenital, 18		OMIM:616330, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014590	congenital myasthenic syndrome 18	OMIM:616330	myasthenic syndrome, congenital, 18	oio:hasExactSynonym	myasthenic syndrome, congenital, 18, with intellectual disability and ataxia		OMIM:616330	oio:hasRelatedSynonym
MONDO:0014591	autosomal dominant Robinow syndrome 2	OMIM:616331	robinow syndrome, autosomal dominant 2	oio:hasExactSynonym	Robinow syndrome, autosomal dominant 2		OMIM:616331, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014592	microcephaly and chorioretinopathy 3	OMIM:616335	microcephaly and chorioretinopathy, autosomal recessive, 3	oio:hasExactSynonym	microcephaly and chorioretinopathy, autosomal recessive, 3		OMIM:616335, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014592	microcephaly and chorioretinopathy 3	OMIM:616335	microcephaly and chorioretinopathy, autosomal recessive, 3	oio:hasExactSynonym	MCCRP3	MONDO:ABBREVIATION	OMIM:616335, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014594	autosomal dominant nonsyndromic hearing loss 67	OMIM:616340	deafness, autosomal dominant 67	oio:hasExactSynonym	deafness, autosomal dominant 67		OMIM:genemap2, OMIM:616340, MONDO:Lexical	oio:hasNarrowSynonym
MONDO:0014594	autosomal dominant nonsyndromic hearing loss 67	OMIM:616340	deafness, autosomal dominant 67	oio:hasExactSynonym	DFNA67	MONDO:ABBREVIATION	OMIM:616340, MONDO:Lexical, DOID:0110588	oio:hasNarrowSynonym
MONDO:0014596	lissencephaly 7 with cerebellar hypoplasia	OMIM:616342	lissencephaly 7 with cerebellar hypoplasia	oio:hasExactSynonym	LIS7	MONDO:ABBREVIATION	OMIM:616342, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014597	immunodeficiency 39	OMIM:616345	immunodeficiency 39	oio:hasExactSynonym	IMD39	MONDO:ABBREVIATION	OMIM:616345, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014598	developmental and epileptic encephalopathy, 31A	OMIM:616346	developmental and epileptic encephalopathy 31a	oio:hasExactSynonym	DEE31	MONDO:ABBREVIATION	OMIM:616346	oio:hasBroadSynonym
MONDO:0014599	intellectual disability, autosomal dominant 34	OMIM:616351	intellectual developmental disorder, autosomal dominant 34	oio:hasExactSynonym	mental retardation, autosomal dominant 34	MONDO:DEPRECATED	OMIM:616351, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014601	autosomal recessive spinocerebellar ataxia 20	OMIM:616354	spinocerebellar ataxia, autosomal recessive 20	oio:hasExactSynonym	spinocerebellar ataxia, autosomal recessive 20		OMIM:616354, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014602	Hogue-Janssens syndrome 1	OMIM:616355	houge-janssens syndrome 1	oio:hasExactSynonym	mental retardation, autosomal dominant 35	MONDO:DEPRECATED	OMIM:616355, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014603	autosomal dominant nonsyndromic hearing loss 40	OMIM:616357	deafness, autosomal dominant 40	oio:hasExactSynonym	deafness, autosomal dominant 40		OMIM:genemap2, OMIM:616357, MONDO:Lexical	oio:hasNarrowSynonym
MONDO:0014603	autosomal dominant nonsyndromic hearing loss 40	OMIM:616357	deafness, autosomal dominant 40	oio:hasExactSynonym	DFNA40	MONDO:ABBREVIATION	OMIM:616357, MONDO:Lexical, DOID:0110566	oio:hasNarrowSynonym
MONDO:0014604	Parkinson disease 21	OMIM:616361	parkinson disease 21	oio:hasExactSynonym	PARK21	MONDO:ABBREVIATION	OMIM:616361, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014605	Houge-Janssens syndrome 2	OMIM:616362	houge-janssens syndrome 2	oio:hasExactSynonym	mental retardation, autosomal dominant 36	MONDO:DEPRECATED	OMIM:616362, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014606	intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome	OMIM:616364	white-sutton syndrome	oio:hasExactSynonym	WHITE-Sutton syndrome		OMIM:616364	oio:hasRelatedSynonym
MONDO:0014606	intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome	OMIM:616364	white-sutton syndrome	oio:hasExactSynonym	White-Sutton syndrome		OMIM:616364, DOID:0070067	oio:hasRelatedSynonym
MONDO:0014606	intellectual disability-microcephaly-strabismus-behavioral abnormalities syndrome	OMIM:616364	white-sutton syndrome	oio:hasExactSynonym	mental retardation, autosomal dominant 37	MONDO:DEPRECATED	OMIM:616364, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014609	cognitive impairment - coarse facies - heart defects - obesity - pulmonary involvement - short stature - skeletal dysplasia syndrome	OMIM:616368	chops syndrome	oio:hasExactSynonym	cognitive impairment, coarse facies, heart defects, obesity, pulmonary involvement, short stature, and skeletal dysplasia		OMIM:616368	oio:hasRelatedSynonym
MONDO:0014609	cognitive impairment - coarse facies - heart defects - obesity - pulmonary involvement - short stature - skeletal dysplasia syndrome	OMIM:616368	chops syndrome	oio:hasExactSynonym	CHOPS	MONDO:ABBREVIATION	OMIM:616368, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014611	multiple mitochondrial dysfunctions syndrome 4	OMIM:616370	multiple mitochondrial dysfunctions syndrome 4	oio:hasExactSynonym	MMDS4	MONDO:ABBREVIATION	OMIM:616370, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014612	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 4	OMIM:616371	pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 4	oio:hasExactSynonym	PFBMFT4	MONDO:ABBREVIATION	OMIM:616371, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014613	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 3	OMIM:616373	pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 3	oio:hasExactSynonym	PFBMFT3	MONDO:ABBREVIATION	OMIM:616373, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014614	congenital stationary night blindness 1G	OMIM:616389	night blindness, congenital stationary, type 1g	oio:hasExactSynonym	night blindness, congenital stationary, type 1G		OMIM:616389, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014615	trichothiodystrophy 2, photosensitive	OMIM:616390	trichothiodystrophy 2, photosensitive	oio:hasExactSynonym	TTD2	MONDO:ABBREVIATION	OMIM:616390, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014617	intellectual disability, autosomal dominant 38	OMIM:616393	intellectual developmental disorder, autosomal dominant 38	oio:hasExactSynonym	mental retardation, autosomal dominant 38	MONDO:DEPRECATED	OMIM:616393, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014619	trichothiodystrophy 3, photosensitive	OMIM:616395	trichothiodystrophy 3, photosensitive	oio:hasExactSynonym	trichothiodystrophy, complementation group A		OMIM:616395	oio:hasRelatedSynonym
MONDO:0014619	trichothiodystrophy 3, photosensitive	OMIM:616395	trichothiodystrophy 3, photosensitive	oio:hasExactSynonym	TTD3	MONDO:ABBREVIATION	OMIM:616395, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014620	myoclonic dystonia 26	OMIM:616398	dystonia 26, myoclonic	oio:hasExactSynonym	dystonia 26, myoclonic		OMIM:616398, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014620	myoclonic dystonia 26	OMIM:616398	dystonia 26, myoclonic	oio:hasExactSynonym	DYT26	MONDO:ABBREVIATION	OMIM:616398, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014622	isolated focal non-epidermolytic palmoplantar keratoderma	OMIM:616400	palmoplantar keratoderma, nonepidermolytic, focal 2	oio:hasExactSynonym	palmoplantar keratoderma, nonepidermolytic, focal 2		OMIM:616400, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014622	isolated focal non-epidermolytic palmoplantar keratoderma	OMIM:616400	palmoplantar keratoderma, nonepidermolytic, focal 2	oio:hasExactSynonym	FNEPPK2	MONDO:ABBREVIATION	OMIM:616400, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014623	microcephaly 14, primary, autosomal recessive	OMIM:616402	microcephaly 14, primary, autosomal recessive	oio:hasExactSynonym	MCPH14	MONDO:ABBREVIATION	OMIM:616402, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014626	spinocerebellar ataxia type 41	OMIM:616410	spinocerebellar ataxia 41	oio:hasExactSynonym	spinocerebellar ataxia 41		OMIM:616410, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014627	dystonia 27	OMIM:616411	dystonia 27	oio:hasExactSynonym	DYT27	MONDO:ABBREVIATION	OMIM:616411, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014628	basal ganglia calcification, idiopathic, 6	OMIM:616413	basal ganglia calcification, idiopathic, 6	oio:hasExactSynonym	IBGC6	MONDO:ABBREVIATION	OMIM:616413, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014629	autoimmune interstitial lung disease-arthritis syndrome	OMIM:616414	autoimmune interstitial lung, joint, and kidney disease	oio:hasExactSynonym	autoimmune interstitial lung, joint, and kidney disease		OMIM:616414, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014629	autoimmune interstitial lung disease-arthritis syndrome	OMIM:616414	autoimmune interstitial lung, joint, and kidney disease	oio:hasExactSynonym	AILJK	MONDO:ABBREVIATION	OMIM:616414, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014631	hypomagnesemia, seizures, and intellectual disability	OMIM:616418	hypomagnesemia, seizures, and impaired intellectual development 1	oio:hasExactSynonym	HOMGSMR	MONDO:DEPRECATED	OMIM:616418, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014632	hypomyelinating leukodystrophy 10	OMIM:616420	leukodystrophy, hypomyelinating, 10	oio:hasExactSynonym	leukodystrophy, hypomyelinating, 10		OMIM:616420, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014633	myoclonic-atonic epilepsy	OMIM:616421	myoclonic-atonic epilepsy	oio:hasExactSynonym	mae		OMIM:616421, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014634	46,XY sex reversal 10	OMIM:616425	46,xy sex reversal 10	oio:hasExactSynonym	46,XY SEX reversal 10		OMIM:616425	oio:hasRelatedSynonym
MONDO:0014634	46,XY sex reversal 10	OMIM:616425	46,xy sex reversal 10	oio:hasExactSynonym	chromosome 17Q24 deletion syndrome		OMIM:616425	oio:hasRelatedSynonym
MONDO:0014634	46,XY sex reversal 10	OMIM:616425	46,xy sex reversal 10	oio:hasExactSynonym	SRXY10	MONDO:ABBREVIATION	OMIM:616425, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014635	microphthalmia, isolated, with coloboma 10	OMIM:616428	microphthalmia/coloboma 10	oio:hasExactSynonym	MCOPCB10	MONDO:ABBREVIATION	OMIM:616428, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014636	combined oxidative phosphorylation defect type 25	OMIM:616430	combined oxidative phosphorylation deficiency 25	oio:hasExactSynonym	combined oxidative phosphorylation deficiency 25		OMIM:616430, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014637	DOCK2 deficiency	OMIM:616433	immunodeficiency 40	oio:hasExactSynonym	immunodeficiency 40		OMIM:616433, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014637	DOCK2 deficiency	OMIM:616433	immunodeficiency 40	oio:hasExactSynonym	IMD40	MONDO:ABBREVIATION	OMIM:616433, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014638	Fanconi anemia complementation group T	OMIM:616435	fanconi anemia, complementation group t	oio:hasExactSynonym	Fanconi anemia, complementation group T		OMIM:616435, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014639	familial temporal lobe epilepsy 7	OMIM:616436	epilepsy, familial temporal lobe, 7	oio:hasExactSynonym	epilepsy, familial temporal lobe, 7		OMIM:616436, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014642	candidiasis, familial, 9	OMIM:616445	candidiasis, familial, 9	oio:hasExactSynonym	CANDF9	MONDO:ABBREVIATION	OMIM:616445, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014643	congenital cataract-microcephaly-nevus flammeus simplex-severe intellectual disability syndrome	OMIM:616449	basel-vanagaite-smirin-yosef syndrome	oio:hasExactSynonym	BASEL-Vanagaite-SMIRIN-YOSEF syndrome		OMIM:616449, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014643	congenital cataract-microcephaly-nevus flammeus simplex-severe intellectual disability syndrome	OMIM:616449	basel-vanagaite-smirin-yosef syndrome	oio:hasExactSynonym	BVSYS	MONDO:ABBREVIATION	OMIM:616449, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014644	hereditary spastic paraplegia 74	OMIM:616451	spastic paraplegia 74, autosomal recessive	oio:hasExactSynonym	spastic paraplegia 74, autosomal recessive		OMIM:616451, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014645	BENTA disease	OMIM:616452	b-cell expansion with nfkb and t-cell anergy	oio:hasExactSynonym	B-cell expansion with NFKB and T-cell anergy		OMIM:616452, MONDO:Lexical, GARD:0013339	oio:hasRelatedSynonym
MONDO:0014645	BENTA disease	OMIM:616452	b-cell expansion with nfkb and t-cell anergy	oio:hasExactSynonym	BENTA	MONDO:ABBREVIATION	OMIM:616452, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014646	Zimmermann-Laband syndrome 2	OMIM:616455	zimmermann-laband syndrome 2	oio:hasExactSynonym	ZLS2	MONDO:ABBREVIATION	OMIM:616455, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014647	developmental and epileptic encephalopathy, 50	OMIM:616457	developmental and epileptic encephalopathy 50	oio:hasExactSynonym	congenital disorder of glycosylation, type Iz, formerly		OMIM:616457	oio:hasRelatedSynonym
MONDO:0014648	Al-Raqad syndrome	OMIM:616459	al-raqad syndrome	oio:hasExactSynonym	AL-RAQAD syndrome		OMIM:616459	oio:hasRelatedSynonym
MONDO:0014648	Al-Raqad syndrome	OMIM:616459	al-raqad syndrome	oio:hasExactSynonym	ARS	MONDO:ABBREVIATION	OMIM:616459, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014649	intellectual disability, autosomal recessive 50	OMIM:616460	intellectual developmental disorder, autosomal recessive 50	oio:hasExactSynonym	MRT50	MONDO:DEPRECATED	OMIM:616460, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014649	intellectual disability, autosomal recessive 50	OMIM:616460	intellectual developmental disorder, autosomal recessive 50	oio:hasExactSynonym	mental retardation, autosomal recessive 50	MONDO:DEPRECATED	OMIM:616460, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014650	familial temporal lobe epilepsy 8	OMIM:616461	epilepsy, familial temporal lobe, 8	oio:hasExactSynonym	epilepsy, familial temporal lobe, 8		OMIM:616461, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014651	acrofacial dysostosis Cincinnati type	OMIM:616462	acrofacial dysostosis, cincinnati type	oio:hasExactSynonym	acrofacial dysostosis, Cincinnati type		OMIM:616462, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014651	acrofacial dysostosis Cincinnati type	OMIM:616462	acrofacial dysostosis, cincinnati type	oio:hasExactSynonym	AFDCIN	MONDO:ABBREVIATION	OMIM:616462, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014652	exudative vitreoretinopathy 6	OMIM:616468	exudative vitreoretinopathy 6	oio:hasExactSynonym	EVR6	MONDO:ABBREVIATION	OMIM:616468, MONDO:Lexical	oio:hasRelatedSynonym
