subject_id	subject_label
NCIT:C176827	Severe Congenital Neutropenia Type 1, Autosomal Dominant
NCIT:C176610	Severe Congenital Neutropenia Type 2, Autosomal Dominant
NCIT:C166153	Severe Congenital Neutropenia Type 3, Autosomal Recessive
NCIT:C176611	Severe Congenital Neutropenia Type 4, Autosomal Recessive
NCIT:C176612	Severe Congenital Neutropenia Type 5, Autosomal Recessive
NCIT:C176602	Severe Congenital Neutropenia Type 6, Autosomal Recessive
NCIT:C176614	Severe Congenital Neutropenia Type 7, Autosomal Recessive
NCIT:C168541	Severe Gastrointestinal Tract Acute Graft Versus Host Disease
NCIT:C128372	Severe Malaria
NCIT:C150489	Severe Mosquito Bite Allergy
NCIT:C122792	Severe Neonatal Episodic Laryngospasm
NCIT:C111915	Severe Sepsis
NCIT:C127168	Sex Chromosome Differences of Sex Development
NCIT:C94338	Sexual Aversion Disorder
NCIT:C157977	Sexually Transmitted Chlamydial Disease
NCIT:C165546	Shared Neoantigen-Positive Malignant Solid Neoplasm
NCIT:C94391	Shared Psychotic Disorder
NCIT:C172320	Shellfish Allergy
NCIT:C95075	Shift Work Type Circadian Rhythm Sleep Disorder
NCIT:C157978	Shigellosis
NCIT:C92206	Short Limb Dwarfism-Saddle Nose-Spinal Alterations-Metaphyseal Striation Syndrome
NCIT:C101041	Short Segment Hirschsprung Disease
NCIT:C120113	Short Stature Homeobox Deficiency
NCIT:C176389	Short Supernumerary Rib
NCIT:C26882	Sialadenitis
NCIT:C127828	Sialocele
NCIT:C173682	Sialolipoma
NCIT:C70647	Sicca Syndrome
NCIT:C98835	Sickle Beta 0 Thalassemia
NCIT:C98837	Sickle Beta Plus Thalassemia
NCIT:C155312	Sickle Cell Chronic Lung Disease
NCIT:C123203	Sickle Cell Nephropathy
NCIT:C39800	Sickle Cell Trait
NCIT:C34676	Sickle Cell-Hemoglobin C Disease
NCIT:C155310	Sickle Cell-Hemoglobin D Disease
NCIT:C155307	Sickle Cell-Hemoglobin E Disease
NCIT:C131682	Sickle Cell-SS Disease
NCIT:C61237	Sickle Cell-Thalassemia
NCIT:C177680	Sigmoid Colon Carcinoma
NCIT:C188043	Sigmoid Colon Neuroendocrine Tumor G1
NCIT:C167369	Signet Ring Cell/Histiocytoid Carcinoma
NCIT:C54663	Signet Ring Melanoma
NCIT:C99709	Significant Arterial Dissection
NCIT:C172675	Silent Stroke
NCIT:C123173	Simple Cyst of Kidney
NCIT:C6991	Simple Endometrial Hyperplasia with Atypia
NCIT:C6992	Simple Endometrial Hyperplasia without Atypia
NCIT:C174547	Simple Hamartoma of the Retinal Pigment Epithelium
NCIT:C4070	Simple Lentigo
NCIT:C35269	Simple Type Schizophrenia
NCIT:C132096	Simple Virilizing 21-Hydroxylase Deficiency
NCIT:C118787	Simpson Golabi Behmel Syndrome Type 1
NCIT:C131003	Single Central Incisor Syndrome
NCIT:C87120	Single Palmar Crease
NCIT:C99060	Single Ventricle Defect
NCIT:C160976	Sinonasal Adenocarcinoma
NCIT:C116316	Sinonasal Adenocarcinoma, Intestinal-Type
NCIT:C160986	Sinonasal Adenocarcinoma, Intestinal-Type with Colonic Pattern
NCIT:C161000	Sinonasal Adenocarcinoma, Intestinal-Type with Mixed Pattern
NCIT:C160995	Sinonasal Adenocarcinoma, Intestinal-Type with Mucinous Pattern
NCIT:C160984	Sinonasal Adenocarcinoma, Intestinal-Type with Papillary Pattern
NCIT:C160987	Sinonasal Adenocarcinoma, Intestinal-Type with Solid Pattern
NCIT:C160977	Sinonasal Adenocarcinoma, Non-Intestinal-Type
NCIT:C161008	Sinonasal Adenocarcinoma, Non-Salivary-Type
NCIT:C161007	Sinonasal Adenocarcinoma, Salivary-Type
NCIT:C173166	Sinonasal Ameloblastoma
NCIT:C173125	Sinonasal Angiosarcoma
NCIT:C90528	Sinonasal Cancer by AJCC v6 Stage
NCIT:C91255	Sinonasal Cancer by AJCC v7 Stage
NCIT:C133074	Sinonasal Cancer by AJCC v8 Stage
NCIT:C173167	Sinonasal Chondromesenchymal Hamartoma
NCIT:C173133	Sinonasal Desmoid Fibromatosis
NCIT:C27647	Sinonasal Disorder
NCIT:C173138	Sinonasal Epithelioid Hemangioendothelioma
NCIT:C173175	Sinonasal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor
NCIT:C164251	Sinonasal Exophytic Papilloma
NCIT:C173172	Sinonasal Extranodal NK/T-Cell Lymphoma
NCIT:C173120	Sinonasal Fibrosarcoma
NCIT:C173136	Sinonasal Glomangiopericytoma
NCIT:C173142	Sinonasal Hemangioma
NCIT:C173078	Sinonasal Human Papillomavirus-Related Carcinoma with Adenoid Cystic-Like Features
NCIT:C6871	Sinonasal Inverted Papilloma
NCIT:C173077	Sinonasal Keratinizing Squamous Cell Carcinoma
NCIT:C173091	Sinonasal Large Cell Neuroendocrine Carcinoma
NCIT:C173140	Sinonasal Leiomyoma
NCIT:C173123	Sinonasal Leiomyosarcoma
NCIT:C173080	Sinonasal Lymphoepithelial Carcinoma
NCIT:C173170	Sinonasal Lymphoma
NCIT:C173127	Sinonasal Malignant Peripheral Nerve Sheath Tumor
NCIT:C166399	Sinonasal Mucosal Melanoma
NCIT:C173088	Sinonasal NUT Carcinoma
NCIT:C173089	Sinonasal Neuroendocrine Carcinoma
NCIT:C173144	Sinonasal Neurofibroma
NCIT:C173171	Sinonasal Non-Hodgkin Lymphoma
NCIT:C173174	Sinonasal Olfactory Neuroblastoma
NCIT:C54345	Sinonasal Oncocytic Papilloma
NCIT:C4117	Sinonasal Papilloma
NCIT:C173169	Sinonasal Plasmacytoma
NCIT:C173114	Sinonasal Pleomorphic Adenoma
NCIT:C154324	Sinonasal Poorly Differentiated Carcinoma
NCIT:C173112	Sinonasal Respiratory Epithelial Adenomatoid Hamartoma
NCIT:C173124	Sinonasal Rhabdomyosarcoma
NCIT:C173118	Sinonasal Sarcoma
NCIT:C173143	Sinonasal Schwannoma
NCIT:C173113	Sinonasal Seromucinous Hamartoma
NCIT:C116318	Sinonasal Small Cell Neuroendocrine Carcinoma
NCIT:C173117	Sinonasal Soft Tissue Neoplasm
NCIT:C173137	Sinonasal Solitary Fibrous Tumor
NCIT:C173079	Sinonasal Spindle Cell Squamous Cell Carcinoma
NCIT:C173128	Sinonasal Synovial Sarcoma
NCIT:C173094	Sinonasal Teratocarcinosarcoma
NCIT:C173121	Sinonasal Undifferentiated Pleomorphic Sarcoma
NCIT:C26923	Sinus Bradycardia
NCIT:C26889	Sinus Tachycardia
NCIT:C172206	Sinusoidal Hemangioma
NCIT:C99061	Situs Inversus Thoracis
NCIT:C99093	Skin Abscess
NCIT:C170478	Skin Angiolipoma
NCIT:C7580	Skin Appendage Adenoma
NCIT:C170472	Skin Atypical Lipomatous Tumor/Well Differentiated Liposarcoma
NCIT:C38109	Skin Basal Cell Carcinoma with Adnexal Differentiation
NCIT:C4346	Skin Basal Cell Carcinoma with Sebaceous Differentiation
NCIT:C4750	Skin Cavernous Hemangioma
NCIT:C35188	Skin Disorder Arising from Mental Factor
NCIT:C172634	Skin Ewing Sarcoma
NCIT:C4634	Skin Fibroblastic Neoplasm
NCIT:C7749	Skin Fibrohistiocytic Neoplasm
NCIT:C49078	Skin Fibrous Histiocytoma, Cellular Variant
NCIT:C49079	Skin Fibrous Histiocytoma, Epithelioid Variant
NCIT:C49076	Skin Fibrous Histiocytoma, Fibroblastic Variant
NCIT:C49077	Skin Fibrous Histiocytoma, Histiocytic Variant
NCIT:C4494	Skin Hemangioendothelioma
NCIT:C7344	Skin Intermediate Fibrohistiocytic Neoplasm
NCIT:C3550	Skin Kaposi Sarcoma
NCIT:C54665	Skin Keratotic Basal Cell Carcinoma
NCIT:C5566	Skin Lipomatous Neoplasm
NCIT:C4370	Skin Lymphangioleiomyomatosis
NCIT:C165467	Skin Lymphoepithelioma-Like Carcinoma
NCIT:C167370	Skin Myoepithelioma
NCIT:C172632	Skin Myxofibrosarcoma
NCIT:C6578	Skin Myxoma
NCIT:C62282	Skin Nodular Basal Cell Carcinoma
NCIT:C5616	Skin Nodular Solid Basal Cell Carcinoma
NCIT:C34557	Skin Pigmentation Disorder
NCIT:C170476	Skin Pleomorphic Lipoma
NCIT:C170473	Skin Pleomorphic Liposarcoma
NCIT:C27719	Skin Radiation-Related Angiosarcoma
NCIT:C50737	Skin Scar
NCIT:C4480	Skin Smooth Muscle Neoplasm
NCIT:C169100	Skin Soft Tissue Neoplasm
NCIT:C170475	Skin Spindle Cell Lipoma
NCIT:C170474	Skin Spindle Cell/Pleomorphic Lipoma
NCIT:C165466	Skin Squamous Cell Carcinoma with Osteoclast-Like Giant Cells
NCIT:C165468	Skin Squamous Cell Carcinoma with Sarcomatoid Differentiation
NCIT:C5354	Skin Vascular Neoplasm
NCIT:C165465	Skin Verrucous Carcinoma
NCIT:C129569	Skull Osteoma
NCIT:C35604	Sleep Disorder due to General Medical Condition
NCIT:C118188	Sleep Related Eating Disorder
NCIT:C95077	Sleep Terror Disorder
NCIT:C95078	Sleepwalking
NCIT:C118867	Slipped Extraocular Muscle
NCIT:C129449	Small Cell Adenocarcinoma
NCIT:C27092	Small Cell Carcinoma, Fusiform Cell Type
NCIT:C125890	Small Cell Glioblastoma
NCIT:C4099	Small Cell Intermediate Cell Carcinoma
NCIT:C7096	Small Cell Undifferentiated Hepatoblastoma
NCIT:C66754	Small Congenital Melanocytic Nevus
NCIT:C96805	Small Duct Intrahepatic Cholangiocarcinoma
NCIT:C125389	Small Fiber Neuropathy
NCIT:C172714	Small Hepatocellular Carcinoma
NCIT:C133893	Small Intestinal Adenocarcinoma by AJCC v8 Stage
NCIT:C43535	Small Intestinal Adenosquamous Carcinoma
NCIT:C96060	Small Intestinal Angiosarcoma
NCIT:C27410	Small Intestinal Atypical Burkitt/Burkitt-Like Lymphoma
NCIT:C96053	Small Intestinal B-Cell Non-Hodgkin Lymphoma
NCIT:C133716	Small Intestinal Cancer by AJCC v7 Stage
NCIT:C96073	Small Intestinal Composite Gangliocytoma/Neuroma and Neuroendocrine Tumor
NCIT:C27451	Small Intestinal Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor
NCIT:C96056	Small Intestinal Follicular Lymphoma
NCIT:C27450	Small Intestinal Gastrin-Producing Neuroendocrine Tumor
NCIT:C5811	Small Intestinal Gastrointestinal Stromal Tumor
NCIT:C36206	Small Intestinal Hamartoma
NCIT:C96057	Small Intestinal High Grade B-Cell Lymphoma, Not Otherwise Specified
NCIT:C27464	Small Intestinal High Grade Intraepithelial Neoplasia
NCIT:C5337	Small Intestinal Hodgkin Lymphoma
NCIT:C78618	Small Intestinal Infection
NCIT:C96059	Small Intestinal Kaposi Sarcoma
NCIT:C96065	Small Intestinal Large Cell Neuroendocrine Carcinoma
NCIT:C5339	Small Intestinal Lipoma
NCIT:C27463	Small Intestinal Low Grade Intraepithelial Neoplasia
NCIT:C27441	Small Intestinal Mantle Cell Lymphoma
NCIT:C43537	Small Intestinal Medullary Carcinoma
NCIT:C96066	Small Intestinal Mixed Adenoneuroendocrine Carcinoma
NCIT:C150504	Small Intestinal Monomorphic Epitheliotropic T-Cell Lymphoma
NCIT:C43536	Small Intestinal Mucinous Adenocarcinoma
NCIT:C78613	Small Intestinal Mucositis
NCIT:C132260	Small Intestinal Myeloid Sarcoma
NCIT:C96064	Small Intestinal Neuroendocrine Carcinoma
NCIT:C96067	Small Intestinal Neuroendocrine Tumor G2
NCIT:C172664	Small Intestinal Neuroendocrine Tumor G3
NCIT:C7231	Small Intestinal Non-Hodgkin Lymphoma
NCIT:C43543	Small Intestinal Signet Ring Cell Carcinoma
NCIT:C27449	Small Intestinal Small Cell Neuroendocrine Carcinoma
NCIT:C27453	Small Intestinal Somatostatin-Producing Neuroendocrine Tumor
NCIT:C96054	Small Intestinal T-Cell Non-Hodgkin Lymphoma
NCIT:C78619	Small Intestinal Ulcer
NCIT:C43538	Small Intestinal Undifferentiated Carcinoma
NCIT:C43551	Small Intestinal Villous Adenoma
NCIT:C136769	Small Intestinal, Esophageal, Colorectal, Mesenteric, and Peritoneal Gastrointestinal Stromal Tumor by AJCC v8 Stage
NCIT:C7540	Small Lymphocytic Lymphoma
NCIT:C82991	Small Lymphocytic Lymphoma Variant
NCIT:C141259	Small Lymphocytic Lymphoma by Ann Arbor Stage
NCIT:C37203	Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation
NCIT:C36273	Small Lymphocytic Lymphoma with Plasmacytoid Differentiation
NCIT:C37206	Small Lymphocytic Lymphoma with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene
NCIT:C3921	Small Plaque Parapsoriasis
NCIT:C172716	Small Progressed Hepatocellular Carcinoma
NCIT:C4697	Smoker's Keratosis
NCIT:C7178	Smoldering Adult T-Cell Leukemia/Lymphoma
NCIT:C115460	Smoldering Systemic Mastocytosis
NCIT:C188041	Smoldering Systemic Mastocytosis with an Associated Hematological Neoplasm
NCIT:C155910	Smoldering Waldenstrom Macroglobulinemia
NCIT:C35029	Socialized Conduct Disorder
NCIT:C6210	Soft Palate Benign Granular Cell Tumor
NCIT:C6211	Soft Palate Pleomorphic Adenoma
NCIT:C4941	Soft Palate Squamous Cell Carcinoma
NCIT:C121671	Soft Tissue Angiosarcoma
NCIT:C27042	Soft Tissue Disorder
NCIT:C6605	Soft Tissue Fibrosarcoma
NCIT:C79745	Soft Tissue Infection
NCIT:C6912	Soft Tissue Perineurioma
NCIT:C136707	Soft Tissue Sarcoma by AJCC v7 Stage
NCIT:C136693	Soft Tissue Sarcoma by AJCC v8 Stage
NCIT:C165190	Soft Tissue Sarcoma of the Trunk and Extremities
NCIT:C136694	Soft Tissue Sarcoma of the Trunk and Extremities by AJCC v8 Stage
NCIT:C7148	Soft Tissue Tumor of Uncertain Differentiation
NCIT:C26881	Solar Lentigo
NCIT:C27920	Solar Radiation-Related Cutaneous Melanoma
NCIT:C27776	Solar Radiation-Related Malignant Neoplasm
NCIT:C27921	Solar Radiation-Related Skin Squamous Cell Carcinoma
NCIT:C27493	Solid Alveolar Rhabdomyosarcoma
NCIT:C49110	Solid Angioleiomyoma
NCIT:C4137	Solid Carcinoma
NCIT:C51133	Solid Glomus Tumor
NCIT:C5651	Solid Lung Adenocarcinoma
NCIT:C9292	Solid Neoplasm
NCIT:C165261	Solid Pseudopapillary Neoplasm of the Ovary
NCIT:C39755	Solid/Multicystic Ameloblastoma
NCIT:C46095	Solid/Trabecular Variant Thyroid Gland Papillary Carcinoma
NCIT:C5394	Solitary Adult Fibroma
NCIT:C121681	Solitary Circumscribed Neuroma
NCIT:C168992	Solitary Cutaneous Reticulohistiocytosis
NCIT:C53455	Solitary Osteochondroma
NCIT:C6932	Solitary Plasmacytoma
NCIT:C94387	Somatic Type Delusional Disorder
NCIT:C177364	Somatic-Type Malignancy
NCIT:C127194	Somatotroph-Lactotroph Pituitary Neuroendocrine Tumor
NCIT:C26754	Somnolence
NCIT:C27743	Somnolence Syndrome
NCIT:C128427	Southern Tick-Associated Rash Illness
NCIT:C154340	Sparsely Granulated Corticotroph Pituitary Neuroendocrine Tumor
NCIT:C45932	Sparsely Granulated Lactotroph Pituitary Neuroendocrine Tumor
NCIT:C45926	Sparsely Granulated Somatotroph Pituitary Neuroendocrine Tumor
NCIT:C170435	Spastic Paraplegia 30
NCIT:C179863	Spastic Paraplegia 50
NCIT:C177250	Spastic Paraplegia 5A
NCIT:C181657	Spastic Paraplegia 7
NCIT:C157150	Spastic Paraplegia 76
NCIT:C4695	Speckled Oral Leukoplakia
NCIT:C85074	Spherocytosis
NCIT:C123239	Sphincteric Ureterocele
NCIT:C3380	Spinal Cord Compression
NCIT:C186494	Spinal Cord Ependymoma, MYCN Amplified
NCIT:C6815	Spinal Cord Hamartoma
NCIT:C101272	Spinal Cord Infarct During Birth
NCIT:C99063	Spinal Cord Infarction
NCIT:C99064	Spinal Deformity
NCIT:C27040	Spinal Degenerative Arthritis
NCIT:C27750	Spinal Degenerative Disorder
NCIT:C155948	Spinal Hemangioblastoma
NCIT:C156310	Spinal Muscular Atrophy Type 2
NCIT:C85076	Spinal Muscular Atrophy of Childhood
NCIT:C168693	Spinal Neoplasm
NCIT:C177444	Spinal Stenosis
NCIT:C35626	Spinal Vascular Disorder
NCIT:C94537	Spindle Cell Oncocytoma
NCIT:C27546	Spindle Cell Type Atypical Fibroxanthoma
NCIT:C27792	Spindle Cell Type Gastrointestinal Stromal Tumor
NCIT:C156045	Spindle Cell Variant Thyroid Gland Papillary Carcinoma
NCIT:C7180	Spindle Cell/Pleomorphic Lipoma
NCIT:C121654	Spindle Cell/Sclerosing Rhabdomyosarcoma
NCIT:C43333	Spindle-Cell Predominant Trichodiscoma
NCIT:C179861	Spinocerebellar Ataxia Type 17
NCIT:C163756	Spinocerebellar Ataxia Type 19/22
NCIT:C176901	Spinocerebellar Ataxia Type 31
NCIT:C165500	Spinocerebellar Ataxia, Autosomal Recessive, with Axonal Neuropathy 2
NCIT:C167344	Spiradenocylindrocarcinoma
NCIT:C167342	Spiradenocylindroma
NCIT:C165497	Spitz Melanoma
NCIT:C150134	Splanchnic Vein Thrombosis
NCIT:C7310	Splenic B Lymphoblastic Lymphoma
NCIT:C80308	Splenic B-Cell Lymphoma/Leukemia, Unclassifiable
NCIT:C7309	Splenic Burkitt Lymphoma
NCIT:C7307	Splenic Follicular Lymphoma
NCIT:C78627	Splenic Infection
NCIT:C7312	Splenic Lymphoblastic Lymphoma
NCIT:C48873	Splenic Lymphoma
NCIT:C7305	Splenic Lymphoplasmacytic Lymphoma
NCIT:C7299	Splenic Manifestation of B-Cell Prolymphocytic Leukemia
NCIT:C7300	Splenic Manifestation of Chronic Lymphocytic Leukemia
NCIT:C7303	Splenic Manifestation of Chronic Myelogenous Leukemia, BCR-ABL1 Positive
NCIT:C7302	Splenic Manifestation of T-Cell Large Granular Lymphocyte Leukemia
NCIT:C7298	Splenic Manifestation of T-Cell Prolymphocytic Leukemia
NCIT:C7294	Splenic Non-Hodgkin Lymphoma
NCIT:C185041	Splenic Plasmacytoma
NCIT:C7304	Splenic Small Lymphocytic Lymphoma
NCIT:C7311	Splenic T Lymphoblastic Lymphoma
NCIT:C123899	Splenic Thrombosis
NCIT:C66811	Spongioneuroblastoma
NCIT:C165532	Spontaneous Coronary Artery Dissection
NCIT:C66816	Spontaneously Regressed Retinoblastoma
NCIT:C27914	Sporadic Burkitt Lymphoma
NCIT:C43351	Sporadic Cylindroma
NCIT:C43527	Sporadic Gastric Adenocarcinoma
NCIT:C43529	Sporadic Gastric Diffuse Adenocarcinoma
NCIT:C164314	Sporadic Malignant Peripheral Nerve Sheath Tumor
NCIT:C27890	Sporadic Papillary Renal Cell Carcinoma
NCIT:C42596	Sporadic Retinoblastoma
NCIT:C46098	Sporadic Thyroid Gland Medullary Carcinoma
NCIT:C46103	Sporadic Thyroid Gland Micromedullary Carcinoma
NCIT:C43347	Squamoid Eccrine Ductal Carcinoma
NCIT:C28292	Squamous Cell Carcinoma In Situ of the Nipple
NCIT:C65176	Squamous Cell Carcinoma In Situ with Questionable Stromal Invasion
NCIT:C8099	Squamous Cell Carcinoma of Unknown Primary
NCIT:C6979	Squamous Cell Carcinoma of the Penis, Usual Type
NCIT:C65179	Squamous Cell Carcinoma with Horn Formation
NCIT:C65180	Squamous Cell Carcinoma, Clear Cell Type
NCIT:C35855	Squamous Hyperplasia
NCIT:C7112	Squamous Odontogenic Tumor
NCIT:C141217	St. Jude Childhood Non-Hodgkin Lymphoma by AJCC v8 Stage
NCIT:C141218	St. Jude Stage I Childhood Non-Hodgkin Lymphoma AJCC v8
NCIT:C141219	St. Jude Stage II Childhood Non-Hodgkin Lymphoma AJCC v8
NCIT:C141220	St. Jude Stage III Childhood Non-Hodgkin Lymphoma AJCC v8
NCIT:C141221	St. Jude Stage IV Childhood Non-Hodgkin Lymphoma AJCC v8
NCIT:C27282	Stage 0 AIDS-Related Anal Canal Cancer AJCC v6 and v7
NCIT:C4444	Stage 0 Ampulla of Vater Cancer AJCC v7
NCIT:C134865	Stage 0 Ampulla of Vater Cancer AJCC v8
NCIT:C133795	Stage 0 Anal Cancer AJCC v8
NCIT:C134118	Stage 0 Appendix Carcinoma AJCC v8
NCIT:C8894	Stage 0 Bladder Adenocarcinoma AJCC v6 and v7
NCIT:C7895	Stage 0 Bladder Cancer AJCC v6 and v7
NCIT:C8903	Stage 0 Bladder Squamous Cell Carcinoma AJCC v6 and v7
NCIT:C89550	Stage 0 Cervical Cancer AJCC v7
NCIT:C7847	Stage 0 Chronic Lymphocytic Leukemia
NCIT:C134271	Stage 0 Colon Cancer AJCC v8
NCIT:C8932	Stage 0 Colorectal Cancer AJCC v6 and v7
NCIT:C134182	Stage 0 Colorectal Cancer AJCC v8
NCIT:C8423	Stage 0 Cutaneous Melanoma AJCC v6 and v7
NCIT:C133255	Stage 0 Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8
NCIT:C88027	Stage 0 Digestive System Neuroendocrine Tumor AJCC v7
NCIT:C88089	Stage 0 Distal Bile Duct Cancer AJCC v7
NCIT:C134812	Stage 0 Distal Bile Duct Cancer AJCC v8
NCIT:C8629	Stage 0 Esophageal Adenocarcinoma AJCC v7
NCIT:C3637	Stage 0 Esophageal Cancer AJCC v6
NCIT:C5023	Stage 0 Esophageal Squamous Cell Carcinoma AJCC v7
NCIT:C88120	Stage 0 Eyelid Carcinoma AJCC v7
NCIT:C140515	Stage 0 Eyelid Carcinoma AJCC v8
NCIT:C40105	Stage 0 Fallopian Tube Cancer AJCC v7
NCIT:C4439	Stage 0 Gallbladder Cancer AJCC v6 and v7
NCIT:C134663	Stage 0 Gallbladder Cancer AJCC v8
NCIT:C88058	Stage 0 Hilar Cholangiocarcinoma AJCC v7
NCIT:C134744	Stage 0 Hilar Cholangiocarcinoma AJCC v8
NCIT:C6048	Stage 0 Hypopharyngeal Squamous Cell Carcinoma AJCC v6, v7, and v8
NCIT:C134609	Stage 0 Intrahepatic Bile Duct Cancer AJCC v8
NCIT:C88049	Stage 0 Intrahepatic Cholangiocarcinoma AJCC v7
NCIT:C134756	Stage 0 Intrahepatic Cholangiocarcinoma AJCC v8
NCIT:C6121	Stage 0 Laryngeal Squamous Cell Carcinoma AJCC v6, v7, and v8
NCIT:C6128	Stage 0 Laryngeal Verrucous Carcinoma AJCC v6, v7, and v8
NCIT:C5893	Stage 0 Lip Basal Cell Carcinoma AJCC v6 and v7
NCIT:C7939	Stage 0 Lip and Oral Cavity Cancer AJCC v6 and v7
NCIT:C134119	Stage 0 Low Grade Appendix Mucinous Neoplasm (LAMN) AJCC v8
NCIT:C8758	Stage 0 Lung Adenocarcinoma AJCC v6 and v7
NCIT:C8748	Stage 0 Lung Adenosquamous Carcinoma AJCC v6 and v7
NCIT:C136469	Stage 0 Lung Cancer AJCC v8
NCIT:C35758	Stage 0 Lung Large Cell Carcinoma AJCC v6 and v7
NCIT:C9104	Stage 0 Lung Non-Small Cell Cancer AJCC v6 and v7
NCIT:C8763	Stage 0 Lung Squamous Cell Carcinoma AJCC v6 and v7
NCIT:C132783	Stage 0 Major Salivary Gland Cancer AJCC v8
NCIT:C85887	Stage 0 Merkel Cell Carcinoma AJCC v7
NCIT:C6036	Stage 0 Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v6, v7, and v8
NCIT:C6035	Stage 0 Nasopharyngeal Undifferentiated Carcinoma AJCC v6, v7, and v8
NCIT:C6052	Stage 0 Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7
NCIT:C5892	Stage 0 Oral Cavity Verrucous Carcinoma
NCIT:C132995	Stage 0 Oropharyngeal (p16-Negative) Carcinoma AJCC v8
NCIT:C6039	Stage 0 Oropharyngeal Squamous Cell Carcinoma AJCC v6 and v7
NCIT:C5729	Stage 0 Pancreatic Cancer AJCC v6 and v7
NCIT:C134914	Stage 0 Pancreatic Cancer AJCC v8
NCIT:C94768	Stage 0 Paranasal Sinus Cancer AJCC v6, v7, and v8
NCIT:C3643	Stage 0 Penile Cancer AJCC v6
NCIT:C89194	Stage 0 Penile Cancer AJCC v7
NCIT:C140076	Stage 0 Penile Cancer AJCC v8
NCIT:C134291	Stage 0 Rectal Cancer AJCC v8
NCIT:C5017	Stage 0 Rectosigmoid Cancer AJCC v6 and v7
NCIT:C6193	Stage 0 Renal Pelvis Cancer AJCC v7
NCIT:C39850	Stage 0 Renal Pelvis and Ureter Cancer AJCC v7
NCIT:C87498	Stage 0 Sinonasal Cancer AJCC v6, v7, and v8
NCIT:C133894	Stage 0 Small Intestinal Adenocarcinoma AJCC v8
NCIT:C4892	Stage 0 Small Intestinal Cancer AJCC v7
NCIT:C4523	Stage 0 Testicular Cancer AJCC v6 and v7
NCIT:C140226	Stage 0 Testicular Cancer AJCC v8
NCIT:C4116	Stage 0 Transitional Cell Carcinoma
NCIT:C6149	Stage 0 Ureter Cancer AJCC v7
NCIT:C6195	Stage 0 Urethral Cancer AJCC v7
NCIT:C9071	Stage 0 Uterine Corpus Cancer AJCC v6
NCIT:C89632	Stage 0 Uterine Corpus Cancer AJCC v7
NCIT:C7855	Stage 0 Vaginal Cancer AJCC v6
NCIT:C89476	Stage 0 Vaginal Cancer AJCC v7
NCIT:C4522	Stage 0 Vulvar Cancer AJCC v6
NCIT:C89445	Stage 0 Vulvar Cancer AJCC v7
NCIT:C140417	Stage 0a Bladder Cancer AJCC v8
NCIT:C9267	Stage 0a Bladder Urothelial Carcinoma AJCC v6 and v7
NCIT:C140078	Stage 0a Penile Cancer AJCC v8
NCIT:C6202	Stage 0a Renal Pelvis Cancer AJCC v7
NCIT:C140359	Stage 0a Renal Pelvis Cancer AJCC v8
NCIT:C7517	Stage 0a Renal Pelvis and Ureter Cancer AJCC v7
NCIT:C140358	Stage 0a Renal Pelvis and Ureter Cancer AJCC v8
NCIT:C6203	Stage 0a Ureter Cancer AJCC v7
NCIT:C140360	Stage 0a Ureter Cancer AJCC v8
NCIT:C6196	Stage 0a Urethral Cancer AJCC v7
NCIT:C140458	Stage 0a Urethral Cancer AJCC v8
NCIT:C140418	Stage 0is Bladder Cancer AJCC v8
NCIT:C140077	Stage 0is Penile Cancer AJCC v8
NCIT:C140362	Stage 0is Renal Pelvis Cancer AJCC v8
NCIT:C7518	Stage 0is Renal Pelvis and Ureter Cancer AJCC v7
NCIT:C140361	Stage 0is Renal Pelvis and Ureter Cancer AJCC v8
NCIT:C140363	Stage 0is Ureter Cancer AJCC v8
NCIT:C140459	Stage 0is Urethral Cancer AJCC v8
NCIT:C6638	Stage 1 Neuroblastoma
NCIT:C6639	Stage 2 Neuroblastoma
NCIT:C102845	Stage 2A Neuroblastoma
NCIT:C102846	Stage 2B Neuroblastoma
NCIT:C6640	Stage 3 Neuroblastoma
NCIT:C6641	Stage 4 Neuroblastoma
NCIT:C9504	Stage 4S Neuroblastoma
NCIT:C141209	Stage A Chronic Lymphocytic Leukemia
NCIT:C7556	Stage A Prostate Cancer
NCIT:C141210	Stage B Chronic Lymphocytic Leukemia
NCIT:C7554	Stage B Prostate Cancer
NCIT:C141211	Stage C Chronic Lymphocytic Leukemia
NCIT:C7552	Stage C Prostate Cancer
NCIT:C7099	Stage D Prostate Cancer
NCIT:C27283	Stage I AIDS-Related Anal Canal Cancer AJCC v6 and v7
NCIT:C8781	Stage I Acral Lentiginous Melanoma AJCC v7
NCIT:C9214	Stage I Adrenal Cortical Carcinoma AJCC v7
NCIT:C141101	Stage I Adrenal Cortical Carcinoma AJCC v8
NCIT:C141129	Stage I Adrenal Gland Pheochromocytoma and Sympathetic Paraganglioma AJCC v8
NCIT:C8077	Stage I Adult Diffuse Large Cell Lymphoma
NCIT:C8076	Stage I Adult Diffuse Mixed Cell Lymphoma
