mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	mondo_evidence	case
MONDO:0011225	severe combined immunodeficiency due to DCLRE1C deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	severe combined immunodeficiency, Athabascan type	severe combined immunodeficiency, Athabascan type				Orphanet:275	Severe combined immunodeficiency due to DCLRE1C deficiency		Orphanet:275, DOID:0090012	
MONDO:0011225	severe combined immunodeficiency due to DCLRE1C deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	severe combined immunodeficiency, Athabaskan type	severe combined immunodeficiency, Athabaskan type				Orphanet:275	Severe combined immunodeficiency due to DCLRE1C deficiency		Orphanet:275, DOID:0090012	
MONDO:0011335	spondyloepimetaphyseal dysplasia with multiple dislocations	oio:hasExactSynonym	oio:hasRelatedSynonym	spondyloepimetaphyseal dysplasia with JOINT laxity type 2	spondyloepimetaphyseal dysplasia with JOINT laxity type 2				Orphanet:93360	Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type		OMIM:603546, MONDO:Lexical	
MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	oio:hasExactSynonym	oio:hasBroadSynonym	beta-sarcoglycanopathy	beta-sarcoglycanopathy				Orphanet:119	Beta-sarcoglycan-related limb-girdle muscular dystrophy R4		Orphanet:119, DOID:0110279	
MONDO:0011429	juvenile idiopathic arthritis	oio:hasExactSynonym	oio:hasRelatedSynonym	juvenile chronic arthritis	juvenile chronic arthritis				Orphanet:92	Juvenile idiopathic arthritis		Orphanet:92	
MONDO:0011472	epidermolysis bullosa simplex due to plakophilin deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Mcgrath syndrome	Mcgrath syndrome				Orphanet:158668	Ectodermal dysplasia-skin fragility syndrome		OMIM:604536	
MONDO:0011512	Brooke-Spiegler syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	BRSS	BRSS				Orphanet:2353	Schilbach-Rott syndrome	MONDO:ABBREVIATION	OMIM:605041, MONDO:Lexical	
MONDO:0011582	multiple mitochondrial dysfunctions syndrome 1	oio:hasExactSynonym	oio:hasRelatedSynonym	MMDS1	MMDS1				Orphanet:401869	Multiple mitochondrial dysfunctions syndrome type 1	MONDO:ABBREVIATION	OMIM:605711, MONDO:Lexical	
MONDO:0011603	GNE myopathy	oio:hasExactSynonym	oio:hasRelatedSynonym	NM	NM				Orphanet:607	Nemaline myopathy	MONDO:ABBREVIATION	OMIM:605820, MONDO:Lexical	
MONDO:0011610	dimethylglycine dehydrogenase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Dmgdh deficiency	Dmgdh deficiency				Orphanet:243343	Dimethylglycine dehydrogenase deficiency		OMIM:605850	
MONDO:0011624	transaldolase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Taldo deficiency	Taldo deficiency				Orphanet:101028	Transaldolase deficiency		OMIM:606003	
MONDO:0011628	propionic acidemia	oio:hasExactSynonym	oio:hasRelatedSynonym	propionyl-Coa carboxylase deficiency	propionyl-Coa carboxylase deficiency				Orphanet:35	Propionic acidemia		OMIM:606054	
MONDO:0011655	alveolar soft part sarcoma	oio:hasExactSynonym	oio:hasRelatedSynonym	alveolar soft PART sarcoma	alveolar soft PART sarcoma				Orphanet:163699	Alveolar soft tissue sarcoma		OMIM:606243, MONDO:Lexical	
MONDO:0011722	intellectual disability-obesity-prognathism-eye and skin anomalies syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Momes syndrome	Momes syndrome				Orphanet:397973	Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome		OMIM:606772	
MONDO:0011749	oculocutaneous albinism type 1B	oio:hasExactSynonym	oio:hasRelatedSynonym	Oca1-Ts	Oca1-Ts				Orphanet:352737	Temperature-sensitive oculocutaneous albinism type 1		OMIM:606952	
MONDO:0011759	Hurler-Scheie syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	mucopolysaccharidosis type Ih/S	mucopolysaccharidosis type Ih/S				Orphanet:93476	Hurler-Scheie syndrome		OMIM:607015	
MONDO:0011787	autosomal recessive limb-girdle muscular dystrophy type 2I	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2I	limb-girdle muscular dystrophy type 2I				Orphanet:34515	FKRP-related limb-girdle muscular dystrophy R9		GARD:0012533	
MONDO:0011804	autoimmune lymphoproliferative syndrome type 2B	oio:hasExactSynonym	oio:hasRelatedSynonym	Ceds	Ceds				Orphanet:275517	Autoimmune lymphoproliferative syndrome-recurrent viral infections due to CASP8 deficiency		OMIM:607271	
MONDO:0011804	autoimmune lymphoproliferative syndrome type 2B	oio:hasExactSynonym	oio:hasRelatedSynonym	Ceds	Ceds				Orphanet:287	Classical Ehlers-Danlos syndrome		OMIM:607271	
MONDO:0011830	lissencephaly due to LIS1 mutation	oio:hasExactSynonym	oio:hasRelatedSynonym	subcortical laminar heterotopia	subcortical laminar heterotopia				Orphanet:99796	Subcortical band heterotopia		OMIM:607432	
MONDO:0011855	granular corneal dystrophy type II	oio:hasExactSynonym	oio:hasRelatedSynonym	CDA	CDA				Orphanet:85	Congenital dyserythropoietic anemia	MONDO:ABBREVIATION	OMIM:607541, MONDO:Lexical	
MONDO:0011874	neonatal ichthyosis-sclerosing cholangitis syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Nisch syndrome	Nisch syndrome				Orphanet:59303	Neonatal ichthyosis-sclerosing cholangitis syndrome		OMIM:607626	
MONDO:0011883	Curly hair - acral keratoderma - caries syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Chacs	Chacs				Orphanet:307766	Curly hair-acral keratoderma-caries syndrome		OMIM:607656	
MONDO:0011884	hypotrichosis-osteolysis-periodontitis-palmoplantar keratoderma syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Hopp syndrome	Hopp syndrome				Orphanet:307936	Hypotrichosis-osteolysis-periodontitis-palmoplantar keratoderma syndrome		OMIM:607658	
MONDO:0011895	idiopathic hypereosinophilic syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	HES	HES				Orphanet:168956	Hypereosinophilic syndrome	MONDO:ABBREVIATION	OMIM:607685, MONDO:Lexical	
MONDO:0011897	leukoencephalopathy-ataxia-hypodontia-hypomyelination syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	dentoleukoencephalopathy	dentoleukoencephalopathy				Orphanet:77295	Odontoleukodystrophy		DOID:0060794	
MONDO:0011904	seizures, benign familial infantile, 3	oio:hasExactSynonym	oio:hasRelatedSynonym	benign familial infantile convulsions	benign familial infantile convulsions				Orphanet:306	Benign familial infantile epilepsy		GARD:0001518	
MONDO:0011906	congenital bile acid synthesis defect 1	oio:hasExactSynonym	oio:hasRelatedSynonym	3-Beta-hydroxy-Delta-5-C27-steroid oxidoreductase deficiency	3-Beta-hydroxy-Delta-5-C27-steroid oxidoreductase deficiency				Orphanet:79301	Congenital bile acid synthesis defect type 1		OMIM:607765	
MONDO:0011916	Charcot-Marie-Tooth disease axonal type 2K	oio:hasExactSynonym	oio:hasRelatedSynonym	CMT2K	CMT2K				Orphanet:99944	Autosomal dominant Charcot-Marie-Tooth disease type 2K	MONDO:ABBREVIATION	OMIM:607831, MONDO:Lexical	
MONDO:0011925	congenital merosin-deficient muscular dystrophy 1A	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital muscular dystrophy type 1A	congenital muscular dystrophy type 1A				Orphanet:258	Laminin subunit alpha 2-related congenital muscular dystrophy		Orphanet:258	
MONDO:0011959	sweet syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Afnd	Afnd				Orphanet:1827	Acromelic frontonasal dysplasia		OMIM:608068	
MONDO:0011977	8q22.1 microdeletion syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	NABLUS mask-like facial syndrome	NABLUS mask-like facial syndrome				Orphanet:178303	8q22.1 microdeletion syndrome		OMIM:608156, MONDO:Lexical	
MONDO:0011997	Hermansky-Pudlak syndrome 2	oio:hasExactSynonym	oio:hasRelatedSynonym	Hermansky-Pudlak syndrome with neutropenia	Hermansky-Pudlak syndrome with neutropenia				Orphanet:183678	Hermansky-Pudlak syndrome due to AP-3 deficiency		Orphanet:183678	
MONDO:0012013	Weill-Marchesani syndrome 2, dominant	oio:hasExactSynonym	oio:hasBroadSynonym	spherophakia-brachymorphia syndrome	spherophakia-brachymorphia syndrome				Orphanet:3449	Weill-Marchesani syndrome		OMIM:608328	
MONDO:0012034	autosomal dominant limb-girdle muscular dystrophy type 1F	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 1F	limb-girdle muscular dystrophy type 1F				Orphanet:55595	TNP03-related limb-girdle muscular dystrophy D2		GARD:0012530	
MONDO:0012084	aromatic L-amino acid decarboxylase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	Aadc deficiency	Aadc deficiency				Orphanet:35708	Aromatic L-amino acid decarboxylase deficiency		OMIM:608643	
MONDO:0012099	AICA-ribosiduria	oio:hasExactSynonym	oio:hasRelatedSynonym	AICAR transformylase/IMP cyclohydrolase deficiency	AICAR transformylase/IMP cyclohydrolase deficiency				Orphanet:250977	AICA-ribosiduria		OMIM:608688	
MONDO:0012099	AICA-ribosiduria	oio:hasExactSynonym	oio:hasRelatedSynonym	Atic deficiency	Atic deficiency				Orphanet:250977	AICA-ribosiduria		OMIM:608688	
MONDO:0012105	granulomatosis with polyangiitis	oio:hasExactSynonym	oio:hasBroadSynonym	ANCA-associated vasculitis	ANCA-associated vasculitis				Orphanet:156152	Anti-neutrophil cytoplasmic antibody-associated vasculitis		PMID:28148583, PMID:16887845	
MONDO:0012117	ALG9-congenital disorder of glycosylation	oio:hasExactSynonym	oio:hasRelatedSynonym	carbohydrate deficient glycoprotein syndrome type IL	carbohydrate deficient glycoprotein syndrome type IL				Orphanet:79328	ALG9-CDG		GARD:0009839	
MONDO:0012127	autosomal recessive limb-girdle muscular dystrophy type 2J	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2J	limb-girdle muscular dystrophy type 2J				Orphanet:140922	Titin-related limb-girdle muscular dystrophy R10		GARD:0012534	
MONDO:0012130	myofibrillar myopathy 2	oio:hasExactSynonym	oio:hasRelatedSynonym	alpha-B crystallin-related late-onset distal myopathy	alpha-B crystallin-related late-onset distal myopathy				Orphanet:399058	Alpha-B crystallin-related late-onset myopathy		Orphanet:399058	
MONDO:0012137	Carney complex - trismus - pseudocamptodactyly syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	CARNEY complex variant	CARNEY complex variant				Orphanet:319340	Carney complex-trismus-pseudocamptodactyly syndrome		OMIM:608837	
MONDO:0012155	choanal atresia	oio:hasExactSynonym	oio:hasRelatedSynonym	PCA	PCA				Orphanet:54247	Posterior cortical atrophy	MONDO:ABBREVIATION	OMIM:608911, MONDO:Lexical	
MONDO:0012165	BNAR syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	bifid NOSE with or without anorectal and renal anomalies	bifid NOSE with or without anorectal and renal anomalies				Orphanet:217266	BNAR syndrome		OMIM:608980, MONDO:Lexical	
MONDO:0012177	posterior column ataxia-retinitis pigmentosa syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Pcarp	Pcarp				Orphanet:88628	Posterior column ataxia-retinitis pigmentosa syndrome		OMIM:609033	
MONDO:0012192	permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	paca	paca				Orphanet:624268	Non-specific autoimmune cerebellar ataxia without characteristic antibodies		OMIM:609069, MONDO:Lexical	
MONDO:0012193	autosomal dominant limb-girdle muscular dystrophy type 1G	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 1G	limb-girdle muscular dystrophy type 1G				Orphanet:55596	HNRNPDL-related limb-girdle muscular dystrophy D3		GARD:0012531	
MONDO:0012222	alpha-N-acetylgalactosaminidase deficiency type 2	oio:hasExactSynonym	oio:hasRelatedSynonym	KANZAKI disease	KANZAKI disease				Orphanet:79280	Alpha-N-acetylgalactosaminidase deficiency type 2		OMIM:609242	
MONDO:0012248	autosomal recessive limb-girdle muscular dystrophy type 2K	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2K	limb-girdle muscular dystrophy type 2K				Orphanet:86812	POMT1-related limb-girdle muscular dystrophy R11		GARD:0012535	
MONDO:0012275	fetal valproate syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	valproic acid embryopathy	valproic acid embryopathy				Orphanet:1906	Fetal valproate spectrum disorder		GARD:0005447	
MONDO:0012289	myofibrillar myopathy 5	oio:hasExactSynonym	oio:hasRelatedSynonym	MFM5	MFM5				Orphanet:171445	Muscle filaminopathy	MONDO:ABBREVIATION	OMIM:609524, MONDO:Lexical	
MONDO:0012345	acral peeling skin syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	peeling skin syndrome 2	peeling skin syndrome 2				Orphanet:263534	Acral peeling skin syndrome		OMIM:609796, MONDO:Lexical	
MONDO:0012382	hyperinsulinemic hypoglycemia, familial, 4	oio:hasExactSynonym	oio:hasRelatedSynonym	SCHAD deficiency	SCHAD deficiency				Orphanet:71212	Hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency		Orphanet:71212, OMIM:231530, MESH:C535310	
MONDO:0012392	2-methylbutyryl-CoA dehydrogenase deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	short/branched-chain acyl-Coa dehydrogenase deficiency	short/branched-chain acyl-Coa dehydrogenase deficiency				Orphanet:79157	2-methylbutyryl-CoA dehydrogenase deficiency		OMIM:610006	
MONDO:0012407	pyridoxal phosphate-responsive seizures	oio:hasExactSynonym	oio:hasRelatedSynonym	Pnpo deficiency	Pnpo deficiency				Orphanet:79096	Pyridoxal phosphate-responsive seizures		OMIM:610090	
MONDO:0012465	hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	congenital disorder of glycosylation due to PIGM deficiency	congenital disorder of glycosylation due to PIGM deficiency				Orphanet:83639	Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency		GARD:0009965	
MONDO:0012496	Koolen-de Vries syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	KDVS	KDVS				Orphanet:96169	Koolen-De Vries syndrome	MONDO:ABBREVIATION	OMIM:610443, MONDO:Lexical	
MONDO:0012526	hereditary angioedema type 3	oio:hasExactSynonym	oio:hasRelatedSynonym	Hae 3	Hae 3				Orphanet:100054	F12-related hereditary angioedema with normal C1Inh		OMIM:610618	
MONDO:0012608	neuronopathy, distal hereditary motor, autosomal recessive 4	oio:hasExactSynonym	oio:hasRelatedSynonym	DSMA4	DSMA4				Orphanet:206580	Autosomal recessive lower motor neuron disease with childhood onset	MONDO:ABBREVIATION	OMIM:611067, MONDO:Lexical	
MONDO:0012634	craniofacial dysplasia - osteopenia syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	HAMAMY syndrome	HAMAMY syndrome				Orphanet:314555	Facial dysmorphism-ocular anomalies-osteopenia-intellectual disability-dental anomalies syndrome		OMIM:611174, MONDO:Lexical	
MONDO:0012652	autosomal recessive limb-girdle muscular dystrophy type 2L	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2L	limb-girdle muscular dystrophy type 2L				Orphanet:206549	Anoctamin-5-related limb-girdle muscular dystrophy R12		GARD:0012536	
MONDO:0012714	early-onset myopathy with fatal cardiomyopathy	oio:hasExactSynonym	oio:hasRelatedSynonym	EOMFC	EOMFC				Orphanet:289377	Early-onset myopathy with fatal cardiomyopathy	MONDO:ABBREVIATION	OMIM:611705	
MONDO:0012716	spondyloepiphyseal dysplasia, Cantu type	oio:hasExactSynonym	oio:hasRelatedSynonym	Sed-BDS	Sed-BDS				Orphanet:163654	Spondyloepiphyseal dysplasia-brachydactyly-speech disorder syndrome		OMIM:611717	
MONDO:0012807	epidermolysis bullosa simplex 5C, with pyloric atresia	oio:hasExactSynonym	oio:hasRelatedSynonym	EBS with pyloric atresia	EBS with pyloric atresia				Orphanet:158684	Epidermolysis bullosa simplex with pyloric atresia		OMIM:612138	
MONDO:0012824	hypomyelinating leukodystrophy 4	oio:hasExactSynonym	oio:hasRelatedSynonym	mitochondrial Hsp60 chaperonopathy	mitochondrial Hsp60 chaperonopathy				Orphanet:280288	Pelizaeus-Merzbacher-like disease due to HSPD1 mutation		OMIM:612233	
MONDO:0012864	chromosome 2q32-q33 deletion syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	SAS	SAS				Orphanet:576278	SATB2-associated syndrome	MONDO:ABBREVIATION	GARD:0013206	
MONDO:0012873	Ehlers-Danlos syndrome, spondylocheirodysplastic type	oio:hasExactSynonym	oio:hasRelatedSynonym	SCD-EDS	SCD-EDS				Orphanet:157965	SLC39A13-related spondylodysplastic Ehlers-Danlos syndrome		OMIM:612350	
MONDO:0013110	neurodegenerative syndrome due to cerebral folate transport deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	cerebral folate transport deficiency	cerebral folate transport deficiency				Orphanet:217382	Neurodegenerative syndrome due to cerebral folate transport deficiency		GARD:0010594	
MONDO:0013118	Nijmegen breakage syndrome-like disorder	oio:hasExactSynonym	oio:hasRelatedSynonym	Rad50 deficiency	Rad50 deficiency				Orphanet:240760	Nijmegen breakage syndrome-like disorder		OMIM:613078	
MONDO:0013161	autosomal recessive limb-girdle muscular dystrophy type 2O	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2O	limb-girdle muscular dystrophy type 2O				Orphanet:206564	POMGNT1-related limb-girdle muscular dystrophy R15		GARD:0012540	
MONDO:0013162	autosomal recessive limb-girdle muscular dystrophy type 2N	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2N	limb-girdle muscular dystrophy type 2N				Orphanet:206559	POMT2-related limb-girdle muscular dystrophy R14		GARD:0012539	
MONDO:0013226	combined immunodeficiency with faciooculoskeletal anomalies	oio:hasExactSynonym	oio:hasRelatedSynonym	ROIFMAN-Chitayat syndrome	ROIFMAN-Chitayat syndrome				Orphanet:221139	Combined immunodeficiency with facio-oculo-skeletal anomalies		OMIM:613328	
MONDO:0013232	brachydactylous dwarfism, Mseleni type	oio:hasExactSynonym	oio:hasRelatedSynonym	Mseleni JOINT disease	Mseleni JOINT disease				Orphanet:2619	Brachydactylous dwarfism, Mseleni type		OMIM:613342	
MONDO:0013256	chromosome 15q24 deletion syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	WITKOS	WITKOS				Orphanet:500163	Witteveen-Kolk syndrome	MONDO:ABBREVIATION	OMIM:613406	
MONDO:0013316	occult macular dystrophy	oio:hasExactSynonym	oio:hasRelatedSynonym	Omd	Omd				Orphanet:247834	Occult macular dystrophy		OMIM:613587	
MONDO:0013361	congenital prothrombin deficiency	oio:hasExactSynonym	oio:hasBroadSynonym	hypoprothrombinemia	hypoprothrombinemia				Orphanet:325	Congenital factor II deficiency		Orphanet:325, OMIM:613679, DOID:2235	
MONDO:0013361	congenital prothrombin deficiency	oio:hasExactSynonym	oio:hasBroadSynonym	prothrombin deficiency	prothrombin deficiency				Orphanet:325	Congenital factor II deficiency		Orphanet:325, OMIM:genemap2, OMIM:613679	
MONDO:0013362	THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	BEAULIEU-BOYCOTT-Innes syndrome	BEAULIEU-BOYCOTT-Innes syndrome				Orphanet:363444	THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome		OMIM:613680, MONDO:Lexical	
MONDO:0013390	autosomal recessive limb-girdle muscular dystrophy type 2Q	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2Q	limb-girdle muscular dystrophy type 2Q				Orphanet:254361	Plectin-related limb-girdle muscular dystrophy R17		GARD:0012542	
MONDO:0013400	Congenital adrenal insufficiency with 46, XY sex reversal OR 46,XY disorder of sex development-adrenal insufficiency due to CYP11A1 deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	46,XY disorder of sex development-adrenal insufficiency due to CYP11A1 deficiency	46,XY disorder of sex development-adrenal insufficiency due to CYP11A1 deficiency				Orphanet:168558	46,XY difference of sex development-adrenal insufficiency due to CYP11A1 deficiency		Orphanet:168558	
MONDO:0013440	autosomal recessive limb-girdle muscular dystrophy type 2P	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2P	limb-girdle muscular dystrophy type 2P				Orphanet:280333	Alpha-dystroglycan-related limb-girdle muscular dystrophy R16		GARD:0012541	
MONDO:0013458	hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Hupra syndrome	Hupra syndrome				Orphanet:363694	Hyperuricemia-pulmonary hypertension-renal failure-alkalosis syndrome		OMIM:613845	
MONDO:0013576	recurrent infections associated with rare immunoglobulin isotypes deficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	selective IgG subclass deficiency	selective IgG subclass deficiency				Orphanet:183675	Recurrent infections associated with rare immunoglobulin isotypes deficiency		Orphanet:183675	
MONDO:0013626	psoriasis 14, pustular	oio:hasExactSynonym	oio:hasBroadSynonym	palmoplantar pustulosis	palmoplantar pustulosis				Orphanet:163927	Pustulosis palmaris et plantaris		OMIM:614204	
MONDO:0013626	psoriasis 14, pustular	oio:hasExactSynonym	oio:hasRelatedSynonym	GPP	GPP				Orphanet:247353	Generalized pustular psoriasis	MONDO:ABBREVIATION	Orphanet:247353, OMIM:614204	
MONDO:0013675	multiple mitochondrial dysfunctions syndrome 2	oio:hasExactSynonym	oio:hasRelatedSynonym	MMDS2	MMDS2				Orphanet:401874	Multiple mitochondrial dysfunctions syndrome type 2	MONDO:ABBREVIATION	OMIM:614299, MONDO:Lexical	
MONDO:0013688	linear and whorled nevoid hypermelanosis	oio:hasExactSynonym	oio:hasRelatedSynonym	LWNH	LWNH				Orphanet:79150	Linear and whorled nevoid hypermelanosis	MONDO:ABBREVIATION	OMIM:614323, MONDO:Lexical	
MONDO:0013731	MEGF10-related myopathy	oio:hasExactSynonym	oio:hasRelatedSynonym	EMARDD	EMARDD				Orphanet:439212	Early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome	MONDO:ABBREVIATION	Orphanet:439212, OMIM:614399, MONDO:Lexical	
MONDO:0013743	autosomal systemic lupus erythematosus type 16	oio:hasExactSynonym	oio:hasBroadSynonym	autosomal SLE	autosomal SLE				Orphanet:300345	Autosomal systemic lupus erythematosus		Orphanet:300345	
MONDO:0013743	autosomal systemic lupus erythematosus type 16	oio:hasExactSynonym	oio:hasBroadSynonym	familial SLE	familial SLE				Orphanet:300345	Autosomal systemic lupus erythematosus		Orphanet:300345	
MONDO:0013743	autosomal systemic lupus erythematosus type 16	oio:hasExactSynonym	oio:hasBroadSynonym	familial systemic lupus erythematosus	familial systemic lupus erythematosus				Orphanet:300345	Autosomal systemic lupus erythematosus		Orphanet:300345	
MONDO:0013753	Charcot-Marie-Tooth disease axonal type 2P	oio:hasExactSynonym	oio:hasRelatedSynonym	CMT2G	CMT2G				Orphanet:99941	Autosomal dominant Charcot-Marie-Tooth disease type 2G	MONDO:ABBREVIATION	Orphanet:99941, OMIM:608591, MONDO:Lexical	
MONDO:0013781	pseudohypoaldosteronism type 2D	oio:hasExactSynonym	oio:hasRelatedSynonym	familial hyperkalemic hypertension	familial hyperkalemic hypertension				Orphanet:757	Pseudohypoaldosteronism type 2		OMIM:614495	
MONDO:0013803	leukoencephalopathy with calcifications and cysts	oio:hasExactSynonym	oio:hasRelatedSynonym	Labrune syndrome	Labrune syndrome				Orphanet:542310	Leukoencephalopathy with calcifications and cysts		OMIM:614561	
MONDO:0013808	Maffucci syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	multiple enchondromatosis, Maffucci type	multiple enchondromatosis, Maffucci type				Orphanet:163634	Maffucci syndrome		OMIM:614569	
MONDO:0013947	neuronopathy, distal hereditary motor, autosomal recessive 5	oio:hasExactSynonym	oio:hasRelatedSynonym	DSMA5	DSMA5				Orphanet:314485	Young adult-onset distal hereditary motor neuropathy	MONDO:ABBREVIATION	OMIM:614881, MONDO:Lexical	
MONDO:0014006	Schuurs-Hoeijmakers syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	PACS1-related syndrome	PACS1-related syndrome				Orphanet:329224	Schuurs-Hoeijmakers syndrome		GARD:0013043	
MONDO:0014025	lower motor neuron syndrome with late-adult onset	oio:hasExactSynonym	oio:hasRelatedSynonym	spinal muscular atrophy, Jokela type	spinal muscular atrophy, Jokela type				Orphanet:276435	Lower motor neuron syndrome with late-adult onset		OMIM:615048, MONDO:Lexical	
MONDO:0014025	lower motor neuron syndrome with late-adult onset	oio:hasExactSynonym	oio:hasRelatedSynonym	SMAJ	SMAJ				Orphanet:276435	Lower motor neuron syndrome with late-adult onset	MONDO:ABBREVIATION	OMIM:615048, MONDO:Lexical	
MONDO:0014033	dystonia 25	oio:hasExactSynonym	oio:hasRelatedSynonym	DYT25	DYT25				Orphanet:329466	Autosomal dominant focal dystonia, DYT25 type	MONDO:ABBREVIATION	OMIM:615073, MONDO:Lexical	
MONDO:0014069	syndactyly-camptodactyly and clinodactyly of fifth fingers-bifid toes syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	WAHAB syndrome	WAHAB syndrome				Orphanet:357332	Syndactyly-camptodactyly and clinodactyly of fifth fingers-bifid toes syndrome		OMIM:615170	
MONDO:0014131	hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	SHAHEEN syndrome	SHAHEEN syndrome				Orphanet:363523	Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome		OMIM:615328, MONDO:Lexical	
MONDO:0014132	multiple mitochondrial dysfunctions syndrome 3	oio:hasExactSynonym	oio:hasRelatedSynonym	MMDS3	MMDS3				Orphanet:363424	Multiple mitochondrial dysfunctions syndrome type 3	MONDO:ABBREVIATION	OMIM:615330, MONDO:Lexical	
MONDO:0014142	autosomal recessive limb-girdle muscular dystrophy type 2T	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2T	limb-girdle muscular dystrophy type 2T				Orphanet:363623	GMPPB-related limb-girdle muscular dystrophy R19		GARD:0012544	
MONDO:0014144	autosomal recessive limb-girdle muscular dystrophy type R18	oio:hasExactSynonym	oio:hasRelatedSynonym	limb-girdle muscular dystrophy type 2S	limb-girdle muscular dystrophy type 2S				Orphanet:369840	TRAPPC11-related limb-girdle muscular dystrophy R18		GARD:0012543	
MONDO:0014149	fetal akinesia-cerebral and retinal hemorrhage syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	LCCS5	LCCS5				Orphanet:363409	Fetal akinesia-cerebral and retinal hemorrhage syndrome	MONDO:ABBREVIATION	OMIM:615368, MONDO:Lexical	
MONDO:0014218	severe dermatitis-multiple allergies-metabolic wasting syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Sam syndrome	Sam syndrome				Orphanet:369992	Severe dermatitis-multiple allergies-metabolic wasting syndrome		OMIM:615508	
MONDO:0014227	hypopigmentation-punctate palmoplantar keratoderma syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	COLE disease	COLE disease				Orphanet:324561	Hypopigmentation-punctate palmoplantar keratoderma syndrome		OMIM:615522, MONDO:Lexical	
