mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym	synonym_type
MONDO:0024770	autoinflammatory syndrome, familial, X-linked, Behcet-like 2	OMIM:301074	autoinflammatory syndrome, familial, x-linked, behcet-like 2	oio:hasExactSynonym	AIFBL2	MONDO:ABBREVIATION
MONDO:0024771	myopathy, distal, 7, adult-onset, X-linked	OMIM:301075	myopathy, distal, 7, adult-onset, X-linked	oio:hasExactSynonym	myopathy, distal, 7, adult-onset, X-linked	
MONDO:0024771	myopathy, distal, 7, adult-onset, X-linked	OMIM:301075	myopathy, distal, 7, adult-onset, X-linked	oio:hasExactSynonym	MPD7	MONDO:ABBREVIATION
MONDO:0024772	intellectual developmental disorder, X-linked, syndromic, Pilorge type	OMIM:301076	intellectual developmental disorder, x-linked, syndromic, pilorge type	oio:hasExactSynonym	intellectual developmental disorder, X-linked, syndromic, Pilorge type	
MONDO:0024772	intellectual developmental disorder, X-linked, syndromic, Pilorge type	OMIM:301076	intellectual developmental disorder, x-linked, syndromic, pilorge type	oio:hasExactSynonym	MRXSP	MONDO:ABBREVIATION
MONDO:0024773	spermatogenic failure, X-linked, 4	OMIM:301077	spermatogenic failure, x-linked, 4	oio:hasExactSynonym	spermatogenic failure, X-linked, 4	
MONDO:0024773	spermatogenic failure, X-linked, 4	OMIM:301077	spermatogenic failure, x-linked, 4	oio:hasExactSynonym	SPGFX4	MONDO:ABBREVIATION
MONDO:0024777	immunodeficiency 98 with autoinflammation, X-linked	OMIM:301078	immunodeficiency 98 with autoinflammation, X-linked	oio:hasExactSynonym	immunodeficiency 98 with autoinflammation, X-linked	
MONDO:0024777	immunodeficiency 98 with autoinflammation, X-linked	OMIM:301078	immunodeficiency 98 with autoinflammation, X-linked	oio:hasExactSynonym	inflammation, neutropenia, bone marrow failure, and lymphoproliferation caused by TLR8	
MONDO:0024777	immunodeficiency 98 with autoinflammation, X-linked	OMIM:301078	immunodeficiency 98 with autoinflammation, X-linked	oio:hasExactSynonym	IMD98	MONDO:ABBREVIATION
MONDO:0024781	immunodeficiency 102	OMIM:301082	immunodeficiency 102	oio:hasExactSynonym	immunodeficiency 102	
MONDO:0024781	immunodeficiency 102	OMIM:301082	immunodeficiency 102	oio:hasExactSynonym	IMD102	MONDO:ABBREVIATION
MONDO:0025193	oculopharyngodistal myopathy	OMIM:164310	oculopharyngodistal myopathy 1	oio:hasExactSynonym	oculopharyngodistal myopathy	
MONDO:0025351	multiple congenital anomalies-neurodevelopmental syndrome, X-linked	OMIM:301056	multiple congenital anomalies-neurodevelopmental syndrome, X-linked	oio:hasExactSynonym	Linked syndrome	
MONDO:0025351	multiple congenital anomalies-neurodevelopmental syndrome, X-linked	OMIM:301056	multiple congenital anomalies-neurodevelopmental syndrome, X-linked	oio:hasExactSynonym	MCAND	MONDO:ABBREVIATION
MONDO:0025353	developmental and epileptic encephalopathy, 90	OMIM:301058	developmental and epileptic encephalopathy 90	oio:hasExactSynonym	developmental and epileptic encephalopathy 90	
MONDO:0025353	developmental and epileptic encephalopathy, 90	OMIM:301058	developmental and epileptic encephalopathy 90	oio:hasExactSynonym	DEE90	MONDO:ABBREVIATION
MONDO:0025354	spermatogenic failure, X-linked, 3	OMIM:301059	spermatogenic failure, x-linked, 3	oio:hasExactSynonym	spermatogenic failure, X-linked, 3	
MONDO:0025354	spermatogenic failure, X-linked, 3	OMIM:301059	spermatogenic failure, x-linked, 3	oio:hasExactSynonym	SPGFX3	MONDO:ABBREVIATION
MONDO:0025356	azoospermia, obstructive, with nephrolithiasis	OMIM:301060	azoospermia, obstructive, with nephrolithiasis	oio:hasExactSynonym	OAZON	MONDO:ABBREVIATION
MONDO:0025622	Charcot-Marie-Tooth disease, axonal, mitochondrial form, 1	OMIM:500013	charcot-marie-tooth disease, axonal, mitochondrial form, 1	oio:hasExactSynonym	CMTMA1	MONDO:ABBREVIATION
MONDO:0025690	microcephaly, epilepsy, and diabetes syndrome 2	OMIM:619278	microcephaly, epilepsy, and diabetes syndrome 2	oio:hasExactSynonym	MEDS2	MONDO:ABBREVIATION
MONDO:0025691	dystonia 30	OMIM:619291	dystonia 30	oio:hasExactSynonym	DYT30	MONDO:ABBREVIATION
MONDO:0025699	Coffin-Siris syndrome 12	OMIM:619325	coffin-siris syndrome 12	oio:hasExactSynonym	CSS12	MONDO:ABBREVIATION
MONDO:0025701	leukodystrophy, hypomyelinating, 22	OMIM:619328	leukodystrophy, hypomyelinating, 22	oio:hasExactSynonym	HLD22	MONDO:ABBREVIATION
MONDO:0025708	megacystis-microcolon-intestinal hypoperistalsis syndrome 2	OMIM:619351	megacystis-microcolon-intestinal hypoperistalsis syndrome 2	oio:hasExactSynonym	MMIHS2	MONDO:ABBREVIATION
MONDO:0025712	angioedema, hereditary, 4	OMIM:619360	angioedema, hereditary, 4	oio:hasExactSynonym	HAE4	MONDO:ABBREVIATION
MONDO:0025713	angioedema, hereditary, 7	OMIM:619366	angioedema, hereditary, 7	oio:hasExactSynonym	HAE7	MONDO:ABBREVIATION
MONDO:0026404	X inactivation, familial skewed, 1	OMIM:300087	x inactivation, familial skewed, 1	oio:hasExactSynonym	X inactivation, familial skewed, 1	MONDO:CLINGEN_LABEL
MONDO:0026724	Paganini-Miozzo syndrome	OMIM:301025	paganini-miozzo syndrome	oio:hasExactSynonym	mental retardation, X-Linked, syndromic, Paganini-Miozzo type	MONDO:DEPRECATED
MONDO:0026730	Basilicata-Akhtar syndrome	OMIM:301032	basilicata-akhtar syndrome	oio:hasExactSynonym	Basilicata-Akhtar syndrome	
MONDO:0026771	developmental and epileptic encephalopathy, 85, with or without midline brain defects	OMIM:301044	developmental and epileptic encephalopathy 85 with or without midline brain defects	oio:hasExactSynonym	epileptic encephalopathy, early infantile, 85, with or without midline brain defects	
MONDO:0026777	VEXAS syndrome	OMIM:301054	vexas syndrome	oio:hasExactSynonym	VEXAS	MONDO:ABBREVIATION
MONDO:0027048	deafness, Y-linked 2	OMIM:400047	deafness, Y-linked 2	oio:hasExactSynonym	DFNY2	MONDO:ABBREVIATION
MONDO:0027068	mitochondrial complex 1 deficiency, mitochondrial type 1	OMIM:500014	mitochondrial complex 1 deficiency, mitochondrial type 1	oio:hasExactSynonym	MC1DM1	MONDO:ABBREVIATION
MONDO:0027069	mitochondrial complex 5 (ATP synthase) deficiency, mitochondrial type 1	OMIM:500015	mitochondrial complex 5 (atp synthase) deficiency, mitochondrial type 1	oio:hasExactSynonym	MC5DM1	MONDO:ABBREVIATION
MONDO:0027407	Kleefstra syndrome 1	OMIM:610253	kleefstra syndrome 1	oio:hasExactSynonym	Kleefstra syndrome 1	MONDO:CLINGEN_LABEL
MONDO:0027451	autosomal recessive cutis laxa type 2D	OMIM:617403	cutis laxa, autosomal recessive, type 2d	oio:hasExactSynonym	ARCL2D	MONDO:ABBREVIATION
MONDO:0027676	congenital anomalies of kidney and urinary tract 2	OMIM:143400	congenital anomalies of kidney and urinary tract 2	oio:hasExactSynonym	congenital anomalies of kidney and urinary tract 2	
MONDO:0027694	amyotrophic lateral sclerosis type 23	OMIM:617839	amyotrophic lateral sclerosis 23	oio:hasExactSynonym	ALS23	MONDO:ABBREVIATION
MONDO:0029130	polydactyly, postaxial, type A8	OMIM:618123	polydactyly, postaxial, type a8	oio:hasExactSynonym	polydactyly, postaxial, type A8	
MONDO:0029131	peripheral neuropathy, autosomal recessive, with or without impaired intellectual development	OMIM:618124	peripheral neuropathy, autosomal recessive, with or without impaired intellectual development	oio:hasExactSynonym	peripheral neuropathy, autosomal recessive, with or without impaired intellectual development	
MONDO:0029132	Liddle syndrome 3	OMIM:618126	liddle syndrome 3	oio:hasExactSynonym	Liddle syndrome 3	
MONDO:0029133	muscular dystrophy, limb-girdle, autosomal dominant 4	OMIM:618129	muscular dystrophy, limb-girdle, autosomal dominant 4	oio:hasExactSynonym	muscular dystrophy, limb-girdle, autosomal dominant 4	
MONDO:0029134	severe combined immunodeficiency due to CARMIL2 deficiency	OMIM:618131	immunodeficiency 58	oio:hasExactSynonym	immunodeficiency 58	
MONDO:0029136	muscular dystrophy, limb-girdle, autosomal recessive 23	OMIM:618138	muscular dystrophy, limb-girdle, autosomal recessive 23	oio:hasExactSynonym	muscular dystrophy, limb-girdle, autosomal recessive 23	
MONDO:0029138	developmental and epileptic encephalopathy, 67	OMIM:618141	developmental and epileptic encephalopathy 67	oio:hasExactSynonym	developmental and epileptic encephalopathy 67	
MONDO:0029138	developmental and epileptic encephalopathy, 67	OMIM:618141	developmental and epileptic encephalopathy 67	oio:hasExactSynonym	epileptic encephalopathy, early infantile, 67	
MONDO:0029138	developmental and epileptic encephalopathy, 67	OMIM:618141	developmental and epileptic encephalopathy 67	oio:hasExactSynonym	DEE67	MONDO:ABBREVIATION
MONDO:0029140	glycosylphosphatidylinositol biosynthesis defect 18	OMIM:618143	developmental and epileptic encephalopathy 95	oio:hasExactSynonym	developmental and epileptic encephalopathy 95	
MONDO:0029140	glycosylphosphatidylinositol biosynthesis defect 18	OMIM:618143	developmental and epileptic encephalopathy 95	oio:hasExactSynonym	glycosylphosphatidylinositol biosynthesis defect 18	
MONDO:0029465	intellectual developmental disorder, autosomal dominant 69	OMIM:617863	intellectual developmental disorder, autosomal dominant 69	oio:hasExactSynonym	intellectual developmental disorder, autosomal dominant 69	
MONDO:0029465	intellectual developmental disorder, autosomal dominant 69	OMIM:617863	intellectual developmental disorder, autosomal dominant 69	oio:hasExactSynonym	MRD69	MONDO:ABBREVIATION
MONDO:0029465	intellectual developmental disorder, autosomal dominant 69	OMIM:617863	intellectual developmental disorder, autosomal dominant 69	oio:hasExactSynonym	mental retardation, autosomal dominant 69	MONDO:DEPRECATED
MONDO:0030004	autism, susceptibility to, 20	OMIM:618830	autism, susceptibility to, 20	oio:hasExactSynonym	AUTISM, SUSCEPTIBILITY TO, 20	
MONDO:0030004	autism, susceptibility to, 20	OMIM:618830	autism, susceptibility to, 20	oio:hasExactSynonym	autism, susceptibility to, 20	
MONDO:0030004	autism, susceptibility to, 20	OMIM:618830	autism, susceptibility to, 20	oio:hasExactSynonym	AUTS20	MONDO:ABBREVIATION
MONDO:0030006	combined oxidative phosphorylation deficiency 40	OMIM:618835	combined oxidative phosphorylation deficiency 40	oio:hasExactSynonym	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 40	
MONDO:0030006	combined oxidative phosphorylation deficiency 40	OMIM:618835	combined oxidative phosphorylation deficiency 40	oio:hasExactSynonym	combined oxidative phosphorylation deficiency 40	
MONDO:0030006	combined oxidative phosphorylation deficiency 40	OMIM:618835	combined oxidative phosphorylation deficiency 40	oio:hasExactSynonym	COXPD40	MONDO:ABBREVIATION
MONDO:0030007	combined oxidative phosphorylation deficiency 41	OMIM:618838	combined oxidative phosphorylation deficiency 41	oio:hasExactSynonym	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 41	
MONDO:0030007	combined oxidative phosphorylation deficiency 41	OMIM:618838	combined oxidative phosphorylation deficiency 41	oio:hasExactSynonym	combined oxidative phosphorylation deficiency 41	
MONDO:0030007	combined oxidative phosphorylation deficiency 41	OMIM:618838	combined oxidative phosphorylation deficiency 41	oio:hasExactSynonym	COXPD41	MONDO:ABBREVIATION
MONDO:0030008	combined oxidative phosphorylation deficiency 42	OMIM:618839	combined oxidative phosphorylation deficiency 42	oio:hasExactSynonym	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 42	
MONDO:0030008	combined oxidative phosphorylation deficiency 42	OMIM:618839	combined oxidative phosphorylation deficiency 42	oio:hasExactSynonym	combined oxidative phosphorylation deficiency 42	
MONDO:0030008	combined oxidative phosphorylation deficiency 42	OMIM:618839	combined oxidative phosphorylation deficiency 42	oio:hasExactSynonym	COXPD42	MONDO:ABBREVIATION
MONDO:0030009	alopecia-intellectual disability syndrome 4	OMIM:618840	alopecia-intellectual disability syndrome 4	oio:hasExactSynonym	ALOPECIA-MENTAL RETARDATION SYNDROME 4	
MONDO:0030009	alopecia-intellectual disability syndrome 4	OMIM:618840	alopecia-intellectual disability syndrome 4	oio:hasExactSynonym	alopecia-intellectual disability syndrome 4	
MONDO:0030009	alopecia-intellectual disability syndrome 4	OMIM:618840	alopecia-intellectual disability syndrome 4	oio:hasExactSynonym	APMR4	MONDO:ABBREVIATION
MONDO:0030009	alopecia-intellectual disability syndrome 4	OMIM:618840	alopecia-intellectual disability syndrome 4	oio:hasExactSynonym	alopecia-mental retardation syndrome 4	MONDO:DEPRECATED
MONDO:0030010	hypogonadotropic hypogonadism 25 with anosmia	OMIM:618841	hypogonadotropic hypogonadism 25 with anosmia	oio:hasExactSynonym	HYPOGONADOTROPIC HYPOGONADISM 25 WITH ANOSMIA	
MONDO:0030010	hypogonadotropic hypogonadism 25 with anosmia	OMIM:618841	hypogonadotropic hypogonadism 25 with anosmia	oio:hasExactSynonym	hypogonadotropic hypogonadism 25 with anosmia	
MONDO:0030010	hypogonadotropic hypogonadism 25 with anosmia	OMIM:618841	hypogonadotropic hypogonadism 25 with anosmia	oio:hasExactSynonym	HH25	MONDO:ABBREVIATION
MONDO:0030012	Diets-Jongmans syndrome	OMIM:618846	diets-jongmans syndrome	oio:hasExactSynonym	DIETS-JONGMANS SYNDROME	
MONDO:0030012	Diets-Jongmans syndrome	OMIM:618846	diets-jongmans syndrome	oio:hasExactSynonym	Intellectual Developmental Disorder With Distinctive Facial Dysmorphism	
MONDO:0030012	Diets-Jongmans syndrome	OMIM:618846	diets-jongmans syndrome	oio:hasExactSynonym	diets-jongmans syndrome	
MONDO:0030012	Diets-Jongmans syndrome	OMIM:618846	diets-jongmans syndrome	oio:hasExactSynonym	DIJOS	MONDO:ABBREVIATION
MONDO:0030013	immunodeficiency 66	OMIM:618847	immunodeficiency 66	oio:hasExactSynonym	IMMUNODEFICIENCY 66	
MONDO:0030013	immunodeficiency 66	OMIM:618847	immunodeficiency 66	oio:hasExactSynonym	immunodeficiency 66	
MONDO:0030013	immunodeficiency 66	OMIM:618847	immunodeficiency 66	oio:hasExactSynonym	IMD66	MONDO:ABBREVIATION
MONDO:0030014	muscular dystrophy, limb-girdle, autosomal recessive 26	OMIM:618848	muscular dystrophy, limb-girdle, autosomal recessive 26	oio:hasExactSynonym	MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 26	
MONDO:0030014	muscular dystrophy, limb-girdle, autosomal recessive 26	OMIM:618848	muscular dystrophy, limb-girdle, autosomal recessive 26	oio:hasExactSynonym	muscular dystrophy, limb-girdle, autosomal recessive 26	
MONDO:0030014	muscular dystrophy, limb-girdle, autosomal recessive 26	OMIM:618848	muscular dystrophy, limb-girdle, autosomal recessive 26	oio:hasExactSynonym	LGMDR26	MONDO:ABBREVIATION
MONDO:0030015	bone marrow failure syndrome 6	OMIM:618849	bone marrow failure syndrome 6	oio:hasExactSynonym	BONE MARROW FAILURE SYNDROME 6	
MONDO:0030015	bone marrow failure syndrome 6	OMIM:618849	bone marrow failure syndrome 6	oio:hasExactSynonym	bone marrow failure syndrome 6	
MONDO:0030015	bone marrow failure syndrome 6	OMIM:618849	bone marrow failure syndrome 6	oio:hasExactSynonym	BMFS6	MONDO:ABBREVIATION
MONDO:0030017	combined oxidative phosphorylation deficiency 43	OMIM:618851	combined oxidative phosphorylation deficiency 43	oio:hasExactSynonym	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 43	
MONDO:0030017	combined oxidative phosphorylation deficiency 43	OMIM:618851	combined oxidative phosphorylation deficiency 43	oio:hasExactSynonym	combined oxidative phosphorylation deficiency 43	
MONDO:0030017	combined oxidative phosphorylation deficiency 43	OMIM:618851	combined oxidative phosphorylation deficiency 43	oio:hasExactSynonym	COXPD43	MONDO:ABBREVIATION
MONDO:0030018	autoinflammation with episodic fever and lymphadenopathy	OMIM:618852	autoinflammation with episodic fever and lymphadenopathy	oio:hasExactSynonym	AUTOINFLAMMATION WITH EPISODIC FEVER AND LYMPHADENOPATHY	
MONDO:0030018	autoinflammation with episodic fever and lymphadenopathy	OMIM:618852	autoinflammation with episodic fever and lymphadenopathy	oio:hasExactSynonym	Cleavage-Resistant Ripk1-Induced Autoinflammatory Syndrome	
MONDO:0030018	autoinflammation with episodic fever and lymphadenopathy	OMIM:618852	autoinflammation with episodic fever and lymphadenopathy	oio:hasExactSynonym	Cria Syndrome	
MONDO:0030018	autoinflammation with episodic fever and lymphadenopathy	OMIM:618852	autoinflammation with episodic fever and lymphadenopathy	oio:hasExactSynonym	autoinflammation with episodic fever and lymphadenopathy	
MONDO:0030018	autoinflammation with episodic fever and lymphadenopathy	OMIM:618852	autoinflammation with episodic fever and lymphadenopathy	oio:hasExactSynonym	AIEFL	MONDO:ABBREVIATION
MONDO:0030019	anauxetic dysplasia 3	OMIM:618853	anauxetic dysplasia 3	oio:hasExactSynonym	ANAUXETIC DYSPLASIA 3	
MONDO:0030019	anauxetic dysplasia 3	OMIM:618853	anauxetic dysplasia 3	oio:hasExactSynonym	anauxetic dysplasia 3	
MONDO:0030019	anauxetic dysplasia 3	OMIM:618853	anauxetic dysplasia 3	oio:hasExactSynonym	ANXD3	MONDO:ABBREVIATION
MONDO:0030020	combined oxidative phosphorylation deficiency 44	OMIM:618855	combined oxidative phosphorylation deficiency 44	oio:hasExactSynonym	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 44	
MONDO:0030020	combined oxidative phosphorylation deficiency 44	OMIM:618855	combined oxidative phosphorylation deficiency 44	oio:hasExactSynonym	combined oxidative phosphorylation deficiency 44	
MONDO:0030020	combined oxidative phosphorylation deficiency 44	OMIM:618855	combined oxidative phosphorylation deficiency 44	oio:hasExactSynonym	COXPD44	MONDO:ABBREVIATION
MONDO:0030024	neurodevelopmental disorder with or without autistic features and/or structural brain abnormalities	OMIM:618859	neurodevelopmental disorder with or without autistic features and/or structural brain abnormalities	oio:hasExactSynonym	NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT AUTISTIC FEATURES AND/OR STRUCTURAL BRAIN ABNORMALITIES	
MONDO:0030024	neurodevelopmental disorder with or without autistic features and/or structural brain abnormalities	OMIM:618859	neurodevelopmental disorder with or without autistic features and/or structural brain abnormalities	oio:hasExactSynonym	neurodevelopmental disorder with or without autistic features and/or structural brain abnormalities	
MONDO:0030024	neurodevelopmental disorder with or without autistic features and/or structural brain abnormalities	OMIM:618859	neurodevelopmental disorder with or without autistic features and/or structural brain abnormalities	oio:hasExactSynonym	NEDASB	MONDO:ABBREVIATION
MONDO:0030025	neurodevelopmental disorder with hypotonia, microcephaly, and seizures	OMIM:618862	neurodevelopmental disorder with hypotonia, microcephaly, and seizures	oio:hasExactSynonym	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, MICROCEPHALY, AND SEIZURES	
MONDO:0030025	neurodevelopmental disorder with hypotonia, microcephaly, and seizures	OMIM:618862	neurodevelopmental disorder with hypotonia, microcephaly, and seizures	oio:hasExactSynonym	neurodevelopmental disorder with hypotonia, microcephaly, and seizures	
MONDO:0030025	neurodevelopmental disorder with hypotonia, microcephaly, and seizures	OMIM:618862	neurodevelopmental disorder with hypotonia, microcephaly, and seizures	oio:hasExactSynonym	NEDHYMS	MONDO:ABBREVIATION
MONDO:0030026	retinal dystrophy with leukodystrophy	OMIM:618863	retinal dystrophy with leukodystrophy	oio:hasExactSynonym	RETINAL DYSTROPHY WITH LEUKODYSTROPHY	
MONDO:0030026	retinal dystrophy with leukodystrophy	OMIM:618863	retinal dystrophy with leukodystrophy	oio:hasExactSynonym	retinal dystrophy with leukodystrophy	
MONDO:0030026	retinal dystrophy with leukodystrophy	OMIM:618863	retinal dystrophy with leukodystrophy	oio:hasExactSynonym	RDLKD	MONDO:ABBREVIATION
MONDO:0030027	tremor, hereditary essential, 6	OMIM:618866	tremor, hereditary essential, 6	oio:hasExactSynonym	TREMOR, HEREDITARY ESSENTIAL, 6	
MONDO:0030027	tremor, hereditary essential, 6	OMIM:618866	tremor, hereditary essential, 6	oio:hasExactSynonym	tremor, hereditary essential, 6	
MONDO:0030027	tremor, hereditary essential, 6	OMIM:618866	tremor, hereditary essential, 6	oio:hasExactSynonym	ETM6	MONDO:ABBREVIATION
MONDO:0030028	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	OMIM:618868	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	oio:hasExactSynonym	NEURODEGENERATION, CHILDHOOD-ONSET, WITH ATAXIA, TREMOR, OPTIC ATROPHY, AND COGNITIVE DECLINE	
MONDO:0030028	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	OMIM:618868	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	oio:hasExactSynonym	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	
MONDO:0030028	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	OMIM:618868	neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline	oio:hasExactSynonym	CONATOC	MONDO:ABBREVIATION
MONDO:0030029	skeletal dysplasia, mild, with joint laxity and advanced bone age	OMIM:618870	skeletal dysplasia, mild, with joint laxity and advanced bone age	oio:hasExactSynonym	SKELETAL DYSPLASIA, MILD, WITH JOINT LAXITY AND ADVANCED BONE AGE	
MONDO:0030029	skeletal dysplasia, mild, with joint laxity and advanced bone age	OMIM:618870	skeletal dysplasia, mild, with joint laxity and advanced bone age	oio:hasExactSynonym	skeletal dysplasia, mild, with joint laxity and advanced bone age	
MONDO:0030029	skeletal dysplasia, mild, with joint laxity and advanced bone age	OMIM:618870	skeletal dysplasia, mild, with joint laxity and advanced bone age	oio:hasExactSynonym	SDJLABA	MONDO:ABBREVIATION
MONDO:0030030	Nizon-Isidor syndrome	OMIM:618872	nizon-isidor syndrome	oio:hasExactSynonym	NIZON-ISIDOR SYNDROME	
MONDO:0030030	Nizon-Isidor syndrome	OMIM:618872	nizon-isidor syndrome	oio:hasExactSynonym	nizon-isidor syndrome	
MONDO:0030030	Nizon-Isidor syndrome	OMIM:618872	nizon-isidor syndrome	oio:hasExactSynonym	NIZIDS	MONDO:ABBREVIATION
MONDO:0030031	lissencephaly 10	OMIM:618873	lissencephaly 10	oio:hasExactSynonym	LISSENCEPHALY 10	
MONDO:0030031	lissencephaly 10	OMIM:618873	lissencephaly 10	oio:hasExactSynonym	lissencephaly 10	
MONDO:0030031	lissencephaly 10	OMIM:618873	lissencephaly 10	oio:hasExactSynonym	LIS10	MONDO:ABBREVIATION
MONDO:0030033	seizures, early-onset, with neurodegeneration and brain calcifications	OMIM:618875	seizures, early-onset, with neurodegeneration and brain calcifications	oio:hasExactSynonym	SEIZURES, EARLY-ONSET, WITH NEURODEGENERATION AND BRAIN CALCIFICATIONS	
MONDO:0030033	seizures, early-onset, with neurodegeneration and brain calcifications	OMIM:618875	seizures, early-onset, with neurodegeneration and brain calcifications	oio:hasExactSynonym	seizures, early-onset, with neurodegeneration and brain calcifications	
MONDO:0030033	seizures, early-onset, with neurodegeneration and brain calcifications	OMIM:618875	seizures, early-onset, with neurodegeneration and brain calcifications	oio:hasExactSynonym	SENEBAC	MONDO:ABBREVIATION
MONDO:0030034	epilepsy, progressive myoclonic, 11	OMIM:618876	epilepsy, progressive myoclonic, 11	oio:hasExactSynonym	EPILEPSY, PROGRESSIVE MYOCLONIC, 11	
MONDO:0030034	epilepsy, progressive myoclonic, 11	OMIM:618876	epilepsy, progressive myoclonic, 11	oio:hasExactSynonym	epilepsy, progressive myoclonic, 11	
MONDO:0030034	epilepsy, progressive myoclonic, 11	OMIM:618876	epilepsy, progressive myoclonic, 11	oio:hasExactSynonym	EPM11	MONDO:ABBREVIATION
MONDO:0030035	leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome	OMIM:618877	leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome	oio:hasExactSynonym	LEUKOENCEPHALOPATHY, DEVELOPMENTAL DELAY, AND EPISODIC NEUROLOGIC REGRESSION SYNDROME	
MONDO:0030035	leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome	OMIM:618877	leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome	oio:hasExactSynonym	Leuden Syndrome	
MONDO:0030035	leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome	OMIM:618877	leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome	oio:hasExactSynonym	leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome	
MONDO:0030035	leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome	OMIM:618877	leukoencephalopathy, developmental delay, and episodic neurologic regression syndrome	oio:hasExactSynonym	LEUDEN	MONDO:ABBREVIATION
MONDO:0030036	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome	OMIM:618878	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome	oio:hasExactSynonym	LEUKOENCEPHALOPATHY, MOTOR DELAY, SPASTICITY, AND DYSARTHRIA SYNDROME	
MONDO:0030036	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome	OMIM:618878	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome	oio:hasExactSynonym	Lemspad Syndrome	
MONDO:0030036	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome	OMIM:618878	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome	oio:hasExactSynonym	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome	
MONDO:0030036	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome	OMIM:618878	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome	oio:hasExactSynonym	LEMSPAD	MONDO:ABBREVIATION
MONDO:0030037	neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures	OMIM:618879	neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures	oio:hasExactSynonym	Glycosylphosphatidylinositol Biosynthesis Defect 22	
MONDO:0030037	neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures	OMIM:618879	neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures	oio:hasExactSynonym	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND CEREBELLAR ATROPHY, WITH OR WITHOUT SEIZURES	
MONDO:0030037	neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures	OMIM:618879	neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures	oio:hasExactSynonym	neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures	
MONDO:0030037	neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures	OMIM:618879	neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures	oio:hasExactSynonym	NEDHCAS	MONDO:ABBREVIATION
MONDO:0030038	glaucoma, primary closed-angle	OMIM:618880	glaucoma, primary closed-angle	oio:hasExactSynonym	GLAUCOMA, PRIMARY CLOSED-ANGLE	
MONDO:0030038	glaucoma, primary closed-angle	OMIM:618880	glaucoma, primary closed-angle	oio:hasExactSynonym	glaucoma, primary closed-angle	
MONDO:0030038	glaucoma, primary closed-angle	OMIM:618880	glaucoma, primary closed-angle	oio:hasExactSynonym	GLCC	MONDO:ABBREVIATION
MONDO:0030042	proteinuria, chronic benign	OMIM:618884	proteinuria, chronic benign	oio:hasExactSynonym	PROTEINURIA, CHRONIC BENIGN	
MONDO:0030042	proteinuria, chronic benign	OMIM:618884	proteinuria, chronic benign	oio:hasExactSynonym	proteinuria, chronic benign	
MONDO:0030042	proteinuria, chronic benign	OMIM:618884	proteinuria, chronic benign	oio:hasExactSynonym	PROCHOB	MONDO:ABBREVIATION
