subject_id	subject_label	comment
ICD10WHO:V46.7		Unmapped
ICD10WHO:V46.9		Unmapped
ICD10WHO:V47		Unmapped
ICD10WHO:V47.0		Unmapped
ICD10WHO:V47.1		Unmapped
ICD10WHO:V47.2		Unmapped
ICD10WHO:V47.3		Unmapped
ICD10WHO:V47.4		Unmapped
ICD10WHO:V47.5		Unmapped
ICD10WHO:V47.6		Unmapped
ICD10WHO:V47.7		Unmapped
ICD10WHO:V47.9		Unmapped
ICD10WHO:V48		Unmapped
ICD10WHO:V48.0		Unmapped
ICD10WHO:V48.1		Unmapped
ICD10WHO:V48.2		Unmapped
ICD10WHO:V48.3		Unmapped
ICD10WHO:V48.4		Unmapped
ICD10WHO:V48.5		Unmapped
ICD10WHO:V48.6		Unmapped
ICD10WHO:V48.7		Unmapped
ICD10WHO:V48.9		Unmapped
ICD10WHO:V49		Unmapped
ICD10WHO:V49.0		Unmapped
ICD10WHO:V49.1		Unmapped
ICD10WHO:V49.2		Unmapped
ICD10WHO:V49.3		Unmapped
ICD10WHO:V49.4		Unmapped
ICD10WHO:V49.5		Unmapped
ICD10WHO:V49.6		Unmapped
ICD10WHO:V49.8		Unmapped
ICD10WHO:V49.9		Unmapped
ICD10WHO:V50		Unmapped
ICD10WHO:V50-V59		Unmapped
ICD10WHO:V50.0		Unmapped
ICD10WHO:V50.1		Unmapped
ICD10WHO:V50.2		Unmapped
ICD10WHO:V50.3		Unmapped
ICD10WHO:V50.4		Unmapped
ICD10WHO:V50.5		Unmapped
ICD10WHO:V50.6		Unmapped
ICD10WHO:V50.7		Unmapped
ICD10WHO:V50.9		Unmapped
ICD10WHO:V51		Unmapped
ICD10WHO:V51.0		Unmapped
ICD10WHO:V51.1		Unmapped
ICD10WHO:V51.2		Unmapped
ICD10WHO:V51.3		Unmapped
ICD10WHO:V51.4		Unmapped
ICD10WHO:V51.5		Unmapped
ICD10WHO:V51.6		Unmapped
ICD10WHO:V51.7		Unmapped
ICD10WHO:V51.9		Unmapped
ICD10WHO:V52		Unmapped
ICD10WHO:V52.0		Unmapped
ICD10WHO:V52.1		Unmapped
ICD10WHO:V52.2		Unmapped
ICD10WHO:V52.3		Unmapped
ICD10WHO:V52.4		Unmapped
ICD10WHO:V52.5		Unmapped
ICD10WHO:V52.6		Unmapped
ICD10WHO:V52.7		Unmapped
ICD10WHO:V52.9		Unmapped
ICD10WHO:V53		Unmapped
ICD10WHO:V53.0		Unmapped
ICD10WHO:V53.1		Unmapped
ICD10WHO:V53.2		Unmapped
ICD10WHO:V53.3		Unmapped
ICD10WHO:V53.4		Unmapped
ICD10WHO:V53.5		Unmapped
ICD10WHO:V53.6		Unmapped
ICD10WHO:V53.7		Unmapped
ICD10WHO:V53.9		Unmapped
ICD10WHO:V54		Unmapped
ICD10WHO:V54.0		Unmapped
ICD10WHO:V54.1		Unmapped
ICD10WHO:V54.2		Unmapped
ICD10WHO:V54.3		Unmapped
ICD10WHO:V54.4		Unmapped
ICD10WHO:V54.5		Unmapped
ICD10WHO:V54.6		Unmapped
ICD10WHO:V54.7		Unmapped
ICD10WHO:V54.9		Unmapped
ICD10WHO:V55		Unmapped
ICD10WHO:V55.0		Unmapped
ICD10WHO:V55.1		Unmapped
ICD10WHO:V55.2		Unmapped
ICD10WHO:V55.3		Unmapped
ICD10WHO:V55.4		Unmapped
ICD10WHO:V55.5		Unmapped
ICD10WHO:V55.6		Unmapped
ICD10WHO:V55.7		Unmapped
ICD10WHO:V55.9		Unmapped
ICD10WHO:V56		Unmapped
ICD10WHO:V56.0		Unmapped
ICD10WHO:V56.1		Unmapped
ICD10WHO:V56.2		Unmapped
ICD10WHO:V56.3		Unmapped
ICD10WHO:V56.4		Unmapped
ICD10WHO:V56.5		Unmapped
ICD10WHO:V56.6		Unmapped
ICD10WHO:V56.7		Unmapped
ICD10WHO:V56.9		Unmapped
ICD10WHO:V57		Unmapped
ICD10WHO:V57.0		Unmapped
ICD10WHO:V57.1		Unmapped
ICD10WHO:V57.2		Unmapped
ICD10WHO:V57.3		Unmapped
ICD10WHO:V57.4		Unmapped
ICD10WHO:V57.5		Unmapped
ICD10WHO:V57.6		Unmapped
ICD10WHO:V57.7		Unmapped
ICD10WHO:V57.9		Unmapped
ICD10WHO:V58		Unmapped
ICD10WHO:V58.0		Unmapped
ICD10WHO:V58.1		Unmapped
ICD10WHO:V58.2		Unmapped
ICD10WHO:V58.3		Unmapped
ICD10WHO:V58.4		Unmapped
ICD10WHO:V58.5		Unmapped
ICD10WHO:V58.6		Unmapped
ICD10WHO:V58.7		Unmapped
ICD10WHO:V58.9		Unmapped
ICD10WHO:V59		Unmapped
ICD10WHO:V59.0		Unmapped
ICD10WHO:V59.1		Unmapped
ICD10WHO:V59.2		Unmapped
ICD10WHO:V59.3		Unmapped
ICD10WHO:V59.4		Unmapped
ICD10WHO:V59.5		Unmapped
ICD10WHO:V59.6		Unmapped
ICD10WHO:V59.8		Unmapped
ICD10WHO:V59.9		Unmapped
ICD10WHO:V60		Unmapped
ICD10WHO:V60-V69		Unmapped
ICD10WHO:V60.0		Unmapped
ICD10WHO:V60.1		Unmapped
ICD10WHO:V60.2		Unmapped
ICD10WHO:V60.3		Unmapped
ICD10WHO:V60.4		Unmapped
ICD10WHO:V60.5		Unmapped
ICD10WHO:V60.6		Unmapped
ICD10WHO:V60.7		Unmapped
ICD10WHO:V60.9		Unmapped
ICD10WHO:V61		Unmapped
ICD10WHO:V61.0		Unmapped
ICD10WHO:V61.1		Unmapped
ICD10WHO:V61.2		Unmapped
ICD10WHO:V61.3		Unmapped
ICD10WHO:V61.4		Unmapped
ICD10WHO:V61.5		Unmapped
ICD10WHO:V61.6		Unmapped
ICD10WHO:V61.7		Unmapped
ICD10WHO:V61.9		Unmapped
ICD10WHO:V62		Unmapped
ICD10WHO:V62.0		Unmapped
ICD10WHO:V62.1		Unmapped
ICD10WHO:V62.2		Unmapped
ICD10WHO:V62.3		Unmapped
ICD10WHO:V62.4		Unmapped
ICD10WHO:V62.5		Unmapped
ICD10WHO:V62.6		Unmapped
ICD10WHO:V62.7		Unmapped
ICD10WHO:V62.9		Unmapped
ICD10WHO:V63		Unmapped
ICD10WHO:V63.0		Unmapped
ICD10WHO:V63.1		Unmapped
ICD10WHO:V63.2		Unmapped
ICD10WHO:V63.3		Unmapped
ICD10WHO:V63.4		Unmapped
ICD10WHO:V63.5		Unmapped
ICD10WHO:V63.6		Unmapped
ICD10WHO:V63.7		Unmapped
ICD10WHO:V63.9		Unmapped
ICD10WHO:V64		Unmapped
ICD10WHO:V64.0		Unmapped
ICD10WHO:V64.1		Unmapped
ICD10WHO:V64.2		Unmapped
ICD10WHO:V64.3		Unmapped
ICD10WHO:V64.4		Unmapped
ICD10WHO:V64.5		Unmapped
ICD10WHO:V64.6		Unmapped
ICD10WHO:V64.7		Unmapped
ICD10WHO:V64.9		Unmapped
ICD10WHO:V65		Unmapped
ICD10WHO:V65.0		Unmapped
ICD10WHO:V65.1		Unmapped
ICD10WHO:V65.2		Unmapped
ICD10WHO:V65.3		Unmapped
ICD10WHO:V65.4		Unmapped
ICD10WHO:V65.5		Unmapped
ICD10WHO:V65.6		Unmapped
ICD10WHO:V65.7		Unmapped
ICD10WHO:V65.9		Unmapped
ICD10WHO:V66		Unmapped
ICD10WHO:V66.0		Unmapped
ICD10WHO:V66.1		Unmapped
ICD10WHO:V66.2		Unmapped
ICD10WHO:V66.3		Unmapped
ICD10WHO:V66.4		Unmapped
ICD10WHO:V66.5		Unmapped
ICD10WHO:V66.6		Unmapped
ICD10WHO:V66.7		Unmapped
ICD10WHO:V66.9		Unmapped
ICD10WHO:V67		Unmapped
ICD10WHO:V67.0		Unmapped
ICD10WHO:V67.1		Unmapped
ICD10WHO:V67.2		Unmapped
ICD10WHO:V67.3		Unmapped
ICD10WHO:V67.4		Unmapped
ICD10WHO:V67.5		Unmapped
ICD10WHO:V67.6		Unmapped
ICD10WHO:V67.7		Unmapped
ICD10WHO:V67.9		Unmapped
ICD10WHO:V68		Unmapped
ICD10WHO:V68.0		Unmapped
ICD10WHO:V68.1		Unmapped
ICD10WHO:V68.2		Unmapped
ICD10WHO:V68.3		Unmapped
ICD10WHO:V68.4		Unmapped
ICD10WHO:V68.5		Unmapped
ICD10WHO:V68.6		Unmapped
ICD10WHO:V68.7		Unmapped
ICD10WHO:V68.9		Unmapped
ICD10WHO:V69		Unmapped
ICD10WHO:V69.0		Unmapped
ICD10WHO:V69.1		Unmapped
ICD10WHO:V69.2		Unmapped
ICD10WHO:V69.3		Unmapped
ICD10WHO:V69.4		Unmapped
ICD10WHO:V69.5		Unmapped
ICD10WHO:V69.6		Unmapped
ICD10WHO:V69.8		Unmapped
ICD10WHO:V69.9		Unmapped
ICD10WHO:V70		Unmapped
ICD10WHO:V70-V79		Unmapped
ICD10WHO:V70.0		Unmapped
ICD10WHO:V70.1		Unmapped
ICD10WHO:V70.2		Unmapped
ICD10WHO:V70.3		Unmapped
ICD10WHO:V70.4		Unmapped
ICD10WHO:V70.5		Unmapped
ICD10WHO:V70.6		Unmapped
ICD10WHO:V70.7		Unmapped
ICD10WHO:V70.9		Unmapped
ICD10WHO:V71		Unmapped
ICD10WHO:V71.0		Unmapped
ICD10WHO:V71.1		Unmapped
ICD10WHO:V71.2		Unmapped
ICD10WHO:V71.3		Unmapped
ICD10WHO:V71.4		Unmapped
ICD10WHO:V71.5		Unmapped
ICD10WHO:V71.6		Unmapped
ICD10WHO:V71.7		Unmapped
ICD10WHO:V71.9		Unmapped
ICD10WHO:V72		Unmapped
ICD10WHO:V72.0		Unmapped
ICD10WHO:V72.1		Unmapped
ICD10WHO:V72.2		Unmapped
ICD10WHO:V72.3		Unmapped
ICD10WHO:V72.4		Unmapped
ICD10WHO:V72.5		Unmapped
ICD10WHO:V72.6		Unmapped
ICD10WHO:V72.7		Unmapped
ICD10WHO:V72.9		Unmapped
ICD10WHO:V73		Unmapped
ICD10WHO:V73.0		Unmapped
ICD10WHO:V73.1		Unmapped
ICD10WHO:V73.2		Unmapped
ICD10WHO:V73.3		Unmapped
ICD10WHO:V73.4		Unmapped
ICD10WHO:V73.5		Unmapped
ICD10WHO:V73.6		Unmapped
ICD10WHO:V73.7		Unmapped
ICD10WHO:V73.9		Unmapped
ICD10WHO:V74		Unmapped
ICD10WHO:V74.0		Unmapped
ICD10WHO:V74.1		Unmapped
ICD10WHO:V74.2		Unmapped
ICD10WHO:V74.3		Unmapped
ICD10WHO:V74.4		Unmapped
ICD10WHO:V74.5		Unmapped
ICD10WHO:V74.6		Unmapped
ICD10WHO:V74.7		Unmapped
ICD10WHO:V74.9		Unmapped
ICD10WHO:V75		Unmapped
ICD10WHO:V75.0		Unmapped
ICD10WHO:V75.1		Unmapped
ICD10WHO:V75.2		Unmapped
ICD10WHO:V75.3		Unmapped
ICD10WHO:V75.4		Unmapped
ICD10WHO:V75.5		Unmapped
ICD10WHO:V75.6		Unmapped
ICD10WHO:V75.7		Unmapped
ICD10WHO:V75.9		Unmapped
ICD10WHO:V76		Unmapped
ICD10WHO:V76.0		Unmapped
ICD10WHO:V76.1		Unmapped
ICD10WHO:V76.2		Unmapped
ICD10WHO:V76.3		Unmapped
ICD10WHO:V76.4		Unmapped
ICD10WHO:V76.5		Unmapped
ICD10WHO:V76.6		Unmapped
ICD10WHO:V76.7		Unmapped
ICD10WHO:V76.9		Unmapped
ICD10WHO:V77		Unmapped
ICD10WHO:V77.0		Unmapped
ICD10WHO:V77.1		Unmapped
ICD10WHO:V77.2		Unmapped
ICD10WHO:V77.3		Unmapped
ICD10WHO:V77.4		Unmapped
ICD10WHO:V77.5		Unmapped
ICD10WHO:V77.6		Unmapped
ICD10WHO:V77.7		Unmapped
ICD10WHO:V77.9		Unmapped
ICD10WHO:V78		Unmapped
ICD10WHO:V78.0		Unmapped
ICD10WHO:V78.1		Unmapped
ICD10WHO:V78.2		Unmapped
ICD10WHO:V78.3		Unmapped
ICD10WHO:V78.4		Unmapped
ICD10WHO:V78.5		Unmapped
ICD10WHO:V78.6		Unmapped
ICD10WHO:V78.7		Unmapped
ICD10WHO:V78.9		Unmapped
ICD10WHO:V79		Unmapped
ICD10WHO:V79.0		Unmapped
ICD10WHO:V79.1		Unmapped
ICD10WHO:V79.2		Unmapped
ICD10WHO:V79.3		Unmapped
ICD10WHO:V79.4		Unmapped
ICD10WHO:V79.5		Unmapped
ICD10WHO:V79.6		Unmapped
ICD10WHO:V79.8		Unmapped
ICD10WHO:V79.9		Unmapped
ICD10WHO:V80		Unmapped
ICD10WHO:V80-V89		Unmapped
ICD10WHO:V80.0		Unmapped
ICD10WHO:V80.1		Unmapped
ICD10WHO:V80.2		Unmapped
ICD10WHO:V80.3		Unmapped
ICD10WHO:V80.4		Unmapped
ICD10WHO:V80.5		Unmapped
ICD10WHO:V80.6		Unmapped
ICD10WHO:V80.7		Unmapped
ICD10WHO:V80.8		Unmapped
ICD10WHO:V80.9		Unmapped
ICD10WHO:V81		Unmapped
ICD10WHO:V81.0		Unmapped
ICD10WHO:V81.1		Unmapped
ICD10WHO:V81.2		Unmapped
ICD10WHO:V81.3		Unmapped
ICD10WHO:V81.4		Unmapped
ICD10WHO:V81.5		Unmapped
ICD10WHO:V81.6		Unmapped
ICD10WHO:V81.7		Unmapped
ICD10WHO:V81.8		Unmapped
ICD10WHO:V81.9		Unmapped
ICD10WHO:V82		Unmapped
ICD10WHO:V82.0		Unmapped
ICD10WHO:V82.1		Unmapped
ICD10WHO:V82.2		Unmapped
ICD10WHO:V82.3		Unmapped
ICD10WHO:V82.4		Unmapped
ICD10WHO:V82.5		Unmapped
ICD10WHO:V82.6		Unmapped
ICD10WHO:V82.7		Unmapped
ICD10WHO:V82.8		Unmapped
ICD10WHO:V82.9		Unmapped
ICD10WHO:V83		Unmapped
ICD10WHO:V83.0		Unmapped
ICD10WHO:V83.1		Unmapped
ICD10WHO:V83.2		Unmapped
ICD10WHO:V83.3		Unmapped
ICD10WHO:V83.4		Unmapped
ICD10WHO:V83.5		Unmapped
ICD10WHO:V83.6		Unmapped
ICD10WHO:V83.7		Unmapped
ICD10WHO:V83.9		Unmapped
ICD10WHO:V84		Unmapped
ICD10WHO:V84.0		Unmapped
ICD10WHO:V84.1		Unmapped
ICD10WHO:V84.2		Unmapped
ICD10WHO:V84.3		Unmapped
ICD10WHO:V84.4		Unmapped
ICD10WHO:V84.5		Unmapped
ICD10WHO:V84.6		Unmapped
ICD10WHO:V84.7		Unmapped
ICD10WHO:V84.9		Unmapped
ICD10WHO:V85		Unmapped
ICD10WHO:V85.0		Unmapped
ICD10WHO:V85.1		Unmapped
ICD10WHO:V85.2		Unmapped
ICD10WHO:V85.3		Unmapped
ICD10WHO:V85.4		Unmapped
ICD10WHO:V85.5		Unmapped
ICD10WHO:V85.6		Unmapped
ICD10WHO:V85.7		Unmapped
ICD10WHO:V85.9		Unmapped
ICD10WHO:V86		Unmapped
ICD10WHO:V86.0		Unmapped
ICD10WHO:V86.1		Unmapped
ICD10WHO:V86.2		Unmapped
ICD10WHO:V86.3		Unmapped
ICD10WHO:V86.4		Unmapped
ICD10WHO:V86.5		Unmapped
ICD10WHO:V86.6		Unmapped
ICD10WHO:V86.7		Unmapped
ICD10WHO:V86.9		Unmapped
ICD10WHO:V87		Unmapped
ICD10WHO:V87.0		Unmapped
ICD10WHO:V87.1		Unmapped
ICD10WHO:V87.2		Unmapped
ICD10WHO:V87.3		Unmapped
ICD10WHO:V87.4		Unmapped
ICD10WHO:V87.5		Unmapped
ICD10WHO:V87.6		Unmapped
ICD10WHO:V87.7		Unmapped
ICD10WHO:V87.8		Unmapped
ICD10WHO:V87.9		Unmapped
ICD10WHO:V88		Unmapped
ICD10WHO:V88.0		Unmapped
ICD10WHO:V88.1		Unmapped
ICD10WHO:V88.2		Unmapped
ICD10WHO:V88.3		Unmapped
ICD10WHO:V88.4		Unmapped
ICD10WHO:V88.5		Unmapped
ICD10WHO:V88.6		Unmapped
ICD10WHO:V88.7		Unmapped
ICD10WHO:V88.8		Unmapped
ICD10WHO:V88.9		Unmapped
ICD10WHO:V89		Unmapped
ICD10WHO:V89.0		Unmapped
ICD10WHO:V89.1		Unmapped
ICD10WHO:V89.2		Unmapped
ICD10WHO:V89.3		Unmapped
ICD10WHO:V89.9		Unmapped
ICD10WHO:V90		Unmapped
ICD10WHO:V90-V94		Unmapped
ICD10WHO:V90.0		Unmapped
ICD10WHO:V90.1		Unmapped
ICD10WHO:V90.2		Unmapped
ICD10WHO:V90.3		Unmapped
ICD10WHO:V90.4		Unmapped
ICD10WHO:V90.5		Unmapped
ICD10WHO:V90.6		Unmapped
ICD10WHO:V90.7		Unmapped
ICD10WHO:V90.8		Unmapped
ICD10WHO:V90.9		Unmapped
ICD10WHO:V91		Unmapped
ICD10WHO:V91.0		Unmapped
ICD10WHO:V91.1		Unmapped
ICD10WHO:V91.2		Unmapped
ICD10WHO:V91.3		Unmapped
ICD10WHO:V91.4		Unmapped
ICD10WHO:V91.5		Unmapped
ICD10WHO:V91.6		Unmapped
ICD10WHO:V91.7		Unmapped
ICD10WHO:V91.8		Unmapped
ICD10WHO:V91.9		Unmapped
ICD10WHO:V92		Unmapped
ICD10WHO:V92.0		Unmapped
ICD10WHO:V92.1		Unmapped
ICD10WHO:V92.2		Unmapped
ICD10WHO:V92.3		Unmapped
ICD10WHO:V92.4		Unmapped
ICD10WHO:V92.5		Unmapped
ICD10WHO:V92.6		Unmapped
ICD10WHO:V92.7		Unmapped
ICD10WHO:V92.8		Unmapped
ICD10WHO:V92.9		Unmapped
ICD10WHO:V93		Unmapped
ICD10WHO:V93.0		Unmapped
ICD10WHO:V93.1		Unmapped
ICD10WHO:V93.2		Unmapped
ICD10WHO:V93.3		Unmapped
ICD10WHO:V93.4		Unmapped
ICD10WHO:V93.5		Unmapped
ICD10WHO:V93.6		Unmapped
ICD10WHO:V93.7		Unmapped
ICD10WHO:V93.8		Unmapped
ICD10WHO:V93.9		Unmapped
ICD10WHO:V94		Unmapped
ICD10WHO:V94.0		Unmapped
ICD10WHO:V94.1		Unmapped
ICD10WHO:V94.2		Unmapped
ICD10WHO:V94.3		Unmapped
ICD10WHO:V94.4		Unmapped
ICD10WHO:V94.5		Unmapped
ICD10WHO:V94.6		Unmapped
ICD10WHO:V94.7		Unmapped
ICD10WHO:V94.8		Unmapped
ICD10WHO:V94.9		Unmapped
ICD10WHO:V95		Unmapped
ICD10WHO:V95-V97		Unmapped
ICD10WHO:V95.0		Unmapped
ICD10WHO:V95.1		Unmapped
ICD10WHO:V95.2		Unmapped
ICD10WHO:V95.3		Unmapped
ICD10WHO:V95.4		Unmapped
ICD10WHO:V95.8		Unmapped
ICD10WHO:V95.9		Unmapped
ICD10WHO:V96		Unmapped
ICD10WHO:V96.0		Unmapped
ICD10WHO:V96.1		Unmapped
ICD10WHO:V96.2		Unmapped
ICD10WHO:V96.8		Unmapped
ICD10WHO:V96.9		Unmapped
ICD10WHO:V97		Unmapped
ICD10WHO:V97.0		Unmapped
ICD10WHO:V97.1		Unmapped
ICD10WHO:V97.2		Unmapped
ICD10WHO:V97.3		Unmapped
ICD10WHO:V97.8		Unmapped
ICD10WHO:V98		Unmapped
ICD10WHO:V98-V99		Unmapped
ICD10WHO:V99		Unmapped
ICD10WHO:VI		Unmapped
ICD10WHO:VII		Unmapped
ICD10WHO:VIII		Unmapped
ICD10WHO:W00		Unmapped
ICD10WHO:W00-W19		Unmapped
ICD10WHO:W00-X59		Unmapped
ICD10WHO:W01		Unmapped
ICD10WHO:W02		Unmapped
ICD10WHO:W03		Unmapped
ICD10WHO:W04		Unmapped
ICD10WHO:W05		Unmapped
ICD10WHO:W06		Unmapped
ICD10WHO:W07		Unmapped
ICD10WHO:W08		Unmapped
ICD10WHO:W09		Unmapped
ICD10WHO:W10		Unmapped
ICD10WHO:W11		Unmapped
ICD10WHO:W12		Unmapped
ICD10WHO:W13		Unmapped
ICD10WHO:W14		Unmapped
ICD10WHO:W15		Unmapped
ICD10WHO:W16		Unmapped
ICD10WHO:W17		Unmapped
ICD10WHO:W18		Unmapped
ICD10WHO:W19		Unmapped
ICD10WHO:W20		Unmapped
ICD10WHO:W20-W49		Unmapped
ICD10WHO:W21		Unmapped
ICD10WHO:W22		Unmapped
ICD10WHO:W23		Unmapped
ICD10WHO:W24		Unmapped
ICD10WHO:W25		Unmapped
ICD10WHO:W26		Unmapped
ICD10WHO:W26.0		Unmapped
ICD10WHO:W26.8		Unmapped
ICD10WHO:W26.9		Unmapped
ICD10WHO:W27		Unmapped
ICD10WHO:W28		Unmapped
ICD10WHO:W29		Unmapped
ICD10WHO:W30		Unmapped
ICD10WHO:W31		Unmapped
ICD10WHO:W32		Unmapped
ICD10WHO:W33		Unmapped
ICD10WHO:W34		Unmapped
ICD10WHO:W35		Unmapped
ICD10WHO:W36		Unmapped
ICD10WHO:W37		Unmapped
ICD10WHO:W38		Unmapped
ICD10WHO:W39		Unmapped
ICD10WHO:W40		Unmapped
ICD10WHO:W41		Unmapped
ICD10WHO:W42		Unmapped
ICD10WHO:W43		Unmapped
ICD10WHO:W44		Unmapped
ICD10WHO:W45		Unmapped
ICD10WHO:W46		Unmapped
ICD10WHO:W49		Unmapped
ICD10WHO:W50		Unmapped
ICD10WHO:W50-W64		Unmapped
ICD10WHO:W51		Unmapped
ICD10WHO:W52		Unmapped
ICD10WHO:W53		Unmapped
ICD10WHO:W54		Unmapped
ICD10WHO:W55		Unmapped
ICD10WHO:W56		Unmapped
ICD10WHO:W57		Unmapped
ICD10WHO:W58		Unmapped
ICD10WHO:W59		Unmapped
ICD10WHO:W60		Unmapped
ICD10WHO:W64		Unmapped
ICD10WHO:W65		Unmapped
ICD10WHO:W65-W74		Unmapped
ICD10WHO:W66		Unmapped
ICD10WHO:W67		Unmapped
ICD10WHO:W68		Unmapped
ICD10WHO:W69		Unmapped
ICD10WHO:W70		Unmapped
ICD10WHO:W73		Unmapped
ICD10WHO:W74		Unmapped
ICD10WHO:W75		Unmapped
ICD10WHO:W75-W84		Unmapped
ICD10WHO:W76		Unmapped
ICD10WHO:W77		Unmapped
ICD10WHO:W78		Unmapped
ICD10WHO:W79		Unmapped
ICD10WHO:W80		Unmapped
ICD10WHO:W81		Unmapped
ICD10WHO:W83		Unmapped
ICD10WHO:W84		Unmapped
ICD10WHO:W85		Unmapped
ICD10WHO:W85-W99		Unmapped
ICD10WHO:W86		Unmapped
ICD10WHO:W87		Unmapped
ICD10WHO:W88		Unmapped
ICD10WHO:W89		Unmapped
ICD10WHO:W90		Unmapped
ICD10WHO:W91		Unmapped
ICD10WHO:W92		Unmapped
ICD10WHO:W93		Unmapped
ICD10WHO:W94		Unmapped
ICD10WHO:W99		Unmapped
ICD10WHO:X		Unmapped
ICD10WHO:X00		Unmapped
ICD10WHO:X00-X09		Unmapped
ICD10WHO:X01		Unmapped
ICD10WHO:X02		Unmapped
ICD10WHO:X03		Unmapped
ICD10WHO:X04		Unmapped
ICD10WHO:X05		Unmapped
ICD10WHO:X06		Unmapped
ICD10WHO:X08		Unmapped
ICD10WHO:X09		Unmapped
ICD10WHO:X10		Unmapped
ICD10WHO:X10-X19		Unmapped
ICD10WHO:X11		Unmapped
ICD10WHO:X12		Unmapped
ICD10WHO:X13		Unmapped
ICD10WHO:X14		Unmapped
ICD10WHO:X15		Unmapped
ICD10WHO:X16		Unmapped
ICD10WHO:X17		Unmapped
ICD10WHO:X18		Unmapped
ICD10WHO:X19		Unmapped
ICD10WHO:X20		Unmapped
ICD10WHO:X20-X29		Unmapped
ICD10WHO:X21		Unmapped
ICD10WHO:X22		Unmapped
ICD10WHO:X23		Unmapped
ICD10WHO:X24		Unmapped
ICD10WHO:X25		Unmapped
ICD10WHO:X26		Unmapped
ICD10WHO:X27		Unmapped
ICD10WHO:X28		Unmapped
ICD10WHO:X29		Unmapped
ICD10WHO:X30		Unmapped
ICD10WHO:X30-X39		Unmapped
ICD10WHO:X31		Unmapped
ICD10WHO:X32		Unmapped
ICD10WHO:X33		Unmapped
ICD10WHO:X34		Unmapped
ICD10WHO:X34.0		Unmapped
ICD10WHO:X34.1		Unmapped
ICD10WHO:X34.8		Unmapped
ICD10WHO:X34.9		Unmapped
ICD10WHO:X35		Unmapped
ICD10WHO:X36		Unmapped
ICD10WHO:X37		Unmapped
ICD10WHO:X38		Unmapped
ICD10WHO:X39		Unmapped
ICD10WHO:X40		Unmapped
ICD10WHO:X40-X49		Unmapped
ICD10WHO:X41		Unmapped
ICD10WHO:X42		Unmapped
ICD10WHO:X43		Unmapped
ICD10WHO:X44		Unmapped
ICD10WHO:X45		Unmapped
ICD10WHO:X46		Unmapped
ICD10WHO:X47		Unmapped
ICD10WHO:X47.0		Unmapped
ICD10WHO:X47.1		Unmapped
ICD10WHO:X47.2		Unmapped
ICD10WHO:X47.3		Unmapped
ICD10WHO:X47.4		Unmapped
ICD10WHO:X47.8		Unmapped
ICD10WHO:X47.9		Unmapped
ICD10WHO:X48		Unmapped
ICD10WHO:X49		Unmapped
ICD10WHO:X50		Unmapped
ICD10WHO:X50-X57		Unmapped
ICD10WHO:X51		Unmapped
ICD10WHO:X52		Unmapped
ICD10WHO:X53		Unmapped
ICD10WHO:X54		Unmapped
ICD10WHO:X57		Unmapped
ICD10WHO:X58		Unmapped
ICD10WHO:X58-X59		Unmapped
ICD10WHO:X59		Unmapped
ICD10WHO:X59.0		Unmapped
ICD10WHO:X59.9		Unmapped
ICD10WHO:X60		Unmapped
ICD10WHO:X60-X84		Unmapped
ICD10WHO:X61		Unmapped
ICD10WHO:X62		Unmapped
ICD10WHO:X63		Unmapped
ICD10WHO:X64		Unmapped
ICD10WHO:X65		Unmapped
ICD10WHO:X66		Unmapped
ICD10WHO:X67		Unmapped
ICD10WHO:X67.0		Unmapped
ICD10WHO:X67.1		Unmapped
ICD10WHO:X67.2		Unmapped
ICD10WHO:X67.3		Unmapped
ICD10WHO:X67.4		Unmapped
ICD10WHO:X67.8		Unmapped
ICD10WHO:X67.9		Unmapped
ICD10WHO:X68		Unmapped
ICD10WHO:X69		Unmapped
ICD10WHO:X70		Unmapped
ICD10WHO:X71		Unmapped
ICD10WHO:X72		Unmapped
ICD10WHO:X73		Unmapped
ICD10WHO:X74		Unmapped
ICD10WHO:X75		Unmapped
ICD10WHO:X76		Unmapped
ICD10WHO:X77		Unmapped
ICD10WHO:X78		Unmapped
ICD10WHO:X79		Unmapped
ICD10WHO:X80		Unmapped
ICD10WHO:X81		Unmapped
ICD10WHO:X82		Unmapped
ICD10WHO:X83		Unmapped
ICD10WHO:X84		Unmapped
ICD10WHO:X85		Unmapped
ICD10WHO:X85-Y09		Unmapped
ICD10WHO:X86		Unmapped
ICD10WHO:X87		Unmapped
ICD10WHO:X88		Unmapped
ICD10WHO:X88.0		Unmapped
ICD10WHO:X88.1		Unmapped
ICD10WHO:X88.2		Unmapped
ICD10WHO:X88.3		Unmapped
ICD10WHO:X88.4		Unmapped
ICD10WHO:X88.8		Unmapped
ICD10WHO:X88.9		Unmapped
ICD10WHO:X89		Unmapped
ICD10WHO:X90		Unmapped
ICD10WHO:X91		Unmapped
ICD10WHO:X92		Unmapped
ICD10WHO:X93		Unmapped
ICD10WHO:X94		Unmapped
ICD10WHO:X95		Unmapped
ICD10WHO:X96		Unmapped
ICD10WHO:X97		Unmapped
ICD10WHO:X98		Unmapped
ICD10WHO:X99		Unmapped
ICD10WHO:XI		Unmapped
ICD10WHO:XII		Unmapped
ICD10WHO:XIII		Unmapped
ICD10WHO:XIV		Unmapped
ICD10WHO:XIX		Unmapped
ICD10WHO:XV		Unmapped
ICD10WHO:XVI		Unmapped
ICD10WHO:XVII		Unmapped
