subject_id	object_id	subject_label	object_label	in_icd10cm
MONDO:0043247	MONDO:0002254	Mallory-Weiss syndrome	syndromic disease	True
MONDO:0003055	MONDO:0016642	secretory meningioma	meningioma	True
MONDO:0003561	MONDO:0002142	malignant giant cell tumor of soft parts	undifferentiated pleomorphic sarcoma	True
MONDO:0005349	MONDO:0037940	otosclerosis	inherited auditory system disease	True
MONDO:0020289	MONDO:0020288	congenital tricuspid malformation	atrioventricular valve anomaly	True
MONDO:0010193	MONDO:0019716	Weaver syndrome	overgrowth syndrome	True
MONDO:0044326	MONDO:0700092	developmental delay and seizures with or without movement abnormalities	neurodevelopmental disorder	True
MONDO:0011909	MONDO:0019548	Charcot-Marie-Tooth disease dominant intermediate D	autosomal dominant intermediate Charcot-Marie-Tooth disease	True
MONDO:0018576	MONDO:0019046	non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy	leukodystrophy	True
MONDO:0008817	MONDO:0018870	arterial calcification, generalized, of infancy, 1	arterial calcification of infancy	True
MONDO:0000402	MONDO:0002120	small cell carcinoma	neuroendocrine carcinoma	True
MONDO:0019874	MONDO:0016944	distal trisomy 7p	partial duplication of the short arm of chromosome 7	True
MONDO:0020492	MONDO:0100283	hemimegalencephaly		True
MONDO:0012249	MONDO:0000426	Lynch syndrome 2	autosomal dominant disease	True
MONDO:0012151	MONDO:0020573	attention deficit-hyperactivity disorder, susceptibility to, 3	inherited disease susceptibility	True
MONDO:0009687	MONDO:0018940	myasthenia, congenital, refractory to acetylcholinesterase inhibitors	congenital myasthenic syndrome	True
MONDO:0011272	MONDO:0800391	retinitis pigmentosa 25		True
MONDO:0003722	MONDO:0024320	internal auditory canal meningioma	inner ear neoplasm	True
MONDO:0002649	MONDO:0002650	scrotum Paget disease	scrotal carcinoma	True
MONDO:0016285	MONDO:0005131	papillary carcinoma of the cervix uteri	cervical carcinoma	True
MONDO:0031003	MONDO:0100327	hypercholanemia, familial, 2	hypercholanemia, familial	True
MONDO:0016774	MONDO:0006572	lichen planus pigmentosus	lichen planus	True
MONDO:0002258	MONDO:0021166	pharyngitis	inflammatory disease	True
MONDO:0010787	MONDO:0016333	Kearns-Sayre syndrome	familial dilated cardiomyopathy	True
MONDO:0006854	MONDO:0005070	mesenchymoma	neoplasm	True
MONDO:0032833	MONDO:0003847	lower urinary tract obstruction, congenital	hereditary disease	True
MONDO:0005730	MONDO:0700204	Dictyocaulus infectious disease		True
MONDO:0005154	MONDO:0005151	liver disorder	endocrine system disorder	True
MONDO:0007403	MONDO:0017234	inherited Creutzfeldt-Jakob disease	inherited prion disease	True
MONDO:0014097	MONDO:0018241	congenital short bowel syndrome	primary short bowel syndrome	True
MONDO:0018737	MONDO:8000010	catastrophic antiphospholipid syndrome	antiphospholipid syndrome	True
MONDO:0005900	MONDO:0021166	parotitis	inflammatory disease	True
MONDO:0011603	MONDO:0009332	GNE myopathy	congenital hematological disorder	True
MONDO:0008244	MONDO:0021635	piebaldism		True
MONDO:0036192	MONDO:0003847	EN1-related dorsoventral syndrome	hereditary disease	True
MONDO:0012441	MONDO:0100246	migraine with or without aura, susceptibility to, 11	migraine with or without aura, susceptibility to	True
MONDO:0010193	MONDO:0800091	Weaver syndrome	overgrowth or tall stature syndrome with skeletal involvement	True
MONDO:0006921	MONDO:0024389	Actinomycetales infectious disease	anaerobic bacteria infectious disease	True
MONDO:0011510	MONDO:0000508	Bohring-Opitz syndrome	syndromic intellectual disability	True
MONDO:0003113	MONDO:0018201	extragonadal germ cell cancer	extragonadal germ cell tumor	True
MONDO:0017546	MONDO:0008652	congenital vertical talus, unilateral	congenital vertical talus	True
MONDO:0021243	MONDO:0005899	parotid gland neoplasm	parotid disorder	True
MONDO:0019926	MONDO:0700091	X small rings	ring chromosome disorder	True
MONDO:0008308	MONDO:0700007	priapism, familial idiopathic		True
MONDO:0013979	MONDO:0016575	primary ciliary dyskinesia 19	primary ciliary dyskinesia	True
MONDO:0020813	MONDO:0020809	benign testicular sertoli cell tumor	benign sertoli cell tumor	True
MONDO:0012089	MONDO:0043905	ichthyosis prematurity syndrome	pneumonitis	True
MONDO:0011936	MONDO:0016073	microphthalmia with brain and digit anomalies	syndromic microphthalmia	True
MONDO:0018968	MONDO:0017059	iniencephaly	neural tube closure defect	True
MONDO:0017356	MONDO:0019230	inborn disorder of ornithine metabolism	inborn disorder of ornithine or proline metabolism	True
MONDO:0033646	MONDO:0033885	mitochondrial complex 4 deficiency, nuclear type 12	mitochondrial complex IV deficiency, nuclear-type	True
MONDO:0957454	MONDO:0019773	hemi-myelomeningocele	myelomeningocele	True
MONDO:0032657	MONDO:0100062	developmental and epileptic encephalopathy, 69	developmental and epileptic encephalopathy	True
MONDO:0017233	MONDO:0017234	familial Alzheimer-like prion disease	inherited prion disease	True
MONDO:0010726	MONDO:0000594	Rett syndrome	pervasive developmental disorder	True
MONDO:0011198	MONDO:0100510	spondyloepimetaphyseal dysplasia, Missouri type	spondyloepimetaphyseal dysplasia	True
MONDO:0010139	MONDO:0016410	isolated thyroid-stimulating hormone deficiency	central congenital hypothyroidism	True
MONDO:0001760	MONDO:0043459	photokeratitis	radiation-induced disorder	True
MONDO:0012839	MONDO:0015979	pyogenic bacterial infections due to MyD88 deficiency	hereditary predisposition to infections	True
MONDO:0008589	MONDO:0003847	tremor of intention, ataxia, and lipofuscinosis	hereditary disease	True
MONDO:0024327	MONDO:0001106	chronic renal failure syndrome	kidney failure	True
MONDO:0003401	MONDO:0016739	central nervous system endodermal sinus tumor	yolk sac tumor of central nervous system	True
MONDO:0700134	MONDO:0024913	bovine neoplasm	cattle disease	True
MONDO:0008499	MONDO:0015160	short stature-wormian bones-dextrocardia syndrome		True
MONDO:0010342	MONDO:0020836	autism, susceptibility to, X-linked 3	autism, susceptiblity to	True
MONDO:0024316	MONDO:0003117	physiological malfunction arising from mental factor	somatoform disorder	True
MONDO:0032594	MONDO:0001071	intellectual developmental disorder and retinitis pigmentosa; IDDRP	intellectual disability	True
MONDO:0001309	MONDO:0002782	oculomotor nerve paralysis	cranial nerve palsy	True
MONDO:0002697	MONDO:0018172	ovarian gonadoblastoma	malignant sex cord stromal tumor of ovary	True
MONDO:0035337	MONDO:0007473	Duane retraction syndrome with congenital deafness	Duane retraction syndrome	True
MONDO:0016764	MONDO:0020147	isolated anophthalmia-microphthalmia syndrome	anophthalmia-microphthalmia syndrome	True
MONDO:0013310	MONDO:0015327	congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	developmental anomaly of metabolic origin	True
MONDO:0015819	MONDO:0017594	indolent primary cutaneous B-cell lymphoma	indolent B-cell non-Hodgkin lymphoma	True
MONDO:0005512	MONDO:0006292	malignant peritoneal mesothelioma	malignant mesothelioma	True
MONDO:0002505	MONDO:0021079	childhood astrocytic tumor	childhood neoplasm	True
MONDO:0016524	MONDO:0005381	congenital vascular bone syndrome	bone disorder	True
MONDO:0017615	MONDO:0015642	benign familial infantile epilepsy	benign partial infantile seizures	True
MONDO:0007079	MONDO:0005303	alcohol dependence	drug dependence	True
MONDO:0008303	MONDO:0015791	familial male-limited precocious puberty	peripheral precocious puberty	True
MONDO:0006316	MONDO:0005462	neuroblastic tumor	primitive neuroectodermal tumor	True
MONDO:0015250	MONDO:0016116	spinal atrophy-ophthalmoplegia-pyramidal syndrome	generalized bulbospinal muscular atrophy	True
MONDO:0017373	MONDO:0003182	poliomyelitis	anterior horn disorder	True
MONDO:0011559	MONDO:0019008	benign recurrent intrahepatic cholestasis type 2	benign recurrent intrahepatic cholestasis	True
MONDO:0006739	MONDO:0004989	Ehrlich tumor carcinoma	breast carcinoma	True
MONDO:0013663	MONDO:0003847	platelet-activating factor acetylhydrolase deficiency	hereditary disease	True
MONDO:0000461	MONDO:0024298	nutritional biotin deficiency	vitamin deficiency disorder	True
MONDO:0010539	MONDO:0000425	X-linked mandibulofacial dysostosis	X-linked disease	True
MONDO:0001615	MONDO:0043479	epidemic keratoconjunctivitis	adenoviridae infectious disease	True
MONDO:0017719	MONDO:0019255	gangliosidosis	sphingolipidosis	True
MONDO:0005294	MONDO:0005385	peripheral vascular disease	vascular disorder	True
MONDO:0000918	MONDO:0000931	endometritis	endometrial disorder	True
MONDO:0010010	MONDO:0015160	Schinzel-Giedion syndrome		True
MONDO:0001938	MONDO:0002187	vulvar dystrophy	vulvar disease	True
MONDO:0001164	MONDO:0002028	antisocial personality disorder	personality disorder	True
MONDO:0006783	MONDO:0002076	hemopneumothorax	pneumothorax	True
MONDO:0006799	MONDO:0002150	hypothalamic neoplasm	hypothalamic disorder	True
MONDO:0005047	MONDO:0005039	infertility disorder	reproductive system disorder	True
MONDO:0008342	MONDO:0003847	pubic bone dysplasia	hereditary disease	True
MONDO:0016771	MONDO:0006572	annular atrophic lichen planus	lichen planus	True
MONDO:0015833	MONDO:0015831	pseudounicornuate uterus	unilateral aplasia of the mullerian ducts	True
MONDO:0014034	MONDO:0000508	severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome	syndromic intellectual disability	True
MONDO:0009058	MONDO:0019222	cystathioninuria	inborn disorder of methionine cycle and sulfur amino acid metabolism	True
MONDO:0010951	MONDO:0015470	dilated cardiomyopathy 1B	familial isolated dilated cardiomyopathy	True
MONDO:0011841	MONDO:0005527	biotin-responsive basal ganglia disease	toxic encephalopathy	True
MONDO:0007581	MONDO:0003847	exchondrosis of pinna, posterior	hereditary disease	True
MONDO:0009789	MONDO:0020573	nonarteritic anterior ischemic optic neuropathy, susceptibility to	inherited disease susceptibility	True
MONDO:0000755	MONDO:0002263	ectopic pregnancy	female reproductive system disorder	True
MONDO:0013309	MONDO:0016884	chromosome 2p12-p11.2 deletion syndrome	partial deletion of the short arm of chromosome 2	True
MONDO:0015411	MONDO:0019755	facial cleft	developmental defect during embryogenesis	True
MONDO:0001643	MONDO:0001835	exophthalmic ophthalmoplegia	facial paralysis	True
MONDO:0009413	MONDO:0015517	immunodeficiency, common variable, 2	common variable immunodeficiency	True
MONDO:0014443	MONDO:0015229	Bardet-Biedl syndrome 15	Bardet-Biedl syndrome	True
MONDO:0020444	MONDO:0019829	subaortic course of innominate vein	congenital anomaly of superior vena cava	True
MONDO:0011989	MONDO:0100120	leishmaniasis	vector-borne disease	True
MONDO:0005265	MONDO:0005046	inflammatory bowel disease	immune system disorder	True
MONDO:0015509	MONDO:0004868	hereditary biliary tract disease	biliary tract disorder	True
MONDO:0008024	MONDO:0015355	neuronopathy, distal hereditary motor, type 7A	distal hereditary motor neuropathy type 7	True
MONDO:0018063	MONDO:0006591	nodular non-suppurative panniculitis	panniculitis	True
MONDO:0010980	MONDO:0003847	midline malformations, multiple, with limb abnormalities and hypopituitarism	hereditary disease	True
MONDO:0015713	MONDO:0700007	idiopathic central precocious puberty		True
MONDO:0012727	MONDO:0015489	mucocutaneous lymph node syndrome	predominantly medium-vessel vasculitis	True
MONDO:0015367	MONDO:0015334	Charlie M syndrome	branchial arch or oral-acral syndrome	True
MONDO:0017705	MONDO:0020295	congenital pulmonary venous return anomaly	congenital pulmonary veins anomaly	True
MONDO:0001022	MONDO:0001020	disuse amblyopia	amblyopia	True
MONDO:0004364	MONDO:0003878	choroid necrotic melanoma	malignant choroid melanoma	True
MONDO:0015035	MONDO:0019450	lissencephaly with cerebellar hypoplasia type B	lissencephaly with cerebellar hypoplasia	True
MONDO:0023050	MONDO:0002254	ectrodactyly cardiopathy dysmorphism	syndromic disease	True
MONDO:0009258	MONDO:0800152	classic galactosemia		True
MONDO:0100062	MONDO:0100038	developmental and epileptic encephalopathy		True
MONDO:0018054	MONDO:0003847	familial atrial fibrillation	hereditary disease	True
MONDO:0001797	MONDO:0005323	chancroid	bacterial sexually transmitted disease	True
MONDO:0018339	MONDO:0015365	PrP systemic amyloidosis	autosomal dominant hereditary sensory and autonomic neuropathy	True
MONDO:0015005	MONDO:0009945	epilepsy, early-onset, vitamin B6-dependent	pyridoxine-dependent epilepsy	True
MONDO:0019122	MONDO:0015927	idiopathic acute eosinophilic pneumonia	idiopathic eosinophilic pneumonia	True
MONDO:0020298	MONDO:0008300	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	Prader-Willi syndrome	True
MONDO:0010765	MONDO:0017966	46,XY complete gonadal dysgenesis	46,XY disorder of gonadal development	True
MONDO:0015459	MONDO:0002038	nasopharyngeal carcinoma	head and neck carcinoma	True
MONDO:0019124	MONDO:0015492	microscopic polyangiitis	anti-neutrophil cytoplasmic antibody-associated vasculitis	True
MONDO:0021718	MONDO:0001824	polyneuritis	polyneuropathy	True
MONDO:0008781	MONDO:0017593	juvenile amyotrophic lateral sclerosis with dementia	juvenile amyotrophic lateral sclerosis	True
MONDO:0009657	MONDO:0800088	mucopolysaccharidosis type 3C	lysosomal storage disease with skeletal involvement	True
MONDO:0012638	MONDO:0024237	microphthalmia-brain atrophy syndrome	inherited neurodegenerative disorder	True
MONDO:0045058	MONDO:0017611	ACTH-producing pituitary gland neoplasm	pituitary tumor	True
MONDO:0009722	MONDO:0002320	Bailey-Bloch congenital myopathy	congenital nervous system disorder	True
MONDO:0003462	MONDO:0006071	papillary adenofibroma	adenofibroma	True
MONDO:0009158	MONDO:0020066	Ehlers-Danlos syndrome, fibronectinemic type	Ehlers-Danlos syndrome	True
MONDO:0800042	MONDO:0031213	restrictive dermopathy 1	restrictive dermopathy	True
MONDO:0010322	MONDO:0019181	intellectual disability, X-linked 2	non-syndromic X-linked intellectual disability	True
MONDO:0016794	MONDO:0016387	maternally-inherited mitochondrial myopathy	mitochondrial oxidative phosphorylation disorder	True
MONDO:0009016	MONDO:0018102	band keratopathy	corneal dystrophy	True
MONDO:0957473	MONDO:0002254	craniosynostosis-facial dysmorphism-chiari-1 malformation-developmental and language delay syndrome	syndromic disease	True
MONDO:0024861	MONDO:0015864	mixed teratoma and seminoma	mixed germ cell tumor	True
MONDO:0013846	MONDO:0020573	peripartum cardiomyopathy, susceptibility to	inherited disease susceptibility	True
MONDO:0005306	MONDO:0005095	ankylosing spondylitis	spondyloarthropathy	True
MONDO:0019621	MONDO:0017019	chronic pneumonitis of infancy	interstitial lung disease specific to infancy	True
MONDO:0009548	MONDO:0017624	renal hypomagnesemia 5 with ocular involvement	familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis	True
MONDO:0018222	MONDO:0002320	X-linked intellectual disability due to GRIA3 anomalies	congenital nervous system disorder	True
MONDO:0019157	MONDO:0700007	myelodysplastic syndrome with ring sideroblasts		True
MONDO:0013601	MONDO:0019052	gluthathione peroxidase deficiency	inborn errors of metabolism	True
MONDO:0033542	MONDO:0021094	immunodeficiency 70	immunodeficiency disease	True
MONDO:0009865	MONDO:0002412	glycogen storage disease due to phosphoglycerate mutase deficiency	disorder of glycogen metabolism	True
MONDO:0010381	MONDO:0003847	Tn polyagglutination syndrome	hereditary disease	True
MONDO:0002630	MONDO:0002129	small cell osteogenic sarcoma	bone cancer	True
MONDO:0008876	MONDO:0021147	Bloom syndrome	disorder of development or morphogenesis	True
MONDO:0006265	MONDO:0015070	laryngeal small cell carcinoma	laryngeal neuroendocrine neoplasm	True
MONDO:0060592	MONDO:0002254	Sweeney-Cox syndrome	syndromic disease	True
MONDO:0011331	MONDO:0017015	congenital chylothorax	primary interstitial lung disease specific to childhood	True
MONDO:0018334	MONDO:0001292	chronic hiccup	autonomic nervous system disorder	True
MONDO:0024312	MONDO:0024311	cancer of short bone of upper limb	cancer affecting bone of limb skeleton	True
MONDO:0012489	MONDO:0011060	cataract 23	early-onset non-syndromic cataract	True
MONDO:0004523	MONDO:0005056	clear cell squamous cell skin carcinoma	keratinizing squamous cell carcinoma	True
MONDO:0019189	MONDO:0019052	inborn disorder of amino acid and other organic acid metabolism	inborn errors of metabolism	True
MONDO:0005005	MONDO:0005004	clear cell renal carcinoma	clear cell adenocarcinoma	True
MONDO:0003085	MONDO:0021166	keratitis	inflammatory disease	True
MONDO:0005731	MONDO:0016075	dipetalonemiasis	filariasis	True
MONDO:0020771	MONDO:0015244	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy	autosomal recessive cerebellar ataxia	True
MONDO:0003321	MONDO:0019004	hereditary Wilms tumor	kidney Wilms tumor	True
MONDO:0008232	MONDO:0024627	phagocytosis, plasma-related defect 1N	phagocytic cell dysfunction	True
MONDO:0012598	MONDO:0016070	fibromatosis, gingival, 4	hereditary gingival fibromatosis	True
MONDO:0016289	MONDO:0002974	malignant germ cell tumor of cervix uteri	cervical cancer	True
MONDO:0016925	MONDO:0700012	partial trisomy/tetrasomy of chromosome 5		True
MONDO:0008208	MONDO:0003847	patella, familial recurrent dislocation of	hereditary disease	True
MONDO:0008793	MONDO:0003847	angiomatosis, diffuse Corticomeningeal, of Divry and van Bogaert	hereditary disease	True
MONDO:0010158	MONDO:0003847	T-substance anomaly	hereditary disease	True
MONDO:0014848	MONDO:0015160	TELO2-related intellectual disability-neurodevelopmental disorder		True
MONDO:0001133	MONDO:0001134	malignant essential hypertension	essential hypertension	True
MONDO:0007029	MONDO:0002254	branchio-oto-renal syndrome	syndromic disease	True
MONDO:0010004	MONDO:0020160	EEC syndrome		True
MONDO:0036025	MONDO:0029000	toxicity to dolutegravir	poisoning	True
MONDO:0020818	MONDO:0003394	secondary dentine	dental pulp disorder	True
MONDO:0017999	MONDO:0018307	fatty acid hydroxylase-associated neurodegeneration	neurodegeneration with brain iron accumulation	True
MONDO:0018513	MONDO:0002032	squamous cell carcinoma of colon	colon carcinoma	True
MONDO:0013631	MONDO:0020573	lung cancer susceptibility 5	inherited disease susceptibility	True
MONDO:0006225	MONDO:0000621	gastric mantle cell lymphoma	immune system cancer	True
MONDO:0019839	MONDO:0019835	panhypophysitis	primary hypophysitis	True
MONDO:0005095	MONDO:0005046	spondyloarthropathy	immune system disorder	True
MONDO:0020488	MONDO:0019037	atypical progressive supranuclear palsy syndrome	progressive supranuclear palsy	True
MONDO:0030702	MONDO:0005311	autoimmune atherosclerosis	atherosclerosis	True
MONDO:0014412	MONDO:0001336	hyperlipoproteinemia, type 1D	familial hyperlipidemia	True
MONDO:0013626	MONDO:0015135	psoriasis 14, pustular	primary immunodeficiency due to a genetic defect in innate immunity	True
MONDO:0009234	MONDO:0002242	congenital high-molecular-weight kininogen deficiency	coagulation protein disease	True
MONDO:0010759	MONDO:0018454	Wildervanck syndrome	dysostosis of genetic origin	True
MONDO:0005504	MONDO:0000314	diphtheria	primary bacterial infectious disease	True
MONDO:0024465	MONDO:0012580	surfactant metabolism dysfunction, pulmonary, 2	hereditary pulmonary alveolar proteinosis	True
MONDO:0009338	MONDO:0015823	hepatic veno-occlusive disease-immunodeficiency syndrome	primary immunodeficiency due to a defect in adaptive immunity	True
MONDO:0015426	MONDO:0005516	Desbuquois dysplasia	osteochondrodysplasia	True
MONDO:0010092	MONDO:0015159	Filippi syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	True
MONDO:0016882	MONDO:0000761	partial deletion of chromosome 20	syndrome caused by partial chromosomal deletion	True
MONDO:0859213	MONDO:0000119	congenital heart defects, multiple types, 8, with or without heterotaxy		True
MONDO:0015397	MONDO:0021635	oculo-auriculo-vertebral spectrum		True
MONDO:0018852	MONDO:0005283	achromatopsia	retinal disorder	True
MONDO:0009264	MONDO:0018241	gastroschisis	primary short bowel syndrome	True
MONDO:0015104	MONDO:0019800	porphyria cutanea tarda	chronic hepatic porphyria	True
MONDO:0018692	MONDO:0005395	variably protease-sensitive prionopathy	movement disorder	True
MONDO:0004169	MONDO:0002263	premenstrual tension	female reproductive system disorder	True
MONDO:0003285	MONDO:0000645	fallopian tube leiomyoma	fallopian tube benign neoplasm	True
MONDO:0010000	MONDO:0003847	rod-cone dystrophy, sensorineural deafness, and Fanconi-type renal dysfunction	hereditary disease	True
MONDO:0001352	MONDO:0001351	round ligament malignant neoplasm	uterine adnexa cancer	True
MONDO:0006972	MONDO:0005275	silo filler disease	lung disorder	True
MONDO:0013070	MONDO:0017173	spermatogenic failure 7	non-syndromic male infertility due to sperm motility disorder	True
MONDO:0007125	MONDO:0003847	ankyloglossia	hereditary disease	True
MONDO:0005060	MONDO:0018078	liposarcoma	soft tissue sarcoma	True
MONDO:0021335	MONDO:0000920	carcinoma of duodenum	duodenum cancer	True
MONDO:0013917	MONDO:0017842	nephronophthisis 15	Senior-Loken syndrome	True
MONDO:0030880	MONDO:0003847	mandibuloacral dysplasia progeroid syndrome	hereditary disease	True
MONDO:0016364	MONDO:0020240	Joubert syndrome with ocular defect	syndromic retinitis pigmentosa	True
MONDO:0001224	MONDO:0005642	Angelucci syndrome	atopic conjunctivitis	True
MONDO:0014078	MONDO:0015372	platelet-type bleeding disorder 15	autosomal dominant macrothrombocytopenia	True
MONDO:0008277	MONDO:0005079	stomach polyp	polyp	True
MONDO:0016107	MONDO:0016120	myotonic dystrophy	myotonic syndrome	True
MONDO:0017627	MONDO:0015499	congenital hereditary facial paralysis-variable hearing loss syndrome	paralytic facial malformation	True
MONDO:0001016	MONDO:0003283	epididymis cancer	epididymal neoplasm	True
MONDO:0009462	MONDO:0003847	inosine phosphorylase deficiency, immune defect due to	hereditary disease	True
MONDO:0010406	MONDO:0019181	chromosome Xp11.22 duplication syndrome	non-syndromic X-linked intellectual disability	True
MONDO:0045059	MONDO:0004989	cribriform carcinoma of breast	breast carcinoma	True
MONDO:0032675	MONDO:0018940	myasthenic syndrome, congenital, 25, presynaptic	congenital myasthenic syndrome	True
MONDO:0003175	MONDO:0000521	salivary gland adenoid cystic carcinoma	salivary gland carcinoma	True
MONDO:0010890	MONDO:0015159	acrocardiofacial syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	True
MONDO:0005289	MONDO:0001735	paranasal sinus neoplasm	paranasal sinus disorder	True
MONDO:0007878	MONDO:0018562	congenital laryngomalacia	hereditary otorhinolaryngological malformation	True
MONDO:0015269	MONDO:0005071	symmetrical thalamic calcifications	nervous system disorder	True
MONDO:0032827	MONDO:0020573	epilepsy, idiopathic generalized, susceptibility to, 16	inherited disease susceptibility	True
MONDO:0015523	MONDO:0002095	epithelioid hemangioendothelioma	vascular cancer	True
MONDO:0018309	MONDO:0003847	Hirschsprung disease	hereditary disease	True
MONDO:0024889	MONDO:0036976	benign mesonephroma	benign epithelial neoplasm	True
MONDO:0002856	MONDO:0005212	gallbladder rhabdomyosarcoma	rhabdomyosarcoma	True
MONDO:0023419	MONDO:0017355	hyperprolinemia	inborn disorder of proline metabolism	True
MONDO:0060763	MONDO:0000508	intellectual developmental disorder with speech delay, dysmorphic facies, and t-cell abnormalities	syndromic intellectual disability	True
MONDO:0031045	MONDO:0019942	arthrogryposis, distal, IIa 11	distal arthrogryposis	True
MONDO:0007401	MONDO:0015704	craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome	familial scaphocephaly syndrome	True
MONDO:0012802	MONDO:0016073	oculoauricular syndrome	syndromic microphthalmia	True
MONDO:0005526	MONDO:0000314	tetanus	primary bacterial infectious disease	True
MONDO:0009910	MONDO:0020162	Wiedemann-Rautenstrauch syndrome	secondary ectropion	True
MONDO:0018996	MONDO:0020127	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2	hereditary peripheral neuropathy	True
MONDO:0017568	MONDO:0018234	Prata-Liberal-Goncalves syndrome	dysostosis	True
MONDO:0009126	MONDO:0001045	duodenal atresia	intestinal atresia	True
MONDO:0008509	MONDO:0017429	distal symphalangism	joint formation defects	True
MONDO:0021164	MONDO:0021166	posthitis	inflammatory disease	True
MONDO:0006665	MONDO:0005001	chronic atrophic gastritis	chronic gastritis	True
MONDO:0019445	MONDO:0021539	trichofolliculoma	hamartoma of skin appendage	True
MONDO:0002041	MONDO:0005550	fungal infectious disease	infectious disease	True
MONDO:0006761	MONDO:0000473	fibromuscular dysplasia	arterial disorder	True
MONDO:0016383	MONDO:0015962	nephrogenic diabetes insipidus	inherited renal tubular disease	True
MONDO:0037105	MONDO:0018201	lung germ cell tumor	extragonadal germ cell tumor	True
MONDO:0011795	MONDO:0015161	anonychia-microcephaly syndrome	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	True
MONDO:0010504	MONDO:0003778	immunodeficiency 47	inborn error of immunity	True
MONDO:0001470	MONDO:0002941	anal margin squamous cell carcinoma	anal margin carcinoma	True
MONDO:0009946	MONDO:0003689	hemolytic anemia due to pyrimidine 5' nucleotidase deficiency	familial hemolytic anemia	True
MONDO:0006978	MONDO:0002332	splenic infarction	splenic disorder	True
MONDO:0002958	MONDO:0005341	signet ring basal cell carcinoma	skin basal cell carcinoma	True
MONDO:0005656	MONDO:0005943	Ascaridida infectious disease	Rhabditida infectious disease	True
MONDO:0016243	MONDO:0002280	hemoglobin E disease	anemia	True
MONDO:0019647	MONDO:0019639	congenital bilateral megacalycosis	congenital megacalycosis	True
MONDO:0013666	MONDO:0016647	Stickler syndrome, type 5	autosomal recessive Stickler syndrome	True
MONDO:0001962	MONDO:0001933	abnormality of glucagon secretion	endocrine pancreas disorder	True
MONDO:0043219	MONDO:0005475	migraine with brainstem aura	migraine with aura	True
MONDO:0008323	MONDO:0006510	Liddle syndrome	renal tubular transport disease	True
MONDO:0013808	MONDO:0019716	Maffucci syndrome	overgrowth syndrome	True
MONDO:0017008	MONDO:0700027	partial duplication of chromosome X		True
MONDO:0013391	MONDO:0019233	sterol carrier protein 2 deficiency	disorder of peroxisomal beta oxidation	True
MONDO:0012204	MONDO:0020102	familial pseudohyperkalemia	hereditary stomatocytosis	True
MONDO:0009627	MONDO:0006025	Galloway-Mowat syndrome	autosomal recessive disease	True
MONDO:0019503	MONDO:0020145	anterior segment dysgenesis	developmental defect of the eye	True
MONDO:0008489	MONDO:0003847	sternum, premature obliteration of sutures of	hereditary disease	True
MONDO:0010122	MONDO:0009332	congenital thrombotic thrombocytopenic purpura	congenital hematological disorder	True
MONDO:0008991	MONDO:0015161	Verloove Vanhorick-Brubakk syndrome	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	True
MONDO:0054615	MONDO:0004983	spermatogenic failure 18	spermatogenic failure	True
MONDO:0006009	MONDO:0024318	viral encephalitis	viral infection of central nervous system	True
MONDO:0035450	MONDO:0016054	aprosencephaly	cerebral malformation	True
MONDO:0100053	MONDO:0000605	anaphylaxis	hypersensitivity reaction disease	True
MONDO:0022800	MONDO:0004603	type 2 collagenopathy		True
MONDO:0013744	MONDO:0020374	cataract 37	cerulean cataract	True
MONDO:0018273	MONDO:0015327	XYLT1-congenital disorder of glycosylation	developmental anomaly of metabolic origin	True
MONDO:0000104	MONDO:0003847	anemia, hypochromic microcytic with iron overload	hereditary disease	True
MONDO:0015985	MONDO:0018230	bone dysplasia, Azouz type	skeletal dysplasia	True
MONDO:0020349	MONDO:0016218	acute motor axonal neuropathy	Guillain-Barre syndrome	True
MONDO:0014647	MONDO:0005500	developmental and epileptic encephalopathy, 50	congenital disorder of glycosylation type I	True
MONDO:0002996	MONDO:0021080	cavernous sinus meningioma	blood vessel neoplasm	True
MONDO:0043166	MONDO:0002688	pancreatic lipomatosis duodenal stenosis	duodenal obstruction	True
MONDO:0005932	MONDO:0005108	pseudorabies	viral infectious disease	True
MONDO:0005806	MONDO:0021358	hypopharynx cancer	neoplasm of hypopharynx	True
MONDO:0014284	MONDO:0018770	short-rib thoracic dysplasia 10 with or without polydactyly	Jeune syndrome	True
MONDO:0006927	MONDO:0021678	Rickettsiaceae infectious disease	gram-negative bacterial infections	True
MONDO:0013568	MONDO:0020573	sick sinus syndrome 3, susceptibility to	inherited disease susceptibility	True
MONDO:0044879	MONDO:0024338	pancreatic mucinous-cystic neoplasm	mucinous neoplasm	True
MONDO:0032714	MONDO:0003847	facial dysmorphism, hypertrichosis, epilepsy, intellectual/developmental delay, and gingival overgrowth syndrome	hereditary disease	True
