mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	mondo_evidence	case
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		GSD type IXc	GSD type IXc				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		Glycogen storage disease type 9A	Glycogen storage disease type 9A				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		Glycogen storage disease type 9C	Glycogen storage disease type 9C				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		Glycogen storage disease type IXa	Glycogen storage disease type IXa				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		Glycogen storage disease type IXc	Glycogen storage disease type IXc				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		Glycogenosis due to liver phosphorylase kinase deficiency	Glycogenosis due to liver phosphorylase kinase deficiency				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		Glycogenosis type 9A	Glycogenosis type 9A				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		Glycogenosis type 9C	Glycogenosis type 9C				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		Glycogenosis type IXa	Glycogenosis type IXa				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		Glycogenosis type IXc	Glycogenosis type IXc				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020693	glycogen storage disease due to liver phosphorylase kinase deficiency	oio:hasExactSynonym		XLG	XLG				Orphanet:264580	Glycogen storage disease due to liver phosphorylase kinase deficiency			
MONDO:0020702	autosomal dominant epidermolytic ichthyosis	oio:hasExactSynonym		BCIE	BCIE				Orphanet:312	Autosomal dominant epidermolytic ichthyosis			
MONDO:0020702	autosomal dominant epidermolytic ichthyosis	oio:hasExactSynonym		Bullous congenital ichthyosiform erythroderma	Bullous congenital ichthyosiform erythroderma				Orphanet:312	Autosomal dominant epidermolytic ichthyosis			
MONDO:0020702	autosomal dominant epidermolytic ichthyosis	oio:hasExactSynonym		Bullous congenital ichthyosiform erythroderma of Brock	Bullous congenital ichthyosiform erythroderma of Brock				Orphanet:312	Autosomal dominant epidermolytic ichthyosis			
MONDO:0020702	autosomal dominant epidermolytic ichthyosis	oio:hasExactSynonym		Bullous ichthyosis	Bullous ichthyosis				Orphanet:312	Autosomal dominant epidermolytic ichthyosis			
MONDO:0020702	autosomal dominant epidermolytic ichthyosis	oio:hasExactSynonym		EHK	EHK				Orphanet:312	Autosomal dominant epidermolytic ichthyosis			
MONDO:0020702	autosomal dominant epidermolytic ichthyosis	oio:hasExactSynonym		EI	EI				Orphanet:312	Autosomal dominant epidermolytic ichthyosis			
MONDO:0020702	autosomal dominant epidermolytic ichthyosis	oio:hasExactSynonym		Epidermolytic hyperkeratosis	Epidermolytic hyperkeratosis				Orphanet:312	Autosomal dominant epidermolytic ichthyosis			
MONDO:0020702	autosomal dominant epidermolytic ichthyosis	oio:hasExactSynonym		Ichthyosis hystrix Brocq type	Ichthyosis hystrix Brocq type				Orphanet:312	Autosomal dominant epidermolytic ichthyosis			
MONDO:0020726	tubulointerstitial kidney disease, autosomal dominant, 2	oio:hasExactSynonym		MUC1-related medullary cystic kidney disease	MUC1-related medullary cystic kidney disease				Orphanet:88949	MUC1-related autosomal dominant tubulointerstitial kidney disease			
MONDO:0020781	encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 1	oio:hasExactSynonym		Apolipoprotein A-I binding protein deficiency	Apolipoprotein A-I binding protein deficiency				Orphanet:555407	NAD(P)HX epimerase deficiency			
MONDO:0020831	congenital vertebral-cardiac-renal anomalies syndrome	oio:hasExactSynonym		Congenital NAD deficiency disorder	Congenital NAD deficiency disorder				Orphanet:521438	Congenital vertebral-cardiac-renal anomalies syndrome			
MONDO:0021005	faciodigitogenital syndrome	oio:hasExactSynonym		Faciodigitogenital syndrome	Faciodigitogenital syndrome				Orphanet:915	Aarskog-Scott syndrome			
MONDO:0021018	autosomal dominant limb-girdle muscular dystrophy type 1D (DNAJB6)	oio:hasExactSynonym		DNAJB6-related LGMD D1	DNAJB6-related LGMD D1				Orphanet:34516	DNAJB6-related limb-girdle muscular dystrophy D1			
MONDO:0021018	autosomal dominant limb-girdle muscular dystrophy type 1D (DNAJB6)	oio:hasExactSynonym		LGMD type 1D	LGMD type 1D				Orphanet:34516	DNAJB6-related limb-girdle muscular dystrophy D1			
MONDO:0021081	anti-NMDA receptor encephalitis	oio:hasExactSynonym		N-methyl-D-aspartate receptor encephalitis	N-methyl-D-aspartate receptor encephalitis				Orphanet:217253	NMDA receptor encephalitis			
MONDO:0021081	anti-NMDA receptor encephalitis	oio:hasExactSynonym		NMDARE	NMDARE				Orphanet:217253	NMDA receptor encephalitis			
MONDO:0021102	prostate phyllodes tumor	oio:hasExactSynonym		Cystic epithelial-stromal tumors of the prostate	Cystic epithelial-stromal tumors of the prostate				Orphanet:498228	Phyllodes tumor of the prostate			
MONDO:0021102	prostate phyllodes tumor	oio:hasExactSynonym		Phyllodes type of atypical prostatic hyperplasia	Phyllodes type of atypical prostatic hyperplasia				Orphanet:498228	Phyllodes tumor of the prostate			
MONDO:0021169	epithelioid hemangioma	oio:hasExactSynonym		ALHE	ALHE				Orphanet:675396	Epithelioid hemangioma			
MONDO:0021169	epithelioid hemangioma	oio:hasExactSynonym		Angiolymphoid hyperplasia with eosinophilia	Angiolymphoid hyperplasia with eosinophilia				Orphanet:675396	Epithelioid hemangioma			
MONDO:0021169	epithelioid hemangioma	oio:hasExactSynonym		EH	EH				Orphanet:675396	Epithelioid hemangioma			
MONDO:0021176	autoimmune hepatitis type 2	oio:hasExactSynonym		AIH type 2	AIH type 2				Orphanet:563581	Autoimmune hepatitis type 2			
MONDO:0022825	congenital cystic eye	oio:hasExactSynonym		Congenital anophthalmos with cyst	Congenital anophthalmos with cyst				Orphanet:519384	Congenital cystic eye			
MONDO:0022851	Dennis-Fairhurst-Moore syndrome	oio:hasExactSynonym		Dennis-Fairhurst-Moore syndrome	Dennis-Fairhurst-Moore syndrome				Orphanet:2109	Hallermann-Streiff-like syndrome			
MONDO:0022851	Dennis-Fairhurst-Moore syndrome	oio:hasExactSynonym		Hallermann-Streiff-François syndrome, severe form	Hallermann-Streiff-François syndrome, severe form				Orphanet:2109	Hallermann-Streiff-like syndrome			
MONDO:0022851	Dennis-Fairhurst-Moore syndrome	oio:hasExactSynonym		Severe Hallermann-Streiff-François syndrome	Severe Hallermann-Streiff-François syndrome				Orphanet:2109	Hallermann-Streiff-like syndrome			
MONDO:0023188	Freiberg disease	oio:hasExactSynonym		Avascular necrosis of the metatarsal bone	Avascular necrosis of the metatarsal bone				Orphanet:564003	Osteochondrosis of the metatarsal bone			
MONDO:0023188	Freiberg disease	oio:hasExactSynonym		Freiberg disease	Freiberg disease				Orphanet:564003	Osteochondrosis of the metatarsal bone			
MONDO:0023188	Freiberg disease	oio:hasExactSynonym		Freiberg infraction	Freiberg infraction				Orphanet:564003	Osteochondrosis of the metatarsal bone			
MONDO:0024548	peeling skin syndrome 1	oio:hasExactSynonym		Generalized peeling skin disease type B	Generalized peeling skin disease type B				Orphanet:263553	Peeling skin syndrome type B			
MONDO:0024548	peeling skin syndrome 1	oio:hasExactSynonym		Inflammatory peeling skin disease	Inflammatory peeling skin disease				Orphanet:263553	Peeling skin syndrome type B			
MONDO:0024551	X-linked lymphoproliferative disease due to SH2D1A deficiency	oio:hasExactSynonym		X-linked lymphoproliferative disease due to SH2 domain containing 1A protein deficiency	X-linked lymphoproliferative disease due to SH2 domain containing 1A protein deficiency				Orphanet:538931	X-linked lymphoproliferative disease due to SAP deficiency			
MONDO:0024551	X-linked lymphoproliferative disease due to SH2D1A deficiency	oio:hasExactSynonym		X-linked lymphoproliferative disease due to Signaling lymphocyte activation molecule-associated protein deficiency	X-linked lymphoproliferative disease due to Signaling lymphocyte activation molecule-associated protein deficiency				Orphanet:538931	X-linked lymphoproliferative disease due to SAP deficiency			
MONDO:0024551	X-linked lymphoproliferative disease due to SH2D1A deficiency	oio:hasExactSynonym		X-linked lymphoproliferative syndrome type 1	X-linked lymphoproliferative syndrome type 1				Orphanet:538931	X-linked lymphoproliferative disease due to SAP deficiency			
MONDO:0024559	aortic aneurysm, familial thoracic 1	oio:hasExactSynonym		Cystic medial necrosis of aorta	Cystic medial necrosis of aorta				Orphanet:229	Familial aortic dissection			
MONDO:0025514	livedoid vasculopathy	oio:hasExactSynonym		Milian atrophie blanche	Milian atrophie blanche				Orphanet:542643	Livedoid vasculopathy			
MONDO:0025514	livedoid vasculopathy	oio:hasExactSynonym		Segmental hyalinizing vasculitis	Segmental hyalinizing vasculitis				Orphanet:542643	Livedoid vasculopathy			
MONDO:0029134	severe combined immunodeficiency due to CARMIL2 deficiency	oio:hasExactSynonym		Combined immunodeficiency due to RLTPR deficiency	Combined immunodeficiency due to RLTPR deficiency				Orphanet:542301	Combined immunodeficiency due to CARMIL2 deficiency			
MONDO:0029136	muscular dystrophy, limb-girdle, autosomal recessive 23	oio:hasExactSynonym		LGMD type R23	LGMD type R23				Orphanet:565837	Laminin subunit alpha 2-related limb-girdle muscular dystrophy R23			
MONDO:0029136	muscular dystrophy, limb-girdle, autosomal recessive 23	oio:hasExactSynonym		Laminin subunit alpha 2-related LGMD R23	Laminin subunit alpha 2-related LGMD R23				Orphanet:565837	Laminin subunit alpha 2-related limb-girdle muscular dystrophy R23			
MONDO:0029136	muscular dystrophy, limb-girdle, autosomal recessive 23	oio:hasExactSynonym		Laminin subunit alpha 2-related late-onset muscular dystrophy	Laminin subunit alpha 2-related late-onset muscular dystrophy				Orphanet:565837	Laminin subunit alpha 2-related limb-girdle muscular dystrophy R23			
MONDO:0030006	combined oxidative phosphorylation deficiency 40	oio:hasExactSynonym		QRSL1-related COXPD	QRSL1-related COXPD				Orphanet:570491	QRSL1-related combined oxidative phosphorylation defect			
MONDO:0030074	spondylometaphyseal dysplasia with corneal dystrophy	oio:hasExactSynonym		SMD-corneal dystrophy syndrome	SMD-corneal dystrophy syndrome				Orphanet:589435	Spondylometaphyseal dysplasia-corneal dystrophy syndrome			
MONDO:0030105	galactosemia 4	oio:hasExactSynonym		GALM deficiency	GALM deficiency				Orphanet:570422	Galactose mutarotase deficiency			
MONDO:0030105	galactosemia 4	oio:hasExactSynonym		Galactosemia type 4	Galactosemia type 4				Orphanet:570422	Galactose mutarotase deficiency			
MONDO:0030880	mandibuloacral dysplasia progeroid syndrome	oio:hasExactSynonym		MADaM	MADaM				Orphanet:647667	Mandibuloacral dysplasia associated to MTX2			
MONDO:0030880	mandibuloacral dysplasia progeroid syndrome	oio:hasExactSynonym		Mandibuloacral dysplasia progeroid syndrome	Mandibuloacral dysplasia progeroid syndrome				Orphanet:647667	Mandibuloacral dysplasia associated to MTX2			
MONDO:0031219	mismatch repair cancer syndrome	oio:hasExactSynonym		CMMR-D syndrome	CMMR-D syndrome				Orphanet:252202	Constitutional mismatch repair deficiency syndrome			
MONDO:0031257	high altitude pulmonary edema	oio:hasExactSynonym		HAPE	HAPE				Orphanet:330012	High altitude pulmonary edema			
MONDO:0031322	triopia	oio:hasExactSynonym		Triophthalmia	Triophthalmia				Orphanet:3374	Unilateral ocular duplication			
MONDO:0031322	triopia	oio:hasExactSynonym		Triopia	Triopia				Orphanet:3374	Unilateral ocular duplication			
MONDO:0031322	triopia	oio:hasExactSynonym		Unilateral diplophthalmia	Unilateral diplophthalmia				Orphanet:3374	Unilateral ocular duplication			
MONDO:0031322	triopia	oio:hasExactSynonym		Unilateral diplophthalmos	Unilateral diplophthalmos				Orphanet:3374	Unilateral ocular duplication			
MONDO:0031415	Carey-Fineman-Ziter syndrome	oio:hasExactSynonym		Myopathy-Moebius-Robin syndrome	Myopathy-Moebius-Robin syndrome				Orphanet:1358	Carey-Fineman-Ziter syndrome			
MONDO:0031421	Olmsted syndrome	oio:hasExactSynonym		Olmsted syndrome	Olmsted syndrome				Orphanet:659	Mutilating palmoplantar keratoderma with periorificial keratotic plaques			
MONDO:0032653	cardiac-urogenital syndrome	oio:hasExactSynonym		MYRF-related cardiac urogenital syndrome	MYRF-related cardiac urogenital syndrome				Orphanet:647811	Cardiac-urogenital syndrome			
MONDO:0032688	polymicrogyria with or without vascular-type Ehlers-Danlos syndrome	oio:hasExactSynonym		Vascular EDS with polymicrogyria	Vascular EDS with polymicrogyria				Orphanet:636941	Vascular Ehlers-Danlos-polymicrogyria syndrome			
MONDO:0032714	facial dysmorphism, hypertrichosis, epilepsy, intellectual/developmental delay, and gingival overgrowth syndrome	oio:hasExactSynonym		FHEIG syndrome	FHEIG syndrome				Orphanet:598603	Facial dysmorphism-hypertrichosis-epilepsy-intellectual disability/developmental delay-gingival overgrowth syndrome			
MONDO:0032724	spondyloepimetaphyseal dysplasia with joint laxity, type 3	oio:hasExactSynonym		EXOC6B-SEMD-JL	EXOC6B-SEMD-JL				Orphanet:642085	EXOC6B-related spondyloepimetaphyseal dysplasia with joint laxity			
MONDO:0032724	spondyloepimetaphyseal dysplasia with joint laxity, type 3	oio:hasExactSynonym		SEMD-JL3	SEMD-JL3				Orphanet:642085	EXOC6B-related spondyloepimetaphyseal dysplasia with joint laxity			
MONDO:0032724	spondyloepimetaphyseal dysplasia with joint laxity, type 3	oio:hasExactSynonym		Spondyloepimetaphyseal dysplasia with joint laxity type 3	Spondyloepimetaphyseal dysplasia with joint laxity type 3				Orphanet:642085	EXOC6B-related spondyloepimetaphyseal dysplasia with joint laxity			
MONDO:0032726	combined oxidative phosphorylation deficiency 39	oio:hasExactSynonym		GFM2-related combined oxidative phosphorylation defect	GFM2-related combined oxidative phosphorylation defect				Orphanet:565624	Combined oxidative phosphorylation defect type 39			
MONDO:0032882	Heyn-Sproul-Jackson syndrome	oio:hasExactSynonym		Microcephaly-short stature-intellectual disability syndrome	Microcephaly-short stature-intellectual disability syndrome				Orphanet:658595	DNMT3A-related microcephalic dwarfism			
MONDO:0032916	Imagawa-Matsumoto syndrome	oio:hasExactSynonym		SUZ12-related overgrowth syndrome	SUZ12-related overgrowth syndrome				Orphanet:659463	Imagawa-Matsumoto syndrome			
MONDO:0033043	spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy	oio:hasExactSynonym		Autosomal recessive hypomyelinating leukodystrophy-progressive spastic ataxia	Autosomal recessive hypomyelinating leukodystrophy-progressive spastic ataxia				Orphanet:527497	NKX6-2-related autosomal recessive hypomyelinating leukodystrophy			
MONDO:0033135	Charcot-Marie-Tooth disease, demyelinating, type 1G	oio:hasExactSynonym		PMP2-related CMT1	PMP2-related CMT1				Orphanet:476394	PMP2-related Charcot-Marie-Tooth disease type 1			
MONDO:0033135	Charcot-Marie-Tooth disease, demyelinating, type 1G	oio:hasExactSynonym		PMP2-related Charcot-Marie-Tooth neuropathy type 1	PMP2-related Charcot-Marie-Tooth neuropathy type 1				Orphanet:476394	PMP2-related Charcot-Marie-Tooth disease type 1			
MONDO:0033135	Charcot-Marie-Tooth disease, demyelinating, type 1G	oio:hasExactSynonym		PMP2-related hereditary motor and sensory neuropathy type 1	PMP2-related hereditary motor and sensory neuropathy type 1				Orphanet:476394	PMP2-related Charcot-Marie-Tooth disease type 1			
MONDO:0033203	nephrotic syndrome 14	oio:hasExactSynonym		SPLIS	SPLIS				Orphanet:506334	Familial steroid-resistant nephrotic syndrome with adrenal insufficiency			
MONDO:0033203	nephrotic syndrome 14	oio:hasExactSynonym		Sphingosine phosphate lyase insufficiency syndrome	Sphingosine phosphate lyase insufficiency syndrome				Orphanet:506334	Familial steroid-resistant nephrotic syndrome with adrenal insufficiency			
MONDO:0033282	multiple mitochondrial dysfunctions syndrome 5	oio:hasExactSynonym		ISCA1 deficiency	ISCA1 deficiency				Orphanet:569274	Multiple mitochondrial dysfunctions syndrome type 5			
MONDO:0033482	spinocerebellar ataxia 47	oio:hasExactSynonym		Adult-onset SCA47	Adult-onset SCA47				Orphanet:642747	PUM1-related cerebellar ataxia			
MONDO:0033482	spinocerebellar ataxia 47	oio:hasExactSynonym		Adult-onset spinocerebellar ataxia type 47	Adult-onset spinocerebellar ataxia type 47				Orphanet:642747	PUM1-related cerebellar ataxia			
MONDO:0033613	neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities	oio:hasExactSynonym		HPDL-related Leigh-like encephalopathy	HPDL-related Leigh-like encephalopathy				Orphanet:641353	Infantile neurodegeneration-progressive spasticity-intellectual disability-white matter lesions syndrome			
MONDO:0033613	neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities	oio:hasExactSynonym		HPDL-related infantile neurodegeneration-progressive spasticity-intellectual disability-white matter lesions syndrome	HPDL-related infantile neurodegeneration-progressive spasticity-intellectual disability-white matter lesions syndrome				Orphanet:641353	Infantile neurodegeneration-progressive spasticity-intellectual disability-white matter lesions syndrome			
MONDO:0033642	neurodevelopmental disorder with alopecia and brain abnormalities	oio:hasExactSynonym		Ornithine decarboxylase deficiency	Ornithine decarboxylase deficiency				Orphanet:544488	Global developmental delay-alopecia-macrocephaly-facial dysmorphism-structural brain anomalies syndrome			
MONDO:0033672	Duane anomaly-myopathy-scoliosis syndrome	oio:hasExactSynonym		Verloes-Deprez syndrome	Verloes-Deprez syndrome				Orphanet:50817	Duane anomaly-myopathy-scoliosis syndrome			
MONDO:0033682	skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome	oio:hasExactSynonym		EXTL3-related neuro-immuno-skeletal dysplasia syndrome	EXTL3-related neuro-immuno-skeletal dysplasia syndrome				Orphanet:508533	Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome			
MONDO:0033682	skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome	oio:hasExactSynonym		Neuro-immuno-skeletal dysplasia syndrome due to EXTL3 deficiency	Neuro-immuno-skeletal dysplasia syndrome due to EXTL3 deficiency				Orphanet:508533	Skeletal dysplasia-T-cell immunodeficiency-developmental delay syndrome			
MONDO:0033816	thygeson superficial punctate keratopathy	oio:hasExactSynonym		Thygeson superficial punctate keratopathy	Thygeson superficial punctate keratopathy				Orphanet:519406	Thygeson superficial punctate keratitis			
MONDO:0033821	fungal keratitis	oio:hasExactSynonym		Keratomycosis	Keratomycosis				Orphanet:519930	Fungal keratitis			
MONDO:0033821	fungal keratitis	oio:hasExactSynonym		Mycotic keratitis	Mycotic keratitis				Orphanet:519930	Fungal keratitis			
MONDO:0033850	autosomal recessive axonal charcot-marie-tooth disease due to copper metabolism defect	oio:hasExactSynonym		Autosomal recessive axonal CMT due to copper metabolism defect	Autosomal recessive axonal CMT due to copper metabolism defect				Orphanet:521411	Autosomal recessive axonal Charcot-Marie-Tooth disease due to copper metabolism defect			
MONDO:0033864	infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome	oio:hasExactSynonym		BAGOS	BAGOS				Orphanet:522077	Infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome			
MONDO:0033864	infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome	oio:hasExactSynonym		SYT1-related neurodevelopmental disorder	SYT1-related neurodevelopmental disorder				Orphanet:522077	Infantile hypotonia-oculomotor anomalies-hyperkinetic movements-developmental delay syndrome			
MONDO:0033925	pediatric-onset Graves disease	oio:hasExactSynonym		Pediatric-onset Basedow disease	Pediatric-onset Basedow disease				Orphanet:525731	Pediatric-onset Graves disease			
MONDO:0033946	hereditary angioedema with C1Inh deficiency	oio:hasExactSynonym		HAE with C1 inhibitor deficiency	HAE with C1 inhibitor deficiency				Orphanet:528623	Hereditary angioedema with C1Inh deficiency			
MONDO:0033946	hereditary angioedema with C1Inh deficiency	oio:hasExactSynonym		HAE with C1Inh deficiency	HAE with C1Inh deficiency				Orphanet:528623	Hereditary angioedema with C1Inh deficiency			
MONDO:0033946	hereditary angioedema with C1Inh deficiency	oio:hasExactSynonym		Hereditary angioneurotic edema with C1 inhibitor deficiency	Hereditary angioneurotic edema with C1 inhibitor deficiency				Orphanet:528623	Hereditary angioedema with C1Inh deficiency			
MONDO:0033946	hereditary angioedema with C1Inh deficiency	oio:hasExactSynonym		Hereditary angioneurotic edema with C1Inh deficiency	Hereditary angioneurotic edema with C1Inh deficiency				Orphanet:528623	Hereditary angioedema with C1Inh deficiency			
MONDO:0033948	acquired angioedema with C1Inh deficiency	oio:hasExactSynonym		Acquired angioneurotic edema with C1 inhibitor deficiency	Acquired angioneurotic edema with C1 inhibitor deficiency				Orphanet:528663	Acquired angioedema with C1Inh deficiency			
MONDO:0033948	acquired angioedema with C1Inh deficiency	oio:hasExactSynonym		Acquired angioneurotic edema with C1Inh deficiency	Acquired angioneurotic edema with C1Inh deficiency				Orphanet:528663	Acquired angioedema with C1Inh deficiency			
MONDO:0033954	monoclonal mast cell activation syndrome	oio:hasExactSynonym		Monoclonal MCAD	Monoclonal MCAD				Orphanet:529468	Monoclonal mast cell activation syndrome			
MONDO:0033969	inflammatory bowel disease-recurrent sinopulmonary infections syndrome	oio:hasExactSynonym		NFAT5 haploinsufficiency	NFAT5 haploinsufficiency				Orphanet:529980	Inflammatory bowel disease-recurrent sinopulmonary infections syndrome			
MONDO:0033980	RELA fusion-positive ependymoma	oio:hasExactSynonym		Supratentorial C11ORF95-RELA fused ependymoma	Supratentorial C11ORF95-RELA fused ependymoma				Orphanet:530792	RELA fusion-positive ependymoma			
MONDO:0034021	spondylodysplastic Ehlers-Danlos syndrome	oio:hasExactSynonym		spEDS	spEDS				Orphanet:536471	Spondylodysplastic Ehlers-Danlos syndrome			
MONDO:0034022	Bethlem myopathy 2	oio:hasExactSynonym		EDS/myopathy overlap syndrome	EDS/myopathy overlap syndrome				Orphanet:536516	Myopathic Ehlers-Danlos syndrome			
MONDO:0034054	severe combined immunodeficiency due to CD70 deficiency	oio:hasExactSynonym		CID due to CD70 deficiency	CID due to CD70 deficiency				Orphanet:538958	Combined immunodeficiency due to CD70 deficiency			
MONDO:0034099	SYNGAP1-related developmental and epileptic encephalopathy	oio:hasExactSynonym		SYNGAP1-related DEE	SYNGAP1-related DEE				Orphanet:544254	SYNGAP1-related developmental and epileptic encephalopathy			
MONDO:0034103	infection-related hemolytic uremic syndrome	oio:hasExactSynonym		Infection-related HUS	Infection-related HUS				Orphanet:544482	Infection-related hemolytic uremic syndrome			
MONDO:0034106	developmental and epileptic encephalopathy, 73	oio:hasExactSynonym		RNF13-related severe EOEE	RNF13-related severe EOEE				Orphanet:544503	RNF13-related severe early-onset epileptic encephalopathy			
MONDO:0034109	congenital myopathy with reduced type 2 muscle fibers	oio:hasExactSynonym		Congenital myopathy with fast-twitch fiber atrophy	Congenital myopathy with fast-twitch fiber atrophy				Orphanet:544602	Congenital myopathy with reduced type 2 muscle fibers			
MONDO:0034109	congenital myopathy with reduced type 2 muscle fibers	oio:hasExactSynonym		Congenital myopathy with reduced type II muscle fibers	Congenital myopathy with reduced type II muscle fibers				Orphanet:544602	Congenital myopathy with reduced type 2 muscle fibers			
MONDO:0034109	congenital myopathy with reduced type 2 muscle fibers	oio:hasExactSynonym		Congenital myopathy with type 2 muscle fiber atrophy	Congenital myopathy with type 2 muscle fiber atrophy				Orphanet:544602	Congenital myopathy with reduced type 2 muscle fibers			
MONDO:0034109	congenital myopathy with reduced type 2 muscle fibers	oio:hasExactSynonym		Congenital myopathy with type II fiber atrophy	Congenital myopathy with type II fiber atrophy				Orphanet:544602	Congenital myopathy with reduced type 2 muscle fibers			
MONDO:0034121	NAD(P)HX dehydratase deficiency	oio:hasExactSynonym		CARKD deficiency	CARKD deficiency				Orphanet:555402	NAD(P)HX dehydratase deficiency			
MONDO:0034145	oculocerebrodental syndrome	oio:hasExactSynonym		Oculo-skeleto-dental syndrome	Oculo-skeleto-dental syndrome				Orphanet:557003	Oculoskeletodental syndrome			
MONDO:0034186	autosomal recessive extra-oral halitosis	oio:hasExactSynonym		MTO-deficiency	MTO-deficiency				Orphanet:562538	Autosomal recessive extra-oral halitosis			
MONDO:0034186	autosomal recessive extra-oral halitosis	oio:hasExactSynonym		Methanethiol oxidase deficiency	Methanethiol oxidase deficiency				Orphanet:562538	Autosomal recessive extra-oral halitosis			
MONDO:0034189	primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome	oio:hasExactSynonym		Overlap syndromes of autoimmune liver diseases	Overlap syndromes of autoimmune liver diseases				Orphanet:562639	Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome			
MONDO:0034189	primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome	oio:hasExactSynonym		PBC/PSC and AIH overlap syndrome	PBC/PSC and AIH overlap syndrome				Orphanet:562639	Primary biliary cholangitis/primary sclerosing cholangitis and autoimmune hepatitis overlap syndrome			
MONDO:0034204	syndromic congenital sodium diarrhea	oio:hasExactSynonym		Syndromic congenital tufting enteropathy	Syndromic congenital tufting enteropathy				Orphanet:563708	Syndromic congenital sodium diarrhea			
MONDO:0034216	resistance to thyroid hormone due to a mutation in thyroid hormone receptor alpha	oio:hasExactSynonym		RTHa	RTHa				Orphanet:566231	Resistance to thyroid hormone due to a mutation in thyroid hormone receptor alpha			
MONDO:0034216	resistance to thyroid hormone due to a mutation in thyroid hormone receptor alpha	oio:hasExactSynonym		Resistance to thyroid hormone due to a mutation in TRa	Resistance to thyroid hormone due to a mutation in TRa				Orphanet:566231	Resistance to thyroid hormone due to a mutation in thyroid hormone receptor alpha			
MONDO:0034846	primary desmosis coli	oio:hasExactSynonym		Aplastic desmosis coli	Aplastic desmosis coli				Orphanet:565641	Primary desmosis coli			
MONDO:0034976	iatrogenic Creutzfeldt-Jakob disease	oio:hasExactSynonym		Iatrogenic MCJ	Iatrogenic MCJ				Orphanet:576379	Iatrogenic Creutzfeldt-Jakob disease			
MONDO:0034976	iatrogenic Creutzfeldt-Jakob disease	oio:hasExactSynonym		iCJD	iCJD				Orphanet:576379	Iatrogenic Creutzfeldt-Jakob disease			
MONDO:0034987	intraductal tubulopapillary neoplasm of pancreas	oio:hasExactSynonym		ITPN	ITPN				Orphanet:580572	Intraductal tubulopapillary neoplasm of pancreas			
MONDO:0035117	PUM1-associated developmental disability-ataxia-seizure syndrome	oio:hasExactSynonym		PADDAS syndrome	PADDAS syndrome				Orphanet:589515	PUM1-associated developmental disability-ataxia-seizure syndrome			
MONDO:0035122	GRIN2B-related developmental delay, intellectual disability and autism spectrum disorder	oio:hasExactSynonym		GRIN2B-Related Neurodevelopmental Disorder	GRIN2B-Related Neurodevelopmental Disorder				Orphanet:589547	GRIN2B-related developmental delay, intellectual disability and autism spectrum disorder			
