term_id	term_label	1_in_mirror_tsv	2_in_component_tsv	3_in_mondo_xrefs	in1_notIn2_in3
Orphanet:93583	Congenital thrombotic thrombocytopenic purpura	True	False	True	True
Orphanet:3091	Congenital systemic veins anomaly	True	False	True	True
Orphanet:2039	Congenital systemic arteriovenous fistula	True	False	True	True
Orphanet:98948	Congenital symblepharon	True	False	True	True
Orphanet:99059	Congenital supravalvular mitral ring	True	False	True	True
Orphanet:141121	Congenital subglottic stenosis	True	False	True	True
Orphanet:99122	Congenital stenosis of the inferior vena cava	True	False	True	True
Orphanet:93400	Congenital sialidosis type 2	True	False	True	True
Orphanet:2301	Congenital short bowel syndrome	True	False	True	True
Orphanet:238536	Congenital secondary polycythemia	True	False	True	True
Orphanet:353334	Congenital retinal arteriovenous communication	True	False	True	True
Orphanet:2040	Congenital respiratory-biliary fistula	True	False	True	True
Orphanet:3269	Congenital radioulnar synostosis	True	False	True	True
Orphanet:3090	Congenital pulmonary venous return anomaly	True	False	True	True
Orphanet:3188	Congenital pulmonary veins atresia or stenosis	True	False	True	True
Orphanet:98729	Congenital pulmonary veins anomaly	True	False	True	True
Orphanet:3189	Congenital pulmonary valvar stenosis	True	False	True	True
Orphanet:3161	Congenital pulmonary sequestration	True	False	True	True
Orphanet:280854	Congenital pulmonary airway malformation type 4	True	False	True	True
Orphanet:280847	Congenital pulmonary airway malformation type 3	True	False	True	True
Orphanet:280840	Congenital pulmonary airway malformation type 2	True	False	True	True
Orphanet:280832	Congenital pulmonary airway malformation type 1	True	False	True	True
Orphanet:280827	Congenital pulmonary airway malformation type 0	True	False	True	True
Orphanet:2444	Congenital pulmonary airway malformation	True	False	True	True
Orphanet:295026	Congenital pseudoarthrosis of the ulna	True	False	True	True
Orphanet:295018	Congenital pseudoarthrosis of the tibia	True	False	True	True
Orphanet:295024	Congenital pseudoarthrosis of the radius	True	False	True	True
Orphanet:157808	Congenital pseudoarthrosis of the limbs	True	False	True	True
Orphanet:295022	Congenital pseudoarthrosis of the fibula	True	False	True	True
Orphanet:295020	Congenital pseudoarthrosis of the femur	True	False	True	True
Orphanet:238650	Congenital primary megaureter, refluxing form	True	False	True	True
Orphanet:544578	Congenital primary megaureter, refluxing and obstructed form	True	False	True	True
Orphanet:238646	Congenital primary megaureter, obstructed form	True	False	True	True
Orphanet:238654	Congenital primary megaureter, nonrefluxing and unobstructed form	True	False	True	True
Orphanet:617	Congenital primary megaureter	True	False	True	True
Orphanet:83461	Congenital primary aphakia	True	False	True	True
Orphanet:480531	Congenital portosystemic shunt	True	False	True	True
Orphanet:2846	Congenital pericardium anomaly	True	False	True	True
Orphanet:99072	Congenital patent ductus arteriosus aneurysm	True	False	True	True
Orphanet:295036	Congenital patella dislocation	True	False	True	True
Orphanet:99124	Congenital partial pulmonary venous return anomaly	True	False	True	True
Orphanet:99130	Congenital partial agenesis of pericardium	True	False	True	True
Orphanet:313906	Congenital pancreatic cyst	True	False	True	True
Orphanet:2772	Congenital osteogenesis imperfecta-microcephaly-cataracts syndrome	True	False	True	True
Orphanet:157713	Congenital or early infantile CACH syndrome	True	False	True	True
Orphanet:269510	Congenital non-communicating hydrocephalus	True	False	True	True
Orphanet:457074	Congenital nemaline myopathy	True	False	True	True
Orphanet:206973	Congenital myotonia	True	False	True	True
Orphanet:172976	Congenital myopathy with cores	True	False	True	True
Orphanet:97245	Congenital myopathy	True	False	True	True
Orphanet:353327	Congenital myasthenic syndromes with glycosylation defect	True	False	True	True
Orphanet:272	Congenital muscular dystrophy, Fukuyama type	True	False	True	True
Orphanet:98894	Congenital muscular dystrophy type 1D	True	False	True	True
Orphanet:52428	Congenital muscular dystrophy type 1C	True	False	True	True
Orphanet:370953	Congenital muscular dystrophy due to dystroglycanopathy	True	False	True	True
Orphanet:97242	Congenital muscular dystrophy	True	False	True	True
Orphanet:352687	Congenital muscular alpha-dystroglycanopathy with brain and eye anomalies	True	False	True	True
Orphanet:98905	Congenital multicore myopathy with external ophthalmoplegia	True	False	True	True
Orphanet:95464	Congenital mitral valve insufficiency and/or stenosis	True	False	True	True
Orphanet:99057	Congenital mitral stenosis	True	False	True	True
Orphanet:2447	Congenital mitral malformation	True	False	True	True
Orphanet:199293	Congenital microgastria	True	False	True	True
Orphanet:566	Congenital microcoria	True	False	True	True
Orphanet:93109	Congenital megacalycosis	True	False	True	True
Orphanet:98561	Congenital malformation of the eyelid	True	False	True	True
Orphanet:98631	Congenital malformation of the eye with glaucoma as a major feature	True	False	True	True
Orphanet:2430	Congenital macroglossia	True	False	True	True
Orphanet:1928	Congenital lobar emphysema	True	False	True	True
Orphanet:562528	Congenital limbs-face contractures-hypotonia-developmental delay syndrome	True	False	True	True
Orphanet:68378	Congenital limb malformation	True	False	True	True
Orphanet:1055	Congenital left ventricular aneurysm	True	False	True	True
Orphanet:2373	Congenital laryngomalacia	True	False	True	True
Orphanet:2374	Congenital laryngeal web	True	False	True	True
Orphanet:137932	Congenital laryngeal palsy	True	False	True	True
Orphanet:141124	Congenital laryngeal cyst	True	False	True	True
Orphanet:495875	Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome	True	False	True	True
Orphanet:295034	Congenital knee dislocation	True	False	True	True
Orphanet:294951	Congenital joint dislocations	True	False	True	True
Orphanet:657	Congenital isolated hyperinsulinism	True	False	True	True
Orphanet:1229	Congenital intrauterine infection-like syndrome	True	False	True	True
Orphanet:104003	Congenital intestinal transport defect	True	False	True	True
Orphanet:104006	Congenital intestinal disease due to an enzymatic defect	True	False	True	True
Orphanet:95711	Congenital hypothyroidism due to developmental anomaly	True	False	True	True
Orphanet:442	Congenital hypothyroidism	True	False	True	True
Orphanet:2113	Congenital hypothalamic hamartoma syndrome	True	False	True	True
Orphanet:294988	Congenital hypoplasia of thumb	True	False	True	True
Orphanet:174590	Congenital hypogonadotropic hypogonadism	True	False	True	True
Orphanet:2185	Congenital hydrocephalus	True	False	True	True
Orphanet:306530	Congenital hereditary facial paralysis-variable hearing loss syndrome	True	False	True	True
Orphanet:458775	Congenital hemangioma	True	False	True	True
Orphanet:1355	Congenital heart defect-round face-developmental delay syndrome	True	False	True	True
Orphanet:295229	Congenital genu recurvatum	True	False	True	True
Orphanet:295232	Congenital genu flexum	True	False	True	True
Orphanet:1023	Congenital generalized hypertrichosis, Ambras type	True	False	True	True
Orphanet:99176	Congenital eyelid retraction	True	False	True	True
Orphanet:91358	Congenital esophageal diverticulum	True	False	True	True
Orphanet:104007	Congenital enteropathy involving intestinal mucosa development	True	False	True	True
Orphanet:295225	Congenital elbow dislocation, unilateral	True	False	True	True
Orphanet:295227	Congenital elbow dislocation, bilateral	True	False	True	True
Orphanet:91491	Congenital ectropion uveae	True	False	True	True
Orphanet:98570	Congenital ectropion	True	False	True	True
Orphanet:85	Congenital dyserythropoietic anemia	True	False	True	True
Orphanet:371195	Congenital disorder of glycosylation-related bone disorder	True	False	True	True
Orphanet:371200	Congenital disorder of glycosylation with skin involvement	True	False	True	True
Orphanet:371047	Congenital disorder of glycosylation with neurological involvement	True	False	True	True
Orphanet:371207	Congenital disorder of glycosylation with nephropathy as a major feature	True	False	True	True
Orphanet:371188	Congenital disorder of glycosylation with intestinal involvement	True	False	True	True
Orphanet:371157	Congenital disorder of glycosylation with hepatic involvement	True	False	True	True
Orphanet:371071	Congenital disorder of glycosylation with epilepsy as a major feature	True	False	True	True
Orphanet:371176	Congenital disorder of glycosylation with dilated cardiomyopathy	True	False	True	True
Orphanet:371235	Congenital disorder of glycosylation with developmental anomaly	True	False	True	True
Orphanet:371212	Congenital disorder of glycosylation with deafness as a major feature	True	False	True	True
Orphanet:371183	Congenital disorder of glycosylation with cardiac malformation as a major feature	True	False	True	True
Orphanet:137	Congenital disorder of glycosylation	True	False	True	True
Orphanet:2140	Congenital diaphragmatic hernia	True	False	True	True
Orphanet:294944	Congenital deformities of limbs	True	False	True	True
Orphanet:294947	Congenital deformities of fingers	True	False	True	True
Orphanet:168612	Congenital deficiency in alpha-fetoprotein	True	False	True	True
Orphanet:519384	Congenital cystic eye	True	False	True	True
Orphanet:95491	Congenital coronary artery aneurysm	True	False	True	True
Orphanet:53691	Congenital cornea plana	True	False	True	True
Orphanet:115	Congenital contractural arachnodactyly	True	False	True	True
Orphanet:99129	Congenital complete agenesis of pericardium	True	False	True	True
Orphanet:269505	Congenital communicating hydrocephalus	True	False	True	True
Orphanet:48431	Congenital cataracts-facial dysmorphism-neuropathy syndrome	True	False	True	True
Orphanet:289499	Congenital cataract microcornea with corneal opacity	True	False	True	True
Orphanet:514352	Congenital brachyesophagus-intrathoracic stomach-vertebral anomalies syndrome	True	False	True	True
Orphanet:2292	Congenital bowing of long bones	True	False	True	True
Orphanet:485631	Congenital bile acid synthesis defect	True	False	True	True
Orphanet:93177	Congenital bilateral megacalycosis	True	False	True	True
Orphanet:48	Congenital bilateral absence of vas deferens	True	False	True	True
Orphanet:98731	Congenital arteriovenous fistula	True	False	True	True
Orphanet:2037	Congenital aortopulmonary window	True	False	True	True
Orphanet:3093	Congenital aortic valve stenosis	True	False	True	True
Orphanet:101043	Congenital aortic valve dysplasia	True	False	True	True
Orphanet:95448	Congenital aortic valve atresia	True	False	True	True
Orphanet:99055	Congenital anomaly of the tricuspid valve chordae	True	False	True	True
Orphanet:95499	Congenital anomaly of the inferior vena cava	True	False	True	True
Orphanet:363189	Congenital anomaly of the great veins	True	False	True	True
Orphanet:98724	Congenital anomaly of the great arteries	True	False	True	True
Orphanet:95500	Congenital anomaly of the coronary sinus	True	False	True	True
Orphanet:95498	Congenital anomaly of superior vena cava	True	False	True	True
Orphanet:95507	Congenital anomaly of hepatic vein	True	False	True	True
Orphanet:97556	Congenital and infantile nephrotic syndrome	True	False	True	True
Orphanet:488586	Congenital amyoplasia	True	False	True	True
Orphanet:98604	Congenital alacrima	True	False	True	True
Orphanet:495879	Congenital agenesis of the scrotum	True	False	True	True
Orphanet:418	Congenital adrenal hyperplasia	True	False	True	True
Orphanet:324353	Congenital achiasma	True	False	True	True
Orphanet:973	Congenital absence/hypoplasia of fingers excluding thumb, unilateral	True	False	True	True
Orphanet:294975	Congenital absence of upper arm and forearm with hand present	True	False	True	True
Orphanet:294977	Congenital absence of thigh and lower leg with foot present	True	False	True	True
Orphanet:294981	Congenital absence of both lower leg and foot	True	False	True	True
Orphanet:294979	Congenital absence of both forearm and hand	True	False	True	True
Orphanet:99095	Congenital Gerbode defect	True	False	True	True
Orphanet:3236	Conductive deafness-ptosis-skeletal anomalies syndrome	True	False	True	True
Orphanet:3216	Conductive deafness-malformed external ear syndrome	True	False	True	True
Orphanet:211277	Complex vascular malformation with associated anomalies	True	False	True	True
Orphanet:99994	Complex regional pain syndrome type 2	True	False	True	True
Orphanet:99995	Complex regional pain syndrome type 1	True	False	True	True
Orphanet:457378	Complex lethal osteochondrodysplasia	True	False	True	True
Orphanet:102013	Complex hereditary spastic paraplegia	True	False	True	True
Orphanet:263708	Complex chromosomal rearrangement	True	False	True	True
Orphanet:180126	Complete septate uterus	True	False	True	True
Orphanet:254688	Complete hydatidiform mole	True	False	True	True
Orphanet:98949	Complete cryptophthalmia	True	False	True	True
Orphanet:99068	Complete atrioventricular septal defect-tetralogy of Fallot	True	False	True	True
Orphanet:576227	Complete atrioventricular septal defect without ventricular hypoplasia	True	False	True	True
Orphanet:99067	Complete atrioventricular septal defect with ventricular hypoplasia	True	False	True	True
Orphanet:1329	Complete atrioventricular septal defect	True	False	True	True
Orphanet:280821	Communicating congenital bronchopulmonary-foregut malformation	True	False	True	True
Orphanet:458833	Common cystic lymphatic malformation	True	False	True	True
Orphanet:141061	Commissural lip fistula	True	False	True	True
Orphanet:317430	Combined immunodeficiency due to STIM1 deficiency	True	False	True	True
Orphanet:317428	Combined immunodeficiency due to ORAI1 deficiency	True	False	True	True
Orphanet:98203	Combined dystonia	True	False	True	True
Orphanet:370114	Combined cervical dystonia	True	False	True	True
Orphanet:101972	Combined T and B cell immunodeficiency	True	False	True	True
Orphanet:98658	Color-vision disease	True	False	True	True
Orphanet:1198	Colonic atresia	True	False	True	True
Orphanet:424099	Colobomatous microphthalmia-rhizomelic dysplasia syndrome	True	False	True	True
Orphanet:98938	Colobomatous microphthalmia	True	False	True	True
Orphanet:603494	Coloboma-osteopetrosis-microphthalmia-macrocephaly-albinism-deafness syndrome	True	False	True	True
Orphanet:155884	Coloboma of superior eyelid	True	False	True	True
Orphanet:98947	Coloboma of optic disc	True	False	True	True
Orphanet:1471	Coloboma of macula-brachydactyly type B syndrome	True	False	True	True
Orphanet:98945	Coloboma of macula	True	False	True	True
Orphanet:98944	Coloboma of iris	True	False	True	True
Orphanet:155889	Coloboma of inferior eyelid	True	False	True	True
Orphanet:98946	Coloboma of eyelid	True	False	True	True
Orphanet:98943	Coloboma of eye lens	True	False	True	True
Orphanet:98942	Coloboma of choroid and retina	True	False	True	True
Orphanet:2050	Cole-Carpenter syndrome	True	False	True	True
Orphanet:401993	Cold-induced sweating syndrome-hyperthermia spectrum	True	False	True	True
Orphanet:31824	Colchicine poisoning	True	False	True	True
Orphanet:193	Cohen syndrome	True	False	True	True
Orphanet:444077	Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome	True	False	True	True
Orphanet:98980	Cogan-Reese syndrome	True	False	True	True
Orphanet:1465	Coffin-Siris syndrome	True	False	True	True
Orphanet:192	Coffin-Lowry syndrome	True	False	True	True
Orphanet:35656	Coenzyme Q10 deficiency	True	False	True	True
Orphanet:90324	Cockayne syndrome type 3	True	False	True	True
Orphanet:90322	Cockayne syndrome type 2	True	False	True	True
Orphanet:90321	Cockayne syndrome type 1	True	False	True	True
Orphanet:502305	Cochleovestibular malformation	True	False	True	True
Orphanet:3233	Cochleosaccular degeneration-cataract syndrome	True	False	True	True
Orphanet:502318	Cochlear nerve deficiency	True	False	True	True
Orphanet:1911	Cocaine embryofetopathy	True	False	True	True
Orphanet:51577	Cobblestone lissencephaly	True	False	True	True
Orphanet:93267	Cloverleaf skull-multiple congenital anomalies syndrome	True	False	True	True
Orphanet:100978	Cloverleaf skull-asphyxiating thoracic dysplasia syndrome	True	False	True	True
Orphanet:268366	Closed iniencephaly	True	False	True	True
Orphanet:93929	Cloacal exstrophy	True	False	True	True
Orphanet:377792	Clinical syndrome	True	False	True	True
Orphanet:1453	Cleidorhizomelic syndrome	True	False	True	True
Orphanet:93451	Cleidocranial dysplasia and isolated cranial ossification defect	True	False	True	True
Orphanet:1452	Cleidocranial dysplasia	True	False	True	True
Orphanet:99772	Cleft velum	True	False	True	True
Orphanet:2010	Cleft palate-stapes fixation-oligodontia syndrome	True	False	True	True
Orphanet:2015	Cleft palate-short stature-vertebral anomalies syndrome	True	False	True	True
Orphanet:2016	Cleft palate-lateral synechia syndrome	True	False	True	True
Orphanet:2013	Cleft palate-large ears-small head syndrome	True	False	True	True
Orphanet:2014	Cleft palate	True	False	True	True
Orphanet:95465	Cleft mitral valve	True	False	True	True
Orphanet:2001	Cleft lip/palate-intestinal malrotation-cardiopathy syndrome	True	False	True	True
Orphanet:3253	Cleft lip/palate-ectodermal dysplasia syndrome	True	False	True	True
Orphanet:2003	Cleft lip/palate-deafness-sacral lipoma syndrome	True	False	True	True
Orphanet:199306	Cleft lip/palate	True	False	True	True
Orphanet:1995	Cleft lip-retinopathy syndrome	True	False	True	True
Orphanet:1991	Cleft lip with or without cleft palate	True	False	True	True
Orphanet:508476	Cleft lip and palate-craniofacial dysmorphism-congenital heart defect-hearing loss syndrome	True	False	True	True
Orphanet:141291	Cleft lip and alveolus	True	False	True	True
Orphanet:101023	Cleft hard palate	True	False	True	True
Orphanet:404511	Clear cell papillary renal cell carcinoma	True	False	True	True
Orphanet:443192	Classic stiff person syndrome	True	False	True	True
Orphanet:538863	Classic pyoderma gangrenosum	True	False	True	True
Orphanet:240071	Classic progressive supranuclear palsy syndrome	True	False	True	True
Orphanet:79254	Classic phenylketonuria	True	False	True	True
Orphanet:216866	Classic pantothenate kinase-associated neurodegeneration	True	False	True	True
Orphanet:79163	Classic organic aciduria	True	False	True	True
Orphanet:329977	Classic neuroendocrine tumor of appendix	True	False	True	True
Orphanet:324604	Classic multiminicore myopathy	True	False	True	True
Orphanet:251867	Classic medulloblastoma	True	False	True	True
Orphanet:268145	Classic maple syrup urine disease	True	False	True	True
Orphanet:102009	Classic lissencephaly	True	False	True	True
Orphanet:325524	Classic congenital lipoid adrenal hyperplasia due to STAR deficency	True	False	True	True
Orphanet:315311	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form	True	False	True	True
Orphanet:315306	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, salt wasting form	True	False	True	True
Orphanet:98843	Classic Hodgkin lymphoma, nodular sclerosis type	True	False	True	True
Orphanet:98844	Classic Hodgkin lymphoma, mixed cellularity type	True	False	True	True
Orphanet:98845	Classic Hodgkin lymphoma, lymphocyte-rich type	True	False	True	True
Orphanet:98846	Classic Hodgkin lymphoma, lymphocyte-depleted type	True	False	True	True
Orphanet:600731	Clark-Baraitser syndrome	True	False	True	True
Orphanet:187	Citrullinemia	True	False	True	True
Orphanet:247582	Citrin deficiency	True	False	True	True
Orphanet:363250	Ciliopathy	True	False	True	True
Orphanet:93426	Ciliopathies with major skeletal involvement	True	False	True	True
Orphanet:314597	Chudley-McCullough syndrome	True	False	True	True
Orphanet:93971	Chudley-Lowry-Hoar syndrome	True	False	True	True
Orphanet:101959	Chronic primary adrenal insufficiency	True	False	True	True
Orphanet:208978	Chronic polyradiculoneuropathy	True	False	True	True
Orphanet:566396	Chronic mast cell leukemia	True	False	True	True
Orphanet:2978	Chronic intestinal pseudoobstruction	True	False	True	True
Orphanet:294422	Chronic intestinal failure	True	False	True	True
Orphanet:95161	Chronic hepatic porphyria	True	False	True	True
Orphanet:99921	Chronic graft versus host disease	True	False	True	True
Orphanet:279891	Chronic endophthalmitis	True	False	True	True
Orphanet:98255	Chronic encephalitis	True	False	True	True
Orphanet:163531	Chronic cutaneous lupus erythematosus	True	False	True	True
Orphanet:208974	Chronic acquired demyelinating polyneuropathy	True	False	True	True
Orphanet:98158	Chromosome Y structural anomaly	True	False	True	True
Orphanet:98159	Chromosome X structural anomaly	True	False	True	True
Orphanet:93461	Chromosomal disease with overgrowth	True	False	True	True
Orphanet:166469	Chromosomal anomaly with epilepsy as a major feature	True	False	True	True
Orphanet:98642	Chromosomal anomaly with cataract	True	False	True	True
Orphanet:85278	Christianson syndrome	True	False	True	True
Orphanet:1433	Choroidal atrophy-alopecia syndrome	True	False	True	True
Orphanet:251896	Choroid plexus tumor	True	False	True	True
Orphanet:1422	Chondrodysplasia-disorder of sex development syndrome	True	False	True	True
Orphanet:280586	Chondrodysplasia with joint dislocations, gPAPP type	True	False	True	True
Orphanet:79346	Chondrodysplasia punctata, tibial-metacarpal type	True	False	True	True
Orphanet:79347	Chondrodysplasia punctata, Toriello type	True	False	True	True
Orphanet:93442	Chondrodysplasia punctata	True	False	True	True
Orphanet:75234	Cholesteryl ester storage disease	True	False	True	True
Orphanet:1415	Cholestasis-pigmentary retinopathy-cleft palate syndrome	True	False	True	True
Orphanet:480501	Choledochal cyst	True	False	True	True
Orphanet:589856	Choanal atresia-athelia-hypothyroidism-delayed puberty-short stature syndrome	True	False	True	True
Orphanet:137917	Choanal atresia, unilateral	True	False	True	True
Orphanet:137920	Choanal atresia, bilateral	True	False	True	True
Orphanet:137914	Choanal atresia	True	False	True	True
Orphanet:247667	Childhood-onset hypophosphatasia	True	False	True	True
Orphanet:98259	Childhood-onset epilepsy syndrome	True	False	True	True
Orphanet:589824	Childhood-onset Steinert myotonic dystrophy	True	False	True	True
Orphanet:184	Cherubism	True	False	True	True
Orphanet:1406	Charlie M syndrome	True	False	True	True
Orphanet:166	Charcot-Marie-Tooth disease/Hereditary motor and sensory neuropathy	True	False	True	True
Orphanet:90103	Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome	True	False	True	True
Orphanet:64749	Charcot-Marie-Tooth disease type 4	True	False	True	True
Orphanet:65753	Charcot-Marie-Tooth disease type 1	True	False	True	True
Orphanet:46627	Char syndrome	True	False	True	True
Orphanet:182083	Channelopathy with epilepsy	True	False	True	True
Orphanet:98979	Chandler syndrome	True	False	True	True
Orphanet:268766	Cervicothoracic spina bifida cystica	True	False	True	True
Orphanet:268397	Cervicothoracic spina bifida aperta	True	False	True	True
Orphanet:141067	Cervicofacial fibrochondroma	True	False	True	True
Orphanet:268762	Cervical spina bifida cystica	True	False	True	True
Orphanet:268392	Cervical spina bifida aperta	True	False	True	True
Orphanet:141046	Cervical dermoid cyst	True	False	True	True
Orphanet:99079	Cervical aortic arch	True	False	True	True
Orphanet:98989	Cerulean cataract	True	False	True	True
Orphanet:66625	Cerebrooculonasal syndrome	True	False	True	True
Orphanet:1394	Cerebrofaciothoracic dysplasia	True	False	True	True
Orphanet:314679	Cerebrofacioarticular syndrome	True	False	True	True
Orphanet:141199	Cerebrofacial arteriovenous metameric syndrome type 3	True	False	True	True
Orphanet:141194	Cerebrofacial arteriovenous metameric syndrome type 1	True	False	True	True
Orphanet:141189	Cerebrofacial arteriovenous metameric syndrome	True	False	True	True
Orphanet:1393	Cerebrocostomandibular syndrome	True	False	True	True
Orphanet:447788	Cerebral visual impairment	True	False	True	True
Orphanet:79158	Cerebral organic aciduria	True	False	True	True
Orphanet:166478	Cerebral malformation with epilepsy	True	False	True	True
Orphanet:98544	Cerebral lipidosis with dementia	True	False	True	True
Orphanet:2081	Cerebral gigantism-jaw cysts syndrome	True	False	True	True
Orphanet:166487	Cerebral diseases of vascular origin with epilepsy	True	False	True	True
Orphanet:268950	Cerebral cortical dysplasia	True	False	True	True
Orphanet:46724	Cerebral arteriovenous malformation	True	False	True	True
Orphanet:444072	Cerebellar-facial-dental syndrome	True	False	True	True
Orphanet:182061	Cerebellar malformation	True	False	True	True
Orphanet:2246	Cerebellar hypoplasia-tapetoretinal degeneration syndrome	True	False	True	True
Orphanet:603448	Cerebellar hypoplasia-intellectual disability-congenital microcephaly-dystonia-anemia-growth retardation syndrome	True	False	True	True
Orphanet:1174	Cerebellar ataxia-ectodermal dysplasia syndrome	True	False	True	True
Orphanet:207028	Cerebellar ataxia with peripheral neuropathy	True	False	True	True
Orphanet:268817	Cephalocele	True	False	True	True
Orphanet:595	Centronuclear myopathy	True	False	True	True
Orphanet:411527	Central retinal vein occlusion	True	False	True	True
Orphanet:295004	Central polydactyly	True	False	True	True
Orphanet:98044	Central nervous system malformation	True	False	True	True
Orphanet:251870	Central nervous system embryonal tumor	True	False	True	True
Orphanet:269194	Central nervous system cystic malformation	True	False	True	True
Orphanet:226298	Central congenital hypothyroidism	True	False	True	True
Orphanet:2431	Central bilateral macrogyria	True	False	True	True
Orphanet:3258	Cenani-Lenz syndrome	True	False	True	True
Orphanet:444941	Caudal regression-sirenomelia spectrum	True	False	True	True
Orphanet:3027	Caudal regression syndrome	True	False	True	True
Orphanet:1756	Caudal duplication	True	False	True	True
Orphanet:1123	Caudal appendage-deafness syndrome	True	False	True	True
Orphanet:1388	Catel-Manzke syndrome	True	False	True	True
Orphanet:1380	Cataract-nephropathy-encephalopathy syndrome	True	False	True	True
Orphanet:1377	Cataract-microcornea syndrome	True	False	True	True
Orphanet:1387	Cataract-intellectual disability-hypogonadism syndrome	True	False	True	True
Orphanet:1381	Cataract-intellectual disability-anal atresia-urinary defects syndrome	True	False	True	True
Orphanet:1375	Cataract-hypertrichosis-intellectual disability syndrome	True	False	True	True
Orphanet:162	Cataract-glaucoma syndrome	True	False	True	True
Orphanet:1383	Cataract-deafness-hypogonadism syndrome	True	False	True	True
Orphanet:314993	Cataract-congenital heart disease-neural tube defect syndrome	True	False	True	True
Orphanet:1373	Cataract-aberrant oral frenula-growth delay syndrome	True	False	True	True
Orphanet:195	Cat-eye syndrome	True	False	True	True
Orphanet:2767	Carpotarsal osteochondromatosis	True	False	True	True
Orphanet:93973	Carpenter-Waziri syndrome	True	False	True	True
Orphanet:65759	Carpenter syndrome	True	False	True	True
Orphanet:480520	Caroli syndrome	True	False	True	True
Orphanet:53035	Caroli disease	True	False	True	True
Orphanet:1361	Carnosinase deficiency	True	False	True	True
Orphanet:228305	Carnitine palmitoyl transferase II deficiency, severe infantile form	True	False	True	True
Orphanet:228308	Carnitine palmitoyl transferase II deficiency, neonatal form	True	False	True	True
Orphanet:228302	Carnitine palmitoyl transferase II deficiency, myopathic form	True	False	True	True
Orphanet:2998	Carnevale syndrome	True	False	True	True
Orphanet:1358	Carey-Fineman-Ziter syndrome	True	False	True	True
Orphanet:3238	Cardiospondylocarpofacial syndrome	True	False	True	True
Orphanet:1340	Cardiofaciocutaneous syndrome	True	False	True	True
Orphanet:2872	Cardiocranial syndrome, Pfeiffer type	True	False	True	True
Orphanet:1686	Cardiac diverticulum	True	False	True	True
Orphanet:137628	Cardiac anomalies-heterotaxy syndrome	True	False	True	True
Orphanet:424013	Carcinoma of the anal canal	True	False	True	True
Orphanet:424936	Carcinoma of liver and intrahepatic biliary tract	True	False	True	True
Orphanet:56044	Carcinoma of gallbladder and extrahepatic biliary tract	True	False	True	True
Orphanet:70482	Carcinoma of esophagus	True	False	True	True
Orphanet:100093	Carcinoid syndrome	True	False	True	True
Orphanet:137667	Capillary malformation-arteriovenous malformation	True	False	True	True
Orphanet:1517	Cantú syndrome	True	False	True	True
Orphanet:1328	Camurati-Engelmann disease	True	False	True	True
Orphanet:1325	Camptodactyly-taurinuria syndrome	True	False	True	True
Orphanet:1323	Camptodactyly-joint contractures-facial skeletal defects syndrome	True	False	True	True
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal anomalies syndrome	True	False	True	True
Orphanet:488434	Camptodactyly syndrome, Guadalajara type 3	True	False	True	True
Orphanet:1326	Camptodactyly syndrome, Guadalajara type 2	True	False	True	True
Orphanet:1327	Camptodactyly syndrome, Guadalajara type 1	True	False	True	True
Orphanet:295016	Camptodactyly of fingers	True	False	True	True
Orphanet:1319	Camptobrachydactyly	True	False	True	True
Orphanet:93439	Campomelic dysplasia and related disorders	True	False	True	True
Orphanet:140	Campomelic dysplasia	True	False	True	True
Orphanet:1318	Campomelia, Cumming type	True	False	True	True
Orphanet:85192	Calvarial doughnut lesions-bone fragility syndrome	True	False	True	True
Orphanet:280065	Calciphylaxis cutis	True	False	True	True
Orphanet:1310	Caffey disease	True	False	True	True
Orphanet:90290	CREST syndrome	True	False	True	True
Orphanet:477762	COL4A1 or COL4A2-related cerebral small vessel disease with ischemic tendancy	True	False	True	True
Orphanet:477765	COL4A1 or COL4A2-related cerebral small vessel disease with hemorrhagic tendancy	True	False	True	True
Orphanet:477759	COL4A1 or COL4A2-related cerebral small vessel disease	True	False	True	True
Orphanet:1466	COFS syndrome	True	False	True	True
Orphanet:1458	CODAS syndrome	True	False	True	True
Orphanet:140944	CLOVES syndrome	True	False	True	True
Orphanet:228357	CLN9 disease	True	False	True	True
Orphanet:228354	CLN8 disease	True	False	True	True
Orphanet:228366	CLN7 disease	True	False	True	True
Orphanet:228363	CLN6 disease	True	False	True	True
Orphanet:228360	CLN5 disease	True	False	True	True
Orphanet:228343	CLN4B disease	True	False	True	True
Orphanet:228340	CLN4A disease	True	False	True	True
Orphanet:228346	CLN3 disease	True	False	True	True
Orphanet:228349	CLN2 disease	True	False	True	True
Orphanet:352709	CLN13 disease	True	False	True	True
Orphanet:314629	CLN11 disease	True	False	True	True
Orphanet:228337	CLN10 disease	True	False	True	True
Orphanet:228329	CLN1 disease	True	False	True	True
Orphanet:168984	CLAPO syndrome	True	False	True	True
Orphanet:251383	CK syndrome	True	False	True	True
Orphanet:3474	CHIME syndrome	True	False	True	True
