mondo_id	mondo_label	source_id	source_label	synonym_scope	synonym	synonym_type	mondo_evidence	synonym_scope_mondo
MONDO:0013632	autosomal dominant nonsyndromic hearing loss 33	DOID:0110562	autosomal dominant nonsyndromic deafness 33	oio:hasExactSynonym	DFNA33	MONDO:ABBREVIATION	OMIM:614211, MONDO:Lexical, DOID:0110562	oio:hasNarrowSynonym
MONDO:0013636	primary biliary cholangitis 4	DOID:0070361	primary biliary cholangitis 4	oio:hasExactSynonym	biliary cirrhosis, primary, 4		OMIM:614220, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013636	primary biliary cholangitis 4	DOID:0070361	primary biliary cholangitis 4	oio:hasExactSynonym	PBC4	MONDO:ABBREVIATION	OMIM:614220, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013637	primary biliary cholangitis 5	DOID:0070362	primary biliary cholangitis 5	oio:hasExactSynonym	biliary cirrhosis, primary, 5		OMIM:614221, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013637	primary biliary cholangitis 5	DOID:0070362	primary biliary cholangitis 5	oio:hasExactSynonym	PBC5	MONDO:ABBREVIATION	OMIM:614221, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013649	hypotrichosis 9	DOID:0110706	hypotrichosis 9	oio:hasExactSynonym	HYPT9	MONDO:ABBREVIATION	OMIM:614237, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013650	hypotrichosis 10	DOID:0110707	hypotrichosis 10	oio:hasExactSynonym	HYPT10	MONDO:ABBREVIATION	OMIM:614238, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013655	intellectual disability, autosomal dominant 8	DOID:0070038	autosomal dominant intellectual developmental disorder 8	oio:hasExactSynonym	autosomal dominant non-syndromic intellectual disability 8		DOID:0070038	oio:hasRelatedSynonym
MONDO:0013656	intellectual disability, autosomal dominant 9	DOID:0070039	NESCAV syndrome	oio:hasExactSynonym	autosomal dominant non-syndromic intellectual disability 9		DOID:0070039	oio:hasRelatedSynonym
MONDO:0013657	intellectual disability, autosomal dominant 10	DOID:0070040	autosomal dominant intellectual developmental disorder 10	oio:hasExactSynonym	autosomal dominant non-syndromic intellectual disability 10		DOID:0070040	oio:hasRelatedSynonym
MONDO:0013658	intellectual disability, autosomal dominant 11	DOID:0070041	autosomal dominant intellectual developmental disorder 11	oio:hasExactSynonym	autosomal dominant non-syndromic intellectual disability 11		DOID:0070041	oio:hasRelatedSynonym
MONDO:0013664	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	DOID:0111773	46,XY sex reversal 8	oio:hasExactSynonym	male pseudohermaphroditism due to deficiency of testicular 17,20-desmolase		OMIM:614279	oio:hasRelatedSynonym
MONDO:0013664	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	DOID:0111773	46,XY sex reversal 8	oio:hasExactSynonym	SRXY8	MONDO:ABBREVIATION	OMIM:614279, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013675	multiple mitochondrial dysfunctions syndrome 2	DOID:0080134	multiple mitochondrial dysfunctions syndrome 2	oio:hasExactSynonym	multiple mitochondrial dysfunctions syndrome 2 with hyperglycinemia		OMIM:614299	oio:hasRelatedSynonym
MONDO:0013677	Emery-Dreifuss muscular dystrophy 7, autosomal dominant	DOID:0070252	autosomal dominant Emery-Dreifuss muscular dystrophy 7	oio:hasExactSynonym	EMERY-Dreifuss muscular dystrophy 7, autosomal dominant		OMIM:614302	oio:hasRelatedSynonym
MONDO:0013677	Emery-Dreifuss muscular dystrophy 7, autosomal dominant	DOID:0070252	autosomal dominant Emery-Dreifuss muscular dystrophy 7	oio:hasExactSynonym	EDMD7	MONDO:ABBREVIATION	OMIM:614302, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013690	Pitt-Hopkins-like syndrome 2	DOID:0111332	Pitt-Hopkins-like syndrome 2	oio:hasExactSynonym	PTHSL2	MONDO:ABBREVIATION	OMIM:614325, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013695	colorectal cancer, hereditary nonpolyposis, type 6	DOID:0070273	hereditary nonpolyposis colorectal cancer type 6	oio:hasExactSynonym	HNPCC6	MONDO:ABBREVIATION	OMIM:614331, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013698	arthrogryposis, distal, type 1B	DOID:0111598	distal arthrogryposis type 1B	oio:hasExactSynonym	DA1B	MONDO:ABBREVIATION	OMIM:614335, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013699	Lynch syndrome 4	DOID:0070275	hereditary nonpolyposis colorectal cancer type 4	oio:hasExactSynonym	HNPCC4	MONDO:ABBREVIATION	OMIM:614337, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013710	Lynch syndrome 5	DOID:0070272	hereditary nonpolyposis colorectal cancer type 5	oio:hasExactSynonym	HNPCC5	MONDO:ABBREVIATION	OMIM:614350, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013715	amyotrophic lateral sclerosis type 16	DOID:0060207	amyotrophic lateral sclerosis type 16	oio:hasExactSynonym	amyotrophic lateral sclerosis 16, juvenile		OMIM:614373, MONDO:Lexical, DOID:0060207	oio:hasRelatedSynonym
MONDO:0013725	colorectal cancer, hereditary nonpolyposis, type 7	DOID:0070276	hereditary nonpolyposis colorectal cancer type 7	oio:hasExactSynonym	HNPCC7	MONDO:ABBREVIATION	OMIM:614385, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013731	MEGF10-related myopathy	DOID:0111333	early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome	oio:hasExactSynonym	myopathy, areflexia, respiratory distress, and dysphagia, early-onset		OMIM:614399, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013731	MEGF10-related myopathy	DOID:0111333	early-onset myopathy-areflexia-respiratory distress-dysphagia syndrome	oio:hasExactSynonym	EMARDD	MONDO:ABBREVIATION	Orphanet:439212, OMIM:614399, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013734	microphthalmia, syndromic 11	DOID:0111804	syndromic microphthalmia 11	oio:hasExactSynonym	MCOPS11	MONDO:ABBREVIATION	OMIM:614402, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013738	autosomal recessive nonsyndromic hearing loss 96	DOID:0110538	autosomal recessive nonsyndromic deafness 96	oio:hasExactSynonym	autosomal recessive deafness 96		DOID:0110538	oio:hasNarrowSynonym
MONDO:0013738	autosomal recessive nonsyndromic hearing loss 96	DOID:0110538	autosomal recessive nonsyndromic deafness 96	oio:hasExactSynonym	DFNB96	MONDO:ABBREVIATION	OMIM:614414, MONDO:Lexical, DOID:0110538	oio:hasNarrowSynonym
MONDO:0013751	cutis laxa, autosomal dominant 2	DOID:0070136	autosomal dominant cutis laxa 2	oio:hasExactSynonym	ADCL2	MONDO:ABBREVIATION	OMIM:614434, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013775	thrombomodulin-related bleeding disorder	DOID:0111908	thrombophilia due to thrombomodulin defect	oio:hasExactSynonym	THPH12	MONDO:ABBREVIATION	OMIM:614486, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013805	intellectual disability, autosomal dominant 13	DOID:0070043	autosomal dominant intellectual developmental disorder 13	oio:hasExactSynonym	autosomal dominant non-syndromic intellectual disability 13		DOID:0070043	oio:hasRelatedSynonym
MONDO:0013810	COG6-ongenital disorder of glycosylation	DOID:0070264	congenital disorder of glycosylation type IIl	oio:hasExactSynonym	CDG IIL		OMIM:614576	oio:hasRelatedSynonym
MONDO:0013818	trichohepatoenteric syndrome 2	DOID:0111416	trichohepatoenteric syndrome 2	oio:hasExactSynonym	THES2	MONDO:ABBREVIATION	OMIM:614602, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013823	autosomal dominant nonsyndromic hearing loss 4B	DOID:0110574	autosomal dominant nonsyndromic deafness 4B	oio:hasExactSynonym	autosomal dominant deafness 4B		DOID:0110574	oio:hasNarrowSynonym
MONDO:0013823	autosomal dominant nonsyndromic hearing loss 4B	DOID:0110574	autosomal dominant nonsyndromic deafness 4B	oio:hasExactSynonym	DFNA4B	MONDO:ABBREVIATION	OMIM:614614, MONDO:Lexical, DOID:0110574	oio:hasNarrowSynonym
MONDO:0013826	autosomal recessive nonsyndromic hearing loss 86	DOID:0110532	autosomal recessive nonsyndromic deafness 86	oio:hasExactSynonym	autosomal recessive deafness 86		DOID:0110532	oio:hasNarrowSynonym
MONDO:0013826	autosomal recessive nonsyndromic hearing loss 86	DOID:0110532	autosomal recessive nonsyndromic deafness 86	oio:hasExactSynonym	DFNB86	MONDO:ABBREVIATION	OMIM:614617, MONDO:Lexical, DOID:0110532	oio:hasNarrowSynonym
MONDO:0013835	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 7	DOID:0111234	congenital muscular dystrophy-dystroglycanopathy A7	oio:hasExactSynonym	MDDGA7	MONDO:ABBREVIATION	OMIM:614643, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013836	familial steroid-resistant nephrotic syndrome with sensorineural deafness	DOID:0070243	primary coenzyme Q10 deficiency 6	oio:hasExactSynonym	coenzyme Q10 deficiency, primary, 6		OMIM:614650, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013836	familial steroid-resistant nephrotic syndrome with sensorineural deafness	DOID:0070243	primary coenzyme Q10 deficiency 6	oio:hasExactSynonym	COQ10D6	MONDO:ABBREVIATION	OMIM:614650, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013837	deafness-encephaloneuropathy-obesity-valvulopathy syndrome	DOID:0070239	primary coenzyme Q10 deficiency 2	oio:hasExactSynonym	coenzyme Q10 deficiency, primary, 2		OMIM:614651, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013837	deafness-encephaloneuropathy-obesity-valvulopathy syndrome	DOID:0070239	primary coenzyme Q10 deficiency 2	oio:hasExactSynonym	COQ10D2	MONDO:ABBREVIATION	OMIM:614651, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013838	coenzyme Q10 deficiency, primary, 3	DOID:0070240	primary coenzyme Q10 deficiency 3	oio:hasExactSynonym	COQ10D3	MONDO:ABBREVIATION	OMIM:614652, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013840	encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	DOID:0070242	primary coenzyme Q10 deficiency 5	oio:hasExactSynonym	coenzyme Q10 deficiency, primary, 5		OMIM:614654, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013840	encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	DOID:0070242	primary coenzyme Q10 deficiency 5	oio:hasExactSynonym	COQ10D5	MONDO:ABBREVIATION	OMIM:614654, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013849	microcephaly 8, primary, autosomal recessive	DOID:0070282	primary autosomal recessive microcephaly 8	oio:hasExactSynonym	MCPH8	MONDO:ABBREVIATION	OMIM:614673, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013864	Cornelia de Lange syndrome 4	DOID:0080508	Cornelia de Lange syndrome 4	oio:hasExactSynonym	CDLS4	MONDO:ABBREVIATION	OMIM:614701, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013870	TMEM165-congenital disorder of glycosylation	DOID:0070263	congenital disorder of glycosylation type IIk	oio:hasExactSynonym	CDG IIk		OMIM:614727	oio:hasRelatedSynonym
MONDO:0013882	hyperphosphatasia with intellectual disability syndrome 2	DOID:0070434	hyperphosphatasia with impaired intellectual development syndrome 2	oio:hasExactSynonym	glycosylphosphatidylinositol biosynthesis defect 6		OMIM:614749	oio:hasRelatedSynonym
MONDO:0013882	hyperphosphatasia with intellectual disability syndrome 2	DOID:0070434	hyperphosphatasia with impaired intellectual development syndrome 2	oio:hasExactSynonym	HPMRS2	MONDO:DEPRECATED	OMIM:614749, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013885	Malan overgrowth syndrome	DOID:0112102	Sotos syndrome 2	oio:hasExactSynonym	SOTOS2	MONDO:ABBREVIATION	OMIM:614753, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013888	tremor, hereditary essential, 4	DOID:0111431	essential tremor 4	oio:hasExactSynonym	ETM4	MONDO:ABBREVIATION	OMIM:614782, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013897	Loeys-Dietz syndrome 4	DOID:0070233	Loeys-Dietz syndrome 4	oio:hasExactSynonym	aneurysm, aortic and cerebral, with arterial tortuosity and skeletal manifestations		OMIM:614816	oio:hasRelatedSynonym
MONDO:0013897	Loeys-Dietz syndrome 4	DOID:0070233	Loeys-Dietz syndrome 4	oio:hasExactSynonym	LDS4	MONDO:ABBREVIATION	OMIM:614816, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013901	spermatogenic failure 10	DOID:0070178	spermatogenic failure 10	oio:hasExactSynonym	spermatogenic failure with defective sperm annulus		OMIM:614822	oio:hasRelatedSynonym
MONDO:0013901	spermatogenic failure 10	DOID:0070178	spermatogenic failure 10	oio:hasExactSynonym	SPGF10	MONDO:ABBREVIATION	OMIM:614822, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013904	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 8	DOID:0111231	congenital muscular dystrophy-dystroglycanopathy type A8	oio:hasExactSynonym	MDDGA8	MONDO:ABBREVIATION	OMIM:614830, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013923	microcephaly 9, primary, autosomal recessive	DOID:0070292	primary autosomal recessive microcephaly 9	oio:hasExactSynonym	MCPH9	MONDO:ABBREVIATION	OMIM:614852, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013929	autosomal recessive nonsyndromic hearing loss 98	DOID:0110540	autosomal recessive nonsyndromic deafness 98	oio:hasExactSynonym	autosomal recessive deafness 98		DOID:0110540	oio:hasNarrowSynonym
MONDO:0013929	autosomal recessive nonsyndromic hearing loss 98	DOID:0110540	autosomal recessive nonsyndromic deafness 98	oio:hasExactSynonym	DFNB98	MONDO:ABBREVIATION	OMIM:614861, MONDO:Lexical, DOID:0110540	oio:hasNarrowSynonym
MONDO:0013947	neuronopathy, distal hereditary motor, autosomal recessive 5	DOID:0111214	autosomal recessive distal hereditary motor neuronopathy 5	oio:hasExactSynonym	DSMA5	MONDO:ABBREVIATION	OMIM:614881, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013953	immunodeficiency 28	DOID:0111995	immunodeficiency 28	oio:hasExactSynonym	Ifngr2 deficiency		OMIM:614889	oio:hasRelatedSynonym
MONDO:0013953	immunodeficiency 28	DOID:0111995	immunodeficiency 28	oio:hasExactSynonym	immunodeficiency 28, Mycobacteriosis		OMIM:614889	oio:hasRelatedSynonym
MONDO:0013953	immunodeficiency 28	DOID:0111995	immunodeficiency 28	oio:hasExactSynonym	IMD28	MONDO:ABBREVIATION	OMIM:614889, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013954	Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency	DOID:0111950	immunodeficiency 29	oio:hasExactSynonym	IL12B deficiency		OMIM:614890	oio:hasRelatedSynonym
MONDO:0013954	Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency	DOID:0111950	immunodeficiency 29	oio:hasExactSynonym	IMD29	MONDO:ABBREVIATION	OMIM:614890, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013955	Mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency	DOID:0111990	immunodeficiency 30	oio:hasExactSynonym	IMD30	MONDO:ABBREVIATION	OMIM:614891, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013956	Mendelian susceptibility to mycobacterial diseases due to partial STAT1 deficiency	DOID:0111945	immunodeficiency 31A	oio:hasExactSynonym	IMD31A	MONDO:ABBREVIATION	OMIM:614892, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013957	Mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	DOID:0111986	immunodeficiency 32A	oio:hasExactSynonym	immunodeficiency 32A, Mycobacteriosis, autosomal dominant		OMIM:614893	oio:hasRelatedSynonym
MONDO:0013957	Mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency	DOID:0111986	immunodeficiency 32A	oio:hasExactSynonym	IMD32A	MONDO:ABBREVIATION	OMIM:614893, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013963	autosomal recessive nonsyndromic hearing loss 93	DOID:0110537	autosomal recessive nonsyndromic deafness 93	oio:hasExactSynonym	autosomal recessive deafness 93		DOID:0110537	oio:hasNarrowSynonym
MONDO:0013963	autosomal recessive nonsyndromic hearing loss 93	DOID:0110537	autosomal recessive nonsyndromic deafness 93	oio:hasExactSynonym	DFNB93	MONDO:ABBREVIATION	OMIM:614899, MONDO:Lexical, DOID:0110537	oio:hasNarrowSynonym
MONDO:0013964	Diamond-Blackfan anemia 11	DOID:0111892	Diamond-Blackfan anemia 11	oio:hasExactSynonym	DBA11	MONDO:ABBREVIATION	OMIM:614900, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013970	branched-chain keto acid dehydrogenase kinase deficiency	DOID:0090126	branched-chain keto acid dehydrogenase kinase deficiency	oio:hasExactSynonym	Bckdk deficiency		OMIM:614923	oio:hasRelatedSynonym
MONDO:0013971	leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome	DOID:0111493	combined oxidative phosphorylation deficiency 12	oio:hasExactSynonym	leukoencephalopathy with thalamus and brainstem involvement and high lactate		OMIM:614924	oio:hasRelatedSynonym
MONDO:0013975	ectodermal dysplasia 7, hair/nail type	DOID:0111660	ectodermal dysplasia 7	oio:hasExactSynonym	ECTD7	MONDO:ABBREVIATION	OMIM:614929, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013976	ectodermal dysplasia 9, hair/nail type	DOID:0111656	ectodermal dysplasia 9	oio:hasExactSynonym	ECTD9	MONDO:ABBREVIATION	OMIM:614931, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013978	autosomal recessive nonsyndromic hearing loss 70	DOID:0110521	autosomal recessive nonsyndromic deafness 70	oio:hasExactSynonym	autosomal recessive deafness 70		DOID:0110521	oio:hasNarrowSynonym
MONDO:0013978	autosomal recessive nonsyndromic hearing loss 70	DOID:0110521	autosomal recessive nonsyndromic deafness 70	oio:hasExactSynonym	DFNB70	MONDO:ABBREVIATION	OMIM:614934, MONDO:Lexical, DOID:0110521	oio:hasNarrowSynonym
MONDO:0013982	ectodermal dysplasia 11A, hypohidrotic/hair/tooth type, autosomal dominant	DOID:0111653	ectodermal dysplasia 11A	oio:hasExactSynonym	ECTD11A	MONDO:ABBREVIATION	OMIM:614940, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013983	ectodermal dysplasia 11B, hypohidrotic/hair/tooth type, autosomal recessive	DOID:0111654	ectodermal dysplasia 11B	oio:hasExactSynonym	ECTD11B	MONDO:ABBREVIATION	OMIM:614941, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013984	autosomal recessive nonsyndromic hearing loss 84B	DOID:0110530	autosomal recessive nonsyndromic deafness 84B	oio:hasExactSynonym	autosomal recessive deafness 84B		DOID:0110530	oio:hasNarrowSynonym
MONDO:0013984	autosomal recessive nonsyndromic hearing loss 84B	DOID:0110530	autosomal recessive nonsyndromic deafness 84B	oio:hasExactSynonym	DFNB84B	MONDO:ABBREVIATION	OMIM:614944, MONDO:Lexical, DOID:0110530	oio:hasNarrowSynonym
MONDO:0013985	autosomal recessive nonsyndromic hearing loss 18B	DOID:0110474	autosomal recessive nonsyndromic deafness 18B	oio:hasExactSynonym	autosomal recessive deafness 18B		DOID:0110474	oio:hasNarrowSynonym
MONDO:0013985	autosomal recessive nonsyndromic hearing loss 18B	DOID:0110474	autosomal recessive nonsyndromic deafness 18B	oio:hasExactSynonym	DFNB18B	MONDO:ABBREVIATION	OMIM:614945, MONDO:Lexical, DOID:0110474	oio:hasNarrowSynonym
MONDO:0013991	obesity due to congenital leptin deficiency	DOID:0111334	congenital leptin deficiency	oio:hasExactSynonym	leptin deficiency or dysfunction		OMIM:614962, MONDO:Lexical, GARD:0013015	oio:hasRelatedSynonym
MONDO:0013991	obesity due to congenital leptin deficiency	DOID:0111334	congenital leptin deficiency	oio:hasExactSynonym	LEPD	MONDO:ABBREVIATION	OMIM:614962, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0013995	cholestasis, intrahepatic, of pregnancy, 3	DOID:0070229	intrahepatic cholestasis of pregnancy 3	oio:hasExactSynonym	ICP3	MONDO:ABBREVIATION	OMIM:614972, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014021	familial episodic pain syndrome with predominantly upper body involvement	DOID:0111729	familial episodic pain syndrome 1	oio:hasExactSynonym	FEPS1	MONDO:ABBREVIATION	OMIM:615040, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014022	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 10	DOID:0111239	congenital muscular dystrophy-dystroglycanopathy type A10	oio:hasExactSynonym	Walker-Warburg syndrome or muscle-eye-brain disease, Tmem5-related		OMIM:615041	oio:hasRelatedSynonym
MONDO:0014022	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 10	DOID:0111239	congenital muscular dystrophy-dystroglycanopathy type A10	oio:hasExactSynonym	MDDGA10	MONDO:ABBREVIATION	OMIM:615041, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014027	hypotrichosis 11	DOID:0110708	hypotrichosis 11	oio:hasExactSynonym	HYPT11	MONDO:ABBREVIATION	OMIM:615059, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014034	severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome	DOID:0070048	GAND syndrome	oio:hasExactSynonym	autosomal dominant non-syndromic intellectual disability 18		DOID:0070048	oio:hasRelatedSynonym
MONDO:0014035	severe intellectual disability-progressive spastic diplegia syndrome	DOID:0070049	autosomal dominant intellectual developmental disorder 19	oio:hasExactSynonym	autosomal dominant non-syndromic intellectual disability 19		DOID:0070049	oio:hasRelatedSynonym
MONDO:0014037	spermatogenic failure 11	DOID:0070180	spermatogenic failure 11	oio:hasExactSynonym	SPGF11	MONDO:ABBREVIATION	OMIM:615081, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014039	mitochondrial DNA depletion syndrome 11	DOID:0080129	mitochondrial DNA depletion syndrome 11	oio:hasExactSynonym	progressive external ophthalmoplegia-myopathy-emaciation syndrome		Orphanet:352447	oio:hasRelatedSynonym
MONDO:0014043	microcephalic primordial dwarfism due to ZNF335 deficiency	DOID:0070294	primary autosomal recessive microcephaly 10	oio:hasExactSynonym	MCPH10	MONDO:ABBREVIATION	OMIM:615095, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014062	mitochondrial DNA deletion syndrome with progressive myopathy	DOID:0111519	autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 6	oio:hasExactSynonym	PEOA6	MONDO:ABBREVIATION	OMIM:615156, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014071	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	DOID:0111230	congenital muscular dystrophy-dystroglycanopathy type A11	oio:hasExactSynonym	MDDGA11	MONDO:ABBREVIATION	OMIM:615181, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014077	cobblestone lissencephaly without muscular or ocular involvement	DOID:0112230	lissencephaly 5	oio:hasExactSynonym	LIS5	MONDO:ABBREVIATION	OMIM:615191, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014081	severe combined immunodeficiency due to CARD11 deficiency	DOID:0111957	immunodeficiency 11A	oio:hasExactSynonym	IMD11A	MONDO:ABBREVIATION	OMIM:615206	oio:hasRelatedSynonym
MONDO:0014082	cryptosporidiosis-chronic cholangitis-liver disease syndrome	DOID:0111982	immunodeficiency 56	oio:hasExactSynonym	IL21R immunodeficiency		OMIM:615207	oio:hasRelatedSynonym
MONDO:0014082	cryptosporidiosis-chronic cholangitis-liver disease syndrome	DOID:0111982	immunodeficiency 56	oio:hasExactSynonym	IMD56	MONDO:ABBREVIATION	OMIM:615207	oio:hasRelatedSynonym
MONDO:0014101	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 12	DOID:0111235	congenital muscular dystrophy-dystroglycanopathy type A12	oio:hasExactSynonym	MDDGA12	MONDO:ABBREVIATION	OMIM:615249, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014112	cardiofaciocutaneous syndrome 2	DOID:0111461	cardiofaciocutaneous syndrome 2	oio:hasExactSynonym	CFC2	MONDO:ABBREVIATION	OMIM:615278, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014113	cardiofaciocutaneous syndrome 3	DOID:0111462	cardiofaciocutaneous syndrome 3	oio:hasExactSynonym	CFC3	MONDO:ABBREVIATION	OMIM:615279, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014114	cardiofaciocutaneous syndrome 4	DOID:0111463	cardiofaciocutaneous syndrome 4	oio:hasExactSynonym	CFC4	MONDO:ABBREVIATION	OMIM:615280, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014118	congenital neutropenia-myelofibrosis-nephromegaly syndrome	DOID:0112132	severe congenital neutropenia 5	oio:hasExactSynonym	SCN5	MONDO:ABBREVIATION	OMIM:615285, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014120	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A13	DOID:0111238	congenital muscular dystrophy-dystroglycanopathy type A13	oio:hasExactSynonym	Walker-Warburg syndrome or muscle-eye-brain disease, B3Gnt1-related		OMIM:615287	oio:hasRelatedSynonym
MONDO:0014120	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A13	DOID:0111238	congenital muscular dystrophy-dystroglycanopathy type A13	oio:hasExactSynonym	MDDGA13	MONDO:ABBREVIATION	OMIM:615287, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014137	precocious puberty, central, 2	DOID:0112309	central precocious puberty 2	oio:hasExactSynonym	CPPB2	MONDO:ABBREVIATION	OMIM:615346, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014140	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A14	DOID:0111233	congenital muscular dystrophy-dystroglycanopathy A14	oio:hasExactSynonym	MDDGA14	MONDO:ABBREVIATION	OMIM:615350, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014141	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B14	DOID:0112377	muscular dystrophy-dystroglycanopathy type B14	oio:hasExactSynonym	MDDGB14	MONDO:DEPRECATED	OMIM:615351, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014165	multiple congenital anomalies-hypotonia-seizures syndrome 3	DOID:0080140	multiple congenital anomalies-hypotonia-seizures syndrome 3	oio:hasExactSynonym	M syndrome		OMIM:603530	oio:hasRelatedSynonym
MONDO:0014167	epilepsy, familial adult myoclonic, 5	DOID:0111691	familial adult myoclonic epilepsy 5	oio:hasExactSynonym	FAME5	MONDO:ABBREVIATION	OMIM:615400, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014172	spermatogenic failure 12	DOID:0070171	spermatogenic failure 12	oio:hasExactSynonym	SPGF12	MONDO:ABBREVIATION	OMIM:615413, MONDO:Lexical	oio:hasRelatedSynonym
MONDO:0014173	microcephaly 11, primary, autosomal recessive	DOID:0070287	primary autosomal recessive microcephaly 11	oio:hasExactSynonym	MCPH11	MONDO:ABBREVIATION	OMIM:615414, MONDO:Lexical	oio:hasRelatedSynonym
