mondo_id	ordo_id	subset	mondo_label	ordo_label
MONDO:0019311	Orphanet:79414	http://purl.obolibrary.org/obo/mondo#ordo_disease	wooly hair nevus	Woolly hair nevus
MONDO:0019312	Orphanet:79430	http://purl.obolibrary.org/obo/mondo#ordo_disease	Hermansky-Pudlak syndrome	Hermansky-Pudlak syndrome
MONDO:0019314	Orphanet:79455	http://purl.obolibrary.org/obo/mondo#ordo_disease	cutaneous mastocytoma	Cutaneous mastocytoma
MONDO:0019315	Orphanet:79456	http://purl.obolibrary.org/obo/mondo#ordo_disease	diffuse cutaneous mastocytosis	Diffuse cutaneous mastocytosis
MONDO:0019316	Orphanet:79457	http://purl.obolibrary.org/obo/mondo#ordo_disease	maculopapular cutaneous mastocytosis	Maculopapular cutaneous mastocytosis
MONDO:0019318	Orphanet:79466	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	inflammatory linear verrucous epidermal nevus	Inflammatory linear verrucous epidermal nevus
MONDO:0019319	Orphanet:79467	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	verrucous nevus	Verrucous nevus
MONDO:0019320	Orphanet:79468	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	acanthokeratolytic verrucous nevus	Acanthokeratolytic verrucous nevus
MONDO:0019321	Orphanet:79474	http://purl.obolibrary.org/obo/mondo#ordo_disease	atypical Werner syndrome	Atypical Werner syndrome
MONDO:0019322	Orphanet:79479	http://purl.obolibrary.org/obo/mondo#ordo_disease	pemphigus vegetans	Pemphigus vegetans
MONDO:0019323	Orphanet:79480	http://purl.obolibrary.org/obo/mondo#ordo_disease	pemphigus erythematosus	Pemphigus erythematosus
MONDO:0019324	Orphanet:79481	http://purl.obolibrary.org/obo/mondo#ordo_disease	pemphigus foliaceus	Pemphigus foliaceus
MONDO:0019325	Orphanet:79483	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	phakomatosis cesioflammea	Phakomatosis cesioflammea
MONDO:0019326	Orphanet:79484	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	phakomatosis cesiomarmorata	Phakomatosis cesiomarmorata
MONDO:0019327	Orphanet:79485	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	phakomatosis spilorosea	Phakomatosis spilorosea
MONDO:0019328	Orphanet:79489	http://purl.obolibrary.org/obo/mondo#ordo_disease	macrocystic lymphatic malformation	Macrocystic lymphatic malformation
MONDO:0019329	Orphanet:79490	http://purl.obolibrary.org/obo/mondo#ordo_disease	microcystic lymphatic malformation	Microcystic lymphatic malformation
MONDO:0019330	Orphanet:79492	http://purl.obolibrary.org/obo/mondo#ordo_disease	pili gemini	Pili gemini
MONDO:0019332	Orphanet:79501	http://purl.obolibrary.org/obo/mondo#ordo_disease	punctate palmoplantar keratoderma type 1	Punctate palmoplantar keratoderma type 1
MONDO:0019333	Orphanet:79643	http://purl.obolibrary.org/obo/mondo#ordo_disease	autosomal recessive hyperinsulinism due to SUR1 deficiency	Autosomal recessive hyperinsulinism due to SUR1 deficiency
MONDO:0019334	Orphanet:79644	http://purl.obolibrary.org/obo/mondo#ordo_disease	autosomal recessive hyperinsulinism due to Kir6.2 deficiency	Autosomal recessive hyperinsulinism due to Kir6.2 deficiency
MONDO:0019335	Orphanet:79651	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	mild hyperphenylalaninemia	Mild hyperphenylalaninemia
MONDO:0019336	Orphanet:79665	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Gardner syndrome	Gardner syndrome
MONDO:0019337	Orphanet:79669	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	autoimmune bullous skin disease	Autoimmune bullous skin disease
MONDO:0019338	Orphanet:797	http://purl.obolibrary.org/obo/mondo#ordo_disease	sarcoidosis	Sarcoidosis
MONDO:0019339	Orphanet:8	http://purl.obolibrary.org/obo/mondo#ordo_disease	47,XYY syndrome	47,XYY syndrome
MONDO:0019340	Orphanet:801	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	scleroderma	Scleroderma
MONDO:0019342	Orphanet:808	http://purl.obolibrary.org/obo/mondo#ordo_disease	Seckel syndrome	Seckel syndrome
MONDO:0019344	Orphanet:81	http://purl.obolibrary.org/obo/mondo#ordo_disease	antisynthetase syndrome	Antisynthetase syndrome
MONDO:0019345	Orphanet:810	http://purl.obolibrary.org/obo/mondo#ordo_disease	shigellosis	Shigellosis
MONDO:0019346	Orphanet:812	http://purl.obolibrary.org/obo/mondo#ordo_disease	sialidosis type 1	Sialidosis type 1
MONDO:0019347	Orphanet:817	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	peeling skin syndrome	Peeling skin syndrome
MONDO:0019349	Orphanet:821	http://purl.obolibrary.org/obo/mondo#ordo_disease	Sotos syndrome	Sotos syndrome
MONDO:0019350	Orphanet:822	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary spherocytosis	Hereditary spherocytosis
MONDO:0019351	Orphanet:823	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	isolated spina bifida	Spina bifida and other spinal dysraphisms
MONDO:0019353	Orphanet:827	http://purl.obolibrary.org/obo/mondo#ordo_disease	Stargardt disease	Stargardt disease
MONDO:0019354	Orphanet:828	http://purl.obolibrary.org/obo/mondo#ordo_disease	Stickler syndrome	Stickler syndrome
MONDO:0019355	Orphanet:829	http://purl.obolibrary.org/obo/mondo#ordo_disease	adult-onset Still disease	Adult-onset Still disease
MONDO:0019356	Orphanet:83001	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	urogenital tract malformation	Urogenital tract malformation
MONDO:0019357	Orphanet:831	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital narrowing of cervical spinal canal	Congenital cervical spinal stenosis
MONDO:0019358	Orphanet:833	http://purl.obolibrary.org/obo/mondo#ordo_disease	encephalopathy due to sulfite oxidase deficiency	Encephalopathy due to sulfite oxidase deficiency
MONDO:0019359	Orphanet:83311	http://purl.obolibrary.org/obo/mondo#ordo_disease	Rocky mountain spotted fever	Rocky Mountain spotted fever
MONDO:0019360	Orphanet:83312	http://purl.obolibrary.org/obo/mondo#ordo_disease	rickettsialpox	Rickettsialpox
MONDO:0019362	Orphanet:83314	http://purl.obolibrary.org/obo/mondo#ordo_disease	epidemic louse-borne typhus	Epidemic typhus
MONDO:0019364	Orphanet:83316	http://purl.obolibrary.org/obo/mondo#ordo_disease	pseudotyphus of California	Pseudotyphus of California
MONDO:0019365	Orphanet:83317	http://purl.obolibrary.org/obo/mondo#ordo_disease	scrub typhus	Scrub typhus
MONDO:0019366	Orphanet:834	http://purl.obolibrary.org/obo/mondo#ordo_disease	free sialic acid storage disease	Free sialic acid storage disease
MONDO:0019367	Orphanet:83450	http://purl.obolibrary.org/obo/mondo#ordo_disease	regional odontodysplasia	Regional odontodysplasia
MONDO:0019368	Orphanet:83451	http://purl.obolibrary.org/obo/mondo#ordo_disease	florid cemento-osseous dysplasia	Florid cemento-osseous dysplasia
MONDO:0019369	Orphanet:83452	http://purl.obolibrary.org/obo/mondo#ordo_disease	complex regional pain syndrome	Complex regional pain syndrome
MONDO:0019370	Orphanet:83453	http://purl.obolibrary.org/obo/mondo#ordo_disease	vulvovaginal gingival syndrome	Vulvovaginal gingival syndrome
MONDO:0019371	Orphanet:83465	http://purl.obolibrary.org/obo/mondo#ordo_disease	narcolepsy without cataplexy	Narcolepsy type 2
MONDO:0019372	Orphanet:83468	http://purl.obolibrary.org/obo/mondo#ordo_disease	solitary bone cyst	Solitary bone cyst
MONDO:0019373	Orphanet:83469	http://purl.obolibrary.org/obo/mondo#ordo_disease	desmoplastic small round cell tumor	Desmoplastic small round cell tumor
MONDO:0019374	Orphanet:83472	http://purl.obolibrary.org/obo/mondo#ordo_disease	CAMOS syndrome	CAMOS syndrome
MONDO:0019375	Orphanet:83473	http://purl.obolibrary.org/obo/mondo#ordo_disease	megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome	Megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome
MONDO:0019376	Orphanet:83476	http://purl.obolibrary.org/obo/mondo#ordo_disease	West-Nile encephalitis	West-Nile encephalitis
MONDO:0019377	Orphanet:83482	http://purl.obolibrary.org/obo/mondo#ordo_disease	Mycoplasma encephalitis	Mycoplasma encephalitis
MONDO:0019378	Orphanet:83483	http://purl.obolibrary.org/obo/mondo#ordo_disease	la Crosse encephalitis	La Crosse encephalitis
MONDO:0019380	Orphanet:83593	http://purl.obolibrary.org/obo/mondo#ordo_disease	western equine encephalitis	Western equine encephalitis
MONDO:0019383	Orphanet:83597	http://purl.obolibrary.org/obo/mondo#ordo_disease	acute disseminated encephalomyelitis	Acute disseminated encephalomyelitis
MONDO:0019384	Orphanet:83600	http://purl.obolibrary.org/obo/mondo#ordo_disease	encephalitis lethargica	Encephalitis lethargica
MONDO:0019385	Orphanet:83601	http://purl.obolibrary.org/obo/mondo#ordo_disease	steroid-responsive encephalopathy associated with autoimmune thyroiditis	Steroid-responsive encephalopathy associated with autoimmune thyroiditis
MONDO:0019386	Orphanet:83616	http://purl.obolibrary.org/obo/mondo#ordo_disease	progressive rubella panencephalitis	Rubella panencephalitis
MONDO:0019387	Orphanet:83619	http://purl.obolibrary.org/obo/mondo#ordo_disease	macrostomia-preauricular tags-external ophthalmoplegia syndrome	Macrostomia-preauricular tags-external ophthalmoplegia syndrome
MONDO:0019388	Orphanet:83628	http://purl.obolibrary.org/obo/mondo#ordo_disease	pelvis syndrome	LUMBAR syndrome
MONDO:0019390	Orphanet:838	http://purl.obolibrary.org/obo/mondo#ordo_disease	Susac syndrome	Susac syndrome
MONDO:0019391	Orphanet:84	http://purl.obolibrary.org/obo/mondo#ordo_disease	Fanconi anemia	Fanconi anemia
MONDO:0019392	Orphanet:840	http://purl.obolibrary.org/obo/mondo#ordo_disease	syringocystadenoma papilliferum	Syringocystadenoma papilliferum
MONDO:0019393	Orphanet:84065	http://purl.obolibrary.org/obo/mondo#ordo_disease	idiopathic malabsorption due to bile acid synthesis defects	Idiopathic malabsorption due to bile acid synthesis defects
MONDO:0019394	Orphanet:84081	http://purl.obolibrary.org/obo/mondo#ordo_disease	Senior-Boichis syndrome	Senior-Boichis syndrome
MONDO:0019395	Orphanet:84085	http://purl.obolibrary.org/obo/mondo#ordo_disease	Hinman syndrome	Hinman syndrome
MONDO:0019396	Orphanet:84087	http://purl.obolibrary.org/obo/mondo#ordo_disease	collagen type III glomerulopathy	Collagen type III glomerulopathy
MONDO:0019398	Orphanet:84132	http://purl.obolibrary.org/obo/mondo#ordo_disease	desmin-related myopathy with Mallory body-like inclusions	Desmin-related myopathy with Mallory body-like inclusions
MONDO:0019399	Orphanet:84142	http://purl.obolibrary.org/obo/mondo#ordo_disease	Isaac syndrome	Isaacs syndrome
MONDO:0019402	Orphanet:848	http://purl.obolibrary.org/obo/mondo#ordo_disease	beta thalassemia	Beta-thalassemia
MONDO:0019403	Orphanet:85	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	congenital dyserythropoietic anemia	Congenital dyserythropoietic anemia
MONDO:0019404	Orphanet:85102	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	perineurioma	Perineurioma
MONDO:0019405	Orphanet:85162	http://purl.obolibrary.org/obo/mondo#ordo_disease	facial onset sensory and motor neuronopathy	Facial onset sensory and motor neuronopathy
MONDO:0019406	Orphanet:85168	http://purl.obolibrary.org/obo/mondo#ordo_disease	craniofacial conodysplasia	Craniofacial conodysplasia
MONDO:0019407	Orphanet:85172	http://purl.obolibrary.org/obo/mondo#ordo_disease	microcephalic osteodysplastic dysplasia, Saul-Wilson type	Microcephalic osteodysplastic dysplasia, Saul-Wilson type
MONDO:0019408	Orphanet:85175	http://purl.obolibrary.org/obo/mondo#ordo_disease	Astley-Kendall dysplasia	Astley-Kendall dysplasia
MONDO:0019409	Orphanet:85193	http://purl.obolibrary.org/obo/mondo#ordo_disease	idiopathic juvenile osteoporosis	Idiopathic juvenile osteoporosis
MONDO:0019411	Orphanet:85197	http://purl.obolibrary.org/obo/mondo#ordo_disease	genochondromatosis type 1	Genochondromatosis type 1
MONDO:0019412	Orphanet:85198	http://purl.obolibrary.org/obo/mondo#ordo_disease	dysspondyloenchondromatosis	Dysspondyloenchondromatosis
MONDO:0019413	Orphanet:85200	http://purl.obolibrary.org/obo/mondo#ordo_disease	ischio-vertebral syndrome	Ischiovertebral syndrome
MONDO:0019414	Orphanet:85284	http://purl.obolibrary.org/obo/mondo#ordo_disease	BRESEK syndrome	BRESEK syndrome
MONDO:0019415	Orphanet:853	http://purl.obolibrary.org/obo/mondo#ordo_disease	fetal and neonatal alloimmune thrombocytopenia	Fetal and neonatal alloimmune thrombocytopenia
MONDO:0019416	Orphanet:85317	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome	X-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome
MONDO:0019418	Orphanet:85319	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked intellectual disability-epilepsy-progressive joint contractures-dysmorphism syndrome	X-linked intellectual disability-epilepsy-progressive joint contractures-dysmorphism syndrome
MONDO:0019419	Orphanet:85320	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked intellectual disability-macrocephaly-macroorchidism syndrome	X-linked intellectual disability-macrocephaly-macroorchidism syndrome
MONDO:0019420	Orphanet:85322	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked intellectual disability, Pai type	X-linked intellectual disability, Pai type
MONDO:0019421	Orphanet:85323	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked intellectual disability, Seemanova type	X-linked intellectual disability, Seemanova type
MONDO:0019422	Orphanet:85325	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked intellectual disability, Stevenson type	X-linked intellectual disability, Stevenson type
MONDO:0019423	Orphanet:85326	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked intellectual disability, Stoll type	X-linked intellectual disability, Stoll type
MONDO:0019424	Orphanet:85327	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked intellectual disability-acromegaly-hyperactivity syndrome	X-linked intellectual disability-acromegaly-hyperactivity syndrome
MONDO:0019427	Orphanet:85334	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked neurodegenerative syndrome, Bertini type	X-linked neurodegenerative syndrome, Bertini type
MONDO:0019428	Orphanet:85335	http://purl.obolibrary.org/obo/mondo#ordo_disease	fried syndrome	Fried syndrome
MONDO:0019429	Orphanet:85336	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked neurodegenerative syndrome, Hamel type	X-linked neurodegenerative syndrome, Hamel type
MONDO:0019430	Orphanet:85338	http://purl.obolibrary.org/obo/mondo#ordo_disease	X-linked intellectual disability-ataxia-apraxia syndrome	X-linked intellectual disability-ataxia-apraxia syndrome
MONDO:0019431	Orphanet:854	http://purl.obolibrary.org/obo/mondo#ordo_disease	primitive portal vein thrombosis	Primitive portal vein thrombosis
MONDO:0019432	Orphanet:85408	http://purl.obolibrary.org/obo/mondo#ordo_disease	rheumatoid factor-negative juvenile idiopathic arthritis	Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis
MONDO:0019433	Orphanet:85410	http://purl.obolibrary.org/obo/mondo#ordo_disease	oligoarticular juvenile idiopathic arthritis	Oligoarticular juvenile idiopathic arthritis
MONDO:0019434	Orphanet:85414	http://purl.obolibrary.org/obo/mondo#ordo_disease	systemic-onset juvenile idiopathic arthritis	Systemic-onset juvenile idiopathic arthritis
MONDO:0019435	Orphanet:85435	http://purl.obolibrary.org/obo/mondo#ordo_disease	rheumatoid factor-positive polyarticular juvenile idiopathic arthritis	Rheumatoid factor-positive polyarticular juvenile idiopathic arthritis
MONDO:0019436	Orphanet:85436	http://purl.obolibrary.org/obo/mondo#ordo_disease	psoriasis-related juvenile idiopathic arthritis	Psoriasis-related juvenile idiopathic arthritis
MONDO:0019437	Orphanet:85438	http://purl.obolibrary.org/obo/mondo#ordo_disease	enthesitis-related juvenile idiopathic arthritis	Enthesitis-related juvenile idiopathic arthritis
MONDO:0019438	Orphanet:85443	http://purl.obolibrary.org/obo/mondo#ordo_disease	AL amyloidosis	AL amyloidosis
MONDO:0019439	Orphanet:85445	http://purl.obolibrary.org/obo/mondo#ordo_disease	AA amyloidosis	AA amyloidosis
MONDO:0019440	Orphanet:85446	http://purl.obolibrary.org/obo/mondo#ordo_disease	wild type ABeta2M amyloidosis	Wild type ABeta2M amyloidosis
MONDO:0019441	Orphanet:85451	http://purl.obolibrary.org/obo/mondo#ordo_disease	ATTRV122I amyloidosis	ATTRV122I amyloidosis
MONDO:0019443	Orphanet:860	http://purl.obolibrary.org/obo/mondo#ordo_disease	dextro-looped transposition of the great arteries	Congenitally uncorrected transposition of the great arteries
MONDO:0019444	Orphanet:863	http://purl.obolibrary.org/obo/mondo#ordo_disease	trichinellosis	Trichinellosis
MONDO:0019445	Orphanet:864	http://purl.obolibrary.org/obo/mondo#ordo_disease	trichofolliculoma	Trichofolliculoma
MONDO:0019446	Orphanet:86795	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	localized lichen myxedematosus	Localized lichen myxedematosus
MONDO:0019447	Orphanet:86797	http://purl.obolibrary.org/obo/mondo#ordo_disease	atypical lichen myxedematosus	Atypical lichen myxedematosus
MONDO:0019448	Orphanet:86814	http://purl.obolibrary.org/obo/mondo#ordo_disease	benign adult familial myoclonic epilepsy	Benign adult familial myoclonic epilepsy
MONDO:0019449	Orphanet:86821	http://purl.obolibrary.org/obo/mondo#ordo_disease	lissencephaly type 3-familial fetal akinesia sequence syndrome	Lissencephaly type 3-familial fetal akinesia sequence syndrome
MONDO:0019450	Orphanet:86823	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	lissencephaly with cerebellar hypoplasia	Lissencephaly with cerebellar hypoplasia
MONDO:0019451	Orphanet:86829	http://purl.obolibrary.org/obo/mondo#ordo_disease	chronic neutrophilic leukemia	Chronic neutrophilic leukemia
MONDO:0019452	Orphanet:86830	http://purl.obolibrary.org/obo/mondo#ordo_disease	myeloproliferative neoplasm, unclassifiable	Chronic myeloproliferative disease, unclassifiable
MONDO:0019453	Orphanet:86836	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	myelodysplastic syndrome with multilineage dysplasia	Refractory cytopenia with multilineage dysplasia
MONDO:0019454	Orphanet:86839	http://purl.obolibrary.org/obo/mondo#ordo_disease	myelodysplastic syndrome with excess blasts	Refractory anemia with excess blasts
MONDO:0019455	Orphanet:86843	http://purl.obolibrary.org/obo/mondo#ordo_disease	acute panmyelosis with myelofibrosis	Acute panmyelosis with myelofibrosis
MONDO:0019456	Orphanet:86845	http://purl.obolibrary.org/obo/mondo#ordo_disease	acute myeloid leukemia with multilineage dysplasia	Acute myeloid leukaemia with myelodysplasia-related features
MONDO:0019457	Orphanet:86846	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	therapy related acute myeloid leukemia and myelodysplastic syndrome	Therapy related acute myeloid leukemia and myelodysplastic syndrome
MONDO:0019458	Orphanet:86849	http://purl.obolibrary.org/obo/mondo#ordo_disease	acute basophilic leukemia	Acute basophilic leukemia
MONDO:0019460	Orphanet:86851	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	acute leukemia of ambiguous lineage	Acute leukemia of ambiguous lineage
MONDO:0019461	Orphanet:86852	http://purl.obolibrary.org/obo/mondo#ordo_disease	B-cell prolymphocytic leukemia	B-cell prolymphocytic leukemia
MONDO:0019462	Orphanet:86854	http://purl.obolibrary.org/obo/mondo#ordo_disease	splenic marginal zone lymphoma	Splenic marginal zone lymphoma
MONDO:0019463	Orphanet:86861	http://purl.obolibrary.org/obo/mondo#ordo_disease	non-amyloid monoclonal immunoglobulin deposition disease	Non-amyloid monoclonal immunoglobulin deposition disease
MONDO:0019464	Orphanet:86864	http://purl.obolibrary.org/obo/mondo#ordo_disease	heavy chain disease	Heavy chain disease
MONDO:0019465	Orphanet:86867	http://purl.obolibrary.org/obo/mondo#ordo_disease	nodal marginal zone B-cell lymphoma	Nodal marginal zone B-cell lymphoma
MONDO:0019466	Orphanet:86869	http://purl.obolibrary.org/obo/mondo#ordo_disease	lymphomatoid granulomatosis	Lymphomatoid granulomatosis
MONDO:0019467	Orphanet:86870	http://purl.obolibrary.org/obo/mondo#ordo_disease	CD4+/CD56+ hematodermic neoplasm	Blastic plasmacytoid dendritic cell neoplasm
MONDO:0019468	Orphanet:86871	http://purl.obolibrary.org/obo/mondo#ordo_disease	T-cell prolymphocytic leukemia	T-cell prolymphocytic leukemia
MONDO:0019469	Orphanet:86872	http://purl.obolibrary.org/obo/mondo#ordo_disease	T-cell large granular lymphocyte leukemia	T-cell large granular lymphocyte leukemia
MONDO:0019470	Orphanet:86873	http://purl.obolibrary.org/obo/mondo#ordo_disease	aggressive NK-cell leukemia	Aggressive NK-cell leukemia
MONDO:0019471	Orphanet:86875	http://purl.obolibrary.org/obo/mondo#ordo_disease	adult T-cell leukemia/lymphoma	Adult T-cell leukemia/lymphoma
MONDO:0019472	Orphanet:86879	http://purl.obolibrary.org/obo/mondo#ordo_disease	extranodal nasal NK/T cell lymphoma	Extranodal nasal NK/T cell lymphoma
MONDO:0019473	Orphanet:86880	http://purl.obolibrary.org/obo/mondo#ordo_disease	enteropathy-associated T-cell lymphoma	Enteropathy-associated T-cell lymphoma
MONDO:0019474	Orphanet:86882	http://purl.obolibrary.org/obo/mondo#ordo_disease	hepatosplenic T-cell lymphoma	Hepatosplenic T-cell lymphoma
MONDO:0019475	Orphanet:86884	http://purl.obolibrary.org/obo/mondo#ordo_disease	subcutaneous panniculitis-like T-cell lymphoma	Subcutaneous panniculitis-like T-cell lymphoma
MONDO:0019476	Orphanet:86885	http://purl.obolibrary.org/obo/mondo#ordo_disease	primary cutaneous peripheral T-cell lymphoma not otherwise specified	Primary cutaneous peripheral T-cell lymphoma not otherwise specified
MONDO:0019479	Orphanet:86896	http://purl.obolibrary.org/obo/mondo#ordo_disease	histiocytic sarcoma	Histiocytic sarcoma
MONDO:0019480	Orphanet:86897	http://purl.obolibrary.org/obo/mondo#ordo_disease	Langerhans cell sarcoma	Langerhans cell sarcoma
MONDO:0019482	Orphanet:86903	http://purl.obolibrary.org/obo/mondo#ordo_disease	dendritic cell sarcoma not otherwise specified	Dendritic cell sarcoma not otherwise specified
MONDO:0019483	Orphanet:86904	http://purl.obolibrary.org/obo/mondo#ordo_disease	methotrexate-associated lymphoproliferative disorders	Methotrexate-associated lymphoproliferative disorders
MONDO:0019484	Orphanet:86906	http://purl.obolibrary.org/obo/mondo#ordo_disease	hypothalamic hamartomas with gelastic seizures	Hypothalamic hamartomas with gelastic seizures
MONDO:0019485	Orphanet:86908	http://purl.obolibrary.org/obo/mondo#ordo_disease	idiopathic hemiconvulsion-hemiplegia syndrome	Idiopathic hemiconvulsion-hemiplegia syndrome
MONDO:0019486	Orphanet:86909	http://purl.obolibrary.org/obo/mondo#ordo_disease	obsolete myoclonic epilepsy of infancy	Myoclonic epilepsy of infancy
MONDO:0019487	Orphanet:86911	http://purl.obolibrary.org/obo/mondo#ordo_disease	epilepsy with myoclonic absences	Epilepsy with myoclonic absences
MONDO:0019488	Orphanet:86913	http://purl.obolibrary.org/obo/mondo#ordo_disease	myoclonic epilepsy in non-progressive encephalopathies	Myoclonic epilepsy in non-progressive encephalopathies
MONDO:0019489	Orphanet:86918	http://purl.obolibrary.org/obo/mondo#ordo_disease	diffuse palmoplantar keratoderma - acrocyanosis syndrome	Diffuse palmoplantar keratoderma-acrocyanosis syndrome
MONDO:0019490	Orphanet:871	http://purl.obolibrary.org/obo/mondo#ordo_disease	progressive familial heart block	Familial progressive cardiac conduction defect
MONDO:0019491	Orphanet:87277	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete rare intellectual disability	Rare intellectual disability
MONDO:0019493	Orphanet:874	http://purl.obolibrary.org/obo/mondo#ordo_disease	primary adult heart tumor	Primary adult heart tumor
MONDO:0019494	Orphanet:875	http://purl.obolibrary.org/obo/mondo#ordo_disease	primary pediatric heart tumor	Primary pediatric heart tumor
MONDO:0019496	Orphanet:877	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	neuroendocrine neoplasm	Neuroendocrine neoplasm
MONDO:0019497	Orphanet:87884	http://purl.obolibrary.org/obo/mondo#ordo_disease	nonsyndromic genetic hearing loss	Non-syndromic genetic deafness
MONDO:0019498	Orphanet:879	http://purl.obolibrary.org/obo/mondo#ordo_disease	tungiasis	Tungiasis
MONDO:0019499	Orphanet:881	http://purl.obolibrary.org/obo/mondo#ordo_disease	Turner syndrome	Turner syndrome
MONDO:0019500	Orphanet:883	http://purl.obolibrary.org/obo/mondo#ordo_disease	extragonadal teratoma	Extragonadal teratoma
MONDO:0019501	Orphanet:886	http://purl.obolibrary.org/obo/mondo#ordo_disease	Usher syndrome	Usher syndrome
MONDO:0019502	Orphanet:88616	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	autosomal recessive non-syndromic intellectual disability	Autosomal recessive non-syndromic intellectual disability
MONDO:0019503	Orphanet:88632	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	anterior segment dysgenesis	Anterior segment developmental anomaly
MONDO:0019504	Orphanet:88633	http://purl.obolibrary.org/obo/mondo#ordo_disease	superior limbic keratoconjunctivitis	Superior limbic keratoconjunctivitis
MONDO:0019505	Orphanet:88637	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	obsolete hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome
MONDO:0019506	Orphanet:88643	http://purl.obolibrary.org/obo/mondo#ordo_disease	obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome	Obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome
MONDO:0019507	Orphanet:88661	http://purl.obolibrary.org/obo/mondo#ordo_disease	amelogenesis imperfecta	Amelogenesis imperfecta
MONDO:0019508	Orphanet:888	http://purl.obolibrary.org/obo/mondo#ordo_disease	van der Woude syndrome	Van der Woude syndrome
MONDO:0019509	Orphanet:889	http://purl.obolibrary.org/obo/mondo#ordo_disease	cutaneous leukocytoclastic angiitis	Cutaneous small vessel vasculitis
MONDO:0019512	Orphanet:88991	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	congenital heart malformation	Rare congenital non-syndromic heart malformation
MONDO:0019513	Orphanet:88993	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete esophageal malformation	Esophageal malformation
MONDO:0019514	Orphanet:890	http://purl.obolibrary.org/obo/mondo#ordo_disease	hepatic veno-occlusive disease	Hepatic veno-occlusive disease
MONDO:0019515	Orphanet:89043	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete rare dementia	Rare dementia
MONDO:0019516	Orphanet:891	http://purl.obolibrary.org/obo/mondo#ordo_disease	exudative vitreoretinopathy	Familial exudative vitreoretinopathy
MONDO:0019517	Orphanet:895	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Waardenburg syndrome type 2	Waardenburg syndrome type 2
MONDO:0019518	Orphanet:897	http://purl.obolibrary.org/obo/mondo#ordo_disease	Waardenburg-Shah syndrome	Waardenburg-Shah syndrome
MONDO:0019519	Orphanet:89826	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete rare skin disease	Rare skin disease
MONDO:0019522	Orphanet:89842	http://purl.obolibrary.org/obo/mondo#ordo_disease	recessive dystrophic epidermolysis bullosa-generalized other	Autosomal recessive generalized dystrophic epidermolysis bullosa, intermediate form
